,Songs,Listeners,Playcount,Duration,Tags
0,String Of Lies,23935,56218,0,"[u'rock', u'alternative', u'punk', u'alternative rock', u'90s', u'goo goo dolls', u'american', u'new york', u'catchy', u'pop punk', u'male', u'pop', u'indie rock', u'hard rock', u'singer-songwriter', u'pop rock', u'Love', u'guitar', u'band', u'modern rock', u'male vocalists', u'post-grunge', u'Pop-Rock', u'alt rock', u'nostalgia', u'male vocals', u'6 of 10 stars', u'music', u'collection', u'favs', u'bands', u'artists', u'Buffalo', u'90s Rock', u'alt-rock', u'Slide', u'my music', u'alt', u'alternative pop-rock', u'city of angels', u'iris', u'third eye blind', u'Best Rock', u'upstate', u'googoodolls', u'The Goo Goo Dolls', u'alternatives', u'goo goo', u'goo goo dolls-string of lies', u'jeck oder watt']"
1,We Are the Normal,33796,112778,219000,"[u'rock', u'alternative rock', u'alternative', u'goo goo dolls', u'favorites', u'soft rock', u'seen live', u'indie', u'vocal', u'pop rock', u'Awesome', u'90s', u'american', u'great song', u'Favorite', u'Girl Rock', u'Favourites', u'1990s', u'collection', u'Playlist', u'alt', u'Greatest', u'best ever', u'utterly listenable', u'rock 2 - hard', u'marco78trains favorite songs', u'rated2', u'music choice: classic alternative', u'sunny side up saturday station', u'old-school alternative rock', u'zuvin']"
2,Domino,19527,45581,157000,"[u'alternative rock', u'rock', u'alternative', u'goo goo dolls', u'Mellow', u'90s', u'7 of 10 stars', u'collection', u'boss', u'pretty good', u'The Goo Goo Dolls', u'rated 3', u'120504']"
3,Girl Right Next to Me,31236,94852,223000,"[u'alternative rock', u'rock', u'goo goo dolls', u'alternative', u'90s', u'Grunge', u'singer-songwriter', u'americana', u'american', u'Acoustic Rock', u'post-grunge', u'alt rock', u'indie', u'male', u'pop', u'chill', u'Favorite Bands', u'new york', u'dance', u'pop rock', u'favorites', u'Love', u'catchy', u'night', u'guitar', u'Mellow', u'pop punk', u'band', u'modern rock', u'male vocalists', u'Rock Pop', u'Favorite', u'Pop-Rock', u'nostalgia', u'male vocals', u'music', u'collection', u'favs', u'17', u'23', u'artists', u'Buffalo', u'90s Rock', u'alt-rock', u'Great Music', u'rockin', u'brit pop', u'sound storm', u'my music', u'alt']"
4,Don't Worry,21320,47471,146000,"[u'rock', u'alternative rock', u'pop', u'90s', u'goo goo dolls', u'Lo-Fi', u'indie', u'80s', u'punk', u'new york', u'fast', u'singer-songwriter', u'pop rock', u'american', u'pop punk', u'male vocalists', u'alt rock', u'6 of 10 stars', u'collection', u'alt', u'Punk-Rock', u'bpluscoop', u'90coop', u'Leo Lastimosa', u'Bato', u'lando alt 1', u'svangig rock']"
5,Cuz You're Gone,34638,111658,211000,"[u'rock', u'alternative rock', u'alternative', u'90s', u'relax', u'goo goo dolls', u'Favorite Bands', u'american', u'12', u'loved', u'Favorite', u'pleasant', u'Faves', u'collection', u'real', u'My Tags', u'goo', u'Mi Musica', u'viernes', u'jukebox project', u'zuvin', u'para escuchar los fines de semana', u'animos', u'para no dormirme', u'wow the solo']"
6,Lucky Star,28784,75270,187000,"[u'rock', u'alternative', u'alternative rock', u'goo goo dolls', u'punk', u'90s', u'american', u'freedom', u'collection', u'5 of 10 stars', u'My pop music', u'my hump', u'Gioco Digitale']"
7,Last Chance,11460,35596,185000,"[u'hard rock', u'rock', u'classic rock', u'heavy metal', u'metal', u'classic', u'guitar', u'bass', u'drums', u'american', u'glam', u'glam rock', u'monster', u'kiss', u'2012', u'10s', u'honey', u'last', u'the word last', u'Glam Metal', u'Guitar Solo', u'Gene Simmons', u'CHANCE', u'Last Chance', u'the word chance', u'paul stanley', u'eric singer', u'tommy thayer', u'word last', u'word chance']"
8,Take Me Down Below,11810,39000,204000,"[u'hard rock', u'rock', u'classic rock', u'heavy metal', u'metal', u'classic', u'energy', u'guitar', u'bass', u'drums', u'Driving', u'me', u'Energetic', u'american', u'glam', u'glam rock', u'Down', u'monster', u'kiss', u'2012', u'10s', u'the word down', u'the word take', u'the word me', u'Glam Metal', u'drive', u'Gene Simmons', u'take', u'the word below', u'paul stanley', u'eric singer', u'below', u'tommy thayer', u'word me', u'word down', u'word take', u'Take Me Down Below', u'word below']"
9,All For The Love Of Rock & Roll,13140,45651,201000,"[u'hard rock', u'classic rock', u'heavy metal', u'metal', u'rock', u'classic', u'energy', u'Love', u'Awesome', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'american', u'glam', u'glam rock', u""Rock 'n' Roll"", u'monster', u'kiss', u'2012', u'10s', u'the word love', u'Glam Metal', u'All', u'drive', u'Guitar Solo', u'Gene Simmons', u'roll', u'rock anthem', u'the best of kiss', u'songs everyone should hear at least once', u'the word all', u'word rock', u'the word roll', u'the word rock', u'paul stanley', u'eric singer', u'tommy thayer', u'word love', u'word roll', u'word all', u'rock and roll in title', u'song with rock and roll in title', u'songs with rock and roll in title', u'All for the Love of Rock and Roll']"
10,Outta This World,12694,42272,269000,"[u'hard rock', u'glam', u'heavy metal', u'rock', u'glam rock', u'classic rock', u'metal', u'classic', u'energy', u'album rock', u'world', u'arena rock', u'Awesome', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'american', u'love at first listen', u'monster', u'kiss', u'2012', u'10s', u'the word world', u'Glam Metal', u'drive', u'Guitar Solo', u'Gene Simmons', u'Awesome solo', u'this', u'the best of kiss', u'the word this', u'songs everyone should hear at least once', u'outta', u'paul stanley', u'eric singer', u'outta this world', u'tommy thayer', u'word world', u'word this', u'the word outta', u'word outta']"
11,The Devil Is Me,13254,40602,221000,"[u'hard rock', u'devil', u'classic rock', u'heavy metal', u'metal', u'rock', u'classic', u'guitar', u'bass', u'drums', u'me', u'american', u'glam', u'glam rock', u'monster', u'kiss', u'2012', u'10s', u'the word devil', u'the word me', u'Glam Metal', u'Guitar Solo', u'Gene Simmons', u'Awesome solo', u'is', u'the word is', u'paul stanley', u'eric singer', u'tommy thayer', u'Please allow me to introduce myself', u'word me', u'word devil', u'word is', u'The Devil Is Me']"
12,Eat Your Heart Out,13477,41341,246000,"[u'hard rock', u'rock', u'glam rock', u'classic rock', u'heavy metal', u'metal', u'classic', u'energy', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'american', u'glam', u'out', u'heart', u'monster', u'kiss', u'2012', u'10s', u'the word your', u'the word out', u'Glam Metal', u'drive', u'Gene Simmons', u'Your', u'eat', u'the word heart', u'eat your heart out', u'the word eat', u'paul stanley', u'eric singer', u'tommy thayer', u'word heart', u'word your', u'word out', u'word eat', u'10s']"
13,Long Way Down,14325,43041,231000,"[u'hard rock', u'classic rock', u'heavy metal', u'metal', u'rock', u'classic', u'guitar', u'bass', u'drums', u'long', u'american', u'glam', u'glam rock', u'Down', u'monster', u'kiss', u'2012', u'10s', u'the word down', u'the word way', u'Glam Metal', u'way', u'Gene Simmons', u'long way down', u'the word long', u'paul stanley', u'eric singer', u'tommy thayer', u'word way', u'word down', u'word long']"
14,Shout Mercy,14766,43875,244000,"[u'hard rock', u'heavy metal', u'metal', u'rock', u'classic rock', u'glam rock', u'pop', u'classic', u'alternative', u'guitar', u'bass', u'drums', u'american', u'punk rock', u'glam', u'monster', u'kiss', u'2012', u'10s', u'6', u'Mercy', u'shout', u'Glam Metal', u'Guitar Solo', u'Gene Simmons', u'Herzschmerz', u'the word shout', u'the word mercy', u'paul stanley', u'eric singer', u'tommy thayer', u'Baamhakke', u'Lieblingssongs', u'word mercy', u'word shout', u'Shout Mercy']"
15,Back To The Stone Age,16327,49864,181000,"[u'hard rock', u'rock', u'glam', u'glam rock', u'classic rock', u'heavy metal', u'metal', u'classic', u'energy', u'Awesome', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'american', u'age', u'monster', u'kiss', u'2012', u'10s', u'stone', u'back', u'the word back', u'Glam Metal', u'drive', u'Gene Simmons', u'the word stone', u'the word age', u'paul stanley', u'eric singer', u'tommy thayer', u'word back', u'word stone', u'Back to the Stone Age', u'word age']"
16,Freak,16940,53915,215000,"[u'hard rock', u'classic rock', u'heavy metal', u'metal', u'rock', u'classic', u'energy', u'Awesome', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'american', u'freak', u'glam', u'glam rock', u'monster', u'kiss', u'2012', u'10s', u'5', u'Glam Metal', u'drive', u'Guitar Solo', u'Gene Simmons', u'the word freak', u'paul stanley', u'eric singer', u'tommy thayer', u'word freak']"
17,Wall Of Sound,18969,56869,175000,"[u'hard rock', u'rock', u'classic rock', u'heavy metal', u'metal', u'classic', u'album rock', u'arena rock', u'guitar', u'bass', u'drums', u'american', u'glam', u'glam rock', u'wall of sound', u'monster', u'kiss', u'2012', u'10s', u'sound', u'the word wall', u'Glam Metal', u'Guitar Solo', u'Gene Simmons', u'Wall', u'word sound', u'the word sound', u'paul stanley', u'eric singer', u'tommy thayer', u'word wall', u'bibzoom - sweden rock festival 2013']"
18,Hell Or Hallelujah,29148,96780,247000,"[u'hard rock', u'rock', u'heavy metal', u'classic rock', u'glam rock', u'metal', u'Music Choice: Rock', u'kiss', u'classic', u'energy', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'american', u'glam', u'monster', u'2012', u'single', u'letterman', u'10s', u'2010s', u'hell', u'hallelujah', u'Glam Metal', u'drive', u'Guitar Solo', u'Gene Simmons', u'Shock Rock', u'openers', u'opener', u'opening track', u'the word hell', u'the word hallelujah', u'paul stanley', u'eric singer', u'tommy thayer', u'word hell', u'Hell or Hallelujah', u'word hallelujah', u'bibzoom - sweden rock festival 2013']"
19,Say Yeah,21341,100529,350000,"[u'hard rock', u'rock', u'heavy metal', u'Glam Metal', u'80s', u'Awesome', u'glam rock', u'kiss', u'Favourite Songs', u'The song of 2009', u'2009', u'amazing', u'cool', u'Gene Simmons', u'paul stanley', u'eric singer', u'not glam metal', u'awesomnia', u'tommy tahyer', u'epic', u'hair metal', u'8 of 10 stars', u'heard live', u'hair band', u'sleaze rock', u'Sleaze Metal', u'Pop Metal', u'listed', u'2009 glam metal']"
20,When Lightning Strikes,18481,71950,225000,"[u'hard rock', u'glam rock', u'kiss', u'classic rock', u'heavy metal', u'rock', u'post-hardcore', u'Gothic Glam', u'RockPearls']"
21,I'm An Animal,15782,57049,278000,"[u'hard rock', u'glam rock', u'classic rock', u'heavy metal', u'rock', u'8 of 10 stars', u'heard live']"
22,Danger Us,19551,74696,262000,"[u'hard rock', u'glam rock', u'rock', u'Glam Metal', u'sleaze rock', u'heavy metal', u'pop', u'soul', u'dance', u'hair metal', u'funk', u'arena rock', u'american', u'rock n roll', u'sleazy', u'Cock rock', u'8 of 10 stars', u'kiss', u'sleaze', u'sleazy rock']"
23,All For The Glory,21330,94345,231000,"[u'hard rock', u'heavy metal', u'Glam Metal', u'classic rock', u'rock', u'glam rock', u'8 of 10 stars', u'kiss', u'Shock Rock', u'victorious hymns', u'my glam fav']"
24,Hot And Cold,20866,77839,216000,"[u'hard rock', u'glam rock', u'classic rock', u'rock', u'Glam Metal', u'heavy metal', u'arena rock', u'rock n roll', u'sleazy', u'Cock rock', u'8 of 10 stars', u'kiss', u'sleaze', u'sleaze rock', u'Shock Rock', u'sleazy rock']"
25,Stand,21556,86116,290000,"[u'hard rock', u'Glam Metal', u'rock', u'hair metal', u'classic rock', u'heavy metal', u'emo', u'glam rock', u'best of 2009', u'post-hardcore', u'8 of 10 stars', u'anthem', u'Pop Metal', u'Gothic Glam']"
26,Yes I Know (Nobody's Perfect),17926,65130,182000,"[u'hard rock', u'rock', u'classic rock', u'glam rock', u'kiss', u'heavy metal', u'pop', u'dance', u'hair metal', u'funk', u'michael jackson', u'8 of 10 stars', u'Glam Metal', u'yes no maybe']"
27,Never Enough,24184,93356,206000,"[u'hard rock', u'glam rock', u'heavy metal', u'rock', u'hair metal', u'Glam Metal', u'00s', u'kiss', u'metal', u'catchy', u'8 of 10 stars']"
28,Russian Roulette,27599,112300,272000,"[u'hard rock', u'classic rock', u'heavy metal', u'kiss', u'rock', u'glam rock', u'8 of 10 stars', u'Gene Simmons', u'paul stanley', u'eric singer', u'tommy thayer']"
29,Modern Day Delilah,35620,175506,313000,"[u'hard rock', u'glam rock', u'classic rock', u'Glam Metal', u'rock', u'heavy metal', u'kiss', u'2009', u'Gene Simmons', u'kiss army', u'paul stanley', u'eric singer', u'metal', u'classic', u'hair metal', u'arena rock', u'rock n roll', u'00s', u'sleazy', u'Cock rock', u'8 of 10 stars', u'heard live', u'wrif-fm', u'sleaze', u'sleaze rock', u'Shock Rock', u'rock legends', u'sleazy rock', u'sonic boom', u'la grosse radio metal', u'tommy thayer', u'tommy tahyer']"
30,I,11413,36426,232000,"[u'classic rock', u'hard rock', u'glam rock', u'80s', u'heavy metal', u'rock', u'hair metal', u'80s Heavy Metal', u'kiss', u'eclectonia', u'4 of 10 stars', u'1981', u'Glam Metal', u'Shock Rock', u'pioneers', u'80s hard rock', u'kiss - paul', u'Kiss - Gene', u'pitbullcarfc', u'PM Classic Rock', u'Decade80s']"
31,Escape From The Island,11092,31425,170000,"[u'hard rock', u'classic rock', u'Ace Frehley', u'kiss army', u'718 Love', u'heavy metal', u'metal', u'instrumental', u'kiss', u'eclectonia', u'rock star', u'pioneers', u'Roaming the Globe']"
