,Songs,Listeners,Playcount,Duration,Tags
0,To Forgive Is to Suffer,74048,436315,355000,"[u'death metal', u'progressive death metal', u'Technical Death Metal', u'metal', u'Progressive metal', u'death', u'old school death metal', u'Melodic Death Metal', u'Progressive', u'intelligent death metal', u'90s', u'thrash metal', u'old school', u'Masterpiece', u'technical death', u'Chuck Schuldiner', u'heavy metal', u'great song', u'All time favourites', u'9 lbs hammer', u'Great Bassplayer', u'technical progressive Death Metal', u'great riffs', u'great guitarist', u'crazy soloing', u'genious guitar themes', u'dobra rzeznia', u'solo', u'epic', u'melodic', u'abstract', u'psychedelic', u'Avant-Garde', u'american', u'1998', u'thrash', u'great', u'good shit', u'symphonic metal', u'great solo', u'nostalgia', u'Avant-garde Metal', u'FUCKING AWESOME', u'wonderful', u'Eargasm', u'eargasms', u'5 minute songs', u'best songs ever', u'Technical Metal', u'mystic']"
1,Advanced Corpse Tumor,34760,212223,327000,"[u'Technical Death Metal', u'death metal', u'Brutal Death Metal', u'Progressive metal', u'eargasms', u'Technical Brutal Death Metal', u'technical progressive Death Metal', u'electronic', u'electronica', u'brutal', u'electro', u'dance', u'favorites', u'House', u'drums', u'german', u'emd', u'great solo', u'Avant-garde Metal', u'wonderful', u'6 of 10 stars', u'feeling', u'exciting', u'Technical Metal', u'genious', u'beautiful solo', u'over 5 minutes long', u'Music to Kill homeless people to', u'monumental', u'Progressive Technical Death Metal', u'dance party music', u'baby stompin music', u'bizarre feeling', u'a work of genius', u'genious bizarre feeling', u'genious feeling', u'wosko', u'music with insane solos', u'genious solos', u'takiej solowki to dawno nie slyszalem']"
2,Advanced Corpse Tumor,34760,212223,327000,"[u'Technical Death Metal', u'death metal', u'Brutal Death Metal', u'Progressive metal', u'eargasms', u'Technical Brutal Death Metal', u'technical progressive Death Metal', u'electronic', u'electronica', u'brutal', u'electro', u'dance', u'favorites', u'House', u'drums', u'german', u'emd', u'great solo', u'Avant-garde Metal', u'wonderful', u'6 of 10 stars', u'feeling', u'exciting', u'Technical Metal', u'genious', u'beautiful solo', u'over 5 minutes long', u'Music to Kill homeless people to', u'monumental', u'Progressive Technical Death Metal', u'dance party music', u'baby stompin music', u'bizarre feeling', u'a work of genius', u'genious bizarre feeling', u'genious feeling', u'wosko', u'music with insane solos', u'genious solos', u'takiej solowki to dawno nie slyszalem']"
3,Advanced Corpse Tumor,34760,212223,327000,"[u'Technical Death Metal', u'death metal', u'Brutal Death Metal', u'Progressive metal', u'eargasms', u'Technical Brutal Death Metal', u'technical progressive Death Metal', u'electronic', u'electronica', u'brutal', u'electro', u'dance', u'favorites', u'House', u'drums', u'german', u'emd', u'great solo', u'Avant-garde Metal', u'wonderful', u'6 of 10 stars', u'feeling', u'exciting', u'Technical Metal', u'genious', u'beautiful solo', u'over 5 minutes long', u'Music to Kill homeless people to', u'monumental', u'Progressive Technical Death Metal', u'dance party music', u'baby stompin music', u'bizarre feeling', u'a work of genius', u'genious bizarre feeling', u'genious feeling', u'wosko', u'music with insane solos', u'genious solos', u'takiej solowki to dawno nie slyszalem']"
4,Crushing Impure Idolatry,7355,67272,195000,"[u'black metal', u'polish black metal', u'War Black Metal', u'polish', u'Blackened Death Metal', u'music terrorism', u'metal', u'death metal', u'raw black metal', u'brutal black metal', u'old school black metal', u'Underground Black Metal', u'polska', u'anti-christian', u'Amazing song', u'polish metal', u'holy fucking shit', u'black fucking metal', u'Pure fucking black metal', u'vicious black metal', u'satanic metal terror', u'devastating stuff', u'audial essence of pure inhuman terror', u'kawal polskiego smrodu', u'kopniak w ryja o poranku', u'songs to play after you sit for an hour waiting for a bus', u'fucking vicious', u'infernal war', u'jezus kurwa ja pierdole']"
5,Crushing Impure Idolatry,7355,67272,195000,"[u'black metal', u'polish black metal', u'War Black Metal', u'polish', u'Blackened Death Metal', u'music terrorism', u'metal', u'death metal', u'raw black metal', u'brutal black metal', u'old school black metal', u'Underground Black Metal', u'polska', u'anti-christian', u'Amazing song', u'polish metal', u'holy fucking shit', u'black fucking metal', u'Pure fucking black metal', u'vicious black metal', u'satanic metal terror', u'devastating stuff', u'audial essence of pure inhuman terror', u'kawal polskiego smrodu', u'kopniak w ryja o poranku', u'songs to play after you sit for an hour waiting for a bus', u'fucking vicious', u'infernal war', u'jezus kurwa ja pierdole']"
6,Perpetual Healing (Infinite Pain),6377,28235,332000,"[u'Technical Death Metal', u'progressive death metal', u'Progressive', u'death metal', u'canada', u'Fusion', u'quebec']"
7,Hating Life,9922,55841,248000,"[u'death metal', u'Blackened Death Metal', u'Melodic Death Metal', u'Technical Death Metal', u'killer riffs', u'AN HERO', u'black metal', u'party', u'great', u'8 of 10 stars', u'gute laune', u'wah', u'growl', u'geil', u'Ja', u'schrei', u'God Dethroned']"
8,Nihilism,6937,36826,310000,"[u'death metal', u'Melodic Death Metal', u'black metal', u'Blackened Death Metal', u'Godlike Metal Drumming', u'metal', u'party', u'9 of 10 stars', u'gute laune', u'wah', u'growl', u'geil', u'Ja', u'schrei', u'God Dethroned', u'heard live breeze 09', u'epitome of perfection']"
9,Waves of Thought,15356,65768,384000,"[u'jazz metal', u'Progressive metal', u'instrumental metal', u'jazz', u'progressive death metal', u'metal', u'rock', u'instrumental', u'Progressive', u'death metal', u'Technical Death Metal', u'fusion metal', u'heavy metal', u'chill', u'Progressive rock', u'prog', u'Awesome', u'Melodic Death Metal', u'jazz fusion', u'Technical Metal', u'new prog', u'Headbang', u'my kind of metal', u'progressive fusion', u'boogie on down', u'progressiv', u'inteligent metal', u'dizzy progressive', u'awesome fusion', u'God tier chill', u'exvious waves of t']"
