,Songs,Listeners,Playcount,Duration,Tags
0,Building With Fire,13180,66596,529000,"[u'Progressive metal', u'black metal', u'progressive black metal', u'metal', u'Orgasmatron Riff']"
1,In Times,10254,44458,644000,"[u'black metal', u'Progressive metal', u'metal', u'death metal', u'progressive black metal']"
2,Nauthir Bleeding,10800,46795,490000,"[u'black metal', u'metal', u'Progressive metal', u'progressive black metal', u'True Norwegian Black Metal']"
3,One Thousand Years Of Rain,14481,64815,493000,"[u'black metal', u'Progressive metal', u'metal', u'epic black metal']"
4,Building With Fire,13180,66596,529000,"[u'Progressive metal', u'black metal', u'progressive black metal', u'metal', u'Orgasmatron Riff']"
5,Thurisaz Dreaming,14575,61917,493000,"[u'black metal', u'metal', u'Progressive metal', u'viking metal', u'progressive black metal']"
6,Amused to Death,75564,272096,546000,"[u'Progressive rock', u'Roger Waters', u'classic rock', u'rock', u'Psychedelic Rock', u'Pink Floyd', u'amused to death', u'art rock', u'british', u'epic', u'great lyrics', u'sad', u'psychedelic', u'Mellow', u'Progressive', u'seen live', u'memories', u'guitar', u'male vocalists', u'concept album', u'All time best', u'Roger Waters - Amused to Death', u'alternative', u'easy listening', u'great', u'melancholic', u'Ballad', u'Masterpiece', u'pink floyd and members solo', u'indie', u'classic', u'80s', u'hard rock', u'singer-songwriter', u'prog', u'favorites', u'Awesome', u'90s', u'genius', u'relaxing', u'prog rock', u'relax', u'Favourite Songs', u'ballads', u'space oddity', u'End of the world', u'Floyd', u'pink floyd and related', u'fav tracks', u'slgdmbestof']"
7,It's a Miracle,69329,246513,510000,"[u'Progressive rock', u'Roger Waters', u'Pink Floyd', u'rock', u'classic rock', u'Psychedelic Rock', u'melancholy', u'art rock', u'singer-songwriter', u'favorites', u'psychedelic', u'space rock', u'Masterpiece', u'alternative', u'beautiful', u'Progressive', u'melancholic', u'Best songs in the world', u'epic', u'Perfection', u'mysteries', u'just beautiful', u'pinkfloyd', u'british', u'alternative rock', u'experimental', u'sad', u'romantic', u'Awesome', u'guitar', u'Dreamy', u'Mellow', u'relaxing', u'depressing', u'live', u'video', u'Favorite', u'relax', u'Love it', u'satire', u'wind', u'Night time', u'choice', u'Floyd', u'slgdmbestof', u'pink floyd and members solo', u'slgdm', u'crazy diamonds', u'social problems', u'obscured by pink']"
8,Three Wishes,60444,190529,410000,"[u'Progressive rock', u'rock', u'Pink Floyd', u'Psychedelic Rock', u'Roger Waters', u'classic rock', u'art rock', u'british', u'psychedelic', u'80s', u'singer-songwriter', u'blues', u'great', u'trippy', u'Jeff Beck', u'Beelloved', u'Three Wishes', u'Roger Waters - Three Wishes', u'chillout', u'alternative', u'Symphonic Rock', u'Progressive', u'Mellow', u'1', u'political', u'space rock', u'heard on Pandora', u'prog rock', u'wish list', u'relax', u'lyrics', u'Perfection', u'life', u'melodic rock', u'Numerical Titillation', u'7 of 10 stars', u'6 of 10 stars', u'fire', u'blue', u'UK Pop', u'harmonium', u'female voice', u'personal', u'psybient', u'Crossover Prog', u'oh yeah', u'Floyd', u'number songs', u'miss you', u'suru']"
9,Watching TV,60106,173146,367000,"[u'Progressive rock', u'classic rock', u'rock', u'Pink Floyd', u'Psychedelic Rock', u'Roger Waters', u'alternative', u'british', u'Progressive', u'singer-songwriter', u'art rock', u'social commentary', u'pink floyd and members solo', u'Roger Walters - Watching TV', u'80s', u'alternative rock', u'Love', u'epic', u'singersongwriter', u'blues', u'fantastic', u'psychedelic', u'tv', u'television', u'90s', u'death', u'3', u'Muse', u'great', u'1', u'political', u'relaxing', u'good', u'humor', u'Favorite', u'underground', u'8 of 10 stars', u'perfect', u'2', u'chillin', u'Protest', u'6 of 10 stars', u'Waters', u'stoned', u'All', u'arty', u'banned', u'Shady', u'Floyd', u'favorito']"
10,"What God Wants, Pt. III",2741,5854,0,[]
11,"What God Wants, Pt. II",2786,6657,0,[]
12,Too Much Rope,56553,175924,347000,"[u'Progressive rock', u'rock', u'Pink Floyd', u'Roger Waters', u'classic rock', u'art rock', u'Psychedelic Rock', u'psychedelic', u'singer-songwriter', u'political', u'crazy diamonds', u'alternative', u'alternative rock', u'sad', u'guitar', u'Progressive', u'male vocalists', u'PF universe', u'british', u'favorite songs', u'experimental', u'albums I own', u'hard rock', u'memories', u'calm', u'Love', u'tv', u'90s', u'crazy', u'angry', u'poetry', u'Mellow', u'melancholy', u'1', u'post rock', u'super', u'great lyrics', u'Ballad', u'Favourites', u'Great Lyricists', u'8 of 10 stars', u'lyrics', u'historical', u'wolo999', u'4 of 10 stars', u'Acid Rock', u'legends', u'religion', u'dominoes', u'space oddity']"
13,"Late Home Tonight, Pt. II",2979,6286,0,[]
14,"Late Home Tonight, Pt. I",3246,6886,0,[]
15,The Bravery of Being Out of Range,84352,273799,283000,"[u'Progressive rock', u'Roger Waters', u'rock', u'Pink Floyd', u'classic rock', u'Psychedelic Rock', u'art rock', u'Progressive', u'singer-songwriter', u'strings organs rubber wind', u'live', u'anti-war', u'seen live', u'psychedelic', u'90s', u'great', u'melancholic', u'1992', u'obscured by pink', u'hard rock', u'great lyrics', u'legends', u'hammond organ', u'Floyd', u'slgdmbestof', u'what is rock exactly and does it matter', u'crazy diamonds', u'pop', u'80s', u'british', u'favorites', u'memories', u'piano', u'Symphonic Rock', u'beautiful', u'crazy', u'melancholy', u'1', u'political', u'space rock', u'emotional', u'relaxing', u'loved', u'heard on Pandora', u'male vocalists', u'wish list', u'underground', u'feeling down', u'8 of 10 stars', u'lyrics']"
16,"Perfect Sense, Pt. II",3934,8844,0,[]
17,"Perfect Sense, Pt. I",4188,9464,0,[]
18,"What God Wants, Pt. I",5087,10945,0,[]
19,The Ballad of Bill Hubbard,81721,228526,259000,"[u'Progressive rock', u'Roger Waters', u'Pink Floyd', u'Psychedelic Rock', u'rock', u'art rock', u'classic rock', u'psychedelic', u'guitar', u'instrumental', u'melancholic', u'Pink Floyd Radio', u'chill', u'experimental', u'Progressive', u'Ballad', u'crazy diamonds', u'obscured by pink', u'british', u'singer-songwriter', u'acoustic', u'spoken word', u'Mellow', u'excellent', u'amazing', u'male vocalists', u'the best', u'sectarian', u'soundscapes of the imaginative consciousness', u'Musical Painting of Twilight', u'the ballad of bill hubbard', u'electronic', u'alternative', u'favorite songs', u'albums I own', u'memories', u'Experimental Rock', u'easy listening', u'beautiful', u'Awesome', u'melodic', u'atmospheric', u'Muse', u'great', u'melancholy', u'space rock', u'relaxing', u'complex', u'radiohead', u'relax']"
20,The Watcher,25019,148017,251000,"[u'black metal', u'progressive black metal', u'Progressive metal', u'viking metal', u'metal', u'TOTAL FUCKING WIN', u'epic', u'Norwegian Black Metal', u'seen live', u'folk metal', u'Progressive', u'moving', u'Masterpiece', u'6 of 10 stars', u'grandiose', u'prog metal', u'epic black metal', u'post black metal', u'holy fuck', u'progressive viking metal', u'melodic black', u'Progressive Viking Black Metal', u'viking black metal', u'Fucking masterpiece', u'i would listen to during revolution', u'gives me goosebumps', u'music that gets me my dick hard', u'Black Metal I like', u'winter silence napierdalac', u'Prog Black', u'black metal noruego']"
21,The Watcher,25019,148017,251000,"[u'black metal', u'progressive black metal', u'Progressive metal', u'viking metal', u'metal', u'TOTAL FUCKING WIN', u'epic', u'Norwegian Black Metal', u'seen live', u'folk metal', u'Progressive', u'moving', u'Masterpiece', u'6 of 10 stars', u'grandiose', u'prog metal', u'epic black metal', u'post black metal', u'holy fuck', u'progressive viking metal', u'melodic black', u'Progressive Viking Black Metal', u'viking black metal', u'Fucking masterpiece', u'i would listen to during revolution', u'gives me goosebumps', u'music that gets me my dick hard', u'Black Metal I like', u'winter silence napierdalac', u'Prog Black', u'black metal noruego']"
