,Songs,Listeners,Playcount,Duration,Tags
0,Deep Water Horizon,20987,139387,392000,"[u'symphonic metal', u'Progressive metal', u'Gothic Metal', u'heavy metal', u'metal', u'Melodic Death Metal', u'epica', u'strings', u'melodic metal', u'national geographic metal']"
1,Guilty Demeanor,21632,137504,202000,"[u'symphonic metal', u'metal', u'Gothic Metal', u'epica', u'Female fronted metal', u'Progressive metal', u'Progressive rock', u'Gothic', u'rock n roll', u'simone simons']"
2,Anima,19619,118709,84000,"[u'instrumental', u'symphonic metal', u'chillout', u'Classical', u'piano', u'atmospheric', u'Gothic Metal', u'relaxing', u'neoclassical metal', u'Piano virtuoso', u'epica']"
3,Requiem for the Indifferent,22554,150340,514000,"[u'symphonic metal', u'Melodic Death Metal', u'Gothic Metal', u'Power metal', u'metal', u'Progressive metal', u'oriental metal', u'folk metal', u'neoclassical metal', u'FUCKING AWESOME', u'neo-classical metal', u'title track', u'epica', u'femalevocal', u'symphonic dark metal', u'meral']"
4,Internal Warfare,23273,158632,312000,"[u'symphonic metal', u'Progressive metal', u'Gothic Metal', u'heavy metal', u'metal', u'Female fronted metal', u'Progressive rock', u'Gothic', u'Melodic Death Metal', u'death', u'Power metal', u'neoclassical metal', u'epica', u'meral', u'Gothci Metal']"
5,Delirium,28357,218432,367000,"[u'symphonic metal', u'metal', u'Gothic Metal', u'dutch', u'Female fronted metal', u'rock', u'piano', u'Symphonic Rock', u'beautiful', u'Hope', u'alternative metal', u'emotional', u'majestic', u'harmony', u'great lyrics', u'melodic metal', u'makes me cry', u'epica', u'hypnotizing', u'simone simons', u'songs that you wanna listen to over and over again', u'songs with feeling', u'symphonic metal ballad', u'best epica ballad']"
6,Storm the Sorrow,39372,360250,312000,"[u'symphonic metal', u'Gothic Metal', u'metal', u'Female fronted metal', u'Melodic Death Metal', u'symphonic gothic metal', u'epica', u'Progressive metal', u'Progressive rock', u'Power metal', u'FUCKING AWESOME', u'10 of 10 stars', u'4 of 10 stars', u'deathcore', u'Gothic Doom Metal', u'symphonic dark metal', u'1 raz']"
7,Monopoly on Truth,28617,223840,431000,"[u'symphonic metal', u'Progressive metal', u'metal', u'Gothic Metal', u'Female fronted metal', u'Melodic Death Metal', u'epic', u'Masterpiece', u'Progressive rock', u'Gothic', u'beautiful', u'death metal', u'dutch', u'best song ever', u'melodic metal', u'Chills', u'epica', u'chills down my spine', u'Extreme Symphonic Metal', u'1 raz']"
8,Karma,24938,146392,92000,"[u'symphonic metal', u'opera', u'epica', u'metal', u'seen live', u'Classical', u'epic', u'Symphonic Rock', u'strings', u'symphonic power metal']"
9,The Great Mystery,11769,72874,603000,"[u'Power metal', u'melodic metal', u'symphonic metal', u'heavy metal', u'epic', u'epic metal', u'symphonic power metal', u'metal opera', u'symphonic metal', u'melodic metal']"
10,Dweller In A Dream,12476,70877,285000,"[u'Power metal', u'melodic metal', u'heavy metal', u'symphonic metal', u'symphonic metal', u'metal opera', u'melodic metal']"
11,What's Left Of Me,12794,78666,307000,"[u'Power metal', u'melodic metal', u'heavy metal', u'metal', u'symphonic metal', u'metal opera', u'symphonic metal', u'melodic metal']"
12,Invoke The Machine,13975,82627,330000,"[u'Power metal', u'melodic metal', u'heavy metal', u'melodic heavy metal', u'melodic', u'symphonic metal', u'metal opera', u'symphonic metal', u'melodic metal']"
13,Savior In The Clockwork,13643,83721,640000,"[u'Power metal', u'melodic metal', u'heavy metal', u'symphonic metal', u'metal opera', u'symphonic metal', u'metal', u'best song of the album', u'melodic metal']"
14,Sleepwalking,15912,104276,232000,"[u'Power metal', u'melodic metal', u'heavy metal', u'metal', u'pop', u'hard rock', u'Power ballad', u'symphonic metal', u'metal opera', u'metal ballad', u'symphonic metal', u'melodic metal']"
