,Songs,Listeners,Playcount,Duration,Tags
0,STWF,175,435,252000,[]
1,Hardtalk,212,566,254000,[]
2,Shove,14,17,0,[]
3,NCSC,16,21,0,[]
4,U Can Tell,21,29,0,[]
5,Four IO,25,36,0,[]
6,Fever,693,1276,309000,[]
7,ELLI,19796,59912,195000,"[u'Lo-Fi', u'montreal', u'indie', u'rock', u'indie rock', u'indietronica', u'Canadian', u'2013', u'10s', u'zoo music', u'country:canada', u'rel-yr:2013', u'rel-mnth:2013:May']"
8,Kuiper Anomaly,926,2516,300000,[]
9,Strohtopf,945,2297,208000,[]
10,Dionysus Decay,687,1581,310000,[]
11,Proton Aesthetic,736,1736,256000,[]
12,Deus Ex Machina,758,1757,315000,[]
13,Intonation,835,2025,524000,"[u'ambient', u'drone', u'dark ambient', u'katarakt']"
14,Core Value,792,1917,471000,[]
15,Atlas Levels,825,2024,337000,[]
16,Kuiper Anomaly,926,2516,300000,[]
17,Ragged Andy's,37,102,0,[]
18,634 dog,309,876,135000,[]
19,city drugs,290,824,0,[]
20,God,422,1266,0,"[u'post-punk', u'no wave']"
21,Das Ah Riot,4713,12742,254000,"[u'80s', u'post-punk', u'fetish', u'no wave', u'1981', u'Solomusika-Loved']"
22,Snakes Crawl,6485,17747,216000,"[u'rock', u'snakes']"
23,Too Many Creeps,15086,45842,243000,"[u'post-punk', u'80s', u'lizvelrene postpunk', u'no wave', u'1980', u'critically acclaimed song', u'acclaimed music top 3000 bubbling under', u'punk', u'Love', u'new wave', u'girls', u'funky', u'odd', u'indie disco', u'danceable', u'story of my life', u'genre', u'punk funk', u'danse', u'somafm', u'Shannon', u'pazz and jop 1980', u'shut up and have a banana', u'Bagel', u'papaparty', u'tits on the radio - the songs', u'female no wave', u'lons', u'cant be funky', u'voyage of the rock aliens', u'Downtown NYC', u'Solomusika-PostPunk', u'concrete after 3km of falling', u'lizvelrene post punk', u'too many creeps']"
24,Making a Mistake,159,285,0,[]
25,Scraper,17820,48565,221000,"[u'post-punk', u'funk', u'electronic', u'no wave', u'lizvelrene postpunk', u'vibes', u'club', u'Disco', u'Hip-Hop', u'80s', u'experimental', u'House', u'driving music', u'breakbeat', u'gay', u'tribal', u'Fierce', u'eurodance', u'sampled', u'halloween', u'anthem', u'Thunderpuss', u'sleaze', u'ministry of sound', u'cathartic', u'VOGUE', u'bass-heavy', u'afterdark', u'paradise garage', u'Solomusika-Loved', u'I want back to the 80s', u'chaps', u'soulful dance', u'disco sleaze', u'rusbeh', u'For the boys', u'house royalty', u'DJSamPick', u'rjs', u'boris midney', u'Solomusika-PostPunk', u'Garage NY', u'the annual', u'the skatt brothers', u'percutiva', u'wills beat radio', u'lizvelrene post punk']"
26,Tiny Sticks,23733,73347,182000,"[u'funk', u'no wave', u'Freaky Kicks Without Without', u'post-punk', u'80s', u'nevertiredof', u'Disco', u'new york', u'cowbell', u'electro', u'dance', u'catchy', u'Post punk', u'party', u'favourite', u'fip', u'cool', u'punk-funk', u'percussions', u'sick', u'esg', u'1983', u'more cowbell', u'souljazz', u'fingerlicking', u'beatparty', u'banger', u'quittenlikoer', u'pure groove', u'minimal electronica', u'claves', u'i feel good', u'cool beat', u'tolistento', u'avant funk punk electronic art NY dance', u'Tiny Sticks', u'lizvelrene postpunk', u'muito bom', u'basslines', u'brook', u'Ass Shaker', u'SOLOMUSIKA-post punk', u'get yo groove on', u'no parking', u'ambiant jazz', u'new mod', u'shanes favs', u'wemean', u'jazz new york', u'art-punk-funk']"
27,Moody (Spaced Out),23089,74377,258000,"[u'post-punk', u'funk', u'no wave', u'new york', u'dance', u'hiphopgdchill', u'80s', u'alternative', u'punk funk', u'electronic', u'experimental', u'new wave', u'funky', u'NYC', u'dance-punk', u'paradise garage', u'hip hop', u'Post punk', u'groove', u'moody', u'postpunk', u'cosmic', u'fip', u'cool', u'80', u'groovin', u'perfect', u'dance punk', u'electro-pop', u'choice', u'1983', u'Groove Is in the Heart', u'Avant-Pop', u'cool as fuck', u'disco-punk', u'Optimo', u'disco not disco', u'quittenlikoer', u'hysterical', u'killer riffs', u'best fucking song ever', u'great basslines', u'percussion mayhem', u'spaced out', u'post-funk', u'ubercool', u'avant funk punk electronic art NY dance', u'dantopluv', u'yeah yeah yeah', u'the modern dance']"
