,Songs,Listeners,Playcount,Duration,Tags
0,Sanctified With Dynamite,32097,275389,266000,"[u'Power metal', u'heavy metal', u'metal', u'epic', u'choir', u'german', u'Awesome', u'symphony', u'bombcore', u'Holy', u'attila', u'vampire metal', u'2012mytest', u'Bouncy energetic motif']"
1,Tiger of Sabrod,14451,83063,233000,"[u'Power metal', u'heavy metal', u'powerwolf', u'seen live', u'horror metal', u'forgotten songs', u'dynder']"
2,All We Need Is Blood,21924,163152,264000,"[u'Power metal', u'heavy metal', u'symphonic metal', u'MTG Black', u'Murder At Midnight']"
3,St. Satan's Day,13981,92904,270000,"[u'Power metal', u'heavy metal', u'powerwolf', u'seen live', u'rock', u'favorites', u'german', u'4', u'horror metal', u'satan metal']"
4,The Sighting Is a Portent of Doom,20871,130859,248000,"[u'Symphonic Black Metal', u'black metal', u'epic', u'Classical', u'metal', u'dutch', u'symphonic metal', u'2010', u'fantasy metal', u'boring', u'Masterpiece', u'title is a full sentence', u'netherlands', u'melodic black metal', u'impressive', u'best song', u'kitch', u'so amazing', u'armageddon awaits', u'zombie jesus approves', u'e ante geia', u'best funeral playlist ever', u'weird people possessed by satan according to my mom', u'i use to sleep listening to it']"
5,Departure Towards a Nautical Curse,12751,79758,331000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'symphonic metal']"
6,Al betekent het mijn dood,13468,92948,67000,"[u'black metal', u'insane', u'interlude', u'metal', u'epic', u'fantasy', u'Symphonic Black Metal', u'Dark Fantasy', u'I WANT TO FUCK THIS SONG']"
7,Bloodstains On the Captain's Log,14426,96753,351000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'Theatrical Black Metal', u'epic', u'me', u'download', u'symphonic metal', u'epic black metal', u'pure awesomeness', u'prog death metal', u'I WANT TO FUCK THIS SONG']"
8,Van Der Decken's Triumph,13629,84288,315000,"[u'black metal', u'Symphonic Black Metal', u'pirate metal', u'metal', u'symphonic metal', u'pirate black metal']"
9,...And the Consequence Macabre,5540,25880,403000,"[u'Symphonic Black Metal', u'black metal', u'epic']"
10,The Sighting Is a Portent of Doom,20871,130859,248000,"[u'Symphonic Black Metal', u'black metal', u'epic', u'Classical', u'metal', u'dutch', u'symphonic metal', u'2010', u'fantasy metal', u'boring', u'Masterpiece', u'title is a full sentence', u'netherlands', u'melodic black metal', u'impressive', u'best song', u'kitch', u'so amazing', u'armageddon awaits', u'zombie jesus approves', u'e ante geia', u'best funeral playlist ever', u'weird people possessed by satan according to my mom', u'i use to sleep listening to it']"
11,Electronic Voice Phenomena,14459,78891,57000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'kickass', u'armageddon awaits']"
12,The Shining Was a Portent of Gloom,11606,68111,529000,"[u'Symphonic Black Metal', u'black metal', u'Progressive metal', u'epic', u'metal', u'symphonic metal', u'Perfection', u'atmospheric black metal', u'creepy awesome', u'Theatrical Black Metal', u'Symphonic Horror Black Metal', u'Epitome Of Beauty']"
13,The Course of a Spectral Ship,11953,68858,307000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'classic', u'symphonic metal', u'children of bodom', u'To Seek']"
14,Departure Towards a Nautical Curse,12751,79758,331000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'symphonic metal']"
15,Al betekent het mijn dood,13468,92948,67000,"[u'black metal', u'insane', u'interlude', u'metal', u'epic', u'fantasy', u'Symphonic Black Metal', u'Dark Fantasy', u'I WANT TO FUCK THIS SONG']"
16,Bloodstains On the Captain's Log,14426,96753,351000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'Theatrical Black Metal', u'epic', u'me', u'download', u'symphonic metal', u'epic black metal', u'pure awesomeness', u'prog death metal', u'I WANT TO FUCK THIS SONG']"
17,Van Der Decken's Triumph,13629,84288,315000,"[u'black metal', u'Symphonic Black Metal', u'pirate metal', u'metal', u'symphonic metal', u'pirate black metal']"
18,...And the Consequence Macabre,5540,25880,403000,"[u'Symphonic Black Metal', u'black metal', u'epic']"
19,The Sighting Is a Portent of Doom,20871,130859,248000,"[u'Symphonic Black Metal', u'black metal', u'epic', u'Classical', u'metal', u'dutch', u'symphonic metal', u'2010', u'fantasy metal', u'boring', u'Masterpiece', u'title is a full sentence', u'netherlands', u'melodic black metal', u'impressive', u'best song', u'kitch', u'so amazing', u'armageddon awaits', u'zombie jesus approves', u'e ante geia', u'best funeral playlist ever', u'weird people possessed by satan according to my mom', u'i use to sleep listening to it']"
20,Electronic Voice Phenomena,14459,78891,57000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'kickass', u'armageddon awaits']"
21,The Shining Was a Portent of Gloom,11606,68111,529000,"[u'Symphonic Black Metal', u'black metal', u'Progressive metal', u'epic', u'metal', u'symphonic metal', u'Perfection', u'atmospheric black metal', u'creepy awesome', u'Theatrical Black Metal', u'Symphonic Horror Black Metal', u'Epitome Of Beauty']"
22,The Course of a Spectral Ship,11953,68858,307000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'classic', u'symphonic metal', u'children of bodom', u'To Seek']"
23,Departure Towards a Nautical Curse,12751,79758,331000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'symphonic metal']"
24,Al betekent het mijn dood,13468,92948,67000,"[u'black metal', u'insane', u'interlude', u'metal', u'epic', u'fantasy', u'Symphonic Black Metal', u'Dark Fantasy', u'I WANT TO FUCK THIS SONG']"
25,Bloodstains On the Captain's Log,14426,96753,351000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'Theatrical Black Metal', u'epic', u'me', u'download', u'symphonic metal', u'epic black metal', u'pure awesomeness', u'prog death metal', u'I WANT TO FUCK THIS SONG']"
26,Van Der Decken's Triumph,13629,84288,315000,"[u'black metal', u'Symphonic Black Metal', u'pirate metal', u'metal', u'symphonic metal', u'pirate black metal']"
27,The Shining Was a Portent of Gloom,11606,68111,529000,"[u'Symphonic Black Metal', u'black metal', u'Progressive metal', u'epic', u'metal', u'symphonic metal', u'Perfection', u'atmospheric black metal', u'creepy awesome', u'Theatrical Black Metal', u'Symphonic Horror Black Metal', u'Epitome Of Beauty']"
28,Bloodstains On the Captain's Log,14426,96753,351000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'Theatrical Black Metal', u'epic', u'me', u'download', u'symphonic metal', u'epic black metal', u'pure awesomeness', u'prog death metal', u'I WANT TO FUCK THIS SONG']"
29,Electronic Voice Phenomena,14459,78891,57000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'kickass', u'armageddon awaits']"
30,The Sighting Is a Portent of Doom,20871,130859,248000,"[u'Symphonic Black Metal', u'black metal', u'epic', u'Classical', u'metal', u'dutch', u'symphonic metal', u'2010', u'fantasy metal', u'boring', u'Masterpiece', u'title is a full sentence', u'netherlands', u'melodic black metal', u'impressive', u'best song', u'kitch', u'so amazing', u'armageddon awaits', u'zombie jesus approves', u'e ante geia', u'best funeral playlist ever', u'weird people possessed by satan according to my mom', u'i use to sleep listening to it']"
31,The Course of a Spectral Ship,11953,68858,307000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'classic', u'symphonic metal', u'children of bodom', u'To Seek']"
32,The Sighting Is a Portent of Doom,20871,130859,248000,"[u'Symphonic Black Metal', u'black metal', u'epic', u'Classical', u'metal', u'dutch', u'symphonic metal', u'2010', u'fantasy metal', u'boring', u'Masterpiece', u'title is a full sentence', u'netherlands', u'melodic black metal', u'impressive', u'best song', u'kitch', u'so amazing', u'armageddon awaits', u'zombie jesus approves', u'e ante geia', u'best funeral playlist ever', u'weird people possessed by satan according to my mom', u'i use to sleep listening to it']"
33,The Course of a Spectral Ship,11953,68858,307000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'classic', u'symphonic metal', u'children of bodom', u'To Seek']"
34,The Shining Was a Portent of Gloom,11606,68111,529000,"[u'Symphonic Black Metal', u'black metal', u'Progressive metal', u'epic', u'metal', u'symphonic metal', u'Perfection', u'atmospheric black metal', u'creepy awesome', u'Theatrical Black Metal', u'Symphonic Horror Black Metal', u'Epitome Of Beauty']"
35,Bloodstains On the Captain's Log,14426,96753,351000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'Theatrical Black Metal', u'epic', u'me', u'download', u'symphonic metal', u'epic black metal', u'pure awesomeness', u'prog death metal', u'I WANT TO FUCK THIS SONG']"
36,Van Der Decken's Triumph,13629,84288,315000,"[u'black metal', u'Symphonic Black Metal', u'pirate metal', u'metal', u'symphonic metal', u'pirate black metal']"
37,Electronic Voice Phenomena,14459,78891,57000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'kickass', u'armageddon awaits']"
38,Departure Towards a Nautical Curse,12751,79758,331000,"[u'Symphonic Black Metal', u'black metal', u'metal', u'symphonic metal']"
39,...And the Consequence Macabre,5540,25880,403000,"[u'Symphonic Black Metal', u'black metal', u'epic']"
40,Al betekent het mijn dood,13468,92948,67000,"[u'black metal', u'insane', u'interlude', u'metal', u'epic', u'fantasy', u'Symphonic Black Metal', u'Dark Fantasy', u'I WANT TO FUCK THIS SONG']"
