,Songs,Listeners,Playcount,Duration,Tags
0,Love Goes On,1264,3997,258000,[u'one of the best songs ever written']
1,Because of You,596468,3558491,219000,"[u'pop', u'Kelly Clarkson', u'female vocalists', u'pop rock', u'rock', u'Because Of You', u'sad', u'Love', u'female', u'American Idol', u'Ballad', u'female vocalist', u'favorites', u'american', u'00s', u'piano', u'Kelly', u'slow', u'beautiful', u'romantic', u'2005', u'ballads', u'Breakaway', u'Mellow', u'top 40', u'Kelly Clarkson - Because Of You', u'alternative', u'favorite songs', u'melancholic', u'female vocals', u'Favorite', u'pop ballad', u'chill', u'soul', u'dance', u'easy listening', u'soft rock', u'emotional', u'teen pop', u'because of u', u'Kelly Clarkson- Because of You', u'melancholy', u'depressing', u'Pop-Rock', u'singer-songwriter', u'rnb', u'love songs', u'emo', u'sexy', u'soft']"
2,Holding on to You,5297,22185,272000,"[u'Miranda Lambert', u'country', u'female vocalists', u'singer-songwriter', u'alt country', u'country ballad', u'jessi alexander', u'ashley monroe']"
3,I'll Still Love You More,6193,16323,261000,"[u'country', u'female vocalist', u'contemporary country', u'diane warren', u'pop', u'romantic', u'beautiful', u'90s', u'american', u'1998', u'melancholy', u'melancholic', u'great song', u'love songs', u'country pop', u'pop country', u'1990s', u'1999', u'rumba', u'my favorite', u'CMT', u'90s country', u'country-crossover', u'country divas', u'ladies of country', u'linedance 2008', u'country music television', u'90s country-pop', u'90s country pop']"
4,Shotgun,6680,18453,195000,"[u'american', u'modern country', u'2014', u'2014 single', u'linedance 2014']"
5,Breathe,190437,927392,211000,"[u'pop', u'female vocalists', u'rock', u'pop rock', u'singer-songwriter', u'michelle branch', u'alternative', u'breathe', u'female vocalist', u'Love', u'heard on Pandora', u'acoustic', u'female', u'00s', u'acoustic pop', u'alternative rock', u'catchy', u'2003', u'favorites', u'happy', u'Awesome', u'feel good', u'summer', u'Favorite', u'Adult Alternative', u'Michelle Branch - Breathe', u'indie', u'soft rock', u'english', u'2000s', u'chill', u'folk', u'american', u'Mellow', u'female vocals', u'Acoustic Rock', u'female artists', u'Love it', u'<3', u'country', u'sexy', u'cute', u'guitar', u'upbeat', u'great', u'folk rock', u'fun', u'good', u'female vocal', u'top 40']"
6,"Stand Still, Look Pretty - Live",334,1737,0,[]
7,Circle Song,2534,14033,227000,"[u'folk', u'pop', u'beautiful', u'female vocalist', u'favorite songs', u'loved', u'-2']"
8,Over My Head,122762,426291,214000,"[u'classic rock', u'Fleetwood Mac', u'70s', u'rock', u'christine mcvie', u'pop', u'soft rock', u'female vocalists', u'Stevie Nicks', u'Mellow', u'1975', u'nip tuck', u'roadtrip worthy', u'vocal', u'singer-songwriter', u'favorites', u'easy listening', u'blues', u'blues rock', u'female vocalist', u'christine', u'body parts', u'kinks', u'Mamas and Papas', u'Over My Head', u'A great song', u'danny kirwan', u'z9', u'chillout', u'classic', u'60s', u'british', u'hard rock', u'downtempo', u'Progressive rock', u'pop rock', u'adult contemporary', u'romantic', u'Awesome', u'cinematic', u'Retro', u'sunday', u'american', u'oldies', u'loved', u'cool', u'male vocalist', u'live', u'High School', u'singer songwriter']"
9,Change The World,291840,1178141,235000,"[u'blues', u'classic rock', u'rock', u'90s', u'guitar', u'eric clapton', u'blues rock', u'british', u'pop', u'Change The World', u'Love', u'Soundtrack', u'acoustic', u'Mellow', u'soft rock', u'beautiful', u'chill', u'favorites', u'male vocalists', u'male vocalist', u'1996', u'romantic', u'relax', u'clapton', u'relaxing', u'mpsvdloved', u'soft', u'5 Stars', u'chillout', u'singer-songwriter', u'UK', u'pop rock', u'slow', u'adult contemporary', u'smooth', u'love songs', u'Ballad', u'easy', u'phenomenon', u'reminds me of', u'easy listening', u'Awesome', u'cool', u'guitar virtuoso', u'love song', u'1990s', u'slowhand', u'West Coast swing', u'Babyface', u'old nostalgic']"
10,You're All I've Got Tonight,74348,248493,253000,"[u'rock', u'new wave', u'80s', u'classic rock', u'The Cars', u'pop', u'70s', u'rock band', u'pop rock', u'favorites', u'catchy', u'guitar', u'upbeat', u'heard on Pandora', u'rock n roll', u'boston', u'cheesy', u'Phil Collins', u'rockin', u'rock band dlc', u'rainy day music', u'alternative rock', u'sexy', u'hard rock', u'power pop', u'Love', u'album rock', u'soft rock', u'RockPop', u'Awesome', u'melodic', u'night', u'synth', u'american', u'Radio', u'1978', u'soft', u'favourite', u'cars', u'keyboard', u'loved', u'nrg', u'male vocalists', u'love songs', u""80's"", u'best song ever', u'1970s', u'love song', u'melodic rock', u'fuck yeah']"
11,Suite Madame Blue - LIVE,403,762,0,[]
12,The Weight,428887,1884792,280000,"[u'classic rock', u'rock', u'folk rock', u'60s', u'The Band', u'folk', u'americana', u'70s', u'Southern Rock', u'country rock', u'country', u'Mellow', u'the weight', u'Canadian', u'oldies', u'Soundtrack', u'1968', u'classic', u'favorite songs', u'favorites', u'easy rider', u'chill', u'beautiful', u'roots rock', u'piano', u'Rolling Stone 500 Greatest Songs of All Time', u'Awesome', u'american', u'The Band - The Weight', u'singer-songwriter', u'soft rock', u'folk-rock', u'Favorite', u'pop', u'acoustic', u'atmospheric', u'perfect', u'influential', u'canada', u'other', u'great song', u'classics', u'woodstock', u'Rolling Stones Top 500 Songs of All Time', u'cosmic country and psychedelic americana', u'amazing', u'blues rock', u'good', u'Rock and Roll', u""60's""]"
13,Brass In Pocket - 2006 Remastered Version,10575,22457,185000,[]
14,Bad Company - Remastered Version,749,1452,0,[]
15,The Finer Things,37092,104042,347000,"[u'classic rock', u'80s', u'steve winwood', u'pop', u'rock', u'Blue-Eyed Soul', u'fun', u'pop rock', u'happy', u'singer-songwriter', u'soft rock', u'upbeat', u'Uplifting', u'nostalgia', u'the finer things', u'soul', u'classic', u'british', u'favorites', u'Love', u'catchy', u'funk', u'adult contemporary', u'romantic', u'synth', u'england', u'Mellow', u'organic', u'great song', u'singer-songwriters', u'1986', u'lyrics', u'Radio Music', u'eric clapton', u'adult', u'tuoyrt', u'The British are coming', u'Pop Life', u'my soundtrack', u'80s classic rock', u""80's pop"", u'billboard hits to check out - the 80s', u'james ingram', u'Songwritter', u'80s Pop-Rock', u'zajimave', u'winwood', u'sing sing sing', u'bianca smiles', u'no better song']"
16,More Than a Feeling,840682,4587977,280000,"[u'classic rock', u'rock', u'70s', u'boston', u'80s', u'hard rock', u'more than a feeling', u'Guitar Hero', u'Progressive rock', u'scrubs', u'guitar', u'oldies', u'favorites', u'arena rock', u'classic', u'pop', u'Awesome', u'american', u'soft rock', u'rock band', u'Love', u'70s rock', u'Power ballad', u'male vocalists', u'melodic rock', u'1976', u'epic', u'Favourites', u'pop rock', u'Guitar Solo', u'AOR', u'Ballad', u'rock ballad', u'Favourite Songs', u'anthem', u'Boston - More than a feeling', u'happy', u'memories', u'catchy', u'party', u'classics', u'guitar rock', u'Soundtrack', u'alternative', u'easy listening', u'Driving', u'upbeat', u'Energetic', u'summer', u'great']"
17,If I'm on the Late Side,9558,30418,158000,"[u'rock', u'classic rock', u'metal', u'hard rock', u'album rock', u'Rock  Roll', u'blues-rock', u'psychedelic', u'Garage Rock', u'glam rock', u'powerpop', u'rocknroll', u'proto-punk', u'sympathy68', u'1973', u'chameleon', u'proto punk', u'The', u'box set', u'rock-protopunk', u'bluz']"
18,Out Of Touch - Remastered,32125,117800,247000,[]
19,Tightrope,32683,122387,300000,"[u'classic rock', u'Symphonic Rock', u'Progressive rock', u'rock', u'70s', u'ELO', u'british', u'pop', u'electronic', u'Electric Light Orchestra', u'pop rock', u'album rock', u'britpop', u'Prog-Rock', u'birmingham', u'eclectonia', u'handclaps', u'70s rock', u'5 Star', u'Vital', u'Groups', u'Adrian Belew', u'A-List', u'Art And Progressive Rock', u'ELO Favorites', u'Bonum Discovers', u'all-time fav', u'Symphonische Rock', u'Radiotsar approved', u'Peder', u'two stars', u'ELO-Lynne', u'kymo 1080', u'lugnt03', u'tungt03', u'lx-', u'Fodona na cabeca']"
20,Don't Let Him Go - 2011 Remaster,3470,7641,225000,[u'80s classic rock']
21,Join Together,134164,406950,260000,"[u'classic rock', u'rock', u'70s', u'the who', u'british invasion', u'60s', u'british', u'Progressive rock', u'mod', u'hard rock', u'psychedelic', u'Psychedelic Rock', u'pop', u'guitar', u'harmonica', u'1972', u'classic', u'oldies', u'top 100 greatest songs of all time', u'soul', u'favorite songs', u'car songs', u'funky', u'blues rock', u'male vocalists', u'who', u'chameleon', u'best songs ever', u'attitude', u'classic rock favorites', u'best songs ever written', u'critically acclaimed song', u'acclaimed music top 3000 bubbling under', u'Feel-good songs', u'metal', u'chillout', u'jazz', u'instrumental', u'punk', u'alternative rock', u'reggae', u'singer-songwriter', u'favorites', u'memories', u'happy', u'album rock', u'soft rock', u'adult contemporary', u'latin', u'blues']"
22,Let's Go,80482,318216,212000,"[u'new wave', u'rock', u'classic rock', u'pop', u'80s', u'70s', u'The Cars', u'pop rock', u'happy', u'fun', u'powerpop', u'handclaps', u'power pop', u'catchy', u'upbeat', u'party', u'party rock', u'favorites', u'Awesome', u'Driving', u'girls', u'cheerful', u'great song', u'1979', u'clapping', u'70s rock', u'kymo 1080', u'Soundtrack', u'vocal', u'male', u'alternative', u'dance', u'epic', u'album rock', u'RockPop', u'melodic', u'guitar', u'drums', u'synth', u'Retro', u'Energetic', u'male vocal', u'Radio', u'oldies', u'Like', u'keyboard', u'Uplifting', u'heard on Pandora', u'modern rock', u'male vocalists']"
23,The One You Love,18073,54976,275000,"[u'easy listening', u'80s', u'soft rock', u'Mellow', u'Eagles', u'singer-songwriter', u'pop', u'glenn frey', u'glen frey', u'best songs of the 80s', u'classic rock', u'favorites', u'adult contemporary', u'relaxing', u'good', u'male vocalist', u'The One You Love', u'rock', u'emo', u'ambient', u'sexy', u'Love', u'sax', u'saxophone', u'top', u'great', u'west coast', u'love songs', u'best', u'nostalgia', u'love song', u'eclectonia', u'Numerical Titillation', u'all the best', u'Mare Tranquillitatis', u'1982', u'ballade', u'slow jam', u'Greatest', u'my favorite', u'asylum', u'love of my life', u'keep', u""80's pop"", u'billboard hits to check out - the 80s', u'Cote Ouest', u'glen fry', u'number1', u'i miss being little', u'roy10']"
24,Gypsy,241954,1218770,262000,"[u'classic rock', u'Fleetwood Mac', u'80s', u'rock', u'pop', u'female vocalists', u'Stevie Nicks', u'70s', u'christine mcvie', u'soft rock', u'1982', u'blues', u'british', u'favorites', u'female vocalist', u'oldies', u'danny kirwan', u'adult contemporary', u'american', u'childhood', u'Fleetwood Mac Gypsy', u'classic', u'Progressive rock', u'beautiful', u'Gypsy', u'Mellow', u'blues rock', u'123 drippy sappy', u'alternative rock', u'favorite songs', u'singer-songwriter', u'pop rock', u'romantic', u'favourite', u'childhood memories', u'my soundtrack', u'stevie-nicks', u'seen live', u'60s', u'Grunge', u'Love', u'easy listening', u'Driving', u'eighties', u'vocals', u'west coast', u'Ballad', u'Favorite', u'Pop-Rock', u'80s Pop']"
25,Love Is a Battlefield,291298,1224403,250000,"[u'80s', u'pop', u'female vocalists', u'rock', u'classic rock', u'pat benatar', u'pop rock', u'new wave', u'oldies', u'LOVE IS A BATTLEFIELD', u'female', u'female vocalist', u'80s Pop', u'Love', u'soft rock', u'dance', u'1983', u'party', u""80's"", u'female vocals', u'favorites', u'favorite songs', u'american', u'Favorite', u'Pop-Rock', u'Guilty Pleasures', u'Hit Me With Your Best Shot', u'singer-songwriter', u'fun', u'love songs', u'1984', u'Favourites', u'chick rock', u'13 going on 30', u'70s', u'hard rock', u'Awesome', u'eighties', u'upbeat', u'good', u'guilty pleasure', u'classics', u'gotanygoodmusic', u'halftoned singles club', u'80s y 90s', u'80s Classic', u'love is a battlefield-pat benatar']"
26,Your Bright Baby Blues,31929,84362,361000,"[u'classic rock', u'folk rock', u'rock', u'singer-songwriter', u'folk', u'jackson browne', u'70s', u'acoustic', u'soft rock', u'Love', u'west coast', u'chillout', u'classic', u'sexy', u'sad', u'piano', u'blues', u'Mellow', u'melancholy', u'piano rock', u'male vocalist', u'live', u'country rock', u'Pop-Rock', u'chill out', u'poppy', u'lovedtrack', u'mark-test2', u'umlaute', u'ballads', u'metallica', u'1976', u'eddie', u'Mark Knopfler', u'CA', u'Singer Songwriters', u'worth checking out', u'check this out later', u'mmmm', u'javajustice', u'easy rock', u'My pop music', u'my fav songs', u'good one', u'For The Road', u'Chill Zone', u'small 4', u'3 tags', u'4 items', u'lots of jackson']"
27,Not Enough Love In The World,52215,118344,234000,"[u'rock', u'soft rock', u'classic rock', u'80s', u'Mellow', u'Don Henley', u'pop', u'singer-songwriter', u'Eagles', u'classic', u'pop rock', u'AOR', u'Adult Alternative', u'golden oldies', u'Basically Bass', u'love in the title', u'chill', u'dance', u'favorites', u'easy listening', u'RockPop', u'90s', u'american', u'oldies', u'Like', u'heard on Pandora', u'love songs', u'Favorite', u'1984', u'Pop-Rock', u'freedom', u'childhood', u'eclectonia', u'poprock', u'1980s', u'tags', u'8', u'1985', u'2 of 10 stars', u'80s rock', u'Pop Life', u'Rock/Pop', u'geffen', u'good tunes', u'Mellow Out', u'Rock Me Baby', u'my Favorite 80s songs', u'rex ferric faves', u'melodic universe', u'80 rock']"
28,Every Hungry Woman,34214,97881,253000,"[u'Southern Rock', u'classic rock', u'rock', u'blues rock', u'blues', u'70s', u'guitar', u'60s', u'Jam', u'guitar virtuoso', u'Guitar Gods', u'southern', u'Boogie Rock', u'allmans', u'allman bros', u'80s', u'hard rock', u'USA', u'album rock', u'Rock  Roll', u'blues-rock', u'bass', u'drums', u'organ', u'american', u'bluesy', u'slide guitar', u'male vocalists', u'jam band', u'Awesome Guitar Jams', u'jamband', u'woman', u'Jams', u'1969', u'Cincinnati', u'guitar god', u'Miscellaneous', u'every', u'the word woman', u'the allman brothers band', u'Modern Blues', u'slide guitar blues', u'Guitar Solo', u'Shady', u'Jam Rock', u'duane allman', u'Southern Blues Rock', u'Allman Brothers Band', u'congas', u'Hungry']"
29,Neil Young,365,647,267000,[]
30,Pink Houses,142883,420685,287000,"[u'classic rock', u'rock', u'80s', u'americana', u'john mellencamp', u'singer-songwriter', u'male vocalists', u'american', u'pop', u'heartland', u'Rolling Stone 500 Greatest Songs of All Time', u'80s rock', u'rolling stones 500 greatest songs', u'PINK HOUSES', u'country', u'soft rock', u'country rock', u'1984', u'america', u'clapping', u'mellencamp', u'cowbell', u'USA', u'great song', u'acoustic guitar', u'positive', u'Rolling Stones Top 500 Songs of All Time', u'more cowbell', u'best songs of the 80s', u'john cougar mellencamp', u'hopuke42', u'pivudo45', u'acoustic', u'blues', u'90s', u'male vocalist', u'Southern Rock', u'rock n roll', u'roots rock', u'colors', u'rs500', u'justice', u'1983', u'the word house', u'heartland rock', u'july-4th', u'color song', u'IronMan Picks', u'seen live', u'male']"
31,Lady,45228,170438,178000,"[u'classic rock', u'rock', u'styx', u'80s', u'hard rock', u'70s', u'Progressive rock', u'love songs', u'123 drippy sappy', u'piano', u'soft rock', u'pop', u'Love', u'beautiful', u'american', u'Progressive', u'AOR', u'chicago', u'romantic', u'organ', u'Ballad', u'rock ballad', u'rock ballads', u'LADY', u'freaks and geeks', u'Power ballad', u'easy listening', u'Awesome', u'melodic', u'guitar', u'cover', u'feel good', u'moody', u'oldies', u'soft', u'emotional', u'heard on Pandora', u'rock n roll', u'Favorite', u'Guilty Pleasures', u'jack johnson', u'love song', u'march', u'awful', u'melodic rock', u'70s hard rock', u'10 of 10 stars', u'Radio Music', u'billboard', u'power ballads']"
32,Tuesday Afternoon (Forever Afternoon) - Edit Single Version,10387,24649,0,"[u'classic rock', u'rock', u'70s', u'british', u'Progressive rock', u'60s classic rock']"
33,Cold as Ice,330206,1331248,289000,"[u'classic rock', u'rock', u'80s', u'Foreigner', u'70s', u'Cold as Ice', u'Supernatural', u'pop', u'hard rock', u'piano', u'classic', u'Progressive rock', u'AOR', u'oldies', u'soft rock', u'melodic rock', u'favorites', u'male vocalists', u'rock n roll', u'Favourites', u'1977', u'chill', u'british', u'123 drippy sappy', u'american', u'Progressive', u'melancholy', u'old school', u""80's"", u'classics', u'seen live', u'sad', u'Love', u'arena rock', u'beautiful', u'organ', u'Driving', u'male vocal', u'party', u'favourite', u'dramatic', u'good', u'rock band', u'8 of 10 stars', u'80s rock', u""70's"", u'golden 80s', u'foreigner-cold as ice']"
34,Maneater - Remastered,50135,149578,0,"[u'classic rock', u'and she was']"
35,Tennessee,35955,151357,392000,"[u'country', u'female vocalists', u'the wreckers', u'pop', u'rock', u'Love', u'Mellow', u'Favourites', u'Tennessee', u'sexy', u'beautiful', u'country pop', u'pop country', u'00s', u'Ballad', u'heartache', u'romance', u'2000s', u'group', u'Megadeth', u'Testament', u'exodus', u'Nakoruru', u'00s country', u'ladies of country', u'hand-picked country', u'best to listen in the bus', u'00s country pop', u'trance', u'chill', u'folk', u'favorites', u'slow', u'catchy', u'singersongwriter', u'acoustic', u'romantic', u'american', u'pretty', u'melancholy', u'noted', u'favourite', u'Bittersweet', u'nice', u'female vocals', u'modern country', u'relax', u'poignant', u'2006', u'love song']"
36,Worth Your Weight In Wind,491,1189,253000,[]
37,Delicately in the Sunlight,2252,4403,0,[]
38,Coming Up for Air,1195,2403,0,[]
39,Articulate Silences part 1,75544,367202,324000,"[u'ambient', u'drone', u'chillout', u'electronic', u'ambientgdchill', u'dark ambient', u'post-rock', u'drone ambient', u'heavenly', u'instrumental', u'deep', u'Sleep', u'kranky', u'minimal ambient', u'minimalist', u'sleepy', u'post-classical', u'Silkred-LovedAll', u'0001', u'0002', u'0003', u'classic rock', u'alternative', u'experimental', u'downtempo', u'Progressive rock', u'beautiful', u'Dreamy', u'orchestral', u'space', u'nice', u'music to fall asleep to', u'Beatless', u'farewell', u'tardiando', u'Stars of the Lid', u'tryme', u'Ambient Drone', u'kraut', u'ambiental', u'another planet', u'somafm', u'eclectic dreaming', u'brian mcbride', u'Lepposaa', u'0007', u'theta inducing', u'A distant Fire Burning', u'0004', u'Tang']"
40,The Good Night,1910,3908,0,[]
41,Wetlands,1199,2364,148000,[]
