,Songs,Listeners,Playcount,Duration,Tags
0,The Carolean's Prayer,21028,180796,374000,"[u'Power metal', u'epic', u'swedish', u'carolus rex', u'metal', u'epic metal', u'historical', u'2012', u'chorus', u'Joakim Broden', u'Caroleans', u'heavy metal', u'energy', u'power', u'melodic', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'war', u'9 of 10 stars', u'melodic metal', u'Nu-metal', u'prayer', u'keyboards', u'drive', u'Guitar Solo', u'Melodic Power Metal', u'great riffs', u'songs about war', u'About war', u'deus vult', u'Robban Back', u'song about war', u'Chris Rorland', u'Par Sundstrom', u'Thobbe Englund', u'the caroleans prayer', u'the word prayer', u'word prayer']"
1,Panzer Battalion,59140,553017,301000,"[u'Power metal', u'heavy metal', u'metal', u'war metal', u'Swedish Metal', u'swedish', u'seen live', u'krieg', u'battle metal', u'Sabaton', u'totaly fucking awesome track', u'Best on album', u'command n conquer compatible', u'speed metal', u'death metal', u'loved', u'male vocalist', u'best song ever', u'war', u'Favourites', u'9 of 10 stars', u'battle', u'Powermetal', u'My favourite', u'Beef Metal', u'tank metal', u'excellent vocals', u'swedish power metal', u'Brill', u'really nice song', u'Kicking ass and hard as a rock', u'titans', u'rozpierdol taki ze klekajcie narody', u'killer riffs part2', u'Unplacable Metal', u'not about nazis despite the name', u'armoured tanks of mass destruction', u'i loev tanks', u'lauluja panssari vaunu hommista', u'gitarrengefuddel', u'darkgrim4244', u'noremorse', u'Krieg Kireg Krieg', u'heard live breeze 09', u'mimo ze jest budzikiem to i tak ja lubie']"
2,Blood Of Bannockburn,14208,83025,177000,"[u'Power metal', u'heavy metal', u'war', u'war metal']"
3,Metal Machine,53643,497405,267000,"[u'Power metal', u'heavy metal', u'metal', u'swedish', u'Swedish Metal', u'war metal', u'Sabaton', u'seen live', u'Awesome', u'millitary metal', u'speed metal', u'crazy', u'favourite', u'Tribute', u'best', u'gute laune', u'powerful', u'metal as fuck', u'Beef Metal', u'Heavy Power Metal', u'Speedy', u'favourites songs', u'Kalas', u'My absolute favourite', u'makes my balls explode', u'Deadmans Tagset', u'metal history', u'HEERSCHT', u'canavar gibi', u'holy metal war hymn', u'metal autotematyczny', u'00s', u'2005', u'8 of 10 stars', u'Rainbow', u'zajebiste', u'painful', u'heavy meta', u'metal machine', u'prime victoria', u'Music for play CoD']"
4,Shiroyama,13133,91599,216000,"[u'heavy metal', u'war', u'war metal', u'Power metal']"
5,The Lost Battalion,17572,110422,219000,"[u'war', u'metal', u'Power metal', u'heavy metal', u'war metal', u'History', u'Sabaton', u'industrial power metal i guess']"
6,Wolfpack,54026,510469,347000,"[u'Power metal', u'heavy metal', u'war metal', u'metal', u'swedish', u'Swedish Metal', u'battle metal', u'seen live', u'epic', u'favorites', u'10 of 10 stars', u'Sabaton', u'cool', u'Recommended', u'male vocalist', u'live', u'4', u'6 of 10 stars', u'swedish artist', u'WWII', u'Beef Metal', u'submarine', u'war songs', u'excellent vocals', u'excellent lyrics', u'Die Besten Gitarrensoli', u'got autograph', u'world war', u'Huey Dewey and Louie', u'wolfpack', u'HEERSCHT', u'word war', u'submarine metal', u'power m']"
7,UruR,8224,39700,609000,"[u'Pagan', u'ritual ambient', u'Ritual', u'tribal ambient']"
8,Screaming Eagles,50495,505410,247000,"[u'Power metal', u'heavy metal', u'metal', u'war metal', u'speed metal', u'Sabaton', u'world war two', u'pure power', u'amazing battle', u'9 of 10 stars', u'epic metal', u'FUCKING AWESOME', u'Good Stuff', u'History', u'WWII', u'svensk', u'Swedish Metal', u'Play this loud enough to raise the dead', u'Headbanger', u'1944', u'excellent lyrics', u'einfach geil', u'War Power Metal', u'ardennes']"
9,Midway,49560,483662,149000,"[u'Power metal', u'metal', u'war metal', u'heavy metal', u'speed metal', u'Sabaton', u'great', u'war', u'midway', u'seen live', u'male vocalist', u'History', u'Swedish Metal', u'Boros', u'MTG Boros', u'War Power Metal']"
10,Twilight Of The Thundergod - Bonus Track,6132,38396,239000,[]
11,Ruina Imperii,25660,261454,201000,"[u'Power metal', u'ruina imperii', u'heavy metal', u'swedish', u'energy', u'power', u'epic', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'male vocalist', u'war', u'war metal', u'epic metal', u'historical', u'2012', u'Nu-metal', u'keyboards', u'drive', u'closers', u'closing track', u'songs about war', u'Sabaton', u'closer', u'maravilha', u'Joakim Broden', u'About war', u'carolus rex', u'Robban Back', u'song about war', u'Chris Rorland', u'Par Sundstrom', u'Thobbe Englund', u'swedish vocals']"
12,Long Live the King,21426,180360,249000,"[u'Power metal', u'2012', u'Kings', u'songs about war', u'Long Live the King', u'swedish', u'energy', u'power', u'epic', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'long', u'live', u'war', u'epic metal', u'historical', u'10 of 10 stars', u'Nu-metal', u'keyboards', u'drive', u'Guitar Solo', u'King', u'Joakim Broden', u'the word live', u'the word king', u'the word long', u'About war', u'carolus rex', u'Robban Back', u'word live', u'word long', u'song about war', u'word king', u'Chris Rorland', u'Par Sundstrom', u'Thobbe Englund', u'Charles XII']"
13,Poltava,30093,328211,243000,"[u'Power metal', u'power', u'epic', u'heavy metal', u'metal', u'swedish', u'war metal', u'historical', u'Swedish Metal', u'carolus rex', u'seen live', u'rock', u'heavy', u'hard rock', u'energy', u'Awesome', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'Battles', u'great song', u'war', u'epic metal', u'inspiring', u'2012', u'cities', u'Nu-metal', u'Russia', u'battle', u'keyboards', u'male singer', u'drive', u'city', u'Epic Power Metal', u'Swedish History', u'Play this loud enough to raise the dead', u'songs about war', u'historic metal', u'Sabaton', u'Joakim Broden', u'About war', u'max volume', u'historical song', u'poltava', u'Robban Back', u'cities in title', u'city in title', u'songs with city in title']"
14,Killing Ground,22646,185975,264000,"[u'Power metal', u'heavy metal', u'historical', u'metal', u'2012', u'ground', u'songs about war', u'swedish', u'energy', u'power', u'epic', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'alternative metal', u'war', u'symphonic metal', u'war metal', u'8 of 10 stars', u'epic metal', u'FUCKING AWESOME', u'Nu-metal', u'keyboards', u'Swedish Metal', u'drive', u'Guitar Solo', u'Swedish History', u'war songs', u'awesome lyrics', u'Joakim Broden', u'the word ground', u'About war', u'historical song', u'carolus rex', u'Robban Back', u'word ground', u'song about war', u'the word killing', u'word killing', u'Chris Rorland', u'Par Sundstrom', u'Thobbe Englund', u'Battle of Fraustadt', u'killing ground']"
15,Carolus Rex - English version,12253,75744,0,[]
16,The Carolean's Prayer,21028,180796,374000,"[u'Power metal', u'epic', u'swedish', u'carolus rex', u'metal', u'epic metal', u'historical', u'2012', u'chorus', u'Joakim Broden', u'Caroleans', u'heavy metal', u'energy', u'power', u'melodic', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'war', u'9 of 10 stars', u'melodic metal', u'Nu-metal', u'prayer', u'keyboards', u'drive', u'Guitar Solo', u'Melodic Power Metal', u'great riffs', u'songs about war', u'About war', u'deus vult', u'Robban Back', u'song about war', u'Chris Rorland', u'Par Sundstrom', u'Thobbe Englund', u'the caroleans prayer', u'the word prayer', u'word prayer']"
17,1 6 4 8 - English Version,7431,32693,234000,[]
18,A Lifetime of War,25213,227644,345000,"[u'Power metal', u'swedish', u'atmospherical', u'epic', u'heavy metal', u'metal', u'Lifetime', u'hard rock', u'energy', u'power', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'atmospheric', u'amazing', u'melancholic', u'male vocalist', u'great lyrics', u'war', u'symphonic metal', u'war metal', u'8 of 10 stars', u'epic metal', u'historical', u'2012', u'FUCKING AWESOME', u'Masterpiece', u'7 of 10 stars', u'Nu-metal', u'keyboards', u'male singer', u'goosebumps', u'drive', u'Guitar Solo', u'songs I absolutely love', u'songs about war', u'Sabaton', u'war song', u'thats why i love sabaton', u'Joakim Broden', u'the word lifetime', u'About war', u'carolus rex', u'Robban Back', u'Chris Rorland', u'Par Sundstrom', u'Thobbe Englund', u'a lifetime of war']"
19,Gott Mit Uns,33483,385100,209000,"[u'Power metal', u'metal', u'melodic metal', u'swedish', u'war metal', u'Sabaton', u'carolus rex', u'epic', u'male vocalist', u'epic metal', u'war songs', u'Joakim Broden', u'Battle of Breitenfeld', u'Gott mit uns', u'heavy metal', u'seen live', u'energy', u'power', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'great lyrics', u'2012', u'Nu-metal', u'keyboards', u'Swedish Metal', u'drive', u'Metal  Power', u'bands that help me stay alive', u'listen when depressed', u'Robban Back', u'Chris Rorland', u'Par Sundstrom', u'Thobbe Englund']"
20,The Lion From the North,27394,265505,282000,"[u'Power metal', u'historical', u'Play this loud enough to raise the dead', u'swedish', u'FUCKING AWESOME', u'heavy metal', u'metal', u'seen live', u'energy', u'power', u'epic', u'guitar', u'bass', u'drums', u'Driving', u'Energetic', u'great song', u'north', u'war', u'love at first listen', u'epic metal', u'melodic metal', u'animals', u'2012', u'male vocals', u'Masterpiece', u'7 of 10 stars', u'10 of 10 stars', u'Nu-metal', u'From', u'keyboards', u'male singer', u'drive', u'Guitar Solo', u'animal', u'lion', u'songs about war', u'songs with animals in title', u'Sabaton', u'awesome lyrics', u'Joakim Broden', u'Metal  Power', u'the word from', u'the word north', u'the word lion', u'poweeeeer', u'carolus rex', u'Robban Back', u'word from', u'word north']"
21,For Whom the Bell Tolls - Bonus Track,4283,18964,322000,[]
22,Man of War,17619,111769,227000,"[u'manowar', u'swedish', u'Tribute', u'Power metal', u'Sabaton', u'metal', u'Manowar tribute', u'Sabaton Heroes']"
23,7734,41478,341272,222000,"[u'Power metal', u'heavy metal', u'metal', u'swedish', u'NWOBHM influenced', u'Sabaton Heroes', u'seen live', u'rock', u'great lyrics', u'Swedish Metal', u'hidden treasure', u'sweedish', u'Sabaton', u'pure fuckin heavy metal', u'glory ist geil', u'low-end vocals', u'early sabaton', u'wishing they were Manowar']"
24,Hearts of Iron,23629,195543,267000,"[u'Power metal', u'swedish', u'hard rock', u'heavy metal', u'metal', u'Bach', u'Sabaton Heroes', u'badass', u'Johann Sebastian Bach', u'Sabaton', u'End of the War']"
25,Far From The Fame,24244,197927,283000,"[u'Power metal', u'swedish', u'Sabaton Heroes', u'Sabaton']"
26,Soldier of 3 Armies,28685,247470,303000,"[u'Power metal', u'swedish', u'metal', u'war metal', u'Sabaton', u'Sabaton Heroes', u'war', u'hero', u'epic metal', u'finland', u'Swedish Metal', u'battle metal', u'favorite band', u'lauri torni', u'larry thorne', u'lauri allan torni', u'3 Armies']"
