,Songs,Listeners,Playcount,Duration,Tags
0,Wahania nastroju,293,1978,0,[]
1,Retrocukiernia,1125,8432,213000,[]
2,Umówiony znak,553,3755,203000,[]
3,W sukience,336,2157,97000,[]
4,KOT,271,1837,210000,[]
5,Mali ludzie w żółtych płaszczach,283,1756,279000,[]
6,Wahania nastroju,293,1978,0,[]
7,Płyn do płukania tkanin,257,1799,237000,[]
8,Liście,302,2097,222000,[]
9,W sukience,336,2157,97000,[]
10,Nożownik,337,2640,193000,[]
11,Richard Bundy,407,4005,204000,[]
12,Umówiony znak,553,3755,203000,[]
13,Retrocukiernia,1125,8432,213000,[]
14,Płyn do płukania tkanin,257,1799,237000,[]
15,Czarownica,243,1637,211000,[]
16,Jonasz,241,1379,131000,[]
17,PIES,245,1447,241000,[]
18,KOT,271,1837,210000,[]
19,Richard Bundy,407,4005,204000,[]
20,Mali ludzie w żółtych płaszczach,283,1756,279000,[]
21,Liście,302,2097,222000,[]
22,Nożownik,337,2640,193000,[]
23,Wahania nastroju,293,1978,0,[]
24,Retrocukiernia,1125,8432,213000,[]
25,Umówiony znak,553,3755,203000,[]
26,W sukience,336,2157,97000,[]
27,KOT,271,1837,210000,[]
28,Mali ludzie w żółtych płaszczach,283,1756,279000,[]
29,Wahania nastroju,293,1978,0,[]
30,Płyn do płukania tkanin,257,1799,237000,[]
31,Liście,302,2097,222000,[]
32,W sukience,336,2157,97000,[]
33,Nożownik,337,2640,193000,[]
34,Richard Bundy,407,4005,204000,[]
35,Umówiony znak,553,3755,203000,[]
36,Retrocukiernia,1125,8432,213000,[]
37,Cold Desert,546444,3274394,335000,"[u'rock', u'indie rock', u'alternative rock', u'alternative', u'indie', u'kings of leon', u'Mellow', u'beautiful', u'00s', u'Southern Rock', u'chill', u'chillout', u'melancholic', u'male vocalists', u'sad', u'guitar', u'american', u'love the lyrics', u'cold desert', u'ambient', u'2008', u'slow', u'excellent', u'amazing', u'lovely', u'love at first listen', u'00s rock', u'00s alternative', u'psychedelic', u'bass', u'great', u'melancholy', u'male vocalist', u'brilliant', u'classic rock', u'jazz', u'USA', u'acoustic', u'Alternative  Punk', u'Awesome', u'relaxed', u'peaceful', u'genius', u'Rainy Day', u'favourite', u'emotional', u'i love this fucking song', u'8 of 10 stars', u'best lyrics', u'2000s']"
38,Be Somebody,646339,3939131,227000,"[u'rock', u'alternative', u'indie rock', u'indie', u'Southern Rock', u'kings of leon', u'alternative rock', u'00s', u'be somebody', u'american', u'male vocalists', u'drums', u'Favourites', u'00s rock', u'2008', u'guitar', u'awesome voice', u'Awesome', u'great lyrics', u'brilliant', u'gossip girl', u'essential', u'my favorite songs', u'bass', u'songs that i will still be listening to in a billion years', u'00s alternative', u'raspy voices i love', u'metal', u'seen live', u'Love', u'catchy', u'excellent', u'male vocalist', u'i love this fucking song', u'so good', u'obsessive repeated listening', u'personal anthems', u'reminds me of winter', u'i could listen to this on a rainy day and feel better', u'hard rock', u'Driving', u'great', u'favourite', u'Crap', u'love the lyrics', u'Favourite Songs', u'voices', u'alternrock', u'alt', u'sing it']"
39,I Want You,607789,3625195,307000,"[u'rock', u'indie rock', u'alternative rock', u'indie', u'alternative', u'kings of leon', u'sexy', u'00s', u'male vocalists', u'Love', u'Southern Rock', u'american', u'2008', u'guitar', u'blues', u'great lyrics', u'i want you', u'smooth', u'USA', u'favorites', u'sex', u'male vocalist', u'i fucking love this song', u'chill', u'Awesome', u'bass', u'8 of 10 stars', u'2000s', u'voices', u'00s rock', u'sexy indie rock', u'classic rock', u'pop', u'cowbell', u'Stoner Rock', u'soft rock', u'drums', u'Mellow', u'party', u'favourite', u'blues rock', u'love songs', u'love at first listen', u'i love this fucking song', u'cool as hell', u'love the lyrics', u'Good Stuff', u'us', u'Kings', u'alternrock']"
40,Notion,702665,4405992,181000,"[u'rock', u'indie rock', u'alternative', u'alternative rock', u'indie', u'kings of leon', u'Southern Rock', u'00s', u'american', u'male vocalists', u'notion', u'brilliant', u'i love this fucking song', u'just love it', u'gorgeous tunes', u'2008', u'Awesome', u'guitar', u'00s rock', u'seen live', u'sexy', u'favorites', u'Love', u'male vocalist', u'Favourite Songs', u'kol', u'2009', u'drums', u'blues rock', u""rock'n'roll"", u'00s alternative', u'classic rock', u'sad', u'USA', u'catchy', u'epic', u'Alternative  Punk', u'soft rock', u'garage rock revival', u'blues', u'great', u'excellent', u'Garage Rock', u'i fucking love this song', u'english', u'rock ballad', u'drug music', u'2000s', u'6 of 10 stars', u'Kings']"
41,17,603222,3604390,185000,"[u'rock', u'indie', u'indie rock', u'alternative', u'kings of leon', u'alternative rock', u'Southern Rock', u'00s', u'2008', u'17', u'00s rock', u'favorites', u'american', u'Best Bands', u'Love', u'00s alternative', u'Alternative  Punk', u'guitar', u'fucking great', u'very sexy', u'seventeen', u'sexy', u'great song', u'numbers', u'best of 2008', u'i love this fucking song', u'8 of 10 stars', u'Favourite Songs', u'Kings', u'kol', u'the one band I must see live before I die', u'Fuckin best music ever', u'USA', u'garage rock revival', u'beautiful', u'male vocalist', u'male vocalists', u'brilliant', u'love at first listen', u'i fucking love this song', u'lyrics', u'a subtle use of vocal harmony', u'electric rock instrumentation', u'alternrock', u'songs that i will still be listening to in a billion years', u'Birthday Songs', u'08', u'reminds me of someone', u'die katze hat gitarre gespielt', u'your voice makes me wanna touch you']"
42,Revelry,725092,4801858,202000,"[u'rock', u'indie', u'indie rock', u'alternative', u'kings of leon', u'alternative rock', u'00s', u'Southern Rock', u'male vocalists', u'Mellow', u'beautiful', u'Love', u'american', u'2008', u'love the lyrics', u'00s rock', u'chillout', u'Progressive rock', u'excellent', u'sad', u'favorites', u'slow', u'makes me think about you', u'revelry', u'near perfection', u'Dancing Machine', u'chill', u'male vocalist', u'soulful', u'pleasant', u'lovely', u'voices', u'beautiful lyrics', u'kol', u'just love it', u'so nice', u'favourite lyrics', u'00s alternative', u'Sexy Fucking Voice', u'2009', u'guitar', u'bass', u'great', u'favourite', u'cool', u'good', u'i love this fucking song', u'sweet', u'perfect', u'sunshine songs']"
43,Manhattan,698207,4664965,204000,"[u'rock', u'indie rock', u'indie', u'kings of leon', u'Southern Rock', u'alternative', u'alternative rock', u'00s', u'guitar', u'2008', u'manhattan', u'male vocalists', u'new york', u'Awesome', u'american', u'kol', u'brilliant', u'songs that you wanna listen to over and over again', u'favorites', u'bass', u'Energetic', u'great lyrics', u'i love this fucking song', u'Kings', u'chillout', u'summer', u'male vocalist', u'great songs', u'easy', u'so fucking good', u'my life soundtrack', u'00s rock', u'Great instrumental performance', u'00s alternative', u'driving in my car', u'hear this live before you die', u'when youre alone and you need some peace', u'chill', u'Love', u'catchy', u'soft rock', u'Dreamy', u'nice', u'Coldplay', u'optimistic', u'audioase', u'i fucking love this song', u'road trip', u'8 of 10 stars', u'Love it']"
44,Use Somebody,1293156,11675071,231000,"[u'rock', u'indie rock', u'alternative', u'indie', u'Southern Rock', u'alternative rock', u'kings of leon', u'use somebody', u'00s', u'american', u'male vocalists', u'beautiful', u'Love', u'love at first listen', u'2008', u'favorites', u'i love this fucking song', u'walking the streets at night with your headphones on', u'Awesome', u'makes me think about you', u'pop', u'i fucking love this song', u'Kings', u'Soundtrack Of My Life', u'2009', u'guitar', u'Mellow', u'melancholy', u'songs that you wanna listen to over and over again', u'gorgeous voices', u'melancholic', u'male vocalist', u'Amazing song', u'if you fall in love with me you should know these songs by heart', u'chill', u'kol', u'kissing in the middle of a city with the snow falling', u'excellent', u'amazing', u'Favorite', u'Favourites', u'FUCKING AWESOME', u'catchy', u'epic', u'feel good', u'favourite', u'great lyrics', u'best of 2008', u'2000s', u'<3']"
45,Sex on Fire,1393894,13741520,203000,"[u'rock', u'indie rock', u'alternative', u'indie', u'i fucking love this song', u'kings of leon', u'alternative rock', u'Sex on Fire', u'sexy', u'Southern Rock', u'00s', u'Awesome', u'sex', u'american', u'2008', u'obsessive repeated listening', u'male vocalists', u'Love it', u'favorites', u'catchy', u'party', u'Love', u'gossip girl', u'pop', u'hot', u'love at first listen', u'best of 2008', u'USA', u'amazing', u'FUCKING AWESOME', u'Driving Songs', u'addictive', u'this band can do no wrong', u'male vocalist', u'british', u'Energetic', u'Favourites', u'dance', u'pop rock', u'genius', u'2000s', u'<3', u'kol', u'completely awesome', u'Garage Rock', u'cool', u'stuck in my head', u'tunes i have played for hours', u'guitar', u'excellent']"
