,Songs,Listeners,Playcount,Duration,Tags
0,',8,8,0,[]
1,Blackest Bile,22324,139670,421000,"[u'folk', u'alternative', u'depressing as fuck', u'indie', u'shoegaze', u'2007', u'slowcore', u'f', u'wtf', u'wow', u'4 Stars', u'over', u'bottom of a bottle', u'holy fucking shit', u'feels', u'feelcore', u'371000', u'fuck fuck fuuuccckk', u'but you will never want what i have to give', u'similar to: ramshackle glory']"
2,Blackest Bile,22324,139670,421000,"[u'folk', u'alternative', u'depressing as fuck', u'indie', u'shoegaze', u'2007', u'slowcore', u'f', u'wtf', u'wow', u'4 Stars', u'over', u'bottom of a bottle', u'holy fucking shit', u'feels', u'feelcore', u'371000', u'fuck fuck fuuuccckk', u'but you will never want what i have to give', u'similar to: ramshackle glory']"
3,Luther,3384,12793,310000,[]
4,My Body Betrayed Me,3323,14487,302000,[]
5,Death Sentences,2050,8282,440000,[]
6,If I Let Him In,2037,8364,505000,[]
7,The Icon and the Axe,8697,50252,358000,[u'seamen tunes']
8,The Icon and the Axe,8697,50252,358000,[u'seamen tunes']
9,The Icon and the Axe,8697,50252,358000,[u'seamen tunes']
10,The Icon and the Axe,8697,50252,358000,[u'seamen tunes']
11,Kukushka (acoustic),2,4,0,[]
12,If I Let Him In,2037,8364,505000,[]
13,Red Song,2680,20542,266000,[u'Canadian']
14,Vetvi,4883,30051,245000,[u'russian']
15,Kukushka (acoustic),2,4,0,[]
16,Ára Bátur (HD) (at Abbey Road Studios),1187,2466,0,[]
17,Beto Baharon,56,348,215000,[]
18,Are Genital Preferences Transphobic?,7,14,0,[]
19,A Nave Vai,6271,33317,227000,[]
20,etílica / interlúdio,1,2,0,[]
21,te-ei,1,2,0,[]
22,Is My Love Enough,9065,45063,354000,[u'80s']
23,Top 5 erros em sala de aula,1,1,0,[]
24,Mulher do Fim do Mundo (Clipe Oficial),142,345,0,[]
25,Elastic Heart feat. Shia LaBeouf & Maddie Ziegler,15936,64255,0,[u'fav888']
26,Elastic Heart feat. Shia LaBeouf & Maddie Ziegler,15936,64255,0,[u'fav888']
27,Sentient,1812,8218,332000,[]
28,リサフランク420 / 現代のコンピュー,32585,258815,440000,"[u'vaporwave', u'chill', u'electronic', u'relax', u'heaven', u'diana ross', u'god tier', u'slowed down diana ross', u'slow', u'Lo-Fi', u'House', u'beautiful', u'Avant-Garde', u'drone', u'sample-based', u'Smooth Jazz', u'2011', u'meme', u'post-pop', u'plunderphonics', u'aesthetic', u'hypnagogic', u'ridiculous and amazing', u'feels', u'jizzcore', u'cunt cunt cunt cunt cunt cunt cunt', u""It's all in your head"", u'browntown', u'vaporwave essentials', u'waporvave', u'diana ross slowed down', u'jizzwave', u'slowed down music', u'vaporwave national anthem', u'que negocio eh esse meu']"
29,Girls und Panzer (Pravda) Sub,69,142,0,[]
30,The Icon and the Axe,123,531,0,[]
31,Hunter,53088,333411,585000,"[u'shoegaze', u'experimental', u'post-rock', u'industrial', u'Gothic', u'ambient', u'drone', u'psychedelic', u'post rock', u'dark ambient', u'indie', u'2008', u'favorites', u'Love', u'dark', u'new wave', u'atmospheric', u'ominous', u'explosive', u'darkwave', u'nice', u'Gothic Rock', u'fav', u'best of 2008', u'boring', u'2000s', u'fuck', u'4 Stars', u'depressive', u'goosebumps', u'DOOMGAZE', u'Weltschmerz', u'stripped down', u'holy fucking shit', u'industrial ambient', u'Great Shit', u'q3jslfm', u'god tier', u'favourite lyrics', u'Beauty in Music', u'gotta listen', u'cok interesan', u'ending similar to gybe', u'fall in whom', u'angelikas j adore', u'songs to listen to while driving off of a cliff', u'4jspostmetal', u'Gothic churches', u'after 621 it makes me want to be in a sick porno', u'Winter 2014']"
32,Kukushka,3938,22369,324000,[]
33,Vetvi,4883,30051,245000,[u'russian']
34,Vetvi,4883,30051,245000,[u'russian']
35,Holocene,642439,5860824,337000,"[u'folk', u'indie', u'acoustic', u'beautiful', u'chill', u'Mellow', u'indie folk', u'singer-songwriter', u'best of 2011', u'chillout', u'calm', u'american', u'bon iver', u'love at first listen', u'easy listening', u'Sleep', u'soothing', u'outrageously beautiful', u'alternative', u'relax', u'music to fall asleep to', u'goosebumps', u'Love', u'melancholic', u'lovely', u'10s', u'2010s', u'Lovely Guitar', u'alternative rock', u'favorites', u'epic', u'Lo-Fi', u'baroque pop', u'folk rock', u'relaxing', u'male vocalists', u'2011', u'roadtrip', u'Masterpiece', u'Eargasm', u'songs I fucking love to death', u'sing me to sleep', u'hazelton', u'rock', u'ambient', u'indie pop', u'indie rock', u'USA', u'slow', u'piano']"
36,I Can't Make You Love Me • HQ Lyrics,1018,2075,0,[u'love at first listen']
37,Perth (Deluxe),583,1567,0,[]
38,Perth (Deluxe),583,1567,0,[]
39,Red Song,2680,20542,266000,[u'Canadian']
40,New Ways (Live on KEXP),84,417,0,[]
41,Flatlands,46948,280815,240000,"[u'folk', u'acoustic', u'ethereal', u'experimental', u'female vocalists', u'Hip-Hop', u'chillout', u'indie', u'hip hop', u'pop', u'japanese', u'alternative', u'emo', u'rap', u'singer-songwriter', u'dance', u'cute', u'epic', u'dark', u'easy listening', u'new age', u'strings', u'pretentious', u'kitsch', u'JPop', u'club', u'gay', u'comedy', u'rnb', u'humour', u'indie folk', u'anime', u'guilty pleasure', u'psychedelic folk', u'corny', u'Workout', u'J-rock', u'parody', u'j-pop', u'ridiculous', u'wtf', u'Guilty Pleasures', u'love at first listen', u'Trash', u'SCHEISSE', u'cheesy', u'hilarious', u'evil', u'boring', u'overrated']"
42,O Meu Amor,25434,123250,240000,"[u'mpb', u'brasil', u'brazilian', u'chico buarque', u'amor', u'Bossa Nova', u'Love', u'brazil', u'brazilian music', u'musica brasileira', u'sexy', u'eu', u'favourite', u'samba', u'heard on Pandora', u'sweet', u'sensual', u'6 of 10 stars', u'chico', u's2', u'poesia', u'Bresil', u'As melhores do Brasil', u'maravilha', u'chicao', u'buarque', u'engenheiros', u'amante', u'amormeu', u'o meu amor', u'bubblinghearts']"
43,age.of.aquarius,130,386,209000,[]
44,。。。。分7,239,632,142000,[]
45,칭찬2_PGRESS 2.0,115,237,88000,[]
46,Drive Thru 4AM (feat. Nmesh),276,886,230000,[]
47,hallmark card,431,1444,120000,[]
48,ring tone vortex,208,693,151000,[]
49,Dræ.ming [$ ⓞ $],137,356,220000,[]
50,The Last Time,210,531,128000,[]
51,Cryochamber,615,1454,120000,"[u'life and death', u'electronic superhighway']"
52,i know,335,941,231000,[]
53,☆YOU✈COULD✈LIVE✈HERE☆,582,1427,187000,"[u'vaporwave', u'Acid', u'space', u'cosmic shower']"
54,Overture,4826,13521,242000,[]
55,リサフランク420 / 現代のコンピュー,32585,258815,440000,"[u'vaporwave', u'chill', u'electronic', u'relax', u'heaven', u'diana ross', u'god tier', u'slowed down diana ross', u'slow', u'Lo-Fi', u'House', u'beautiful', u'Avant-Garde', u'drone', u'sample-based', u'Smooth Jazz', u'2011', u'meme', u'post-pop', u'plunderphonics', u'aesthetic', u'hypnagogic', u'ridiculous and amazing', u'feels', u'jizzcore', u'cunt cunt cunt cunt cunt cunt cunt', u""It's all in your head"", u'browntown', u'vaporwave essentials', u'waporvave', u'diana ross slowed down', u'jizzwave', u'slowed down music', u'vaporwave national anthem', u'que negocio eh esse meu']"
56,Me Fez Gozar,4,48,0,[]
57,Ghoomar Karachi,1,10,0,[]
58,Ghoomar Karachi,1,10,0,[]
59,Ghoomar Karachi,1,10,0,[]
60,Ghoomar Karachi,1,10,0,[]
61,Ghoomar Karachi,1,10,0,[]
62,Ghoomar Karachi,1,10,0,[]
63,Ghoomar Karachi,1,10,0,[]
64,Ghoomar Karachi,1,10,0,[]
65,Giles Corey,8,17,0,[]
66,The Icon and the Axe,8697,50252,358000,[u'seamen tunes']
67,The Icon and the Axe,8697,50252,358000,[u'seamen tunes']
68,The Icon and the Axe,8697,50252,358000,[u'seamen tunes']
