,Songs,Listeners,Playcount,Duration,Tags
0,Rick Ross ft. Lil Wayne-9 Piece,127,393,198000,[]
1,Boomin',1975,5068,270000,"[u'underground hip hop', u'midwest rap']"
2,Problems,2205,5990,204000,"[u'underground hip hop', u'midwest rap']"
3,Jackin' Chevys,2912,7272,206000,[]
4,Welcome to O.H.I.O.,2388,6483,137000,[]
5,Chimes of Freedumb,483,1034,0,[]
6,330,6226,20895,236000,[]
7,Slapp,640,1808,0,[]
8,See The Milq From My Chevy,5393,19533,210000,"[u'rap', u'Hip-Hop', u'underground hip-hop', u'futuristic']"
9,The Tune Up,3008,8436,155000,[]
10,One More Shot (feat. Rick Ross and August Alsina),2560,7527,271000,[]
11,Yuup,583,2378,199000,[]
12,Obituary (feat. Wooh Da Kid),2317,6455,214000,[]
13,Lil Wayne Ft. Cory Gunz-6ft 7ft,41,93,240000,[]
14,Rick Ross ft. Lil Wayne-9 Piece,127,393,198000,[]
15,Rick Ross ft. Lil Wayne-9 Piece,127,393,198000,[]
16,Lil Wayne Ft. Cory Gunz-6ft 7ft,41,93,240000,[]
17,Blockbuster Night Part 1,126631,935032,152000,"[u'Hip-Hop', u'rap', u'electronic', u'hip hop', u'industrial', u'american', u'duo', u'alternative hip-hop', u'alternative rap', u'4 Stars', u'best of 2014', u'industrial hip-hop', u'2014 single']"
18,Close Your Eyes (And Count To Fuck) [feat. Zack De La Rocha],86143,481107,234000,"[u'Hip-Hop', u'hip hop', u'rap', u'alternative hip hop', u'Zach de la Rocha', u'twerk', u'post-nerdcore']"
19,Multiply,40879,199278,223000,"[u'dark', u'american', u'2014', u'best of 2014', u'memphis rap', u'deep bass', u'2014 single', u'bbc radio1 playlist 2014', u'rap i like', u'asap my baby']"
20,Rick Ross ft. Lil Wayne-9 Piece,127,393,198000,[]
21,Lil Wayne Ft. Cory Gunz-6ft 7ft,41,93,240000,[]
22,Game Over,122,311,302000,[]
23,50K Remix - feat. T.I.,3122,10396,0,[]
24,Ballin',8047,25834,283000,"[u'hip hop', u'rap', u'2011']"
25,Get Right,6139,20508,257000,[u'rap']
26,Yuup,583,2378,199000,[]
27,Yuup,583,2378,199000,[]
28,Obituary (feat. Wooh Da Kid),2317,6455,214000,[]
29,Rick Ross ft. Lil Wayne-9 Piece,127,393,198000,[]
30,Rick Ross ft. Lil Wayne-9 Piece,127,393,198000,[]
31,Halftime,314424,1301632,260000,"[u'Hip-Hop', u'hip hop', u'rap', u'Nas', u'new york', u'90s', u'East Coast', u'Gangsta Rap', u'east coast rap', u'underground hip-hop', u'classic', u'classic hip-hop', u'illmatic', u'Classic Hip Hop', u'favorites', u'large professor', u'halftime', u'old school', u'1994', u'hip hop 90s', u'american', u'heard on Pandora', u'New York City', u'sick beats', u'east coast hip hop', u'90s hip-hop', u'True Hip-Hop', u'hip hop classic', u'dope beat', u'Good Stuff', u'Real hip-hop', u'east coast hip-hop', u'hardcore hip hop', u'my stuff', u'hiphop classics', u'Nasir Jones', u'possibly the hottest song ever', u'nyc hip hop', u'Nas - Halftime', u'headphone classic', u'williamhopkins', u'chill', u'epic', u'underground rap', u'hiphop', u'favourite', u'PL', u'fip', u'brass', u'hebrew']"
32,The World Is Yours,412520,1794459,290000,"[u'Hip-Hop', u'rap', u'hip hop', u'Nas', u'classic', u'east coast rap', u'new york', u'90s', u'illmatic', u'pete rock', u'East Coast', u'1994', u'classic hip-hop', u'chill', u'underground hip-hop', u'hiphop', u'old school', u'Classic Hip Hop', u'perfect', u'favorites', u'Good Stuff', u'legend', u'golden age', u'timeless', u'real hip hop', u'east coast hip hop', u'east coast hip-hop', u'piano', u'lounge', u'american', u'New York City', u'Queensbridge', u'positive', u'Nasty Nas', u'The World Is Yours', u'Dope', u'heard on Pandora', u'High School', u'best', u'scratch', u'queens', u'90s Hip Hop', u'New York Rap', u'jazz rap', u'Rap classic', u'90s hip-hop', u'full track', u'hiphop classics', u'smooth shit', u'Allen Poe General']"
