,Songs,Listeners,Playcount,Duration,Tags
0,Black Night,289229,1114654,205000,"[u'classic rock', u'hard rock', u'deep purple', u'rock', u'70s', u'heavy metal', u'Progressive rock', u'british', u'metal', u'guitar', u'70s rock', u'live', u'classic metal', u'Black Night', u'heavy rock', u'legends', u'1970', u'seen live', u'classic', u'groovy', u'hardrock', u'Morose Deep dilate Crimson', u'pop', u'UK', u'funk', u'deep', u'Favourite Songs', u'sufu5a', u'soul', u'80s', u'acoustic', u'psychedelic', u'bass', u'Progressive', u'FUCKING AWESOME', u'jecks', u'Top Gear', u'british rock', u'british hard rock', u'Masters of Hard Rock', u'blackmore', u'stary dobry rock', u'mpsvd-a']"
1,Gözleri Kanlı,1422,6164,362000,[]
2,Gözleri Kanlı,1422,6164,362000,[]
3,Gözleri Kanlı,1422,6164,362000,[]
4,Gözleri Kanlı,1422,6164,362000,[]
5,Gözleri Kanlı,1422,6164,362000,[]
6,07. Saldır,28,83,0,[]
7,Californication,1502421,11210914,321000,"[u'rock', u'alternative rock', u'alternative', u'Red Hot Chili Peppers', u'funk', u'Funk Rock', u'90s', u'californication', u'California', u'favorites', u'american', u'chill', u'rhcp', u'classic rock', u'Mellow', u'guitar', u'pop', u'seen live', u'red hot chilli peppers', u'cool', u'favorite songs', u'chillout', u'male vocalists', u'1999', u'Favourite Songs', u'classic', u'beautiful', u'favourite', u'melancholy', u'00s', u'Love', u'Awesome', u'easy listening', u'Favourites', u'punk', u'hard rock', u'funky', u'summer', u'live', u'metal', u'indie', u'USA', u'crossover', u'male vocalist', u'Favorite', u'relaxing', u'Grunge', u'melodic', u'melancholic', u'best']"
8,In The Shadows,307010,1905139,247000,"[u'rock', u'alternative', u'alternative rock', u'finnish', u'The Rasmus', u'pop', u'pop rock', u'Gothic Rock', u'finnish rock', u'rasmus', u'In The Shadows', u'00s', u'finland', u'hard rock', u'emo', u'favorites', u'metal', u'male vocalist', u'classic rock', u'2003', u'dark rock', u'seen live', u'party', u'good', u'heard on Pandora', u'indie', u'punk', u'favorite songs', u'indie rock', u'memories', u'dark', u'Gothic', u'favourite', u'male vocalists', u'guilty pleasure', u'2000s', u'amayzes loved', u'The Rasmus - In the shadows', u'electronic', u'90s', u'punk rock', u'fun', u'modern rock', u'Pop-Rock', u'relax', u'Nu Metal', u'Suomi', u'8 of 10 stars', u'davaho53', u'rock alternativo']"
9,In The Shadows,307010,1905139,247000,"[u'rock', u'alternative', u'alternative rock', u'finnish', u'The Rasmus', u'pop', u'pop rock', u'Gothic Rock', u'finnish rock', u'rasmus', u'In The Shadows', u'00s', u'finland', u'hard rock', u'emo', u'favorites', u'metal', u'male vocalist', u'classic rock', u'2003', u'dark rock', u'seen live', u'party', u'good', u'heard on Pandora', u'indie', u'punk', u'favorite songs', u'indie rock', u'memories', u'dark', u'Gothic', u'favourite', u'male vocalists', u'guilty pleasure', u'2000s', u'amayzes loved', u'The Rasmus - In the shadows', u'electronic', u'90s', u'punk rock', u'fun', u'modern rock', u'Pop-Rock', u'relax', u'Nu Metal', u'Suomi', u'8 of 10 stars', u'davaho53', u'rock alternativo']"
10,In The Shadows,307010,1905139,247000,"[u'rock', u'alternative', u'alternative rock', u'finnish', u'The Rasmus', u'pop', u'pop rock', u'Gothic Rock', u'finnish rock', u'rasmus', u'In The Shadows', u'00s', u'finland', u'hard rock', u'emo', u'favorites', u'metal', u'male vocalist', u'classic rock', u'2003', u'dark rock', u'seen live', u'party', u'good', u'heard on Pandora', u'indie', u'punk', u'favorite songs', u'indie rock', u'memories', u'dark', u'Gothic', u'favourite', u'male vocalists', u'guilty pleasure', u'2000s', u'amayzes loved', u'The Rasmus - In the shadows', u'electronic', u'90s', u'punk rock', u'fun', u'modern rock', u'Pop-Rock', u'relax', u'Nu Metal', u'Suomi', u'8 of 10 stars', u'davaho53', u'rock alternativo']"
