,Songs,Listeners,Playcount,Duration,Tags
0,Fight to Live,9345,34910,121000,"[u'Oi', u'punk', u'punk rock', u'The best punk songs on the planet', u'street punk', u'anthems', u'1981', u'true punk', u'Blitz', u'Where cannibals may eat us', u'UK oi']"
1,Attack,9753,36678,118000,"[u'punk', u'Oi', u'street punk', u'Skinhead', u'political', u'Cantautores', u'best', u'1981', u'British Punk', u'streetpunk', u'real oi', u'revolution soundtrack songs', u'Skinhead Tunes', u'oi oi music']"
2,Someone's Gonna Die,15129,65754,153000,"[u'punk', u'Oi', u'no future', u'british', u'death', u'Skinhead', u'punk rock', u""80's"", u'buzz', u'friendsofthekingofrummelpop', u'three', u'football', u'80s punk', u'1981', u'fuzz', u'die', u'skunk', u'Uk 82', u'Casual as fuck', u'Where cannibals may eat us', u'oiu', u'under heavy riffage', u'brit-oi', u'punx-n-skins']"
3,Closedown,4145,12969,179000,[u'Oi']
4,Moscow,5453,18543,90000,"[u'Oi', u'Fett', u'real oi']"
5,Escape,6094,18810,109000,"[u'Old School Punk', u'punk', u'rock', u'alternative', u'alternative rock', u'punk rock', u'the clash', u'Oi', u'Classic Punk', u'Oi Oi Oi', u'real oi', u'The Perverted Hymns', u'left in the attic', u'book one: caught in the fix']"
6,4.Q.,4275,15026,93000,"[u'punk', u'punk rock', u'Oi', u'Zajebisty Oi']"
7,Scream,4685,16409,138000,"[u'Oi', u'punk', u'screaming', u'Uk 82', u'Screams', u'Zajebisty Oi']"
8,Your Revolution,4593,14534,125000,"[u'Oi', u'punk']"
9,Nation On Fire,7465,29598,158000,"[u'Oi', u'Classic Punk', u'punk', u'punk rock', u'street punk', u'Punk as Fuck']"
10,Warriors,15292,62601,182000,"[u'punk', u'Oi', u'punk rock', u'british', u'80s', u'streetpunk', u'Skinhead', u'street punk', u'Classic Punk', u'Blitz', u'sexy', u'favorites', u'post-punk', u'John Peel', u'takes me back', u'w', u'under three minutes', u'warriors', u'covered by survival unit', u'blackout', u'fucking slick', u'oiu', u'proud punx', u'hoedown music', u'personal muscle show soundtrack', u'songs to riot by', u'there will NEVER be enough to satiate my intense need', u'UK oi', u'oi oi music']"
11,Vicious,4887,16667,143000,"[u'cover', u'Great Covers', u'classic', u'punk', u'punk rock']"
12,Criminal Damage,6546,23729,74000,"[u'Oi', u'punk', u'english', u'classic', u'Old School Punk', u'british', u'UK', u'Skinhead', u'punk rock', u'class struggle', u'street punk', u'law', u'heavy bottom end', u'Punk as Fuck', u'fuzzy guitar goodness', u'Blitz', u'fun to skateboard to', u'real oi', u'songs to riot by', u'skaman 1']"
13,Propaganda,6221,22831,155000,"[u'punk', u'classic', u'hmmm', u'heavy bottom end', u'Oi', u'fuzzy guitar goodness', u'old punk', u'OI Punk', u'fun to skateboard to']"
14,T.O.?,4482,15118,131000,[u'Oi']
15,I Don't Need You,6730,25123,92000,"[u'punk', u'street punk', u'Oi', u'Blitz', u'Go to hell', u'oiu', u'real oi']"
16,Bleed,7289,27297,114000,"[u'punk', u'Punk as Fuck', u'OI Punk', u'Uk 82']"
