,Songs,Listeners,Playcount,Duration,Tags
0,Never Be Like You (feat. Kai),104935,584957,234000,"[u'electronic', u'wonky', u'2016', u'chillout', u'electronica', u'pop', u'experimental', u'downtempo', u'love at first listen', u'10s', u'EDM', u'p6dramaja', u'eletcropop', u'electronic', u'favorites 2016', u'Electropop', u'muzorgasm with anton gossip 2k16']"
1,Never Be Like You (feat. Kai),104935,584957,234000,"[u'electronic', u'wonky', u'2016', u'chillout', u'electronica', u'pop', u'experimental', u'downtempo', u'love at first listen', u'10s', u'EDM', u'p6dramaja', u'eletcropop', u'electronic', u'favorites 2016', u'Electropop', u'muzorgasm with anton gossip 2k16']"
2,Like Water (feat. MNDR),11465,39393,0,[]
3,Say It (feat. Tove Lo),70437,323014,263000,"[u'electronic', u'pop', u'alternative', u'wonky', u'UK Garage', u'future bass', u'Tove Lo', u'uk bass']"
4,Never Be Like You (feat. Kai),104935,584957,234000,"[u'electronic', u'wonky', u'2016', u'chillout', u'electronica', u'pop', u'experimental', u'downtempo', u'love at first listen', u'10s', u'EDM', u'p6dramaja', u'eletcropop', u'electronic', u'favorites 2016', u'Electropop', u'muzorgasm with anton gossip 2k16']"
5,Never Be Like You (feat. Kai),104935,584957,234000,"[u'electronic', u'wonky', u'2016', u'chillout', u'electronica', u'pop', u'experimental', u'downtempo', u'love at first listen', u'10s', u'EDM', u'p6dramaja', u'eletcropop', u'electronic', u'favorites 2016', u'Electropop', u'muzorgasm with anton gossip 2k16']"
6,Never Be Like You (feat. Kai),104935,584957,234000,"[u'electronic', u'wonky', u'2016', u'chillout', u'electronica', u'pop', u'experimental', u'downtempo', u'love at first listen', u'10s', u'EDM', u'p6dramaja', u'eletcropop', u'electronic', u'favorites 2016', u'Electropop', u'muzorgasm with anton gossip 2k16']"
7,Never Be Like You (feat. Kai),104935,584957,234000,"[u'electronic', u'wonky', u'2016', u'chillout', u'electronica', u'pop', u'experimental', u'downtempo', u'love at first listen', u'10s', u'EDM', u'p6dramaja', u'eletcropop', u'electronic', u'favorites 2016', u'Electropop', u'muzorgasm with anton gossip 2k16']"
8,Never Be Like You (feat. Kai),104935,584957,234000,"[u'electronic', u'wonky', u'2016', u'chillout', u'electronica', u'pop', u'experimental', u'downtempo', u'love at first listen', u'10s', u'EDM', u'p6dramaja', u'eletcropop', u'electronic', u'favorites 2016', u'Electropop', u'muzorgasm with anton gossip 2k16']"
9,HUMBLE.,113924,753406,177000,"[u'rap', u'Hip-Hop', u'hip hop', u'goat', u'2017', u'good shit', u'beat', u'hot', u'trap', u'FM4', u'compton', u'fire', u'west coast hip-hop', u'bitch sit down']"
10,FEEL.,77535,284581,214000,"[u'Hip-Hop', u'rap']"
11,YAH.,81725,310691,160000,[u'rap']
12,DNA.,93880,422533,185000,"[u'rap', u'Hip-Hop', u'banger', u'hip hop', u'urban', u'hot', u'Conscious Rap', u'kendrick lamar', u'west coast hip-hop', u'goddamn']"
13,HUMBLE.,111687,753406,177000,"[u'rap', u'Hip-Hop', u'hip hop', u'goat', u'2017', u'good shit', u'beat', u'hot', u'trap', u'FM4', u'compton', u'fire', u'west coast hip-hop', u'bitch sit down']"
14,PRIDE.,73763,284123,275000,"[u'rap', u'hip hop', u'soul', u'hiphop', u'kendrick lamar', u'slowrock', u'Steve Lacy', u'DAMN.']"
15,LOYALTY. (FEAT. RIHANNA.),10997,47556,0,"[u'Hip-Hop', u'rap', u'urban', u'rnb', u'hot']"
16,FEEL.,77535,284581,214000,"[u'Hip-Hop', u'rap']"
17,ELEMENT.,81529,334850,208000,"[u'Hip-Hop', u'hiphop', u'conscious hip-hop', u'Diss', u'2pac', u'tupac shakur', u'west coast hip-hop', u'big sean', u'lil bitch']"
18,YAH.,81725,310691,160000,[u'rap']
19,DNA.,91577,443790,185000,"[u'rap', u'Hip-Hop', u'banger', u'hip hop', u'urban', u'hot', u'Conscious Rap', u'kendrick lamar', u'west coast hip-hop', u'goddamn']"
20,BLOOD.,82904,259302,118000,[]
21,Never Be Like You (feat. Kai),104935,584957,234000,"[u'electronic', u'wonky', u'2016', u'chillout', u'electronica', u'pop', u'experimental', u'downtempo', u'love at first listen', u'10s', u'EDM', u'p6dramaja', u'eletcropop', u'electronic', u'favorites 2016', u'Electropop', u'muzorgasm with anton gossip 2k16']"
22,Weigh Me Down (Illum Sphere Remix),1493,5509,0,[]
23,Redbone,105581,661169,327000,"[u'soul', u'funk', u'american', u'fip', u'fallon', u'p-funk', u'2016 single', u'bbc radio1 playlist 2016']"
24,Text Me Back,15201,50398,264000,[]
25,Detox (feat. BBK),4476,18978,0,[]
26,That's Not Me (feat. JME),5840,35668,184000,"[u'Hip-Hop', u'Grime', u'UK', u'Boy Better Know', u'jme']"
27,Bass (prod. Clams Casino),8457,75144,0,"[u'bass', u'uh']"
28,Peso (prod. ASAP Ty Beats),7053,79644,0,[u'fucking']
29,Bass (prod. Clams Casino),8457,75144,0,"[u'bass', u'uh']"
30,Peso (prod. ASAP Ty Beats),7053,79644,0,[u'fucking']
31,Peso (prod. ASAP Ty Beats),7053,79644,0,[u'fucking']
32,Wild for the Night,202170,1200690,209000,"[u'Hip-Hop', u'rap', u'hip hop', u'dubstep', u'trap', u'10s', u'Electro-Hop', u'swag', u'Female fronted metal', u'electronic', u'hair metal', u'underground hip-hop', u'synth', u'funky', u'Skinhead', u'hype', u'Reggaeton', u'female vocalist', u'queercore', u'2013', u'shit', u'fav', u'alternative hip-hop', u'walking', u'FUCKING AWESOME', u'RAC', u'2', u'goregrind', u'homocore', u'Officially Shit', u'deathcore', u'Brutal Death Metal', u'nsbm', u'deathgrind', u'FAGGOT', u'liked', u'all things annoying in the world put together into one stupid bitch', u'approximately 1000 times less pleasant than EXTREME ANAL CAVING', u'best of 2013', u'delicious', u'crunkcore', u'brutal deathcore', u'jog', u'the worst thing ever to happen to music', u'crimes against humanity', u'hiv positive', u'shit only a fag would listen to', u'shit only a retard would listen to', u'I hope you get shot', u'national socialist black metal']"
33,Goldie,245840,1817908,194000,"[u'rap', u'swag', u'Hip-Hop', u'hip hop', u'underground hip-hop', u'new york', u'american', u'rocky', u'asap', u'i would rather eat shit for the rest of my life than listen to this', u'Female fronted metal', u'hair metal', u'Skinhead', u'Reggaeton', u'female vocalist', u'queercore', u'shit', u'alternative hip-hop', u'RAC', u'goregrind', u'homocore', u'Officially Shit', u'deathcore', u'Brutal Death Metal', u'goldie', u'nsbm', u'deathgrind', u'FAGGOT', u'all things annoying in the world put together into one stupid bitch', u'approximately 1000 times less pleasant than EXTREME ANAL CAVING', u'crunkcore', u'brutal deathcore', u'the worst thing ever to happen to music', u'crimes against humanity', u'hiv positive', u'shit only a fag would listen to', u'shit only a retard would listen to', u'I hope you get shot', u'national socialist black metal', u'Fashioncore', u'dildocore', u'antifa', u'goatse', u'When I listen to them I dont have to buy peptobysmol anymore', u'moshcore', u'everytime you listen to this crap a truck hits a granny', u'trashbag filled with vomit', u'They look like serial prostitutes with fake dildos to scare little kids', u'rapes my ears', u'best shit ever existing in the whole world makes me vomit over my daddys pussy while i listen to the popes earcream following the dark lord to my grandmummies treassure in an iland of dicksucking faggot frogs having silver eyebrows']"
34,Full Metal Jacket,1225,6764,153000,[]
35,Jay Reed,780,3416,202000,[]
