,Songs,Listeners,Playcount,Duration,Tags
0,Not in Love,401988,3015972,213000,"[u'electronic', u'new rave', u'synthpop', u'cover', u'8-bit', u'experimental', u'Canadian', u'Crystal Castles', u'robert smith', u'2010', u'electropop', u'electric barbarella', u'poptron', u'indie', u'alternative', u'sad', u'fav888', u'electronica', u'female vocalists', u'electro', u'synth pop', u'indietronica', u'beautiful', u'ambient', u'new wave', u'songs that i will still be listening to in a billion years', u'best of 2010 list', u'seen live', u'pop', u'dance', u'canada', u'Dreamy', u'download', u'Electro Pop', u'covers', u'male vocalists', u'love at first listen', u'witch house', u'dancing mood', u'platinum blonde', u'How did this get here', u'Goth Atmosphere', u'robert smith vocals', u'damn this makes me wanna dance', u'noise', u'chillout', u'french', u'chill', u'british', u'indie pop']"
1,Mother,1535,5712,225000,[]
2,Violent Dreams,231750,1495463,275000,"[u'electronic', u'chillwave', u'new rave', u'electro', u'synthpop', u'experimental', u'Crystal Castles', u'ambient', u'8-bit', u'chill', u'Canadian', u'2010', u'electronica', u'female vocalists', u'witch house', u'chillout', u'dream pop', u'noise', u'trance', u'alternative', u'new wave', u'noise pop', u'Progressive', u'ethereal', u'psytrance', u'concentrated levels of awesome', u'80s influenced', u'ELECTROGEFUCKEL', u'indie', u'british', u'sad', u'singer-songwriter', u'Love', u'dark', u'Lo-Fi', u'shoegaze', u'beautiful', u'bass', u'moody', u'organ', u'glitch', u'spooky', u'summer', u'psychill', u'avantgarde', u'Sleep', u'dancepunk', u'electronic ambient', u'glitchy', u'hypnotic']"
3,Hands,1189,4803,271000,"[u'nintendo', u'new wave', u'synth pop', u'Uplifting', u'dark pop', u'Chip Tune', u'tekken']"
4,Child I Will Hurt You,117244,700485,213000,"[u'electronic', u'experimental', u'Shooting Stars', u'beautiful', u'10s', u'chillout', u'ambient', u'female vocalists', u'electro', u'dark', u'atmospheric', u'dream pop', u'2012', u'Crystal Castles', u'Canadian', u'haunting', u'melancholy', u'witch house', u'dark pop', u'great titles', u'electronica', u'chill', u'canada', u'ambient pop', u'indietronica', u'Experimental pop', u'death', u'late night', u'Avant-Garde', u'Like', u'synthpop', u'soft', u'melancholic', u'darkwave', u'female vocals', u'dark ambient', u'dreampop', u'dark wave', u'pain', u'Masterpiece', u'3 minute songs', u'fiction', u'Avant Pop', u'magical', u'dreamwave', u'art pop', u'atmospheric pop', u'last gang', u'casablanca', u'melting away']"
5,Dream Diver (Feat. 巡音ルカ),566,2229,263000,[]
6,Earthstones,630,2215,204000,[]
7,Char,40883,239565,188000,"[u'synthpop', u'electronic', u'House', u'Canadian', u'synth pop', u'futurepop', u'duo', u'dreamwave', u'2016 single']"
8,Doe Deer,261158,2037792,97000,"[u'electronic', u'noise', u'experimental', u'new rave', u'8-bit', u'indie', u'electro', u'female vocalists', u'post-punk', u'noise pop', u'electropunk', u'Canadian', u'2010', u'Crystal Castles', u'electric barbarella', u'witch house', u'madness', u'noise rock', u'Electroclash', u'screamo', u'chaotic', u'10s', u'if this were a pokemon i would catch it', u'deathraydeathraydeathraydeathray', u'indie pop', u'Lo-Fi', u'chiptune', u'synth punk', u'rock', u'post-rock', u'canada', u'new wave', u'Awesome', u'Energetic', u'Acid', u'fun', u'female vocalist', u'disco punk', u'distortion', u'violent', u'electronic punk', u'Indietronic', u'sweet', u'<3', u'Discopunk', u'songs that you wanna listen to over and over again', u'Electronic Noise', u'And I hate that my feet are dancing so much', u'electronoise', u'play me more']"
9,Entwine,1669,7281,230000,[]
10,No Heart,626,2233,0,[u'synthgoth']
11,XXZXCUZX Me,300455,1995368,114000,"[u'8-bit', u'electronic', u'electronica', u'electro punk', u'electro', u'videogame', u'new rave', u'female vocalists', u'dance', u'Crystal Castles', u'experimental', u'nintendo', u'Canadian', u'my brain is full of shit and noise', u'chiptune', u'Sounds like a video game', u'fast', u'crazy', u'dance punk', u'Insanity', u'glitch', u'electropunk', u'Mario', u'o kurwa', u'8-bit-nintendo-death punk', u'indie', u'indie rock', u'2008', u'epic', u'8bit', u'idm', u'psychedelic', u'trippy', u'Nintendocore', u'nu rave', u'Nu-Rave', u'Electro-Punk', u'morbid disco', u'alice practice', u'EUFORIA KURWAAA :D', u'nintendo freak out', u'I only came to dance', u'post-nerdcore', u'noise', u'chillout', u'seen live', u'electropop', u'rock', u'british', u'punk']"
12,Deicide,22651,114321,294000,"[u'2015', u'oontz oontz oontz', u'electronic', u'alternative', u'electro']"
13,I...,622,1811,0,[]
14,Mirror Casket,919,4052,210000,"[u'new wave', u'emotional', u'break core']"
15,Violent Youth,122423,784817,262000,"[u'electronic', u'experimental', u'new rave', u'Dreamy', u'synthpop', u'Crystal Castles', u'2012', u'indie', u'alternative', u'female vocalists', u'new wave', u'Canadian', u'synth-pop', u'beautiful ending', u'electropop', u'dance', u'techno', u'Awesome', u'crazy', u'dream pop', u'female vocals', u'i fucking love this song', u'dark wave', u'violent', u'youth', u'I love this song', u'Love it', u'10s', u'favorite song', u'4 minute songs', u'witch house', u'10 of 10 stars', u'fiction', u'chart', u'pure sex', u'last gang', u'casablanca', u'kate moss', u'synth-wave', u'creepy lyrics', u'fuck me', u'Nintendo-via-hell', u'alice glass', u'essas musik aq eu amo']"
16,Chloroform,23874,102726,189000,"[u'trap', u'witch house']"
17,Sadist,24952,107828,150000,"[u'electronic', u'Canadian', u'synthpop', u'trap', u'witch house', u'electro-industrial']"
