,Songs,Listeners,Playcount,Duration,Tags
0,Seven Wonders,158076,786595,218000,"[u'rock', u'80s', u'classic rock', u'pop', u'Fleetwood Mac', u'female vocalists', u'soft rock', u'Stevie Nicks', u'christine mcvie', u'70s', u'easy listening', u'1987', u'british', u'Mellow', u'female vocalist', u'pop rock', u'favorites', u'Love', u'new wave', u'Favourites', u'Light Rock', u'childhood memories', u'rustycanuckloved', u'american horror story', u'vocal', u'alternative rock', u'blues', u'oldies', u'blues rock', u'mysterious', u'guitar virtuoso', u'cheesy', u'classics', u'geeembee numbers', u'timeless', u'Beelloved', u'late 1980s', u'sweet sticky applepie', u'seven wonders', u'female', u'60s', u'alternative', u'hard rock', u'singer-songwriter', u'Progressive rock', u'USA', u'memories', u'epic', u'album rock', u'Experimental Rock']"
1,Go Your Own Way,729130,4346473,218000,"[u'classic rock', u'70s', u'rock', u'Fleetwood Mac', u'pop', u'soft rock', u'pop rock', u'british', u'classic', u'80s', u'1977', u'favorites', u'oldies', u'blues rock', u'classics', u'blues', u'Stevie Nicks', u'easy listening', u'rock band 2', u'Go Your Own Way', u'female vocalists', u'Rolling Stones Top 500 Songs of All Time', u'christine mcvie', u'Fleetwood Mac Go your Own Way', u'heard on Pandora', u'Pop-Rock', u'rock band', u'Rolling Stone 500 Greatest Songs of All Time', u'Fleetwood', u'danny kirwan', u'Soundtrack', u'Progressive rock', u'happy', u'adult contemporary', u'Driving', u'loved', u'Favourite Songs', u'lindsey buckingham', u'forrest gump', u'favorite songs', u'Awesome', u'upbeat', u'american', u'summer', u'favourite', u'Bittersweet', u'Uplifting', u'male vocalist', u'Favourites', u'1970s']"
2,Cold World (Feat. Inspectah Deck & Life),7359,30197,0,[]
3,Red and Gold (feat. King Geedorah),612,2480,0,[]
4,The Finest (feat. Tommy Gunn),8278,31211,240000,"[u'Hip-Hop', u'classic', u'lyricism']"
5,Rhymes Like Dimes (feat. Cucumber Slice),7268,34140,0,"[u'hip hop', u'oh comely', u'Doomsdope']"
6,Doomsday,113136,554394,298000,"[u'hip hop', u'underground hip-hop', u'Hip-Hop', u'rap', u'mf doom', u'chill', u'underground hip hop', u'1999', u'beautiful', u'abstract hip hop', u'dope vibes', u'90s', u'good shit', u'stream-of-consciousness', u'underground', u'DOOMSDAY', u'yesss', u'hiphopapocrypha', u'DEEBOMAC', u'new york', u'sexy', u'USA', u'favorites', u'Awesome', u'groove', u'Doom', u'Dope', u'Mellow', u'smooth', u'mellow shit', u'melancholy', u'Indie Hip Hop', u'nostalgic', u'fun', u'fip', u'female vocals', u'good', u'smoove', u'bum', u'MM', u'<3', u'blunted', u'sick beats', u'rainy', u'90s Hip Hop', u'alternative hip hop', u'20th Century', u'Wig Out', u'Conscious Hip Hop', u'stream']"
7,Echoes,343634,2487753,1411000,"[u'Progressive rock', u'Psychedelic Rock', u'psychedelic', u'classic rock', u'rock', u'Pink Floyd', u'epic', u'Masterpiece', u'70s', u'Progressive', u'experimental', u'space rock', u'art rock', u'british', u'atmospheric', u'beautiful', u'ambient', u'trippy', u'best song ever', u'Echoes', u'favorites', u'amazing', u'chill', u'instrumental', u'Dreamy', u'Awesome', u'long', u'perfect', u'Legendary', u'classic', u'Experimental Rock', u'genius', u'Mellow', u'hypnotic', u'Favourite Songs', u'space', u'prog rock', u'FUCKING AWESOME', u'over 20 minutes', u'alternative', u'brilliant', u'guitar', u'Awesome Guitar Jams', u'Perfection', u'relax', u'1971', u'over ten minutes', u'timeless', u'long track', u'Floyd']"
8,Seamus,192880,866379,129000,"[u'Progressive rock', u'blues', u'classic rock', u'rock', u'Psychedelic Rock', u'Pink Floyd', u'psychedelic', u'70s', u'experimental', u'british', u'piano', u'crazy', u'space rock', u'relax', u'dogs', u'songs about dogs', u'animal noises', u'alternative', u'oldies', u'prog rock', u'post-rock', u'downtempo', u'epic', u'guitar', u'Progressive', u'bluesy', u'Jam', u'8 of 10 stars', u'easy', u'1971', u'meddle', u'perverted blues', u'dog vocals', u'chillout', u'indie', u'country', u'60s', u'singer-songwriter', u'prog', u'favorites', u'acoustic', u'Experimental Rock', u'easy listening', u'blues-rock', u'americana', u'Symphonic Rock', u'soft rock', u'beautiful', u'weird', u'art rock']"
9,San Tropez,206856,1035224,222000,"[u'Progressive rock', u'classic rock', u'rock', u'Psychedelic Rock', u'Pink Floyd', u'70s', u'psychedelic', u'jazz', u'Mellow', u'relax', u'british', u'piano', u'acoustic', u'chill', u'trippy', u'experimental', u'blues', u'relaxing', u'classic', u'easy listening', u'space rock', u'meddle', u'chillout', u'pop', u'calm', u'Progressive', u'8 of 10 stars', u'1971', u'Beelloved', u'favourite pink floyd songs', u'Roger Waters', u'san tropez', u'downtempo', u'pop rock', u'favorites', u'Love', u'beautiful', u'guitar', u'laid back', u'art rock', u'great song', u'loved', u'Uplifting', u'cool', u'Jazz Rock', u'places', u'9 of 10 stars', u'wake up', u'easy', u'geography']"
10,Fearless,237656,1277528,363000,"[u'Progressive rock', u'classic rock', u'rock', u'Psychedelic Rock', u'Pink Floyd', u'psychedelic', u'70s', u'british', u'Progressive', u'Mellow', u'art rock', u'space rock', u'acoustic', u'beautiful', u'favorites', u'relax', u'chill', u'experimental', u'alternative rock', u'soft rock', u'great lyrics', u'Ballad', u'chillout', u'ambient', u'favourite', u'1971', u'classic', u'alternative', u'Stoner Rock', u'Symphonic Rock', u'guitar', u'harmonies', u'rock ballad', u'meddle', u'Floyd', u'i love the lyrics', u'could listen to this all day and night non-stop', u'seen live', u'pop', u'dub', u'easy listening', u'atmospheric', u'relaxing', u'trippy', u'male vocalists', u'9 of 10 stars', u'perfect', u'easy', u'progressive folk', u'over 5 minutes long']"
11,A Pillow of Winds,212838,1081222,310000,"[u'Progressive rock', u'Psychedelic Rock', u'classic rock', u'rock', u'psychedelic', u'Pink Floyd', u'70s', u'acoustic', u'british', u'Mellow', u'beautiful', u'Dreamy', u'Progressive', u'Ballad', u'art rock', u'relax', u'ethereal', u'atmospheric', u'space rock', u'melancholy', u'alternative', u'ambient', u'Love', u'guitar', u'rock ballad', u'amayzes loved', u'downtempo', u'Symphonic Rock', u'relaxing', u'male vocalist', u'male vocalists', u'prog rock', u'1971', u'meddle', u'david gilmour', u'silent intensity', u'cool trip', u'davaho53', u'prog', u'favorites', u'easy listening', u'Awesome', u'Sleep', u'soft', u'folk rock', u'Prog-Rock', u'psychedelic folk', u'Pastoral', u'8 of 10 stars', u'9 of 10 stars']"
12,One of These Days,364130,2304758,350000,"[u'Progressive rock', u'Psychedelic Rock', u'classic rock', u'rock', u'Pink Floyd', u'instrumental', u'psychedelic', u'70s', u'Progressive', u'british', u'experimental', u'space rock', u'alternative', u'bass', u'art rock', u'hard rock', u'atmospheric', u'dark', u'epic', u'guitar', u'1971', u'alternative rock', u'prog', u'oldies', u'trippy', u'favorite songs', u'Symphonic Rock', u'Awesome', u'prog rock', u'doctor who', u'soundtrackgdchill', u'chill', u'favorites', u'Experimental Rock', u'instrumental rock', u'6 of 10 stars', u'drowning out the voices in my head', u'meddle', u'gotanygoodmusic', u'one of these days', u'play it loud', u'life on mars', u'Morose Deep dilate Crimson', u'paranoic', u'Soundtrack', u'trance', u'Mellow', u'intense', u'Love it', u'psychodelic']"
13,Djákninn,19656,115428,651000,"[u'black metal', u'Post-Black Metal', u'rock', u'Progressive metal', u'i had to change my pants after this song', u'eargasmic', u'islaendisch']"
14,Svartir Sandar,18998,109172,0,"[u'Post-Black Metal', u'Progressive metal', u'black metal', u'metal', u'rock', u'noise', u'post-rock', u'dark', u'atmospheric black metal', u'eargasmic', u'songs to play after you sit for an hour waiting for a bus']"
15,Stormfari,18264,92893,217000,"[u'metal', u'Post-Black Metal', u'noise', u'black metal', u'rock', u'Progressive metal', u'dark']"
16,Stinningskaldi,18307,90252,75000,"[u'black metal', u'rock', u'spoken word', u'Post-Black Metal']"
17,Draumfari,19393,102287,219000,"[u'Post-Black Metal', u'instrumental', u'noise', u'black metal', u'metal', u'rock', u'post-rock', u'dark', u'Post-Metal', u'herrasmiesklubi', u'jukepoksi']"
18,Melrakkablús,20275,109578,598000,"[u'Post-Black Metal', u'Progressive metal', u'black metal', u'metal', u'noise', u'rock', u'post-rock', u'dark', u'reminds me of sigur ros']"
19,Kukl,21676,120196,308000,"[u'Post-Black Metal', u'noise', u'black metal', u'metal', u'rock', u'folk', u'ambient', u'epic', u'dark', u'melancholic', u'icelandic metal', u'this is the end of everything', u'Antichristian icelandic heathen bastards']"
20,Æra,21679,122588,292000,"[u'metal', u'Post-Black Metal', u'noise', u'black metal', u'Progressive metal', u'dark', u'Post-Metal']"
