,Songs,Listeners,Playcount,Duration,Tags
0,The New Build,71371,531553,248000,"[u'Melodic Death Metal', u'death metal', u'metal', u'gothenburg metal', u'swedish', u'Swedish Metal', u'Dark Tranquillity', u'gothenburg', u'seen live', u'melodic death', u'thrash', u'Sweden', u'FUCKING AWESOME', u'melodeath', u'black metal', u'metalcore', u'brutal', u'hardcore', u'favorites', u'dark', u'DT', u'heard on Pandora', u'symphonic metal', u'2005', u'melodic metal', u'Technical Death Metal', u'powerful', u'7 of 10 stars', u'swedish artist', u'progressive death metal', u'Pounding', u'triumphant', u'killer intro', u'Swedish Death Metal', u'Godlike', u'9 lbs hammer', u'jump da fuck up', u'great riffs', u'recommended listening', u'morbid angel', u'deicide', u'awesome tracks', u'fucking intense', u'summer feeling', u'enormous', u'good swedish music', u'galloping', u'Sick Drummer', u'satan headbangs to this stuff', u'pouncing']"
1,Schlachthaus Der Gedanken,4172,22787,438000,"[u'black metal', u'france', u'nsbm']"
2,Total Völkermord,5068,38953,255000,"[u'black metal', u'nsbm', u'france', u'true black metal', u'awesome vocals', u'morbid', u'no nsbm', u'not nsbm', u'never nsbm', u'Rassenhygiene', u'best bm tracks ever', u'Neo Industrial Black Metal', u'brutal industrial black metal']"
3,Zog is Dead,4282,28162,313000,"[u'black metal', u'france', u'nsbm']"
4,Solitary Supremacy,4502,25739,350000,"[u'black metal', u'france', u'nsbm']"
5,Chambers of Hate,4809,29398,331000,"[u'black metal', u'france', u'nsbm', u'Fucking masterpiece', u'music that gets me my dick hard', u'my heart beat with you']"
6,The Encomium of Terror,4862,30581,390000,"[u'black metal', u'france', u'ilavee', u'your heart beat with me']"
7,Slaves Of God,5447,38275,280000,"[u'black metal', u'nsbm', u'france', u'black Thrash metal']"
8,Dictator,5540,37474,321000,"[u'black metal', u'france', u'nsbm', u'black Thrash metal', u'devastating stuff', u'fourth reich']"
9,In Power,4985,29050,130000,"[u'black metal', u'france', u'nsbm']"
10,"Meaning Corrupted 3 ""Destruction""",823,3088,194000,[]
11,"Meaning Corrupted 2 ""Degeneration""",852,3068,330000,[]
12,M.A.N. (Military Affairs Neurotic),1667,5809,242000,[u'industrial']
13,"Meaning Corrupted 1 ""Fatigue""",991,4253,315000,[]
14,Anatomy Love Violence Gism,2084,7109,415000,"[u'industrial', u'dark ambient']"
15,Nations Prosperity,2537,10566,270000,[]
16,frozen dirt,4336,14920,0,"[u'winter', u't1234 found on radio - check more']"
17,Good as It Is,3036,13978,364000,"[u'metal', u'punk', u'hardcore', u'japan', u'J-rock', u'japanese hardcore', u'd beat', u'cru']"
18,Groza I,4393,36146,681000,"[u'black metal', u'poland', u'polish black metal', u'Alpha', u'Seven minutes or more']"
19,Further Down The Nest II,9323,100728,381000,"[u'black metal', u'polish', u'poland', u'excellent', u'polish black metal', u'interesting', u'nice intro', u'songs to play after you sit for an hour waiting for a bus', u'Excellent Nightwork']"
20,Further Down The Nest I,9810,103899,306000,"[u'black metal', u'poland', u'melodic black metal', u'songs to play after you sit for an hour waiting for a bus', u'atmospheric black metal', u'depresive black metal', u'remind']"
21,Power and Will IV,4674,25059,282000,[u'black metal']
22,Power and Will III,5021,26748,256000,"[u'black metal', u'Orthodox Black Metal']"
23,Power And Will II,4924,26263,0,"[u'black metal', u'pagan black metal']"
24,Power and Will I,5096,28248,355000,[u'black metal']
25,Cleansing Siege (Take Them Down),3070,12689,304000,"[u'war metal', u'black metal', u'death metal', u'zlo', u'TOTAL WAR', u'voice of doom', u'fucking total war']"
26,Final Doctrine (Push Forward),2922,12241,264000,"[u'war metal', u'black metal', u'raw black metal', u'preparing for running']"
27,Survival (The Absolute Truth),3087,12798,218000,"[u'war metal', u'preparing for bodybuilding']"
28,Barbed Anti (No Remorse),3103,13329,295000,"[u'war metal', u'black metal', u'death metal', u'metal of death', u'preparing for bodybuilding']"
29,By Force (The Only Option),2769,13131,264000,"[u'war metal', u'wow']"
30,Sterilization (Procreation Denied),3369,14925,279000,"[u'war metal', u'wow']"
31,Blood Noose (Hog-tied like Swine),3180,14726,220000,"[u'war metal', u'preparing for bodybuilding']"
32,Death Heritage (Built Upon Sorrow),3995,18926,271000,"[u'war metal', u'yabssor', u'black metal', u'black/death metal', u'metal of death', u'TOTAL WAR', u'Where cannibals may eat us', u'voice of doom', u'fucking total war', u'Solo out of fucking nowhere DFGHSFH', u'preparing for bodybuilding']"
33,No More Life,5540,21237,453000,"[u'black metal', u'Sweden', u'Blackend Thrash Metal', u'old school black metal', u'pure black metal', u'Black speed metal']"
34,Belial's Prey,5659,21693,264000,"[u'black metal', u'Sweden', u'old school black metal', u'ausgezeichnet']"
35,Raging Flames,6126,25470,258000,"[u'black metal', u'speed metal', u'Sweden', u'blackened thrash metal']"
36,Evil Is Eternal,6121,24947,240000,"[u'black metal', u'Sweden']"
37,Envoy of Lucifer,6388,25574,207000,"[u'black metal', u'speed metal', u'Sweden']"
38,Storm Of The Reaper,8101,38182,255000,"[u'black metal', u'speed metal', u'Sweden', u'ausgezeichnet']"
39,Claws Of Death,6787,27918,302000,"[u'black metal', u'Sweden']"
40,Open the Gates of Damnation,7960,36210,272000,"[u'black metal', u'speed metal', u'old school black metal', u'blackspeed']"
41,Evocation Of The End,7548,30711,138000,"[u'black metal', u'black Thrash metal', u'speed metal', u'Sweden']"
42,Infernal Flame Of Destruction,9921,43086,254000,"[u'black metal', u'speed metal', u'Sweden', u'5 of 10 stars', u'black-thrash metal', u'Black speed metal']"
43,The Trial of Mankind,2418,9103,434000,[u'black Thrash metal']
44,Powers of Darkness,3019,13166,257000,[u'black Thrash metal']
45,A Call to Arms,2832,11524,294000,"[u'instrumental', u'thrash metal', u'Black Thrash', u'black Thrash metal', u'what god has on his i-pod', u'satan headbangs to this stuff', u'insane riffs']"
46,Slaves,3027,14589,287000,"[u'blackened thrash metal', u'brilliant', u'black Thrash metal', u'black metal', u'Black n Roll', u'Black Thrash']"
47,Vengeance Is Mine,3009,12242,246000,"[u'black Thrash metal', u'black metal', u'australia']"
48,Absolute Power,3298,13491,196000,"[u'black Thrash metal', u'black metal', u'australia', u'punk-beats']"
49,Chaos Bringer,3197,12887,257000,"[u'black Thrash metal', u'black metal', u'seen live', u'australian', u'australia', u'blackened thrash metal', u'australian metal']"
50,Down with the nails,2260,9873,252000,"[u'black metal', u'black Thrash metal', u'thrash metal']"
51,Scream for Hell,2232,8968,248000,"[u'black metal', u'thrash metal', u'black Thrash metal', u'oldschool black metal thrash', u'Scream For kronos']"
52,Triumph of Hell,2325,9688,226000,"[u'black metal', u'thrash metal', u'blackened thrash metal', u'Playlist', u'black Thrash metal', u'DarkCrust Black']"
53,A knife,2505,11059,195000,"[u'thrash metal', u'black metal', u'black Thrash metal']"
54,Empire in flames,2712,10433,261000,"[u'black Thrash metal', u'black metal', u'thrash metal', u'Old-School']"
55,Under the sign of death,2873,11404,190000,"[u'black metal', u'thrash metal', u'black Thrash metal', u'old skool black metal']"
56,Lust in red,2577,11150,245000,"[u'black metal', u'thrash metal', u'black Thrash metal']"
57,Blood Skull,3064,14703,182000,"[u'black metal', u'thrash metal', u'black Thrash metal', u'thrash black metal', u'fukk']"
58,Black jewel throne,2898,12361,256000,"[u'black metal', u'thrash metal', u'check', u'Extreme Metal', u'Punk Metal', u'black Thrash metal', u'myk black metal']"
59,Tomhet,59008,304499,852000,"[u'ambient', u'dark ambient', u'black metal', u'ambient black metal', u'atmospheric', u'instrumental', u'norwegian', u'electronic', u'metal', u'relax', u'pagan metal', u'songs to sleep to', u'Norway', u'Norwegian Black Metal', u'atmospheric black metal', u'dark nights', u'dark space ambient', u'experimental', u'new age', u'relaxing', u'hypnotic', u'darkwave', u'depressive black metal', u'Over 10 minutes', u'imaginary', u'Meetall', u'aryan ambient', u'chill', u'space', u'melancholic', u'occult', u'insomnia', u'music to fall asleep to', u'touching', u'like it', u'Burzum', u'True Norwegian Black Metal', u'true black metal', u'sweet solitude', u'remote viewing', u'pure magick', u'tomhet', u'Burzum - Tomhet', u'this is really beautiful', u'chillout', u'electronica', u'downtempo', u'favorites', u'happy', u'calm']"
60,Inn in Slottet Fra Drømmen,921,3664,0,[]
61,Hvis lyset tar oss,58257,311034,484000,"[u'black metal', u'Norwegian Black Metal', u'ambient black metal', u'atmospheric black metal', u'dark ambient', u'ambient', u'True Norwegian Black Metal', u'Burzum', u'metal', u'norwegian', u'true black metal', u'pagan metal', u'Pagan', u'Norway', u'vikernes', u'cold', u'depressive black metal', u'sad', u'black ambient', u'anti-christian', u'norwegian metal', u'forest', u'true depression', u'Meetall', u'death metal', u'kvlt', u'Fucking masterpiece', u'Fuck Off Nowadays Black Metal', u'TRUE BLACK METAL AMBIENTAL DARKENESS TRUE EVIL UNHOLY BLACK AMBIENTAL ORCHISTE METAL', u'noise', u'favorites', u'Experimental Rock', u'viking metal', u'atmospheric', u'hot', u'chaos', u'Black', u'Love it', u'ambient metal', u'nsbm', u'Atmospheric metal', u'pagan black metal', u'a', u'one man metal', u'great riffs', u'Black and Death Metal', u'svart metal', u'norsk metal', u'svart metall', u'sillyness']"
62,Det som en gang var,71439,457055,861000,"[u'black metal', u'ambient black metal', u'atmospheric black metal', u'True Norwegian Black Metal', u'dark ambient', u'Norwegian Black Metal', u'norwegian', u'depressive black metal', u'ambient', u'metal', u'epic', u'atmospheric', u'Norway', u'dark', u'pagan metal', u'true black metal', u'sad', u'beautiful', u'Pagan', u'norwegian metal', u'nsbm', u'Burzum', u'depressing', u'cold', u'brilliant', u'FUCKING AWESOME', u'depressive', u'tortured vocals', u'heavy metal', u'Awesome', u'grim', u'forest', u'transcendent', u'Varg Vikernes', u'favorite songs', u'folk', u'experimental', u'favorites', u'amazing', u'Meditation', u'i fucking love this song', u'anti-christian', u'Atmospheric metal', u'Meetall', u'great songs from fucked up artists', u'genius', u'darkwave', u'Favourites', u'perfect', u'evil']"
63,The Birth of Tragedy,13953,60420,319000,"[u'black metal', u'thrash metal', u'blackened thrash metal', u'death metal', u'metal', u'australian', u'Blackened Death Metal', u'black Thrash metal', u'heavy metal', u'doom metal', u'death', u'australia', u'black death metal', u'war metal', u'Black', u'Brutal Death Metal', u'death-grind', u'death-thrash metal', u'deathrash', u'black-thrash metal', u'Black Thrash', u'metal - black metal - death metal - doom metal - viking metal - doom - folk metal - norway - power metal - german - death doom - melodic black metal - heavy metal - ambient - death doom metal -', u'All Metal', u'viking folk black', u'black death', u'black/thrash metal', u'Metal and Rock', u'Mendigao thrash', u'lol satan', u'kk', u'ausgezeichnet', u'TOTAL WAR', u'Blackened Thrash - Death Metal', u'iscametal', u'ALL metal tracks', u'skore', u'Blackish and Melodic Death Metal', u'Destroyer 666', u'destroyer666', u'solo at 1:40']"
64,Ride the Solar Winds,13887,66374,291000,"[u'black metal', u'thrash metal', u'blackened thrash metal', u'metal', u'death metal', u'Blackened Death Metal', u'solo', u'Awesome', u'great', u'old school', u'australia', u'weather', u'Playlist', u'Death Thrash', u'black Thrash metal', u'New School', u'Death-Black Metal', u'black/thrash metal', u'ausgezeichnet', u'death trip', u'wrath666', u'Destroyer 666', u'intro riff']"
65,Lone Wolf Winter,16243,93144,397000,"[u'black metal', u'blackened thrash metal', u'death metal', u'thrash metal', u'metal', u'Blackened Death Metal', u'black Thrash metal', u'fast', u'australia', u'Playlist', u'Free For Free', u'Viking', u'german thrash metal', u'topneighbourstream', u'kick ass track', u'Black-Death', u'ddd', u'black/thrash metal', u'fast black', u'Mendigao thrash', u'Destroyer 666']"
66,The eternal glory of war,17409,93852,0,"[u'black metal', u'blackened thrash metal', u'thrash metal', u'death metal', u'Blackened Death Metal', u'true black metal', u'black/thrash metal', u'death', u'australia', u'good', u'Black', u'black Thrash metal', u'ausgezeichnet', u'kkkkhhkgi', u'edestroyer 666']"
67,I Am the Wargod (Ode to the Battle Slain),14982,93584,452000,"[u'black metal', u'thrash metal', u'death metal', u'blackened thrash metal', u'epic', u'war metal anthem', u'metal', u'favorites', u'australia', u'war metal', u'Blackened Death Metal', u'favourite tracks', u'holy fuck', u'black Thrash metal', u'black/thrash metal', u'ausgezeichnet', u'manpatiik', u'great thrash', u'fucking awesome riffs', u'Destroyer 666', u'Favourites Miklos', u'Black Metal Legends', u'best black metal lyrics', u'fucking awesome melody']"
68,Phoenix Rising,16782,75198,237000,"[u'black metal', u'thrash metal', u'blackened thrash metal', u'death metal', u'black Thrash metal', u'Destroyer 666', u'ambient', u'fast', u'australia', u'Blackened Death Metal', u'nsbm', u'Gore', u'old school death metal', u'depressive', u'true metal', u'black-thrash', u'My Favourites', u'old school thrash metal', u'Death Thrash', u'Splatter', u'Black-Death', u'Blackened Thrash', u'Mendigao thrash', u'fast death', u'true metal gods', u'deadly blackened thrashing metal', u'cryptic classic', u'mellowMetalHex']"
69,The Last Revelation,16833,77674,144000,"[u'black metal', u'blackened thrash metal', u'thrash metal', u'death metal', u'black Thrash metal', u'metal', u'thrash', u'australia', u'Blackened Death Metal', u'Free For Free', u'good voice', u'Blackened Thrash', u'black/thrash metal', u'Mendigao thrash', u'GM metal', u'nice heavy gitaars']"
70,Rise of the Predator,16771,75266,245000,"[u'black metal', u'blackened thrash metal', u'thrash metal', u'black death metal', u'death metal', u'australian', u'black Thrash metal', u'metal', u'australia', u'Blackened Death Metal', u'black/thrash metal', u'sfc', u'rise of the predator', u'I Would Play This Song As I Deflower A Young Nun']"
71,S.D.I.,3032,13055,292000,"[u'thrash metal', u'old school', u'metal', u'speed metal', u'paradox', u'genious', u'old school thrash metal', u'Awesome solo', u'Megadeth', u'awesome riffs', u'Speed/Thrash Metal', u'german thrash metal', u'conan', u'Kreator', u'sodom', u'genious solo', u'fantastic feeling', u'cultural legacy']"
72,Destructed Life,3397,15546,281000,"[u'thrash metal', u'speed metal', u'genious riffs', u'metal', u'kill rock stars', u'Awesome', u'thrash', u'german', u'aggressive', u'genious', u'my favorite song', u'classic thrash', u'awesome riffs', u'Speed/Thrash Metal', u'In Your Fucking Face', u'fantastic feeling']"
73,The Night,3306,14065,144000,"[u'metal', u'speed metal', u'thrash metal', u'old school thrash metal', u'Speed/Thrash Metal']"
74,Violent Force,3530,15859,184000,"[u'metal', u'speed metal', u'thrash metal', u'Speed/Thrash Metal']"
75,Sign of Evil,5959,41708,247000,"[u'thrash metal', u'old school', u'metal', u'speed metal', u'german', u'Masterpiece', u'genious', u'German metal', u'a favorite', u'Speed/Thrash Metal', u'Killing Riff', u'songs to hear before you die', u'what god has on his i-pod', u'Songs That I Love To Play In Guitar', u'satan headbangs to this stuff', u'fantastic feeling', u'genious feeling', u'old-school heavy metal', u'Totalnie rozpierdalajcy pozerstwo po przez analna destrukcje trve oldskulowy teutonski thrashowy Stuff', u'Total trve mosh', u'Masterpiece song', u'Thrashing song which killing all fuckin nu-metal posers']"
76,What About the Time After,1861,7831,302000,[]
77,M.A.O.T.,3336,14881,166000,"[u'metal', u'speed metal', u'thrash metal', u'paradox', u'Slayer', u'Megadeth', u'Speed/Thrash Metal', u'Kreator', u'sodom']"
78,Vengeance and Venom,3831,17325,109000,"[u'metal', u'thrash metal', u'speed metal', u'Speed/Thrash Metal']"
79,Soulbursting,4047,18293,229000,"[u'thrash metal', u'metal', u'speed metal', u'heavy metal', u'thrash', u'old school thrash metal', u'Speed/Thrash Metal']"
80,Dead City,4692,26397,284000,"[u'thrash metal', u'80s', u'speed metal', u'old school thrash', u'metal', u'Awesome', u'german', u'vanessa carlton', u'Megadeth', u'Speed/Thrash Metal', u'german thrash metal', u'Favorite Songs Metal', u'old-school heavy metal', u'Tia Carrere']"
81,Alexander the Great,110257,629907,515000,"[u'heavy metal', u'metal', u'NWOBHM', u'epic', u'Iron Maiden', u'Progressive metal', u'New Wave of British Heavy Metal', u'british', u'hard rock', u'80s', u'bruce dickinson', u'amazing', u'British Metal', u'rock', u'epic metal', u'Masterpiece', u'legend', u'history metal', u'top 10 greatest metal songs of all time', u'Glory of Ancient Hellas', u'classic rock', u'Progressive rock', u'Awesome', u'1986', u'Power metal', u'FUCKING AWESOME', u'Favourite Songs', u'All time favourites', u'classic metal', u'top 100 greatest songs of all time', u'epic as fuck', u'favourite ones', u'Another Ownage Maiden Epic', u'super epic', u'classic', u'favorite songs', u'heavy', u'UK', u'dark', u'California', u'spoken words', u'trippy', u'male vocalist', u'male vocalists', u'war', u'guitar virtuoso', u'great solo', u'8 of 10 stars', u'9 of 10 stars', u'badass']"
82,Deja-Vu,67282,354356,295000,"[u'heavy metal', u'metal', u'NWOBHM', u'Iron Maiden', u'80s', u'hard rock', u'classic rock', u'Megadeth', u'old school heavy metal', u'rock', u'1986', u'classic metal', u'New Wave of British Heavy Metal', u'bruce dickinson', u'Testament', u'exodus', u'my favourite songs', u'haohmaru', u'cool', u'male vocalist', u'male vocalists', u'British Metal', u'wwe', u'Amazing songs', u'slgdmbestof', u'white power', u'classic heavy metal', u'classic british heavy metal', u'Voci maschili', u'maschi', u'maschio', u'White Pride', u'fav track', u'Favorite Songs from All Time', u'headbanging sesh', u'greatest riffs ever', u'slgdm', u'voce maschile', u'gargulec']"
83,Stranger In a Strange Land,116798,636251,343000,"[u'heavy metal', u'metal', u'NWOBHM', u'Iron Maiden', u'80s', u'New Wave of British Heavy Metal', u'hard rock', u'classic metal', u'classic rock', u'british', u'favorite Iron Maiden songs', u'rock', u'1986', u'Megadeth', u'My Favourites', u'Maiden', u'badass guitar solos', u'favorite songs', u'favorites', u'Awesome', u'Awesome Guitar Jams', u'great solo', u'7 of 10 stars', u'favourite tracks', u'British Metal', u'brass balls', u'bruce dickinson', u'adrian smith', u'the word strange', u'white power', u'soundtrack for liver destruction', u'White Pride', u'Somewhere In Time', u'somewhere in the time', u'pop', u'Progressive metal', u'epic', u'Gothic', u'feel good', u'atmospheric', u'thrash metal', u'thrash', u'male vocalist', u'male vocalists', u'rock n roll', u'hot', u'4', u'Favorite', u'8 of 10 stars', u'9 of 10 stars']"
