,Songs,Listeners,Playcount,Duration,Tags
0,Instrumental,112246,607406,116000,"[u'instrumental', u'experimental', u'indie rock', u'chill', u'folk', u'relaxing', u'electronic', u'indie', u'rock', u'alternative', u'indie pop', u'Lo-Fi', u'Experimental Rock', u'shoegaze', u'beautiful', u'Mellow', u'soothing', u'80s Pop', u'the microphones', u'the microphones - instrumental', u'makes a forest in your head', u'Keep the Fate', u'alternative rock', u'ambient', u'singer-songwriter', u'Love', u'acoustic', u'Awesome', u'guitar', u'drums', u'Reflective', u'noise pop', u'JPop', u'Avant-Garde', u'soft', u'ethereal', u'synthesizer', u'keyboard', u'Calming', u'percussion', u'loved', u'male vocalists', u'psychedelic folk', u'4', u'meditative', u'Favourites', u'kick your ass', u'psych-folk', u'handclaps', u'Breath']"
1,Drunk Drivers/Killer Whales,40064,211904,374000,[u'fallon']
2,Size Too Small,169635,841370,184000,"[u'folk', u'indie', u'Mellow', u'acoustic', u'beautiful', u'singer-songwriter', u'chill', u'favorites', u'Heartbreaking', u'american i like', u'indie rock', u'calm', u'favorite songs', u'singer-songwritergdchill', u'something to sleep to', u'favorite sufjan songs', u'chillout', u'rock', u'alternative', u'sad', u'Lo-Fi', u'Reflective', u'melancholy', u'amazing', u'folk rock', u'indie folk', u'chill out', u'friendship', u'sufjan stevens', u'sufjan stevens steals my heart', u'songs i listen to late at night', u'seen live', u'indie pop', u'downtempo', u'USA', u'folk-rock', u'easy listening', u'Alternative  Punk', u'Awesome', u'2004', u'peaceful', u'american', u'summer', u'great', u'soft', u'christian', u'melancholic', u'Bittersweet', u'relaxing', u'intimate']"
3,LOL,2137,5518,167000,[]
4,Gold Soundz,192873,1399088,159000,"[u'indie', u'indie rock', u'Lo-Fi', u'alternative', u'90s', u'rock', u'Pavement', u'indie pop', u'alternative rock', u'Love', u'nostalgic', u'play this at my funeral', u'perfect', u'secretly adored love songs', u'so drunk in the august sun', u'favorite songs', u'favorites', u'best song ever', u'nostalgia', u'Perfection', u'autumn', u'Pitchfork 500', u'malkmus', u'best songs ever', u'playful Indie yolala', u'high school car jams', u'similar to: wilco', u'similar to: archers of loaf', u'similar to: mission of burma', u'pxs: loved', u'similar to: pale blue eyes by the velvet underground', u'similar to: unsatisfied by the replacements', u'seen live', u'classic', u'noise rock', u'power pop', u'USA', u'post-punk', u'jangle pop', u'beautiful', u'Awesome', u'quirky', u'upbeat', u'Energetic', u'american', u'summer', u'genius', u'party', u'Like', u'glorious']"
5,Cut Your Hair,266524,1520555,186000,"[u'indie', u'indie rock', u'90s', u'Lo-Fi', u'alternative', u'rock', u'alternative rock', u'Pavement', u'indie pop', u'uhuhuhuhuhuh uhuhuhuhuhuh uhuhuhuhuh uh uh', u'american', u'quirky', u'1994', u'seen live', u'favorites', u'summer', u'party', u'theo73 loves this music', u'favorite songs', u'catchy', u'upbeat', u'90s indie', u'Drunken Heroes', u'cut your hair', u'post-punk', u'Songs that cheer me up no matter what', u'Bands and Songs That Inspire Me To Write Music', u'experimental', u'memories', u'happy', u'energy', u'Awesome', u'Uplifting', u'WBER', u'male vocalists', u'John Peel', u'Favourites', u'1990s', u'hair', u'malkmus', u'Perfect Pop', u'playful Indie yolala', u'90s alternative', u'sing along song', u'I love the 90s', u'waka rock song', u'high school car jams', u'Consistent Dodo Radio - Flittering', u'Keep the Fate', u'leapspandora']"
6,Shady Lane,87485,496713,158000,"[u'indie', u'indie rock', u'Lo-Fi', u'alternative', u'90s', u'rock', u'Pavement', u'alternative rock', u'american', u'indie pop', u'favorites', u'perfect', u'Consistent Dodo Radio - Flittering', u'classic', u'Grunge', u'favorite songs', u'post-rock', u'Alternative  Punk', u'Post punk', u'Awesome', u'great', u'fun', u'Favorite', u'gdchills90s', u'Streets', u'best songs ever', u'playful Indie yolala', u'pxs: loved', u'seen live', u'pop', u'experimental', u'happy', u'cute', u'americana', u'mixtape', u'melodic', u'upbeat', u'noise pop', u'Avant-Garde', u'summer', u'Mellow', u'Like', u'amazing', u'Indie-Rock', u'favourite', u'nice', u'f', u'garage', u'loved', u'John Peel']"
7,Frown,24731,207791,139000,"[u'title fight', u'floral green', u'k1r7m']"
8,Sympathy,28091,209118,171000,"[u'2012', u'2010s', u'title fight', u'floral green', u'k1r7m']"
9,Make You Cry,26476,235754,174000,"[u'Pop-punk', u'post-hardcore', u'title fight', u'floral green']"
