,Songs,Listeners,Playcount,Duration,Tags
0,Don't Pray on Me,38547,157730,162000,"[u'punk rock', u'punk', u'rock', u'political', u'aggressive', u'favorites', u'Perfection', u'liberal', u'1993', u'1990s', u'repeatrepeatrepeat', u'american artist', u'bad religion', u'beloved', u'somafm', u'untaggedhome', u'Bagel', u'pro-choice', u'Punk Favorites', u'my religion', u'the songs I love', u'Recipe for Hate', u'k1r7m']"
1,Lookin' In,37366,142365,123000,"[u'punk', u'punk rock', u'test', u'rock', u'alternative', u'1993', u'1990s', u'bad religion', u'the songs I love', u'favorite Bad Religion songs', u'Recipe for Hate']"
2,My Poor Friend Me,39398,157081,162000,"[u'punk rock', u'punk', u'rock', u'alternative', u'i am more emo than your mom', u'favorites', u'english lyrics', u'american artist', u'moody nighttime', u'5 of 10 stars', u'bad religion', u'wake the fuck up', u'amazing songwriting', u'desert island songs - songs which keep me alive or otherwise enrich entertain and edify - the best songs in the world', u'as the crow flies', u'depressing songs to dance to at one in the morning', u'food for the soul', u'the songs I love', u'Music At Knife Point', u'favorite Bad Religion songs', u'Recipe for Hate', u'beanoboo', u'k1r7m']"
3,Struck a Nerve,55152,265725,227000,"[u'punk rock', u'punk', u'bad religion', u'rock', u'90s', u'english lyrics', u'oh how i love this song', u'songs that i love singing', u'the songs I love', u'underrated tracks', u'seen live', u'alternative', u'favorite songs', u'USA', u'favorites', u'moody', u'political', u'male vocalist', u'live', u'moving', u'politics', u'6 of 10 stars', u'american artist', u'social commentary', u'evocative', u'current obsessions', u'5 of 10 stars', u'2 of 10 stars', u'absolutely beautiful', u'Live recording', u'yolala nofx', u'p-rock', u'my favorite songs', u'untaggedhome', u'Greg', u'Punk Favorites', u'male lead singers with sexy voices', u'alternacrap', u'teenage favourites', u'ila', u'anilar', u'favorite Bad Religion songs', u'Recipe for Hate', u'tested', u'gwds punk rock', u'lovedbyFolkRock7777777', u'k1r7m']"
4,Watch It Die,41489,165960,154000,"[u'punk rock', u'punk', u'rock', u'alternative', u'hardcore', u'Perfection', u'repeatrepeatrepeat', u'american artist', u'bad religion', u'beloved', u'male lead singers with sexy voices', u'the songs I love', u'Recipe for Hate']"
5,All Good Soldiers,42426,173389,187000,"[u'punk', u'punk rock', u'political', u'pardon me while I step into this mosh pit', u'bad religion', u'seen live', u'alternative', u'quirky', u'male vocalist', u'addictive', u'1993', u'english lyrics', u'1990s', u'evocative', u'goosebumps', u'songs of hope', u'songs that are great to dance to', u'male lead singers with sexy voices', u'the songs I love', u'Recipe for Hate', u'wunderbarertollernahezuperfekter background und gesang', u'k1r7m']"
6,Man With a Mission,46716,206033,191000,"[u'punk rock', u'punk', u'rock', u'alternative', u'90s', u'political', u'bad religion', u'beloved', u'male lead singers with sexy voices', u'favorites', u'american', u'male vocalist', u'country rock', u'political punk', u'freedom', u'Perfection', u'english lyrics', u'repeatrepeatrepeat', u'6 of 10 stars', u'american artist', u'90s Rock', u'intellectual', u'American Punk', u'good song', u'all time favorites', u'90s punk', u'Bandcamp', u'country punk', u'Live recording', u'american rock', u'FLAC', u'the songs I love', u'favorite Bad Religion songs', u'Recipe for Hate', u'bandcamp com', u'www bandcamp com', u'30 years live', u'free lossless audio codec']"
7,Portrait of Authority,54738,238084,164000,"[u'punk rock', u'punk', u'political', u'rock', u'alternative', u'hardcore', u'male vocalist', u'authority', u'Recipe for Hate', u'alternative rock', u'hard rock', u'favorites', u'melodic', u'heard on Pandora', u'live', u'hardcore punk', u'1993', u'english lyrics', u'1990s', u'bad religion', u'Best of the best', u'Live recording', u'fantastic songs', u'ila', u'favorite Bad Religion songs', u'tested', u'silnik od zastawy', u'herrasmiesklubi', u'jukepoksi', u'k1r7m']"
8,American Jesus,210747,1226193,197000,"[u'punk', u'punk rock', u'rock', u'political', u'bad religion', u'90s', u'melodic punk', u'alternative rock', u'political punk', u'hardcore punk', u'alternative', u'favorites', u'social criticism', u'Morose Deep dilate Crimson', u'pop punk', u'old school', u'American Jesus', u'metal', u'seen live', u'hardcore', u'hard rock', u'cool', u'live', u'best song ever', u'Favorite', u'1993', u'1990s', u'6 of 10 stars', u'Favourite Songs', u'male lead singers with sexy voices', u'The Best Of Bad Religion']"
9,Kerosene,47420,198056,161000,"[u'punk rock', u'punk', u'90s', u'political', u'political punk', u'bad religion', u'seen live', u'rock', u'hardcore', u'favourite', u'1993', u'english lyrics', u'1990s', u'american artist', u'5 of 10 stars', u'Good music mix', u'rex ferric faves', u'Klassikoita', u'favorite Bad Religion songs', u'Recipe for Hate']"
