,Songs,Listeners,Playcount,Duration,Tags
0,Good Listening,366,684,78000,[]
1,Song Of India,276,467,137000,[]
2,Sometimes I'm Happy,254,422,100000,[]
3,Humoresque,161,259,105000,[]
4,Smoke Gets In Your Eyes,151,232,85000,[]
5,I'll See You in My Dreams,136,213,79000,[]
6,Where or When,189,285,0,[]
7,Moonlight on the Ganges,338,866,113000,[]
8,Snake Woman,410,964,199000,[]
9,I've Got My Love to Keep Me Warm,205,350,91000,[]
10,Dedicatory Piece to the Crew and Passangers of the First Experimental Rocket Express to the Moon,92,145,179000,[]
11,Honeysuckle Rose,190,292,100000,[]
12,By Heck,209,324,91000,[]
13,Curley Cue,182,398,148000,[]
14,You're the Cream In My Coffee,181,270,79000,[]
15,Who?,179,274,117000,[]
16,Blue Skies,219,318,79000,[]
17,Bird Life In The Bronx,402,795,156000,[]
18,Street Corner in Paris,222,454,146000,[]
19,Moonlight on the Ganges,338,866,113000,[]
20,Ozel's Dance Routine,354,820,234000,[]
21,La Fonte Des Glaces,287,1036,249000,[]
22,My Gain,34,91,162000,[]
23,Gimme Something,2718,6916,249000,[u'gimme gimme something u know i want']
24,Houe djein nada,14,45,0,[]
25,Viens Dans Ma Vie,360,972,220000,"[u'fip', u'anatolian rock', u'anadolu rock']"
26,Sedna,41315,200456,250000,"[u'chillout', u'indie', u'rock', u'ambient', u'indie rock', u'post-rock', u'dream pop', u'Berlin', u'fip', u'4ad', u'danish', u'Progressive Pop', u'running', u'2012', u'10s', u'copenhagen', u'indiena sound', u'sun and moon and stars and outer space', u'denmark in the countdown']"
27,White Flashes,209,895,216000,[]
28,Kntkt,528,2001,251000,[]
29,Monument,24204,99708,339000,"[u'indie', u'rock', u'indie rock', u'Berlin', u'4ad', u'danish', u'2012', u'10s', u'copenhagen', u'gives me chills', u'indiena sound', u'speed-skating', u'particulier']"
30,La Malinche,11167,46790,234000,"[u'french', u'2014']"
31,Francis + Ox,8,28,0,[]
32,Rusty Nails,168282,1392649,272000,"[u'idm', u'electronic', u'electronica', u'BPitch Control', u'atmospheric', u'Moderat', u'techno', u'german', u'warm', u'experimental', u'Dreamy', u'glitch', u'Berlin', u'nightmusic', u'dubstep', u'minimal', u'melancholy', u'hypnotic', u'1Live Fiehe', u'electro', u'love at first listen', u'Perfection', u'male vocals', u'Apparat', u'vugube62', u'seen live', u'vocal', u'alternative', u'ambient', u'sad', u'indietronica', u'beautiful', u'emotional', u'best of 2009', u'00s', u'addictive', u'insanely good', u'powerful', u'<3', u'soothing', u'addictive song', u'iminlovewiths', u'invasive', u'techno idm', u'lONG DISTANCE WRONG DISTANCE', u'chillout', u'indie', u'2009', u'sexy', u'dance']"
33,George Lumineux,219,537,423000,[]
34,Spring And By Summer Fall,125543,836417,256000,"[u'indie rock', u'indie', u'alternative', u'alternative rock', u'rock', u'shoegaze', u'dream pop', u'femalevocalistsgdchill', u'female vocalists', u'00s', u'spring', u'trip-hop', u'seen live', u'chill', u'emo', u'ambient', u'indie pop', u'2007', u'italian', u'blonde redhead', u'electronic', u'electronica', u'pop', u'japanese', u'favorites', u'Love', u'Experimental Rock', u'Alternative  Punk', u'unclassifiable', u'beautiful', u'Awesome', u'feel good', u'Driving', u'morning', u'noise pop', u'american', u'summer', u'Mellow', u'amazing', u'emotional', u'female vocalist', u'4', u'ambiance', u'fav', u'guitars', u'Perfection', u'awesome live', u'best of 2007', u'I love this song', u'Hmm']"
35,Sway,1013,2077,135000,[]
36,there is a place,1659,5392,214000,"[u'post-rock', u'italian']"
37,Same River Twice,3307,9487,359000,"[u'somafm', u'spacestation']"
38,Captain Of None,6850,19310,357000,[u'robertitus coleccion']
39,Yet Again,249327,1527079,318000,"[u'indie rock', u'indie', u'2012', u'american', u'best of 2012', u'rock', u'fip', u'10s', u'alternative', u'beautiful', u'folk', u'psychedelic', u'indie folk', u'Favorite', u'the colbert report', u'tambourine', u'wizardry', u'similar to: wilco', u'similar to: modest mouse', u'pop', u'experimental', u'indie pop', u'favorites', u'happy', u'Lo-Fi', u'Warp', u'Brooklyn', u'art rock', u'melancholy', u'folk rock', u'emotional', u'melancholic', u'hypnotic', u'2013', u'Heartbreaking', u'best', u'thai', u'Progressive Pop', u'great songs', u'New York City', u'male vocals', u'letterman', u'2012 single', u'2010s', u'czHit', u'5 minute songs', u'Neo-Psychedelia', u'kat fm', u'LOVE LOVE LOVE', u'emotions']"
40,This Thing About You,12311,63678,232000,"[u'piano', u'best of 2007', u'shoegaze', u'loved', u'best song ever', u'Favourite Songs', u'Chuck', u'sxsw 2007', u'aww', u'this song is so cute i want to scream', u'ours', u'one of my favourites', u'lets run away together', u'the perfect indie pop song']"
41,Les chemins étoilés,965,5535,241000,[]
