,Songs,Listeners,Playcount,Duration,Tags
0,Rise To It,14531,52592,248000,"[u'classic rock', u'hard rock', u'Glam Metal', u'glam rock', u'heavy metal', u'9 of 10 stars', u'80s Heavy Metal', u'classic hard rock', u'80s hair metal', u'classic heavy metal', u'3Vandaag', u'80s hard rock', u'the starchild', u'kiss - paul', u'80s Glam Metal']"
1,Eu E A Vida,525,1861,255000,[]
2,Greyhound,3828,17325,211000,"[u'alternative rock', u'Garage Rock']"
3,Anything Goes,233275,1091734,205000,"[u'hard rock', u'rock', u'80s', u'Guns N Roses', u'classic rock', u'heavy metal', u'metal', u'hair metal', u'rock n roll', u'1987', u'Axl Rose', u'Slash', u'sleaze rock', u'Appetite For Destruction', u'american', u'sex', u'guitar', u'male vocalists', u""Guns N' Roses"", u'Glam Metal', u'80s hard rock', u'alternative', u'glam rock', u'songs i love', u'guitar virtuoso', u'sleazy', u'6 of 10 stars', u'sleaze', u'80s rock', u'GNR', u'80s favorites', u'anything goes', u'Duff McKagan', u'izzy stradlin', u'sexy', u'USA', u'8 of 10 stars', u'classic metal', u'iTunes', u'rock-out', u'steven adler', u'seen live', u'jazz', u'alternative rock', u'heavy', u'singer-songwriter', u'energy', u'funk', u'arena rock', u'blues']"
4,Half Moon - Live,2310,3544,0,[]
5,A carne é forte,67,142,273000,[]
6,Secrets in a Box,1714,3922,179000,[]
7,Tarado,2045,6413,264000,"[u'brasil', u'mpb', u'samba', u'00s', u'ba', u'Caetano Veloso', u'indie nacional', u'indie rock nacional']"
8,"Sleeping Beauty, Op. 66, Act III: No. 28, Pas de deux 'The Wedding' (Adagio - Andante non troppo)",28,35,0,[]
9,Dura Na Queda,8916,41994,244000,"[u'samba', u'mpb', u'rio de janeiro', u'brazilian', u'brasil', u'fip', u'chico buarque', u'brazilian music', u'chico', u'poesia', u'O meu brasil', u'Carioca', u'poesia pura', u'sucessos', u'amo adoro essa musica', u'dordecotovelo', u'minha cara1', u'silvana gostou', u'silvana adora', u'para dar uma sambadinha', u'a vida de sil']"
10,Gets Me Through,100797,412193,255000,"[u'heavy metal', u'metal', u'hard rock', u'rock', u'classic rock', u'Ozzy Osbourne', u'80s', u'ozzy', u'british', u'thrash metal', u'favorites', u'amayzes loved', u'doom metal', u'90s', u'england', u'00s', u'Black Sabbath', u'New Wave of British Heavy Metal', u'davaho53', u'70s', u'Grunge', u'alternative', u'favorite songs', u'singer-songwriter', u'album rock', u'hair metal', u'guitar', u'glam rock', u'melodic metal', u'2001', u'legends', u'good music', u'British Metal', u'killer riffs part2', u'slgdm', u'black metal', u'electronic', u'seen live', u'indie', u'male', u'jazz', u'classic', u'instrumental', u'punk', u'alternative rock', u'swedish', u'folk', u'indie rock', u'female vocalists', u'UK']"
11,Mariô,29507,247638,217000,"[u'rap - samba', u'rap', u'more cowbell', u'pirata', u'Lauro Pirata', u'funkhaus europa spirits', u'nao preciso de oculos pra enxergar o que acontece ao meu redor', u'2015 fig', u'criolo gif']"
12,Bogotá,32874,281165,279000,"[u'growing tomato plants', u'latin', u'rap', u'mpb', u'brazilian', u'fip', u'Rap Nacional', u'word jazz', u'funkhaus europa beat the night', u'pirata', u'Lauro Pirata', u'criolo', u'double-ender 8', u'2015 fig', u'criolo gif']"
13,Vida Nordestina,1184,2323,242000,[]
14,Ilusão De Ótica,7212,33287,0,"[u'rock', u'new wave', u'g', u'f', u'brazilian rock', u'Progressivo']"
15,"Sorri, Sou Rei",20273,139335,328000,"[u'reggae', u'mpb', u'brazilian', u'Bossa Nova', u'Natiruts', u'good vibe', u'inspiracao', u'por', u'NC 50', u'PC 25', u'PE 75', u'PC 50', u'NC 25', u'dahab']"
16,Fogo E Paixão / My Pledge Of Love - Live At Carioca Club/São Paulo(SP)-Brazil/2010,318,565,0,[]
17,Fogo E Paixão / My Pledge Of Love - Live At Carioca Club/São Paulo(SP)-Brazil/2010,318,565,0,[]
18,Depois das 3 (Rua Augusta),661,1234,230000,[]
19,She Used to Love Me a Lot - JC/EC Version,11716,23256,203000,[]
20,O Útimo Dia,1079,2820,0,[]
21,O Último Bar,27693,242211,0,"[u'musica pra macho', u'country', u'rock', u'hardcore', u'hard country', u'punk', u'brasil', u'countrycore', u'beer', u""rock'n'roll"", u'Nacional', u'matanza', u'balad-D', u'velha tatuagem', u'brazil', u'brazilian', u'rock nacional', u'beer metal', u'FODA', u'hardcore nacional', u'phoda', u'Cracker Blues', u'hardcore brasil', u'Rockzinho', u'Crackerblues', u'Musica Nacional', u'QQT', u'brazilian punk songs', u'andresp1997']"
22,O Último Bar,27693,242211,0,"[u'musica pra macho', u'country', u'rock', u'hardcore', u'hard country', u'punk', u'brasil', u'countrycore', u'beer', u""rock'n'roll"", u'Nacional', u'matanza', u'balad-D', u'velha tatuagem', u'brazil', u'brazilian', u'rock nacional', u'beer metal', u'FODA', u'hardcore nacional', u'phoda', u'Cracker Blues', u'hardcore brasil', u'Rockzinho', u'Crackerblues', u'Musica Nacional', u'QQT', u'brazilian punk songs', u'andresp1997']"
23,O Xote das Meninas,8670,25694,150000,"[u'Forro', u'brasil', u'xote', u'nordeste', u'Luis Gonzaga', u'brazilian', u'traditional', u'Nacional', u'Luiz Gonzaga', u'cute', u'brazil', u'California', u'aleister crowley', u'brasileiro', u'brasileira', u'xaxado', u'catchy like drug-resistant tuberculosis', u'Christopher Lee', u'Amo', u'charades latin folk discoveries', u'Aleyster Crowley', u'bai\xe3o', u'Argeu california seixas', u'Silvio Passos', u'Wilson Seixas', u'california seixas', u'Raul Seixas', u'good for dancing to', u'shows me love', u'brasileiras', u'cantores', u'Amidio Junior', u'zyx-mytop10', u'barbaraema', u'Anyzio Rocha', u'popular music of Brasil', u'on an island above', u'Nova California Seixas', u'mestre lua', u'Luiz', u'mucajai', u'Argeu California', u'BEto Juara', u'Don Kalifa', u'caracarai', u'cantando junto', u'DonKalifa', u'Aleyster', u'Krica Morena Bela', u'boa vista']"
24,Needles And Pins - Early Version,4207,8448,0,[]
25,Lua vermelha,8876,21754,305000,"[u'mpb', u'brasil', u'brasileiro', u'Preferidas', u'Alternativo', u'Ch', u'doidos', u'tristeza', u'bossa vocal', u'arnaldo antunes', u'bossa hawt', u'thellus musicas', u'thellus musicas 2', u'arnaldo antunez']"
26,Lords of Summer,19409,67245,429000,"[u'metal', u'heavy metal', u'thrash metal', u'Favorite', u'heard live', u'metallica', u'2016', u'2014', u'DELUXE EDITION', u'lords of summer', u'byrequest', u'metallica byrequest', u'metallica demo']"
27,Ninguém,2136,7536,181000,[u'arnaldoantunes']
28,Nine Out of Ten - Ao Vivo,2299,5106,0,[]
29,20 e Poucos Anos,4173,11214,237000,"[u'brasil', u'pop', u'brazilian', u'Bossa Nova', u'mpb', u'sou brega', u'pop nacional', u'Nacional Brasil', u'emipebeu', u'nac l']"
30,Stay Away,638072,2996021,212000,"[u'Grunge', u'rock', u'Nirvana', u'90s', u'alternative', u'alternative rock', u'hard rock', u'seattle', u'american', u'1991', u'punk rock', u'punk', u'Grunge Rock', u'nevermind', u'Kurt Cobain', u'90s Rock', u'stay away', u'metal', u'Garage Rock', u'Hard', u'favorites', u'6 of 10 stars', u'indie', u'angry', u'90s alternative', u'classic rock', u'classic', u'heavy', u'USA', u'Awesome', u'Nu Metal', u'8 of 10 stars', u'top rock songs', u'Grew Up With']"
31,My Friend of Misery,357991,1947296,407000,"[u'metal', u'heavy metal', u'thrash metal', u'metallica', u'rock', u'hard rock', u'90s', u'american', u'heavy', u'favorite songs', u'seen live', u'speed metal', u'very nice bass solo', u'90s heavy metal', u'1991', u'90s metal', u'Favorite Songs from All Time', u'classic rock', u'instrumental', u'Awesome', u'thrash', u'great solo', u'8 of 10 stars', u'Black', u'6 of 10 stars', u'90s Rock', u'classic metal', u'greatest band in the world', u'Kirk Hammett', u'great vocals', u'My Friend of Misery', u'the most underrated song of metallica', u'Grunge', u'alternative rock', u'sad', u'favorites', u'Melodic Death Metal', u'great song', u'guilty pleasure', u'Ballad', u'Awesome Guitar Jams', u'brilliant', u'Power metal', u'heavy rock', u'FUCKING AWESOME', u'7 of 10 stars', u'meGAllica', u'malloy2000 playlist - top songs - classical to metal', u'current favorite metallica', u'90s hard rock']"
32,Love Is Noise,257677,1471936,329000,"[u'britpop', u'alternative', u'rock', u'british', u'indie rock', u'indie', u'The Verve', u'alternative rock', u'2008', u'Love', u'00s', u'catchy', u'love is noise', u'pop', u'love at first listen', u'UK', u'beautiful', u'brilliant', u'brit pop', u'amazing', u'Love it', u'nice lyrics', u'verve', u'favorites', u'Awesome', u'Driving', u'cool', u'british i like', u'upbeat', u'atmospheric', u'favourite', u'lovely', u'Mind blowing', u'comeback', u'fuck yea', u'Possibly made by God', u'beautiful track', u'a song for the broken hearted', u'Song for rainy day', u'Songs that you could get me dancing to', u'seen live', u'memories', u'happy', u'epic', u'new wave', u'easy listening', u'Dreamy', u'summer', u'loved', u'good']"
33,Marvin,19590,102223,250000,"[u'rock', u'brasil', u'mpb', u'brazilian classic rock', u'rock nacional', u'80s', u'pop rock', u'brazilian', u'rock brasileiro', u'brazilian music', u'Nacional', u'rock brazuca', u'titas', u'up', u'names', u'Reggae Rock']"
34,WE ARE THE CHAMPIONS - live,3149,5733,0,[]
35,O Penetra,7155,38528,193000,"[u'brazilian', u'Ska Rock', u'skate rock']"
36,Hey Jude - Remastered 2015,64491,177784,0,[]
37,Lion Man,26773,231129,205000,"[u'rap', u'Hip-Hop', u'hip hop', u'brasil', u'mpb', u'fip', u'Rap Nacional', u'FODA', u'musica brasileira', u'funkhaus europa beat the night', u'pirata', u'Lauro Pirata', u'2015 fig', u'criolo gif']"
38,Ela Une Todas As Coisas,4858,21625,298000,"[u'mpb', u'latin grammy nominated', u'Romantica', u'vercillo', u'JORGE VERCILIO', u'Jorge Vercillo - Ela']"
39,Worried Life Blues,29093,74408,500000,"[u'blues', u'rock', u'blues rock', u'guitar', u'eric clapton', u'classic rock', u'allboutguitar', u'Karlsruhe', u'Radio Karlsruhe', u'jazz', u'70s', u'downtempo', u'favorites', u'acoustic', u'beautiful', u'Mellow', u'relaxing', u'Berlin', u'good', u'live', u'electric blues', u'Seal', u'9 of 10 stars', u'essentials', u'4 of 10 stars', u'Favourite Songs', u'dire', u'2000', u'gross', u'damn', u'live performance', u'beautiful ballads', u'feeling and emotion', u'Timo', u'kippenvel', u'ironman blues', u'Gitarrenunterricht', u'Timo Gross', u'got the blues', u'hhl', u'tioramon', u'pows bar', u'WOWO WOW', u'Asmara', u'allboutGuitarcom', u'slow and tired', u'312472', u'bluesclubka', u'DEMX', u'Blues und Rockclub Karlsruhe']"
40,Sem Problema,5533,25074,198000,"[u'rock', u'mpb', u'rock brasil', u'brasileira', u'paulo ricardo', u'tarde', u'adoooooooro', u'npta 10', u'escuta isso por favor']"
41,March to the Scaffold From Symphonie Fantastique,235,519,291000,"[u'horror', u'classical terror']"
42,36,3813,6558,0,[]
43,"String Quartet in F Major, Op. 77/2, Hob. III:82: III. Andante",3,3,0,[]
44,Deuce - Live,1816,3071,0,[]
45,Coma White,226234,1790407,340000,"[u'industrial', u'alternative', u'rock', u'industrial metal', u'metal', u'marilyn manson', u'alternative rock', u'industrial rock', u'alternative metal', u'depressive', u'coma white', u'90s', u'hard rock', u'favorites', u'sad', u'beautiful', u'Awesome', u'manson', u'Gothic', u'melancholic', u'Love', u'acoustic', u'goth rock', u'seen live', u'goth', u'epic', u'dark', u'glam rock', u'Gothic Rock', u'Nu Metal', u'suicidal', u'Shock Rock', u'glam', u'great song', u'Favourites', u'Love it', u'electronic rock', u'zajebiste', u'Glitter Grind and Static', u'GlamCrackers', u'1998', u'favourite', u'depressing', u'drugs', u'MM', u'strong songs', u'songs you could die with', u'electronic', u'me', u'haunting']"
46,Tomorrow Never Knows - Remastered 2009,25093,60555,0,[]
47,Liebe ist für alle da,154612,1355912,206000,"[u'industrial metal', u'german', u'metal', u'industrial', u'heavy metal', u'rock', u'Rammstein', u'neue deutsche h\xe4rte', u'deutsch', u'hard rock', u'germany', u'Neue Deutsche Haerte', u'liebe', u'2009', u'00s', u'male vocals', u'7 of 10 stars', u'Tanzmetal', u'clean vocals', u'tanz-metal', u'christian alexander tietgen', u'seen live', u'albums I own', u'favorites', u'memories', u'Love', u'world', u'Awesome', u'speed metal', u'thrash metal', u'9 of 10 stars', u'personal favourites', u'10 of 10 stars', u'6 of 10 stars', u'german lyrics', u'non english', u'NDH', u'geil', u'5 of 10 stars', u'Pussy', u'rocking out', u'about me', u'3-stars', u'lacrimaindarkness', u'leak', u'brainbanging', u'song i have seen live', u'alle', u'buahaha', u'Jozi']"
48,Yellow Ledbetter,364931,2306681,361000,"[u'Grunge', u'rock', u'alternative rock', u'90s', u'pearl jam', u'alternative', u'seattle', u'american', u'hard rock', u'favorites', u'classic rock', u'beautiful', u'Ballad', u'Pearl Jam - Yellow Ledbetter', u'guitar', u'Favourites', u'yellow ledbetter', u'seen live', u'Mellow', u'live', u'chill', u'Love', u'Awesome', u'My Favorites', u'eddie vedder', u'Greatest Guitar Solos', u""90's"", u'Favorite', u'1992', u'indie', u'indie rock', u'epic', u'blues', u'melancholy', u'favourite', u'great lyrics', u'Jam', u'wrif-fm', u'color', u'favorite songs', u'sad', u'singer-songwriter', u'acoustic', u'americana', u'Mellow Rock', u'Garage Rock', u'loved', u'male vocalist', u'High School', u'Awesome Guitar Jams']"
49,Por Causa de Você,31,46,183000,[]
50,I Want to Disappear,122331,633900,176000,"[u'metal', u'industrial', u'industrial metal', u'rock', u'marilyn manson', u'industrial rock', u'alternative', u'alternative rock', u'glam rock', u'electronic rock', u'Glitter Grind and Static', u'GlamCrackers', u'90s', u'alternative metal', u'Glam Metal', u'electronic', u'goth', u'hard rock', u'Love', u'FUCKING AWESOME', u'MM', u'manson', u'Marylin Manson', u'electronica', u'heavy', u'favorites', u'angry', u'american', u'pretty', u'1998', u'glam', u'Nu Metal', u'everything is dead and what is not i will kill', u'SCHEISSE', u'perfect', u'music about me', u'I love this song', u'darkness', u'essentials', u'7 of 10 stars', u'10 of 10 stars', u'6 of 10 stars', u'Ear candy', u'fall', u'favs', u'nothing', u'rage', u'rockin', u'rock out', u'rocking out']"
51,Jardim Das Acácias,3411,14381,307000,[u'psychedelic']
52,"Street Of Dreams - Live At The Pyramids, Egypt / 1979",130,174,0,[]
53,É Tarde,3920,14553,286000,"[u'00s', u'skank', u'Cosmotron', u'rock', u'brazilian']"
54,Sampa - Live At Citibank Hall/Rio de Janeiro(RJ)-Brazil/2010,2384,5495,0,[]
55,Learnin' The Blues,41251,113349,179000,"[u'swing', u'jazz', u'oldies', u'vocal', u'1955', u'best songs of the 50s', u'classic', u'sad', u'easy listening', u'blues', u'beautiful', u'melancholy', u'relaxing', u'male vocalists', u'Ballad', u'gorgeous', u'Rat Pack', u'pity party', u'Vocal Music', u'american', u'50s', u'crooner', u'Sinatra', u'all the best', u'witty', u'Miscellaneous', u'j4zz13', u'My Favorites', u'jaded', u'1956', u'-3', u'vocal goodness', u'126 bpm', u'Lara-Loved', u'gl4m', u'v0k4l j4zz', u'LoveDis', u'chaser i', u'Jazz Vocal Tag', u'yet another 4', u'radio as i want it', u'freimauris swing', u'less than 95', u'gr sy', u'gr sund', u'pgs1']"
56,Jovem,2572,13788,200000,[]
57,Jovem,2572,13788,200000,[]
58,Jorge Maravilha,12536,80125,125000,"[u'mpb', u'chico buarque', u'SambaRock', u'samba', u'happy', u'great songs', u'FODA', u'maravilhoso', u'about love', u'O meu brasil', u'feliz']"
59,Jorge Maravilha,1444,9295,268000,[u'brasil']
60,Ciranda do Aborto,3023,12350,256000,"[u'baroque', u'brasil', u'mpb', u'10s', u'rj', u'psicodelico', u'indie nacional', u'indie rock nacional', u'jucara marcal']"
61,Don't Sit Down 'Cause I've Moved Your Chair,331462,2708120,184000,"[u'indie rock', u'british', u'alternative rock', u'rock', u'Stoner Indie', u'indie', u'alternative', u'awesome riff', u'this song is for people who think they know me but they dont', u'yeah thats turner', u'2011', u'10s', u'songs I fucking love to death', u'disturbingly good', u'fuckin perfect', u'new monkeys', u'arctic monkeys', u'amazing', u'cool', u'male vocalists', u'perfect', u'fuckin genius', u'2010s', u'4 of 10 stars', u'spring 2011', u'yeah yeah yeah', u'my inspiration', u'010s', u'Channel X', u'do the macarena', u'this song was probably written for my so called friends', u'alex turner you can move my chair anytime you want', u'like the dead weather', u'suck it and see', u'seen live', u'vocal', u'chill', u'hard rock', u'UK', u'memories', u'Contemporary', u'britpop', u'post-punk', u'sex', u'Psychedelic Rock', u'great lyrics', u'40s', u'hot', u'love at first listen', u'9 of 10 stars']"
62,O Útimo Dia,1079,2820,0,[]
63,O Útimo Dia,1079,2820,0,[]
64,Seco,1229,3714,50000,[u'barao vermelho']
65,Estado Violência,8898,35409,187000,"[u'rock', u'rock nacional', u'80s', u'brasil', u'Do caralho', u'SP', u'rock brazuca', u'rock alternativo', u'punk rock nacional', u'Tit\xe3s', u'Rock Progressivo', u'funk rock nacional']"
66,Nobreza,1823,5197,147000,[u'Djavan']
67,Like Spinning Plates,451087,2740032,237000,"[u'alternative', u'electronic', u'experimental', u'radiohead', u'alternative rock', u'rock', u'british', u'beautiful', u'indie', u'ambient', u'electronica', u'hypnotic', u'favorites', u'melancholy', u'britpop', u'psychedelic', u'UK', u'haunting', u'thom yorke', u'chill', u'indie rock', u'90s', u'melancholic', u'sad', u'Experimental Rock', u'Awesome', u'Avant-Garde', u'post-rock', u'Dreamy', u'00s', u'relax', u'2001', u'Beautiful in a sad way', u'seen live', u'weird', u'ethereal', u'eerie', u'live', u'brilliant', u'Dream', u'downtempo', u'epic', u'indietronica', u'art rock', u'Psychedelic Rock', u'the oc', u'Favourites', u'Perfection', u'creepy', u'best songs ever']"
68,Vicinity of Obscenity,413761,2654626,172000,"[u'alternative metal', u'metal', u'System of a Down', u'alternative', u'Nu Metal', u'rock', u'hard rock', u'alternative rock', u'soad', u'crazy', u'heavy metal', u'banana', u'hardcore', u'wtf', u'Banana terracotta pie', u'experimental', u'Progressive metal', u'funky', u'insane', u'funny', u'banana banana banana banana', u'american', u'Soil', u'Hypnotize', u'experimental metal', u'system', u'Progressive rock', u'political', u'terracotta pie', u'metalcore', u'favorites', u'favourite', u'best', u'FUCKING AWESOME', u'new metal', u'hysterical', u'brain explodes', u'terracota pie', u'The BANANA SONG', u'omg this is epic', u'punk', u'favorite songs', u'power', u'Awesome', u'weird', u'heard on Pandora', u'Favourites', u'2005', u'9 of 10 stars', u'english lyrics']"
69,Massarrara,4338,36666,0,[]
70,The Champion,36728,176695,296000,"[u'Power metal', u'heavy metal', u'metal', u'true metal', u'Hammerfall', u'swedish', u'epic metal', u'Gothic', u'FUCKING AWESOME', u'6 of 10 stars', u'2000', u'Swedish Metal', u'scandinavian metal', u'real metal', u'Favourite song', u'xynod', u'awesome lyrics', u'swedish power metal', u'zu geil', u'ilverin', u'HammerFall-Champion', u'metalnco radio', u'bookmarkedNew', u'metal for me CUTE']"
71,Der Turssons Dottrar I Vange,1637,9734,0,"[u'folk metal', u'folk', u'Power metal', u'Folk Power Metal', u'majestic metal']"
72,Wanderer,75690,680934,393000,"[u'folk metal', u'viking metal', u'Melodic Death Metal', u'metal', u'finnish metal', u'Ensiferum', u'finnish', u'Awesome', u'heroic folk metal', u'epic metal', u'pagan metal', u'kick ass song', u'epic', u'Power metal', u'battle metal', u'wanderer', u'favorites', u'best of 2007', u'FUCKING AWESOME', u'Viking Folk Metal', u'brilliant song', u'heavy metal', u'alternative', u'beautiful', u'alternative metal', u'finland', u'celtic metal', u'epic viking metal', u'very favorite', u'fiddle metal', u'best chorus', u'music that take you far away', u'seen live', u'rock', u'alternative rock', u'folk', u'hard rock', u'downtempo', u'scandinavian', u'Radio', u'melancholy', u'1', u'death metal', u'folk rock', u'Gothic Metal', u'00s', u'symphonic metal', u'Favorite', u'J-rock', u'Suomi']"
73,Lai Lai Hei,110709,1002519,435000,"[u'folk metal', u'viking metal', u'finnish', u'Melodic Death Metal', u'metal', u'finnish metal', u'Ensiferum', u'pagan metal', u'Viking Folk Metal', u'melodic metal', u'death metal', u'epic', u'battle metal', u'folk', u'Power metal', u'epic metal', u'folk and viking metal', u'heavy metal', u'symphonic metal', u'scandinavian', u'makes me want to fight in an epic battle with some epic vikings', u'seen live', u'medieval', u'beautiful', u'Favourite Songs', u'Viking', u'more awesome than a box of pure awesome', u'Awesome', u'epic viking metal', u'Morose Deep dilate Crimson', u'favorites', u'FUCKING AWESOME', u'finland', u'heroic folk metal', u'Play this loud enough to raise the dead', u'perkele', u'viking pagan metal', u'Gothic', u'fav', u'nordic metal', u'Folk Death Metal', u'My collection', u'Epic Folk Metal', u'Melodic Death-Black metal', u'strings organs rubber wind', u'Folk Metall', u'epic pagan metal', u'pagan folk metal', u'extremely awesome', u'yeaaahhhhh']"
74,Marching Again,4782,16123,341000,"[u'heavy metal', u'Power metal', u'metal', u'7 of 10 stars', u'sarenna lee', u'Blake Lively', u'jessyca wilson', u'amy smart', u'raphaela anderson', u'linda evangelista', u'angelica bella', u'lene hefner', u'nina mercedez', u'whitney wonders', u'donna doll', u'loulou petite', u'louise glover', u'doris ivy', u'joanna bliss', u'teri weigel']"
75,Wretched And Divine,20198,156074,218000,"[u'post-hardcore', u'hard rock', u'glam rock', u'Female fronted metal', u'rock', u'emo', u'epic', u'hair metal', u'Awesome', u'Skinhead', u'screamo', u'Reggaeton', u'amazing', u'female vocalist', u'queercore', u'shit', u'RAC', u'goregrind', u'3 stars', u'homocore', u'Officially Shit', u'deathcore', u'Brutal Death Metal', u'nsbm', u'deathgrind', u'FAGGOT', u'all things annoying in the world put together into one stupid bitch', u'approximately 1000 times less pleasant than EXTREME ANAL CAVING', u'crunkcore', u'brutal deathcore', u'turn it up', u'the worst thing ever to happen to music', u'energizing', u'hiv positive', u'shit only a fag would listen to', u'shit only a retard would listen to', u'I hope you get shot', u'national socialist black metal', u'sexy voice', u'Fashioncore', u'dildocore', u'antifa', u'goatse', u'Fearless', u'moshcore', u'everytime you listen to this crap a truck hits a granny', u'They look like serial prostitutes with fake dildos to scare little kids', u'Listen loud', u'I would rather beat myself to death with a hammer than listen to this', u'play on repeat']"
76,"Men, Martians and Machines",18828,94533,232000,"[u'Power metal', u'heavy metal', u'metal', u'7 of 10 stars', u'6 of 10 stars', u'Melodic Power Metal', u'Power-Speed Metal', u'Science-fiction metal']"
77,Theatre of Pain,79905,458270,255000,"[u'Power metal', u'symphonic metal', u'metal', u'heavy metal', u'fantasy metal', u'speed metal', u'Blind Guardian', u'instrumental', u'symphonic power metal', u'german', u'epic metal', u'melodic metal', u'Melodic Power Metal', u'Blind Guardian - Theatre of Pain', u'Symphonic Rock', u'orchestral', u'melodic speed metal', u'6 of 10 stars', u'yeaaahhhhh', u'melodic heavy metal', u'folk', u'favorites', u'power', u'epic', u'other', u'Awesome', u'Progressive', u'musical', u'Energizer', u'male vocalist', u'Favorite', u'yes', u'8 of 10 stars', u'male vocals', u'english lyrics', u'7 of 10 stars', u'german artist', u'45', u'bombastic', u'show', u'loveit', u'My Favorites', u'Great Intro', u'German metal', u'battle metal', u'within temptation', u'BG', u'Guardian', u'whalecore', u'nice solo']"
78,HarD TiMEs,23894,187370,0,"[u'new wave', u'pop rock', u'synthpop', u'pop', u'indie pop', u'indie', u'alternative', u'rock', u'80s', u'indie rock', u'Paramore', u'alternative dance', u'vaporwave', u'flawless', u'hard times', u'hino', u'seapunk', u'tag fudida']"
79,The Last Candle,48318,275721,359000,"[u'Power metal', u'speed metal', u'heavy metal', u'metal', u'symphonic power metal', u'Blind Guardian', u'Melodic Power Metal', u'fantasy metal', u'epic metal', u'melodic metal', u'Play this loud enough to raise the dead', u'kai hansen', u'german', u'melodic speed metal', u'FUCKING AWESOME', u'German metal', u'cue imminent head asplosion due to high win factor', u'favorites', u'power', u'solo', u'epic', u'choir', u'male vocal', u'symphonic metal', u'fav', u'Fuck yes', u'Eargasm', u'6 of 10 stars', u'german artist', u'Tolkien', u'pwnage', u'eminently listenable', u'Epic Power Metal', u'asskicking', u'Heavy Power Metal', u'bard metal', u'speed power metal', u'Power Speed Metal', u'slgdmbestof', u'gives me goose bumps', u'The Greatest Songs Ever', u'addictive as crack', u'greatest guitar', u'slgdm']"
80,Square Hammer,35070,233339,240000,"[u'heavy metal', u'occult rock', u'classic rock', u'chillout', u'pop', u'rock', u'japanese', u'swedish', u'emo', u'female vocalists', u'dance', u'doom metal', u'pop rock', u'cute', u'epic', u'easy listening', u'medieval', u'new age', u'pretentious', u'kitsch', u'gay', u'comedy', u'humour', u'anime', u'J-rock', u'parody', u'j-pop', u'ridiculous', u'wtf', u'love at first listen', u'Trash', u'SCHEISSE', u'hilarious', u'boring', u'overrated', u'bullshit', u'halloween', u'garbage', u'BDSM', u'whore', u'dumb', u'sellout', u'porn', u'annoying', u'What', u'Doom Rock', u'awful', u'fantasy', u'based', u'lame']"
