,Songs,Listeners,Playcount,Duration,Tags
0,Money,195093,1177146,234000,"[u'indie', u'indie pop', u'indie rock', u'surf rock', u'alternative', u'summer', u'alternative rock', u'post-punk', u'rock', u'american', u'Post punk', u'best song ever', u'010s', u'snowlist', u'pop', u'catchy', u'dream pop', u'I like', u'The Smiths', u'male vocalist', u'sunshine', u'2011', u'9 of 10 stars', u'10s', u'personal favourites', u'2010s', u'handclaps', u'money', u'sxsw 2012', u'aww', u'hipster', u'best of 2011', u'Feel good song', u'somafm', u'songs that i will still be listening to in a billion years', u'shit happens', u'Dom', u'21st century', u'relevant magazine', u'Program Trzeci', u'Bagel', u'angst angst', u'the drums', u'Come back to', u'uh oh', u'coramao', u'tedebo', u'songs which are played in hm stores', u'Channel X', u'like2009-2014']"
1,Anniversary,2803,14748,235000,[]
2,Cavalier,122989,555778,283000,"[u'indie', u'folk', u'chillout', u'indie rock', u'singer-songwriter', u'irish', u'2013', u'10s', u'best of 2013', u'seen live', u'rock', u'indie pop', u'pop rock', u'nu soul', u'melancholy', u'indie folk', u'beautiful voice', u'Titorsbrother', u'bon iver', u'dublin', u'Believe', u'vagrant', u'intoxicating', u'indiena sound', u'2014 single', u'merkliste', u'James Blake', u'james vincent mcmorrow', u'2013 single', u'fresh for 2014', u'songrider', u'this is not folk', u'particulier', u'mucbook']"
3,Ghosts,37050,131520,224000,"[u'folk', u'Love', u'contemplative', u'spooky', u'haunting', u'underrated', u'depression', u'relax', u'autumnal', u'6 of 10 stars', u'sleepy', u'wistful', u'soothing', u'cathartic', u'ghost', u'Captivating', u'soft as silk', u'Sea of Velvet', u'sounds retro', u'movie song', u'under my skin', u'acoustic awesomeness', u'sen', u'goosebumbs', u'heals my soul', u'sunny autumn afternoon', u'kontemplacja', u'im a ghost and im happy fot it', u'Amanhecer Parte II']"
4,Wicked Game,20575,116068,271000,"[u'cover', u'gossip girl', u'male vocalists', u'cover songs', u'sad mood', u'Dope', u'covers', u'male vocalist', u'I love', u'chuck and blair', u'fall in love', u'chuck bass', u'copycats', u'guitarMagic']"
5,Coffee & TV,632324,3620298,358000,"[u'britpop', u'indie', u'british', u'rock', u'90s', u'alternative', u'blur', u'indie rock', u'alternative rock', u'pop', u'Soundtrack', u'coffee', u'UK', u'Love', u'brit pop', u'chill', u'1999', u'favorites', u'Favourites', u'pop rock', u'great video', u'male vocalists', u'Milky', u'chillout', u'Mellow', u'sweet', u'lovedbygdchill', u'sad', u'cute', u'brit rock', u'could listen to non-stop', u'Coffee and tv', u'beautiful', u'favourite', u'Favorite', u'relax', u'Love it', u'favorite songs', u'indie pop', u'happy', u'guitar', u'cool', u'alternative pop', u'british i like', u'makes me happy', u'awesome video', u'damon albarn', u'graham coxon', u'cruel intentions soundtrack', u'I never saw you dancing']"
6,The Universal,387239,2094378,239000,"[u'britpop', u'british', u'90s', u'indie', u'rock', u'alternative', u'blur', u'indie rock', u'alternative rock', u'pop', u'indie pop', u'UK', u'epic', u'beautiful', u'1995', u'brit pop', u'love at first listen', u'damon albarn', u'Dreamy', u'atmospheric', u'Favourites', u'seen live', u'Love', u'Mellow', u'Favourite Songs', u'chillout', u'Symphonic Rock', u'melancholy', u'male vocalists', u'british i like', u'songs i love to sing', u'favorites', u'melancholic', u'1990s', u'clockwork orange', u'songs that you wanna listen to over and over again', u'classic rock', u'pop rock', u'memories', u'strings', u'quirky', u'favourite', u'male vocalist', u'Love it', u'Masterpiece', u'Brit-pop', u'theo73 loves this music', u'Fuckin best music ever', u'Soundtrack', u'slow']"
7,Money,195093,1177146,234000,"[u'indie', u'indie pop', u'indie rock', u'surf rock', u'alternative', u'summer', u'alternative rock', u'post-punk', u'rock', u'american', u'Post punk', u'best song ever', u'010s', u'snowlist', u'pop', u'catchy', u'dream pop', u'I like', u'The Smiths', u'male vocalist', u'sunshine', u'2011', u'9 of 10 stars', u'10s', u'personal favourites', u'2010s', u'handclaps', u'money', u'sxsw 2012', u'aww', u'hipster', u'best of 2011', u'Feel good song', u'somafm', u'songs that i will still be listening to in a billion years', u'shit happens', u'Dom', u'21st century', u'relevant magazine', u'Program Trzeci', u'Bagel', u'angst angst', u'the drums', u'Come back to', u'uh oh', u'coramao', u'tedebo', u'songs which are played in hm stores', u'Channel X', u'like2009-2014']"
8,I Need A Doctor,56604,271419,256000,"[u'indie', u'alternative', u'indie pop', u'indie rock', u'post-punk', u'dream pop', u'surf rock', u'handclaps', u'songs that i will still be listening to in a billion years', u'010s', u'dreamy surf rock', u'fuck so cute']"
9,U.S. National Park,14042,49952,191000,"[u'love at first listen', u'summer', u'wistful', u'happiness and sunshine and love', u'gem']"
10,Wild Geese,11961,46692,315000,"[u'synthpop', u'happiness', u'fucking incredible', u'Sweet tender vibes']"
11,Kiss Me Again,30097,120111,225000,"[u'indie rock', u'Fave Indie Pop', u'somafm', u'Bagel']"
