,Songs,Listeners,Playcount,Duration,Tags
0,Settle For A Draw,91942,650711,196000,"[u'indie', u'indie rock', u'british', u'rock', u'alternative rock', u'alternative', u'Britrock', u'sexy', u'arctic monkeys', u'brit pop', u'amazing', u'b-side', u'00s', u'Favourites', u'My Favourites', u'love this shit', u'noradrenalina', u'instrumental', u'Favorite Bands', u'UK', u'dance', u'favorites', u'Love', u'catchy', u'britpop', u'Awesome', u'england', u'party', u'Favorite Artists', u'favourite', u'fun', u'sex', u'2005', u'2006', u'arctic', u'FUCKING AWESOME', u'alltime fave songs', u'football', u'favourite artists', u'monkeys', u'good music', u'Orgasmic', u'stylish', u'british rock', u'current obsessions', u'love at first sound', u'Fun to sing', u'good songs for bad moments', u'Addicted to', u'indie poprock']"
1,Settle For A Draw,91942,650711,196000,"[u'indie', u'indie rock', u'british', u'rock', u'alternative rock', u'alternative', u'Britrock', u'sexy', u'arctic monkeys', u'brit pop', u'amazing', u'b-side', u'00s', u'Favourites', u'My Favourites', u'love this shit', u'noradrenalina', u'instrumental', u'Favorite Bands', u'UK', u'dance', u'favorites', u'Love', u'catchy', u'britpop', u'Awesome', u'england', u'party', u'Favorite Artists', u'favourite', u'fun', u'sex', u'2005', u'2006', u'arctic', u'FUCKING AWESOME', u'alltime fave songs', u'football', u'favourite artists', u'monkeys', u'good music', u'Orgasmic', u'stylish', u'british rock', u'current obsessions', u'love at first sound', u'Fun to sing', u'good songs for bad moments', u'Addicted to', u'indie poprock']"
2,Matador,86738,571631,297000,"[u'indie', u'indie rock', u'british', u'rock', u'alternative', u'experimental', u'arctic monkeys', u'00s', u'Experimental Rock', u'trippy', u'Post-punk revival', u'b-side', u'fuckin genius', u'seen live', u'pop', u'chill', u'alternative rock', u'Love', u'britpop', u'post-punk', u'amazing', u'Garage Rock', u'2007', u'Psychedelic Rock', u'cool', u'modern rock', u'Favourites', u'better than god', u'Masterpiece', u'Eargasm', u'badass', u'god', u'lyrical genius', u'Britrock', u'favourite tracks', u'songs I fucking love to death', u'Godlike', u'best ever', u'Jammy', u'bad ass', u'alex turner', u'Jr', u'radioultra', u'CHEEEEYYYYYYAAAAAAA', u'phrenic polluters', u'2:02', u'monos articos', u'like kasabian', u'wishthissongwaslonger']"
3,Catapult,55630,420779,209000,"[u'indie rock', u'british', u'indie', u'rock', u'alternative', u'b-side', u'gives me shivers', u'arctic monkeys', u'love at first listen', u'want to see live', u'seen live', u'alternative rock', u'2009', u'Awesome', u'amazing', u'intense', u'great song', u'great lyrics', u'Love it', u'catchy as hell', u'anchor', u'welcome to my life', u'nice try', u'best monkees b-side', u'some of the best lyrics ever', u'hi doctor I have an obsession that cannot be cured', u'boom pregnant', u'includes a stunning part that never fails to amaze me', u'catapult alex back to me', u'i hate it when arctic monkeys b-sides', u'Este tema me ceba como la concha de la lora']"
4,Space Invaders,68933,419715,168000,"[u'indie', u'indie rock', u'rock', u'british', u'alternative', u'britpop', u'punk', u'alternative rock', u'artic monkeys', u'fucking mental drumming', u'hard rock', u'Love', u'post-punk', u'guitar', u'drums', u'arctic monkeys', u'pop punk', u'favourite', u'Coldplay', u'rocknroll', u'Obsession', u'want to see live', u'Sheffield', u'games', u'voices', u'indie poprock', u'kick ass rock', u'Songs played obsessively on repeat at some point', u'alternativa', u'melodic universe', u'neu im januar 2006', u'totally about me', u'party in my ears', u'so british', u'BAYBEH BAYBEH BAYBEHHH', u'Songs with great instrumental parts', u'my own indie tag', u'Artic Monkeys - A Certain Romance', u'as cool as they are', u'practicing on drums', u'somehow a damn sweet song', u'matthew j helders the third baby', u'includes a stunning part that never fails to amaze me']"
5,Rabbit Hole,41135,205766,155000,"[u'rock', u'punk', u'alternative rock', u'Pop-punk']"
6,Brohemian Rhapsody,23652,89163,30000,"[u'rock', u'punk', u'punk rock', u'punk pop', u'blink']"
7,She's Out Of Her Mind,53685,253974,0,[u'punk rock']
8,Los Angeles,38128,197770,183000,[u'punk rock']
9,Trouble Town,112302,613306,171000,"[u'jake bugg', u'country', u'british', u'alternative rock', u'love at first listen', u'indie', u'pop', u'folk', u'indie rock', u'singer-songwriter', u'folk rock', u'rock', u'alternative', u'amazing', u'cool', u'male vocalists', u'alt country', u'country rock', u'folkrock', u'2012', u'FUCKING AWESOME', u'that voice', u'10s', u'somafm', u'Bagel', u'outa city', u'loved by hottybotty']"
