,Songs,Listeners,Playcount,Duration,Tags
0,Новостройки,5995,35803,201000,"[u'dark', u'post-punk', u'dar paklausyti daugiau', u'LOHO', u'portveyn 777']"
1,Насрать на мое лицо,1456,9510,176000,[u'post-punk']
2,Волосы Вероники,1481,9743,199000,[]
3,Отпусти,1649,10652,207000,[]
4,Огни,1833,11949,187000,[]
5,Посмотри на меня,1993,12376,135000,[]
6,Вальпургиева Ночь (Сектор Газа cover),3,41,0,[]
7,Voices,1290,3122,196000,"[u'zyrotechira', u'electronic', u'electronica', u'dance', u'House', u'eurodance', u'Favorite']"
8,Cold Chillin',434,840,207000,[]
9,Shoom,39333,365478,326000,"[u'synthpop', u'darkwave', u'futurepop', u'Dark Synthpop', u'coldwave', u'driving on a summer night', u'repeat please', u'chillout', u'chill', u'sexy', u'piano', u'beautiful', u'World Music', u'love at first listen', u'wow', u'luxury', u'2012', u'fuck yeah', u'Masterpiece', u'personal favourites', u'2010s', u'4 Stars', u'best of 2012', u'art', u'10 of 10 stars', u'dark pop', u'spacesynth', u'doom pop', u'Fashion show', u'orgasm', u'synth wave', u'cum', u'conhecer', u'cum dumpster', u'Glow', u'Skitz0rz', u'uitluisteren artist', u'find more from this artist', u'strangely compelling', u'Z3PO like this', u'boyamaca', u'holloween skitz0rz', u'dark yet lite']"
10,"Eins, Zwei, Polizei",20023,69788,312000,"[u'eurodance', u'90s', u'dance', u'german', u'deutsch', u'mo-do', u'party', u'rock', u'funk', u'funky', u'groovy', u'jecks', u'pop', u'great', u'Dancemania', u'eins zwei polizei', u'electronic', u'jazz', u'soul', u'acoustic', u'techno', u'House', u'acid jazz', u'new', u'italian', u'male vocalists', u""90's"", u'lol', u'1994', u'123', u'talvi', u'toll', u'sch\xf6n', u'm1c4a1', u'it is party time', u'summer hit', u'90s techno', u'iconoclasy oonst', u'Voci maschili', u'maschi', u'maschio', u'klasse', u'when I was young', u'modo', u'voce maschile', u'dancing like a moron', u'German Number 1', u'Meine Privat-CD-Sammlung', u'german number one', u'bossenor']"
11,Super gut,7593,27886,354000,"[u'eurodance', u'dance', u'90s', u'techno', u'Dancemania', u'catchy', u'german', u'male vocalists', u'Italy', u'sing along', u'fon', u'Dance 90s', u'iconoclasy oonst', u'Fonkelhorse', u'ausgezeichnet', u'ttip', u'meine liebsten kellerleichen der 90er', u'Euro 90s']"
12,"Eins, Zwei, Polizei",20023,69788,312000,"[u'eurodance', u'90s', u'dance', u'german', u'deutsch', u'mo-do', u'party', u'rock', u'funk', u'funky', u'groovy', u'jecks', u'pop', u'great', u'Dancemania', u'eins zwei polizei', u'electronic', u'jazz', u'soul', u'acoustic', u'techno', u'House', u'acid jazz', u'new', u'italian', u'male vocalists', u""90's"", u'lol', u'1994', u'123', u'talvi', u'toll', u'sch\xf6n', u'm1c4a1', u'it is party time', u'summer hit', u'90s techno', u'iconoclasy oonst', u'Voci maschili', u'maschi', u'maschio', u'klasse', u'when I was young', u'modo', u'voce maschile', u'dancing like a moron', u'German Number 1', u'Meine Privat-CD-Sammlung', u'german number one', u'bossenor']"
13,Gema Tanzen,3894,16311,255000,"[u'eurodance', u'fast', u'dance', u'Awesome', u'90s', u'old school', u'Favorite', u'German Trance']"
14,Live Forever,73151,280592,286000,"[u'heavy metal', u'metal', u'rock', u'Black Sabbath', u'british', u'hard rock', u'doom metal', u'2013', u'British Metal', u'death metal', u'male vocalist', u'9 of 10 stars', u'reunion', u'Power metal', u'life', u'10s', u'2010s', u'english lyrics', u'13', u'Eternity', u'classic metal', u'classic heavy metal', u'classic british heavy metal', u'symphonic metal', u'melodic metal', u'k1r7m']"
15,Совки,1928,4823,193000,"[u'russian rock', u'Igor Talkov', u'igor talkov-Sovki']"
16,КПСС,3049,8053,0,"[u'russian rock', u'rock', u'rap', u'RAC', u'russian rap', u'instrumentalt', u'Igor Talkov', u'legends 80s']"
17,Совки,1928,4823,193000,"[u'russian rock', u'Igor Talkov', u'igor talkov-Sovki']"
