,Songs,Listeners,Playcount,Duration,Tags
0,LUST.,67258,229601,307000,[]
1,LUST.,67258,229601,307000,[]
2,LUST.,67258,229601,307000,[]
3,LUST.,67258,229601,307000,[]
4,Avalanche,116430,548475,299000,"[u'singer-songwriter', u'folk', u'leonard cohen', u'Canadian', u'poetry', u'dark', u'acoustic', u'melancholy', u'blues', u'70s', u'Cohen', u'rock', u'beautiful', u'singer-songwritergdchill', u'chillout', u'brilliant', u'canadiangdchill', u'alternative', u'folk-rock', u'singer songwriter', u'creepy', u'sad', u'guitar', u'haunting', u'intense', u'emotional', u'melancholic', u'depressing', u'male vocalist', u'Night Music', u'nostalgia', u'poet', u'original seeds', u'Consistent Dodo Radio - Flittering', u'vugube62', u'classic rock', u'classic', u'60s', u'canada', u'easy listening', u'Mellow', u'soft', u'folk rock', u'Singer/Songwriter', u'Favourites', u'sad songs', u'1971', u'Bloody great', u'awesome guitar', u'overlapped by an uncovered lid']"
5,Avalanche,6,30,288000,[]
6,The Lady Don't Mind,49858,185160,243000,"[u'new wave', u'80s', u'rock', u'post-punk', u'alternative', u'talking heads', u'David Byrne', u'pop', u'classic rock', u'chillout', u'chill', u'alternative rock', u'catchy', u'world', u'3', u'cheerful', u'World Music', u'loved', u'freedom', u'radio paradise', u'radioparadise', u'eclectonia', u'title is a full sentence', u'Dream', u'7 of 10 stars', u'sunflower', u'contraction songs', u'All time favourites', u'old favorites', u'mind', u'My pop music', u'Soundtrack Of My Life', u'A-List', u'-4', u'guay', u'solx', u'to classify', u'the word dont', u'good4', u'Skitz0rz', u'veryvery mine', u'the word mind', u'the word lady', u'Music I Adore', u'Beautiful Albums', u'uitluisteren artist', u'contains beeping', u'chair disco', u'dance to it with ice cream', u'who could blame her if she sleeps']"
7,Strange Hellos,21682,92912,235000,"[u'alternative rock', u'2015', u'sxsw 2015', u'torres', u'sprinter']"
8,Strange Hellos,21682,92912,235000,"[u'alternative rock', u'2015', u'sxsw 2015', u'torres', u'sprinter']"
9,In the Devil's Territory,170761,837863,297000,"[u'folk', u'indie', u'singer-songwriter', u'banjo', u'sufjan stevens', u'beautiful', u'american i like', u'acoustic', u'christian', u'alternative', u'Dreamy', u'american', u'poetry', u'indie folk', u'Uplifting', u'singer-songwritergdchill', u'In the Devils Territory', u'sad', u'USA', u'favorites', u'Alternative  Punk', u'Mellow', u'amazing', u'folk rock', u'heard on Pandora', u'male vocalists', u'High School', u'00s', u'Alternative Folk', u'sleepy', u'My Heart', u'entrancing', u'counting clouds', u'bedtime songs', u'epic use of saw', u'satan and hell', u'listen to this more', u'so entirely beautiful', u'rock', u'instrumental', u'indie rock', u'epic', u'folk-rock', u'Lo-Fi', u'soft rock', u'Awesome', u'wurlitzer', u'genius', u'Best of 2004', u'favourite']"
10,To Be Alone With You,550003,3387840,168000,"[u'indie', u'folk', u'acoustic', u'Mellow', u'singer-songwriter', u'Love', u'beautiful', u'sufjan stevens', u'chill', u'indie folk', u'the oc', u'christian', u'Sufjan', u'Sleep', u'alternative', u'indie pop', u'melancholy', u'love songs', u'indie rock', u'sad', u'favorites', u'Bittersweet', u'male vocalists', u'to be alone with you', u'melancholic', u'chillout', u'calm', u'relaxing', u'00s', u'sweet', u'perfect', u'easy listening', u'Awesome', u'american', u'Music From the OC', u'lovely', u'jesus', u'soothing', u'american i like', u'americana', u'melodic', u'2004', u'Alt-country', u'amazing', u'gentle', u'Rainy Day', u'Favourites', u'to play when everyone decides to be contemplative or poserish or stoned', u'late night mood', u'songs to make out to']"
11,To Be Alone With You,550003,3387840,168000,"[u'indie', u'folk', u'acoustic', u'Mellow', u'singer-songwriter', u'Love', u'beautiful', u'sufjan stevens', u'chill', u'indie folk', u'the oc', u'christian', u'Sufjan', u'Sleep', u'alternative', u'indie pop', u'melancholy', u'love songs', u'indie rock', u'sad', u'favorites', u'Bittersweet', u'male vocalists', u'to be alone with you', u'melancholic', u'chillout', u'calm', u'relaxing', u'00s', u'sweet', u'perfect', u'easy listening', u'Awesome', u'american', u'Music From the OC', u'lovely', u'jesus', u'soothing', u'american i like', u'americana', u'melodic', u'2004', u'Alt-country', u'amazing', u'gentle', u'Rainy Day', u'Favourites', u'to play when everyone decides to be contemplative or poserish or stoned', u'late night mood', u'songs to make out to']"
12,LUST.,67258,229601,307000,[]
13,LUST.,67258,229601,307000,[]
14,LUST.,67258,229601,307000,[]
15,LUST.,67258,229601,307000,[]
16,LUST.,67258,229601,307000,[]
17,LUST.,67258,229601,307000,[]
18,LUST.,67258,229601,307000,[]
19,Пусть будет ночь,727,2033,0,"[u'better than joy division', u'Russian Pop', u'Soviet', u'russian new wave', u'russian synthpop', u'russian minimal wave', u'russian new romantic', u'young star']"
20,Пусть будет ночь,727,2033,0,"[u'better than joy division', u'Russian Pop', u'Soviet', u'russian new wave', u'russian synthpop', u'russian minimal wave', u'russian new romantic', u'young star']"
21,Седая ночь,5107,17149,0,"[u'pop', u'Russian Pop', u'russian', u'b-side', u'male vocalist', u'Russia', u'always on my mind', u'Sentimental', u'loved on first listen', u'underage', u'qwe']"
22,Медленно уходит осень,553,1876,0,[]
23,Медленно уходит осень,553,1876,0,[]
24,Медленно уходит осень,553,1876,0,[]
25,Медленно уходит осень,553,1876,0,[]
26,Медленно уходит осень,553,1876,0,[]
27,Медленно уходит осень,553,1876,0,[]
28,Белые розы,8187,32041,0,"[u'pop', u'russian', u'synthpop', u'Russian Pop', u'classic', u'80s', u'emo', u""80's"", u'Trash', u'better than joy division', u'lol', u'Soviet', u'ussr', u'perestroika', u'80s electronic', u'russian new wave', u'Rus Pop', u'russian synthpop', u'music for real man', u'do kolekcji1', u'anal ctulhu acckiy pop', u'vodka-rulez', u'rus-emo', u'russian new romantic']"
29,Белые розы,8187,32041,0,"[u'pop', u'russian', u'synthpop', u'Russian Pop', u'classic', u'80s', u'emo', u""80's"", u'Trash', u'better than joy division', u'lol', u'Soviet', u'ussr', u'perestroika', u'80s electronic', u'russian new wave', u'Rus Pop', u'russian synthpop', u'music for real man', u'do kolekcji1', u'anal ctulhu acckiy pop', u'vodka-rulez', u'rus-emo', u'russian new romantic']"
