,Songs,Listeners,Playcount,Duration,Tags
0,Sundown (feat. Wizkid),2065,11756,0,"[u'pop', u'swedish', u'summer', u'dancehall', u'catchy', u'collaboration', u'2017']"
1,LIKE I WOULD,83153,610569,192000,"[u'pop', u'electronic', u'indie', u'british', u'dance', u'dark', u'night', u'atmospheric', u'party', u'rnb', u'love at first listen', u'fallon', u'hino', u'The X Factor', u'talent show', u'b-flat minor', u'b flat minor', u'zayn', u'Bb minor', u'nocna energia', u'2016 single', u'B-flat min', u'Bb min', u'bbc radio1 playlist 2016', u'b flat min', u'bbmin', u'pisa em PILLOWTALK', u'utter slayage', u'like i would']"
2,LIKE I WOULD,83153,610569,192000,"[u'pop', u'electronic', u'indie', u'british', u'dance', u'dark', u'night', u'atmospheric', u'party', u'rnb', u'love at first listen', u'fallon', u'hino', u'The X Factor', u'talent show', u'b-flat minor', u'b flat minor', u'zayn', u'Bb minor', u'nocna energia', u'2016 single', u'B-flat min', u'Bb min', u'bbc radio1 playlist 2016', u'b flat min', u'bbmin', u'pisa em PILLOWTALK', u'utter slayage', u'like i would']"
3,fOol fOr YoU,25062,175010,0,"[u'pop', u'Ballad', u'love at first listen', u'love song', u'balada', u'babyyyyy']"
4,wRoNg (feat. Kehlani),7529,70225,0,"[u'fav', u'<3', u'my music', u'kehlani']"
5,wRoNg (feat. Kehlani),7529,70225,0,"[u'fav', u'<3', u'my music', u'kehlani']"
6,Rear View,25172,213703,0,"[u'pop', u'love at first listen', u'2016']"
7,Rear View,25172,213703,0,"[u'pop', u'love at first listen', u'2016']"
8,Drunk,27019,233569,0,"[u'pop', u'sexy', u'catchy', u'rnb', u'cool', u'love at first listen', u'The X Factor', u'talent show', u'nocne wyciszenie', u'best of 2016', u'te amo lindo', u'best of zayn malik']"
9,Drunk,27019,233569,0,"[u'pop', u'sexy', u'catchy', u'rnb', u'cool', u'love at first listen', u'The X Factor', u'talent show', u'nocne wyciszenie', u'best of 2016', u'te amo lindo', u'best of zayn malik']"
10,She,35639,235626,0,"[u'pop', u'r&b', u'rnb', u'male vocalists', u'The X Factor', u'talent show', u'nocna energia']"
11,She,35639,235626,0,"[u'pop', u'r&b', u'rnb', u'male vocalists', u'The X Factor', u'talent show', u'nocna energia']"
12,BeFoUr,38575,365135,0,"[u'pop', u'british', u'arabic', u'Awesome', u'synthpop', u'amazing', u'rnb', u'good', u'Persian', u'love at first listen', u'perfect', u'Faves', u'Hindu', u'Arabian', u'hindustani', u'The X Factor', u'talent show', u'best of 2016', u'2016 single', u'gottazayn', u'muzorgasm with anton gossip 2k16']"
