,Songs,Listeners,Playcount,Duration,Tags
0,Моторокер,470,1536,0,[u'heavy metal']
1,Surf Nicaragua,22247,90118,285000,"[u'thrash metal', u'thrash', u'metal', u'old school thrash metal', u'heavy metal', u'sacred reich', u'punk', u'speed metal', u'old school', u'718 Metal', u'American Thrash Metal', u'headbangers ball', u'seen live', u'rock', u'80s', u'Surf', u'hard rock', u'Awesome', u'angry', u'cool', u'rock n roll', u'1988', u'great songs', u'aggro', u'Old-School', u'Anthrax', u'various', u'Best music ever', u'crossover thrash', u'superb', u'Testament', u'thrash fucking metal with balls', u'Rock on', u'BETTY X', u'daves faves', u'oldschool thrash metal', u'Mendigao thrash', u'ALL metal tracks', u'male-fronted metal', u'super song ever', u'Dave Hiddens Music Box', u'myk sacred reich', u'old school memories here', u'kriskronos Top 10 Holiday Destinations']"
2,War Pigs,17758,48280,374000,"[u'cover', u'thrash metal', u'black sabbath cover', u'metal', u'covers', u'heavy metal', u'thrash', u'Black Sabbath', u'sufu5a', u'metal cover', u'Awesome', u'cover songs', u'Version', u'seen live', u'rock', u'hard rock', u'doom metal', u'speed metal', u'old school', u'cool', u'stoner metal', u'rock n roll', u'hot', u'Awesome Guitar Jams', u'work songs', u'great songs', u'english lyrics', u'cover version', u'trash metal', u'legend', u'Bay Area', u'Technical Thrash Metal', u'Old School Metal', u'Megadeth', u'favoritas', u'Rock on', u'saugeil', u'1a', u'Q4', u'Stevig', u'Nakoruru', u'mr under-cover-me', u'Mendigao thrash', u'Coversong', u'LongDayEdition', u'myk covers', u'haohmaru', u'sacred reich', u'jubei yagyu', u'myk sacred reich']"
3,Monkeys Rule,10386,32270,106000,"[u'crossover', u'metal', u'hardcore', u'thrash metal', u'title is a full sentence', u'1990s', u'1999', u'under two minutes', u'sod', u'Hardcore Punk thrash', u'Bigger than the Devil', u'k1r7m']"
4,A Skeleton in the Closet,80058,296249,332000,"[u'thrash metal', u'metal', u'heavy metal', u'thrash', u'Anthrax', u'speed metal', u'rock', u'80s', u'classic metal', u'hard rock', u'old school thrash metal', u'cool', u'80s Heavy Metal', u'6 of 10 stars', u'stephen king', u'bands that i have seen live', u'80s hard rock', u'classic rock', u'seen live', u'Favorite Bands', u'hardcore', u'double bass', u'old school', u'f', u'great song', u'heard on Pandora', u'rock n roll', u'1986', u'4', u'psycho', u'great songs', u'classic hard rock', u'american artist', u'trash metal', u'creepy', u'old', u'favs', u'good music', u'groove metal', u'Dark metal', u'Mosh', u'Legendary', u'crossover thrash', u'80s metal', u'5 of 10 stars', u'80s rock', u'9 lbs hammer', u'Rock on', u'fucking CLASSIC', u'Metal Gods']"
5,Lone Justice,71871,292357,277000,"[u'thrash metal', u'metal', u'speed metal', u'heavy metal', u'Anthrax', u'thrash', u'80s', u'classic metal', u'classic rock', u'hard rock', u'trash metal', u'awesome vocal', u'fantastic feeling', u'anthrax- lone justice', u'seen live', u'rock', u'classic', u'hair metal', u'Awesome', u'great', u'Gothic Metal', u'rock n roll', u'8 of 10 stars', u'80s Heavy Metal', u'My Songs', u'classic hard rock', u'english lyrics', u'7 of 10 stars', u'4 of 10 stars', u'american artist', u'old', u'1985', u'awesome vocals', u'old school thrash metal', u'9 lbs hammer', u'bitchin', u'Scott Ian', u'fucking CLASSIC', u'classic heavy metal', u'80s hard rock', u'classic rock - metal', u'Amazing Shit', u'LongDayEdition', u'life is better with a good bass', u'classic thrash metal', u'fodastico', u'EAST COAST THRASH', u'Billy Squier', u'Joey Belladonna', u'Charlie Benante']"
6,The Underground in America,79353,356196,273000,"[u'thrash metal', u'groove metal', u'metal', u'heavy metal', u'pantera', u'Power metal', u'90s', u'Philip Anselmo', u'Power groove', u'thrash', u'rock band dlc', u'phil anselmo', u'rock band', u'8 of 10 stars', u'Dimebag Darrell', u'Dimebag', u'the great southern trendkill', u'rock', u'heavy', u'hardcore', u'hard rock', u'groove', u'angry', u'amazing', u'death metal', u'4', u'guitar virtuoso', u'9 of 10 stars', u'chaos', u'Low', u'90s Rock', u'true metal', u'Neo-Thrash', u'9 lbs hammer', u'Hostile', u'real metal', u'kings of metal', u'Post Thrash', u'90s metal', u'vinnie paul', u'churning', u'90s hard rock', u'rex brown', u'Mendigao thrash', u'most evil riff ever', u'90s heavy metal', u'songs to fuck shit up', u'drug metal', u'southern thrash', u'Revigora']"
7,Floods,133710,792013,419000,"[u'groove metal', u'thrash metal', u'metal', u'heavy metal', u'pantera', u'Awesome Guitar Solo', u'Masterpiece', u'epic', u'songs to be played at the end of the world', u'Dimebag Darrell', u'one of the best solos ever', u'Guitar Gods', u'rock', u'90s', u'Power metal', u'beautiful solo', u'Awesome solo', u'Awesome Guitar Jams', u'100 Greatest Guitar Solos', u'greatest solos', u'hard rock', u'greatest guitar solo ever', u'awesome melody', u'favorite songs', u'guitar virtuoso', u'Philip Anselmo', u'phil anselmo', u'i will eat your soul', u'best outro in the world', u'favorites', u'beautiful', u'rock band dlc', u'Power groove', u'best guitar solo ever', u'aaahh', u'genious guitar themes', u'genious solo', u'fantastic feeling', u'seen live', u'classic', u'sad', u'doom metal', u'solo', u'guitar', u'death', u'atmospheric', u'Sludge', u'thrash', u'eerie', u'sex']"
8,Living Through Me (Hells' Wrath),45739,181105,290000,"[u'thrash metal', u'groove metal', u'metal', u'heavy metal', u'pantera', u'still kill the old way', u'Dimebag', u'rock', u'hard rock', u'thrash', u'Power metal', u'marilyn manson', u'heavy', u'angry', u'trippy', u'good', u'brilliant', u'Fuck yes', u'powerful', u'7 of 10 stars', u'trash metal', u'legends', u'In Flames', u'Mosh', u'kickass', u'Neo-Thrash', u'Megadeth', u'Philip Anselmo', u'phil anselmo', u'All-Time Faves', u'90s metal', u'Pure Metal', u'panfuckingtera', u'mt', u'Pantera Rocks', u'Get the adrenaline pumping', u'songs to fuck shit up', u'drug metal', u'The Best of Metal', u'southern thrash', u'thrash your face', u'Gosia Andrzejewicz', u'living through me', u'puantteria']"
9,13 Steps to Nowhere,91536,412229,217000,"[u'thrash metal', u'groove metal', u'metal', u'pantera', u'heavy metal', u'rock', u'heavy', u'hardcore', u'90s', u'thrash', u'Dimebag', u'kings of metal', u'vinnie paul', u'the great southern trendkill', u'hard rock', u'rock band', u'metallica', u'Neo-Thrash', u'rock band dlc', u'metal as fuck', u'Dimebag Darrell', u'Philip Anselmo', u'phil anselmo', u'power-groove', u'groove', u'guitar virtuoso', u'8 of 10 stars', u'9 of 10 stars', u'programming', u'nostalgia', u'Power metal', u'Masterpiece', u'essentials', u'7 of 10 stars', u'90s Rock', u'true metal', u'9 lbs hammer', u'Power groove', u'Yeah baby', u'dude', u'true fucking metal', u'Ruojis arvostaa', u'All-Time Faves', u'90s metal', u'90s hard rock', u'rex brown', u'dime', u'Mendigao thrash', u'90s heavy metal', u'Get the adrenaline pumping']"
