,Songs,Listeners,Playcount,Duration,Tags
0,Mercyside,55359,251164,279000,"[u'Gothic Metal', u'symphonic metal', u'Female fronted metal', u'metal', u'Gothic', u'Tristania', u'female vocalists', u'doom metal', u'Gothic Rock', u'norwegian', u'goth', u'female vocalist', u'female fronted', u'goth metal', u'Gothic Doom Metal', u'gothic death metal', u'melancholy', u'female vocals', u'melodic metal', u'symphonic gothic metal', u'Gothic-Doom', u'heavy metal', u'melodic heavy metal', u'alternative', u'Progressive metal', u'aggressive', u'Female Voices', u'Power metal', u'gothic rock or metal', u'Atmospheric metal', u'Melodic Power Metal', u'female metal', u'melancholic metal', u'Female Vocal Gothic Metal', u'Female-fronted Metal', u'Gothic Divas', u'melodicos', u'tristina', u'Tristania Mercyside', u'soul', u'favorites', u'dark', u'beautiful', u'melodic', u'Doom', u'male vocalists', u'ghostly', u'00s', u'symphonic', u'duet']"
1,Forever Is the World,10305,62825,280000,"[u'Gothic Metal', u'female vocalists', u'Mellow', u'rock n roll', u'symphonic metal', u'6 of 10 stars', u'Theatre of Tragedy-2009-Forever is the World']"
2,Deadland,10440,54990,282000,"[u'Gothic Metal', u'symphonic metal', u'single', u'7 of 10 stars', u'5 of 10 stars']"
3,Illusions,8215,44760,285000,"[u'Gothic Metal', u'norwegian', u'beautiful', u'Awesome', u'melancholic', u'rock n roll', u'8 of 10 stars', u'Amazing song', u'Theatre of Tragedy']"
4,Frozen,9788,50767,321000,"[u'Gothic Metal', u'Female fronted metal', u'rock n roll', u'symphonic metal', u'6 of 10 stars', u'symphonic gothic metal', u'the beauty and the beast', u'classic rock magazine track of the day']"
5,Astray,8430,44399,221000,"[u'Gothic Metal', u'rock n roll', u'7 of 10 stars']"
6,Hollow,9908,56708,371000,"[u'Gothic Metal', u'symphonic metal', u'6 of 10 stars', u'symphonic gothic metal', u'the beauty and the beast']"
7,Transition,8936,45520,298000,"[u'symphonic metal', u'norwegian', u'Gothic Metal', u'6 of 10 stars', u'Theatre of Tragedy']"
8,Revolution,9287,47165,245000,"[u'Gothic Metal', u'norwegian', u'rock n roll', u'00s', u'6 of 10 stars', u'la grosse radio metal', u'Theatre of Tragedy', u'gothic female fronted']"
9,A Nine Days Wonder,9524,46667,318000,"[u'Gothic Metal', u'melodic metal']"
10,Hide and Seek,14870,82544,324000,"[u'Gothic Metal', u'doom metal', u'Gothic', u'industrial rock', u'rock n roll', u'7 of 10 stars', u'Gothic Doom Metal', u'symphonic doom metal', u'the beauty and the beast']"
11,Last Shut of Your Eyes,19609,81788,298000,"[u'symphonic metal', u'Female fronted metal', u'Gothic', u'Gothic Metal', u'female vocalist', u'melodic metal', u'metal', u'rock', u'gothic female fronted', u'heavy metal', u'female vocalists', u'male vocalist', u'Power metal', u'symphonic power metal', u'beautiful voices', u'Visions of Atlantis', u'gothic symphonic metal', u'Liarts opera metal', u'prog', u'beautiful', u'Awesome', u'alternative metal', u'melancholic', u'Gothic Rock', u'Nu Metal', u'8 of 10 stars', u'Austria', u'fairy tales', u'\xf6sterreich', u'Hammerfall', u'woah', u'Gothic Divas', u'transym', u'Vision of Atlantis', u'Charandor', u'schoennnnnnnnnnn']"
12,Lemuria,26334,97800,222000,"[u'symphonic metal', u'Female fronted metal', u'Gothic Metal', u'Power metal', u'female vocalists', u'Visions of Atlantis', u'metal', u'epic', u'melodic metal', u'symphonic power metal', u'gothic female fronted', u'favorites', u'Gothic', u'4', u'8 of 10 stars', u'Austria', u'fantasy', u'\xf6sterreich', u'My collection', u'simon', u'MELODIC GOTHIC METAL', u'lacrimaindarkness', u'imba', u'srilanka song', u'symphonic metall', u'Gothic Divas', u'transym', u'gothic symphonic metal', u'symphonic female fronted metal', u'nulinya fav songs', u'false lyrics', u'gosto muito', u'my sweet music', u'Vision of Atlantis', u'piekna muza', u'mivka kyrting', u'TAAK', u'Rock-Lemuria-Cast Away-VISIONS OF ATLANTIS']"
13,State of Suspense,11900,54783,283000,"[u'Female fronted metal', u'Gothic Metal', u'symphonic metal', u'Power metal', u'symphonic power metal', u'Gothic Rock', u'melodic metal', u'8 of 10 stars', u'Austria', u'\xf6sterreich', u'fon', u'Visions of Atlantis', u'so zorry', u'cast away']"
14,Winternight,23598,86668,337000,"[u'symphonic metal', u'Gothic Metal', u'Female fronted metal', u'female vocalists', u'metal', u'Gothic', u'Ballad', u'symphonic gothic metal', u'melodic metal', u'within temptation', u'chillout', u'seen live', u'sad', u'prog', u'epic', u'beautiful', u'haunting', u'great', u'emotional', u'soulful', u'rock n roll', u'symphonic', u'Favorite', u'8 of 10 stars', u'Power metal', u'symphonic power metal', u'Austria', u'fairy tales', u'soothing', u'\xf6sterreich', u'songs I fucking love to death', u'My collection', u'songs for my funeral', u'sleepy time', u'metal ballad', u'to listen at night', u'woah', u'lacrimaindarkness', u'symphonic melodic metal', u'incredible vocals', u'transym', u'Visions of Atlantis', u'gothic ballad', u'music for my soul', u'symphonic ballad', u'gothic symphonic metal', u'relax metal', u'koeiegeloei', u'In Memoriam Nicole Bogner', u'metallurgia']"
15,Pharaoh's Repentance,17518,64786,268000,"[u'symphonic metal', u'Female fronted metal', u'Gothic Metal', u'Power metal', u'gothic female fronted', u'metal', u'female vocalists', u'Gothic', u'melodic metal', u'symphonic gothic metal', u'gothic symphonic metal', u'Female Voices', u'russian rock', u'beautiful voices', u'symphonic melodic metal', u'RM', u'cool', u'Favorite', u'fav', u'8 of 10 stars', u'symphonic power metal', u'Austria', u'\xf6sterreich', u'all-time favorite', u'within temptation', u'fon', u'v', u'copycat', u'xuxa', u'transym', u'Visions of Atlantis', u'so zorry', u'off-tune', u'power mwtal sinfonico']"
16,Lost,33914,163737,231000,"[u'symphonic metal', u'Female fronted metal', u'Gothic Metal', u'melodic metal', u'Power metal', u'symphonic female fronted metal', u'female vocalists', u'Visions of Atlantis', u'metal', u'Gothic', u'symphonic power metal', u'MELODIC GOTHIC METAL', u'heavy metal', u'austrian', u'symphonic', u'love at first listen', u'opera metal', u'RM', u'nightwishy', u'emo', u'Progressive rock', u'prog', u'favorites', u'Love', u'beautiful', u'Awesome', u'speed metal', u'Dreamy', u'download', u'cool', u'female vocalist', u'rock n roll', u'female vocal', u'fav', u'brilliant', u'wow', u'8 of 10 stars', u'Austria', u'inspiring', u'lost', u'lol', u'powerful', u'symphonic gothic metal', u'goth metal', u'fairy tales', u'chalga', u'My Favorites', u'\xf6sterreich', u'mustHave', u'songs I fucking love to death']"
17,Cast Away,23006,90195,283000,"[u'symphonic metal', u'Female fronted metal', u'Gothic Metal', u'symphonic power metal', u'heavy metal', u'beautiful voices', u'melodic heavy metal', u'Power metal', u'melodic metal', u'fairy tales', u'ladies of metal', u'metal', u'female', u'Gothic', u'Favorite Artists', u'austrian', u'Favourites', u'love at first listen', u'8 of 10 stars', u'Austria', u'\xf6sterreich', u'songs I fucking love to death', u'My collection', u'duettos', u'Krypteria', u'duett', u'1a', u'Gothic Divas', u'transym', u'Visions of Atlantis', u'wt']"
18,Send Me a Light,25841,97688,278000,"[u'symphonic metal', u'Gothic Metal', u'Female fronted metal', u'Power metal', u'metal', u'Gothic', u'melodic metal', u'Female-fronted Metal', u'female vocalists', u'heavy metal', u'rock', u'symphonic', u'Favorite', u'Nu Metal', u'symphonic power metal', u'symphonic gothic metal', u'beautiful voices', u'Visions of Atlantis', u'female fronted power metal', u'Progressive metal', u'beautiful', u'folk rock', u'female vocals', u'cool', u'female vocalist', u'majestic', u'rock n roll', u'austrian', u'female vocal', u'Austria', u'russian rock', u'Symphonic Black Metal', u'Neue Deutsche Haerte', u'My Favorites', u'\xf6sterreich', u'My collection', u'all-time favorite', u'within temptation', u'slow and sad', u'opera vocal', u'symphonic melodic metal', u'sexiest metal chicks', u'femme metal', u'Gothic Divas', u'transym', u'so zorry', u'gothic symphonic metal', u'ilverin', u'metal angels', u'za kufeene']"
19,Last Shut of Your Eyes,19609,81788,298000,"[u'symphonic metal', u'Female fronted metal', u'Gothic', u'Gothic Metal', u'female vocalist', u'melodic metal', u'metal', u'rock', u'gothic female fronted', u'heavy metal', u'female vocalists', u'male vocalist', u'Power metal', u'symphonic power metal', u'beautiful voices', u'Visions of Atlantis', u'gothic symphonic metal', u'Liarts opera metal', u'prog', u'beautiful', u'Awesome', u'alternative metal', u'melancholic', u'Gothic Rock', u'Nu Metal', u'8 of 10 stars', u'Austria', u'fairy tales', u'\xf6sterreich', u'Hammerfall', u'woah', u'Gothic Divas', u'transym', u'Vision of Atlantis', u'Charandor', u'schoennnnnnnnnnn']"
20,Seven Seas,12552,82027,251000,"[u'symphonic metal', u'Female fronted metal', u'Gothic Metal', u'female vocalists', u'symphonic melodic metal', u'metal', u'Gothic Rock', u'within temptation', u'Female-fronted Metal', u'vocal', u'epic', u'female vocals', u'rock n roll', u'female vocal', u'8 of 10 stars', u'Power metal', u'Anthemic', u'fairy tales', u'fon', u'songs for rainy days', u'songs ive obsessed over', u'wooees', u'transym', u'great duets', u'hopeful songs', u'I have a definite favorite part in this song', u'seven seas', u'sympho-power metal', u'similar tracks: the gathering - Nighttime Birds', u'similar tracks: the gathering - shortest day']"
21,Winternight,23598,86668,337000,"[u'symphonic metal', u'Gothic Metal', u'Female fronted metal', u'female vocalists', u'metal', u'Gothic', u'Ballad', u'symphonic gothic metal', u'melodic metal', u'within temptation', u'chillout', u'seen live', u'sad', u'prog', u'epic', u'beautiful', u'haunting', u'great', u'emotional', u'soulful', u'rock n roll', u'symphonic', u'Favorite', u'8 of 10 stars', u'Power metal', u'symphonic power metal', u'Austria', u'fairy tales', u'soothing', u'\xf6sterreich', u'songs I fucking love to death', u'My collection', u'songs for my funeral', u'sleepy time', u'metal ballad', u'to listen at night', u'woah', u'lacrimaindarkness', u'symphonic melodic metal', u'incredible vocals', u'transym', u'Visions of Atlantis', u'gothic ballad', u'music for my soul', u'symphonic ballad', u'gothic symphonic metal', u'relax metal', u'koeiegeloei', u'In Memoriam Nicole Bogner', u'metallurgia']"
22,Lost,33914,163737,231000,"[u'symphonic metal', u'Female fronted metal', u'Gothic Metal', u'melodic metal', u'Power metal', u'symphonic female fronted metal', u'female vocalists', u'Visions of Atlantis', u'metal', u'Gothic', u'symphonic power metal', u'MELODIC GOTHIC METAL', u'heavy metal', u'austrian', u'symphonic', u'love at first listen', u'opera metal', u'RM', u'nightwishy', u'emo', u'Progressive rock', u'prog', u'favorites', u'Love', u'beautiful', u'Awesome', u'speed metal', u'Dreamy', u'download', u'cool', u'female vocalist', u'rock n roll', u'female vocal', u'fav', u'brilliant', u'wow', u'8 of 10 stars', u'Austria', u'inspiring', u'lost', u'lol', u'powerful', u'symphonic gothic metal', u'goth metal', u'fairy tales', u'chalga', u'My Favorites', u'\xf6sterreich', u'mustHave', u'songs I fucking love to death']"
23,Lovebearing Storm,18763,72931,416000,"[u'symphonic metal', u'Female fronted metal', u'symphonic power metal', u'Gothic Metal', u'Power metal', u'metal', u'female vocalists', u'Visions of Atlantis', u'melodic metal', u'symphonic gothic metal', u'opera metal', u'Vision of Atlantis', u'RM', u'opera', u'Gothic', u'rock n roll', u'industrial metal', u'austrian', u'Favorite', u'melodic speed metal', u'8 of 10 stars', u'sinfonico', u'neo-classical metal', u'divine', u'magical', u'beautiful voices', u'within temptation', u'MELODIC GOTHIC METAL', u'Killer', u'Female-fronted Metal', u'fon', u'dreamland', u'lacrimaindarkness', u'symphonic melodic metal', u'Gothic Divas', u'transym', u'symphonic female fronted metal', u'music from a dream', u'ilverin', u'Liarts opera metal', u'my collction', u'the sound of Light']"
