,Songs,Listeners,Playcount,Duration,Tags
0,Lies in the Dark,13379,57153,0,"[u'Soundtrack', u'electronic', u'pop', u'dance']"
1,Girlfriend,505341,3487630,217000,"[u'pop', u'rock', u'pop rock', u'avril lavigne', u'female vocalists', u'girlfriend', u'punk', u'Canadian', u'pop punk', u'punk rock', u'Avril', u'female vocalist', u'00s', u'Guilty Pleasures', u'fun', u'catchy', u'alternative', u'guilty pleasure', u'teen pop', u'2007', u'dance', u'Energetic', u'female', u'happy', u'Love', u'Pop-Rock', u'Awesome', u'upbeat', u'Favorite', u'funny', u'bubblegum', u'avril lavigne - girlfriend', u'sexy', u'poprock', u'party', u'chillout', u'indie', u'power pop', u'canada', u'cool', u'addictive', u'best of 2007', u'2000s', u'chill', u'emo', u'3', u'World Music', u'Pop-punk', u'Favourites', u'english']"
2,Gimme More,459910,4887602,251000,"[u'pop', u'dance', u'Britney Spears', u'sexy', u'female vocalists', u'00s', u'hot', u'Its Britney Bitch', u'electronic', u'party', u'2007', u'female', u'female vocalist', u'Energetic', u'american', u'guilty pleasure', u'legend', u'dance-pop', u'gimme more', u'club', u'rnb', u'catchy', u'blackout', u'sex', u'Danja', u'electropop', u'Awesome', u'fun', u'Guilty Pleasures', u'dance pop', u'bitch', u'electronica', u'epic', u'amazing', u'cool', u'Favorite', u'best of 2007', u'britney', u'the legendary miss Britney Spears', u'favorites', u'comeback', u'Iconic', u'mega seller', u'power pop', u'upbeat', u'r&b', u'synthpop', u'Provocative', u'love at first listen', u'teen pop']"
3,Setting Fires,46070,172408,247000,[]
4,Roses,174510,1127921,228000,"[u'electronic', u'electropop', u'pop', u'afternoon', u'Driving', u'morning', u'club', u'summer', u'winter', u'Beach', u'spring', u'sundays', u'traveling', u'evening', u'exercise', u'future bass', u'me myself and i']"
5,Don't Let Me Down,190559,1383670,209000,"[u'love at first listen', u'trap', u'dancepop', u'farofa']"
6,Something Just Like This,88804,520172,247000,"[u'pop', u'dance', u'Coldplay', u'electronic', u'House', u'chris martin', u'future bass', u'the chainsmokers', u'disappointing drop', u'waste of coldplay', u'craaaaaaaap']"
7,heavy,21186,117423,170000,"[u'pop', u'rock', u'heavy metal', u'metal', u'alternative rock', u'garbage', u'Officially Shit', u'better than radiohead', u'gaycore', u'anal pop', u'music to listen while pederasting', u'brutal kircore', u'post-anal experience', u'brutal anal-driven fecalomatateus with pederastic influence and guest vocalist dima bilan', u'SHITTY LINKIN PARK', u'WE DONT LIKE IT']"
8,Attitude,99109,422095,87000,"[u'hard rock', u'rock', u'cover', u'Guns N Roses', u'metal', u'punk', u'punk rock', u'classic rock', u'90s', u'american', u'rock n roll', u'heavy metal', u'alternative rock', u'covers', u""Guns N' Roses"", u'attitude', u'misfits cover', u'80s', u'hair metal', u'glam rock', u'1993', u'Slash', u'Misfits', u'Quick', u'rock favorites', u'seen live', u'alternative', u'Hard', u'favorites', u'Favorite Artists', u'bonnie raitt', u'horror punk', u""Rock 'n' Roll"", u'deathrock', u'cover songs', u'Punk N Roll', u'8 of 10 stars', u'hardcore punk', u'classic hard rock', u'10 of 10 stars', u'guns', u'punk cover', u'legend', u'good music', u'Glam Metal', u'favorite covers', u'sound storm', u'my music', u'NOT METAL', u'punk covers']"
9,Ashley,112507,1056604,207000,"[u'post-hardcore', u'emocore', u'screamo', u'emo', u'rock', u'amazing', u'really good', u'hardcore', u'pop punk', u'post hardcore', u'favorite song', u'<3', u'metalcore', u'Awesome', u'Favorite', u'Love it', u'Escape the fate', u'alternative rock', u'favorites', u'Love', u'epic', u'american', u'punk rock', u'alternative metal', u'favourite', u'cool', u'male vocalists', u'best', u'love at first listen', u'FUCKING AWESOME', u'4 Stars', u'heartbeat', u'catchy as hell', u'popcore', u'Love this song', u'Selena Gomez', u'hilary duff', u'Soundtrack Of My Life', u'under 2 minutes long', u'ronnie', u'kim kardashian', u'Vanessa Hudgens', u'ilu', u'songs I can actually listen to on repeat', u'Ariana Grande', u'hand dance', u'oh my i think i love it', u'Sing mit', u'etf', u'shaushaushau']"
10,Around Town,78189,363614,251000,"[u'indie rock', u'chillout', u'chill', u'british', u'world', u'3', u'World Music', u'FM4', u'sunflower', u'2014 single', u'indie', u'Funk Rock', u'kat fm', u'bbc radio1 playlist 2014', u'Skitz0rz', u'uitluisteren artist', u'holloween skitz0rz', u'indie grls n boys']"
11,Apologize,549000,3571919,208000,"[u'alternative', u'rock', u'pop', u'alternative rock', u'piano rock', u'OneRepublic', u'Mellow', u'pop rock', u'piano', u'apologize', u'indie', u'beautiful', u'male vocalists', u'One Republic', u'Love', u'melancholy', u'favorites', u'sad', u'00s', u'Awesome', u'Timbaland', u'american', u'soft rock', u'male vocalist', u'easy listening', u'amazing', u'2007', u'melancholic', u'Sentimental', u'songs I absolutely love', u'OneRepublic - Apologize', u'favorite songs', u'indie rock', u'cool', u'can listen to this over and over', u'chillout', u'instrumental', u'slow', u'rnb', u'nice', u'loved', u'2000s', u'gossip girl', u'Apologize by One Republic', u'dreaming out loud', u'Hip-Hop', u'chill', u'soul', u'singer-songwriter', u'r&b']"
