,Songs,Listeners,Playcount,Duration,Tags
0,Rain Stigmata (:W: remix for Solar Fake),537,1880,0,[]
1,Injection: Hate,3833,14656,127000,"[u'dark electro', u'germany', u'melodic dark electro']"
2,Lovesong,13508,47637,229000,"[u'synthpop', u'darkwave', u'electronic', u'Wolfsheim', u'german', u'synth pop', u'Gothic', u'electronica', u'electropop', u'pop', u'dark wave', u'she wants revenge', u'Soundtrack', u'seen live', u'80s', u'alternative rock', u'ambient', u'indie rock', u'slow', u'Love', u'dark', u'new wave', u'synth', u'atmospheric', u'Electro Pop', u'pretty', u'ethereal', u'ebm', u'new romantic', u'futurepop', u'wave', u'male vocals', u'4 of 10 stars', u'80er', u'still', u'fave songs ever', u'from germany', u'wave pop', u'Favz', u'lifetime soundtrack', u'pell', u'darkwave duo', u'duster', u'songs that leave me speechless', u'Wolfsheim - Love song', u'darkwave duos', u'Pure morning and evening:-', u'PARA DEDICARSELA A MI EX', u'macdf']"
3,Recover You,9929,42412,285000,"[u'ebm', u'synthpop', u'electronic', u'futurepop', u'electro', u'electronica', u'alternative', u'dark', u'beautiful', u'deutsch', u'german', u'live', u'Po-kraftwerkski', u'Favoritos', u'favoritas', u'weird and wonderful', u'DarkLight', u'songs that mention band name', u'and one recover you', u'LMEEE-related', u'DJ Abe Chicago', u'my fav fun', u'the Beowulfs choice', u'Erotic Body Massage', u'po-andoneovski', u'molonguis', u'bebodables', u'be here be mine', u'watch out for innocence', u'public complicity']"
4,Breathe,10424,34873,255000,"[u'industrial', u'german', u'seen live', u'rock', u'goth', u'Gothic', u'industrial rock', u'ebm', u'industrial metal', u'Gothic Rock', u'NDH', u'neue deutsche h\xe4rte', u'dark technologies', u'Kivaa', u'nemcy', u'oomph - breathe', u'arnd']"
5,HRS:Min:Sec,4971,13883,419000,"[u'futurepop', u'electronic', u'electronica', u'industrial', u'ebm', u'Industrial-electronica', u'Gothic', u'dark electro', u'Gothic Rock', u'goth', u'electro', u'favorites', u'favorite albums', u'synthpop', u'darkwave', u'italian', u'psytrance', u'music to have on', u'Harsh EBM', u'electro-industrial', u'techno-industrial', u'sound', u'add', u'ebm futurepop', u'played in Last fm Player', u'ebm-psytrance', u'Kelly', u'Harsh Electro', u'm', u'darksynth', u'n', u'Electro-Goth', u'marcha', u'purplevelvets loved tracks', u'Noise Electro', u'EBM Gothic', u'favorites ebm electronic', u'DxSFx', u'marcha trance', u'Juna', u'di fm future synthpop']"
6,Auf Kurs,42048,312745,215000,"[u'industrial', u'german', u'ballads', u'rock', u'germany', u'industrial metal', u'sad', u'oomph', u'favourite', u'male vocalists', u'auf kurs', u'metal', u'monster', u'male vocals', u'for you', u'Love', u'beautiful', u'deutsch', u'melancholic', u'love songs', u'relax', u'makes me cry', u'4 Stars', u'Neue Deutsche Haerte', u'eyes closed', u'You make me cry when I want to', u'favorite songs', u'downtempo', u'slow', u'cute', u'romantic', u'Gothic', u'melodic', u'industrial rock', u'melancholy', u'Deutschrock', u'sex', u'loved', u'great lyrics', u'Gothic Rock', u'Ballad', u'Lyric', u'8 of 10 stars', u'7 of 10 stars', u'german lyrics', u'Nu-metal', u'white', u'joy', u'Neue Deutsche Harte', u'ballade']"
7,Desolated Home,2681,14622,319000,"[u'metal', u'rock', u'goth', u'Gothic', u'Gothic Metal', u'Gothic Rock', u'goth rock']"
8,Dein Ende,14372,62072,378000,"[u'synthpop', u'ebm', u'electronica', u'instrumental', u'goth', u'synth pop', u'electronic', u'Synthie-Pop', u'orchestral', u'avantgarde', u'dramatic', u'Berlin', u'futurepop', u'makes me cry', u'extensive vamping', u'minor key tonality', u'chorus', u'ElectronicaDance', u'saddest', u'electronica influences', u'My Favourites', u'groove based composition', u'prominent use of synth', u'prominent percussion', u'disco influences', u'synth rock arranging', u'electronic dance', u'Dark Synthpop', u'darksynth', u'and one', u'danceable grooves', u'synthetic sonority', u'ambient soundscapes', u'almost instrumental', u'german vocal', u'plagueworthy', u'everytime best', u'Niks party', u'Love s Lost', u'wfe']"
9,America (Remix by Mesmer's Eyes),98,917,343000,[]
10,Royalty,1092,6612,298000,"[u'glitchy', u'dark electro', u'ebm', u'tag this track', u'Harsh EBM', u'dark ebm', u'Aggrotech', u'ESC', u'DarkLight', u'rotating']"
11,She Says,2644,7712,265000,"[u'electronica', u'electronic', u'industrial', u'thrash metal', u'wfe']"
12,Loyal To My Hate (Solar Fake Remix),1626,6288,200000,"[u'ebm', u'alternative dance', u'electro-industrial']"
13,Ties of Time,2603,12287,320000,"[u'Gothic', u'lacrimaindarkness']"
14,Kinder der Nacht,31295,151394,258000,"[u'industrial metal', u'industrial', u'Neue Deutsche Haerte', u'german', u'deutsch', u'industrial rock', u'NDH', u'neue deutsche h\xe4rte', u'eisbrecher', u'Gothic', u'german industrial', u'electronic', u'rock', u'Gothic Metal', u'metal', u'electronica', u'ebm', u'want to see live', u'German metal', u'Deutsche Musik', u'german rock', u'ambient', u'dark', u'favourite', u'male vocalists', u'Gothic Rock', u'2', u'german lyrics', u'Neue Deutsche Harte', u'female and male vocalists', u'absolutely fucking love it', u'German Bands', u'gothik', u'lacrimaindarkness', u'Torquemada', u'02', u'cadmium candy', u'wunderschoen', u'cadmium', u'megaherz', u'Angenoma', u'moin', u'braindustrial', u'German Gothik', u'qwerot', u'qwerot89', u'qwerindus', u'Meine Privat-CD-Sammlung', u'cadmiumcandy', u'ytu']"
15,Taub-Stumm-Blind,11465,71400,315000,"[u'industrial', u'industrial metal', u'NDH', u'german', u'eisbrecher', u'neue deutsche h\xe4rte', u'deutsch', u'male vocalists', u'Neue Deutsche Haerte', u'Neue Deutsche Harte', u'bleh', u'german industrial metal']"
16,Ex-ile,576,2316,0,"[u'darkwave', u'Gothic', u'industrial', u'electro', u'electronic', u'dark', u'electro goth', u'old memories', u'dark poetry', u'Zmogus LABAI dievina sita daina', u'cool dance beats', u'heavens bar', u'Gro']"
17,Kissing the Wall,12652,47022,214000,"[u'darkwave', u'synthpop', u'electronic', u'german', u'synth pop', u'Gothic', u'ebm', u'electronica', u'vampire', u'experimental', u'strange', u'other', u'deutsch', u'emotional', u'beat', u'dark wave', u'psychic', u'wonderful', u'4 of 10 stars', u'music to drive by', u'played in Last fm Player', u'2 of 10 stars', u'loved tracks', u'etheral', u'she wants revenge', u'sound effect', u'luna', u'mage', u'just all sorts of faves', u'heavenearth', u'heavenearthmellow', u'Eksprimentell-teknisk-avantgarde-saer-dop-steikbra-metal-musikk', u'akirahoshi dark', u'raik2000', u'ofir9-my80s', u'heavenearthloud']"
18,Getaway,829,2650,289000,"[u'industrial', u'ebm']"
19,Tales Of The Silent City,9312,53348,340000,"[u'darkwave', u'electronic', u'Gothic', u'sad', u'german', u'melancholic', u'sensitive', u'sexy', u'dark', u'romantic', u'melancholy', u'Favourites', u'tragedy', u'Gothic Atmospheric Doom Metal', u'Soundtrack Of My Life', u'lacrimaindarkness', u'diary of dreams', u'darker', u'electronic darkwave', u'mindfully symbolic', u'voices of the inner silence', u'blessing in disguise']"
20,Belle?,6302,68450,379000,"[u'darkwave', u'Gothic', u'electronic', u'amazing', u'german', u'makes me cry', u'ultimate favourites', u'My favourite', u'best songs', u'beautifully sad', u'I can hear Adrian Hates in the background', u'pretty like a pony', u'You come on dance with me to the end of the world']"
21,Love And Fingers,2249,10618,259000,"[u'weird and wonderful', u'mothers boy fathers toy']"
22,Medieval Bit,6207,27012,194000,"[u'industrial', u'ebm', u'electro-industrial', u'electronic', u'instrumental', u'german', u'techno', u'Rave', u'trunkscore']"
23,She Says (V.10111),304,1405,0,[]
24,Santa Virgen Maria,1215,5617,193000,"[u'industrial', u'aggressive', u'Harsh EBM']"
25,Xeon,1631,6738,294000,"[u'hardcore', u'dark electro', u'Gabber', u'hardcore techno', u'Aggrotech']"
26,Im Licht,19303,90338,249000,"[u'industrial', u'german', u'rock', u'industrial metal', u'oomph', u'metal', u'deutsch', u'favourite tracks', u'heavy metal', u'germany', u'deutschland', u'super', u'cool', u'makes me cry', u'yummy', u'Neue Deutsche Haerte', u'hidden track', u'NDH', u'neue deutsche h\xe4rte', u'absolutely fucking love it', u'great vocals', u'full track', u'fuckin good', u'wonderful lyrics', u'male fronted', u'ich liebe es', u'Jo Klase ey', u'to a pain']"
27,Burning Down (Freakangel Remix),259,685,252000,[]
28,Born Dead (Featuring Faderhead,134,433,0,[]
29,Charma Sleeper,9763,58955,342000,"[u'darkwave', u'Gothic', u'electronic', u'industrial', u'new wave', u'german', u'electro', u'synthpop', u'ebm', u'futurepop', u'goth rock', u'alternative', u'goth', u'sad', u'dark', u'synth', u'dark electro', u'6 of 10 stars', u'german artist', u'ed', u'painful', u'sleepless nights', u'lacrimaindarkness', u'electrodark', u'goth-darkwave', u'very sad', u'Adrian Hates', u'nigredo']"
30,Mirror In Your Heart,7222,29457,286000,"[u'synthpop', u'ebm', u'electronic', u'industrial', u'synth pop', u'electro', u'futurepop', u'kauris', u'and one - mirror in your heart', u'Daaaark fantasy', u'mirror in your heart']"
31,And I...,14311,86628,245000,"[u'synthpop', u'darkwave', u'electronic', u'ebm', u'german', u'80s', u'sad', u'Love', u'beautiful', u'pretty', u'melancholic', u'electronica', u'chill', u'slow', u'industrial', u'Dreamy', u'summer', u'hypnotic', u'futurepop', u'Europe', u'vocalist', u'Favourite Songs', u'My Favorites', u'pure bliss', u'favourite voices', u'sheppard', u'dienz', u'electronic melancholy', u'loooooove it', u'sad synthpop', u'its like its meant to be', u'a bit devastating']"
32,Tanz mit mir,15685,102238,199000,"[u'industrial', u'german', u'neue deutsche h\xe4rte', u'rock', u'industrial metal', u'Neue Deutsche Haerte', u'metal', u'Gothic', u'male vocalists', u'Gothic Rock', u'2012', u'6 of 10 stars', u'Neue Deutsche Harte', u'schl4nd', u'deutsch hart geil', u'NDH 2012']"
33,Trip feat. Stewart Who? (Kommand+Kontrol Remix),143,1182,231000,[]
34,Childhood Cruel,9680,30907,179000,"[u'darkwave', u'synthpop', u'Wolfsheim', u'electronic', u'sad', u'synth pop', u'dark wave', u'she wants revenge', u'rock', u'80s', u'goth', u'slow', u'new wave', u'Gothic', u'pretty', u'german', u'melancholic', u'futurepop', u'10 of 10 stars', u'4 of 10 stars', u'Bra', u'cavedwellers', u'songs haunted by choirs', u'lily says yay', u'sexmaul', u'revolver y brujas', u'Lakaien radio', u'chilloutforme']"
35,Testosteron,3246,17197,299000,"[u'electronic', u'dance', u'techno', u'minimal', u'new rave']"
36,circle of pain (lost love RMX),776,3450,363000,[]
37,Heartware,1126,7576,261000,"[u'dark electro', u'ebm', u'Harsh Electro', u'DarkLight', u'rotating']"
38,Soar,1077,6821,251000,"[u'ebm', u'cover', u'dark electro', u'tag this track', u'Aggrotech', u'ESC', u'DarkLight']"
39,Take Some More,8578,36295,194000,"[u'ebm', u'synthpop', u'futurepop', u'electronica', u'industrial', u'german', u'doomed', u'goth', u'drugs', u'6 of 10 stars', u'dark ebm', u'pills', u'Oldschool EBM', u'bodypop', u'Great tracks', u'Soundtrack Of My Life', u'stopgap', u'sonic fetish', u'elektronischkoerperlicher-bolzen', u'best--dark', u'planet-electro', u'raik2000', u'social theme', u'the suicide rate is increasing']"
40,The Darkest Of All Hours,11011,61649,259000,"[u'darkwave', u'dark wave', u'electronic', u'Gothic', u'industrial', u'2007', u'melancholic', u'essentials', u'powerful', u'sweet pain', u'diary of dreams', u'aww at first sight', u'depression and suicide life', u'Zmogus LABAI dievina sita daina', u'the darkest of all hours']"
41,Our Time (Vigilante Remix),137,468,156000,[]
42,Torn Being,2681,11182,283000,[]
