,Songs,Listeners,Playcount,Duration,Tags
0,"The Lost Song, Part 2",29626,245839,348000,"[u'Progressive rock', u'atmospheric rock', u'cortex leech', u'rock', u'female vocalists', u'romantic', u'beautiful', u'8 of 10 stars', u'Masterpiece', u'7 of 10 stars', u'6 of 10 stars', u'soothing', u'Anathema']"
1,Dream On - Remastered,8661,20030,0,"[u'electronic', u'electronica', u'alternative', u'dance', u'new wave', u'synthpop', u'alternative dance']"
2,The Times We Bled,533,2739,281000,[]
3,Dreaming of Oblivion,6297,41460,307000,"[u'Melodic Death Metal', u'Death Doom Metal', u'metal', u'Progressive metal', u'doom metal', u'chh']"
4,"Pramen, co ví - Thinking Spring",188,534,0,[]
5,Black Session,40561,214109,554000,"[u'doom metal', u'Gothic Metal', u'depressive rock', u'metal', u'Dark metal', u'Progressive metal', u'Gothic', u'melancholic', u'depressive', u'Death Doom Metal', u'rock', u'Doom', u'Progressive', u'alternative rock', u'goth', u'swedish', u'sad', u'Love', u'dark', u'favourite', u'stoner', u'best song ever', u'Black', u'7 of 10 stars', u'colours', u'silence', u'Swedish Metal', u'xx', u'dark rock', u'progressive doom metal', u'frightening', u'Katatonia', u'depressive metal', u'Zaebis', u'metalero', u'My own Music', u'Tonights Decision', u'', u'Z3PO like this']"
6,Lizard Skin,347,3015,230000,[]
7,In Parting,14325,102170,561000,"[u'Melodic Death Metal', u'progressive death metal', u'Progressive rock', u'progressive gothic melodic death metal']"
8,Inis Mona,137952,1762835,249000,"[u'folk metal', u'pagan metal', u'celtic metal', u'Melodic Death Metal', u'metal', u'Celtic Folk Metal', u'viking metal', u'folk melodic death metal', u'folk', u'Eluveitie', u'Awesome', u'death metal', u'manau cover', u'swiss', u'gaelic metal', u'Pagan', u'celtic', u'manau', u'Melodic Folk Death', u'epic metal', u'swiss metal', u'manau metal', u'seen live', u'favorites', u'epic', u'best of 2008', u'pagan folk metal', u'Legendary', u'melodic metal', u'10 of 10 stars', u'celtic folk', u'pagan death metal', u'Folk Death Metal', u'Play this loud enough to raise the dead', u'powerfull', u'songs I obsessed with', u'heavy metal', u'black metal', u'2008', u'fantastic', u'switzerland', u'fuck yeah', u'rap metal', u'pwnage', u'folk and viking metal', u'Epic Folk Metal', u'symphonic black', u'celtic pagan metal', u'bogowie', u'fiddle metal']"
9,Regain the Fire,21433,156678,267000,"[u'Melodic Death Metal', u'metal', u'death metal', u'finnish', u'northern metal', u'seen live', u'Power metal', u'me like', u'finish melodic death metal']"
