,Songs,Listeners,Playcount,Duration,Tags
0,Suvarnabhasagarbha,222,473,533000,[]
1,Maitreya,175,362,450000,[]
2,Suvarnaratnakaracchatrakuta,176,383,358000,[]
3,Simhaghosha,252,456,430000,"[u'new wave', u'synthpop', u'Suomi']"
4,B3,227,464,141000,[]
5,Simha,242,533,501000,[u'Suomi']
6,E,280,555,208000,[]
7,Rike's Birthday,132,334,227000,[u'instrumental']
8,Psique,120,233,300000,[]
9,The Drum,4019,10005,238000,"[u'electronic', u'electro', u'post-punk', u'synth', u'old skool', u""80's"", u'cold wave', u'minimal synth', u'minimal wave party']"
10,Schneepalast,110,216,156000,[]
11,Fuanyaka,46,80,168000,[]
12,Incarna,110,230,423000,[]
13,Compudrive,139,330,225000,[]
14,Burn The Bridge,50,93,0,[]
15,Happy Life,598,2308,285000,"[u'electronic', u'synth pop', u'synthpop', u'minimal electronic', u'songs that break my brain', u'sad song happy lyrics', u'80s rare']"
16,Prima Dona,133,241,182000,[]
17,New Brass,130,233,244000,[]
18,Finale III,225,590,170000,[]
19,Flight Of The Bumble Bee,611,1745,207000,[u'crossover']
20,Meddle,256,606,67000,[]
21,Improvisation,286,834,541000,[]
22,Romance,552,1449,209000,[u'classic rock']
23,Lonely Chase,586,1335,190000,[u'classic rock']
24,Smile,551,1338,173000,"[u'classic rock', u'instrumental']"
25,Dreams,308,786,92000,[]
26,The Peruvian Flute,661,1743,484000,"[u'classic rock', u'crossover', u'Symphonic Rock']"
27,Toccata,1831,5687,314000,"[u'Symphonic Rock', u'classic rock', u'instrumental']"
28,Fata Morgana,1,1,0,[]
29,Miroitements,43,76,1313000,[]
30,Make Love Not War to Everybody,24,45,0,[]
31,Heroicredolphysiognomystery,25,43,0,[]
32,Assemblage,23,49,0,[]
33,Robotika,571,1352,190000,"[u'krautrock', u'experimental', u'psychedelic', u'Psychedelic Rock', u'robots']"
34,3 Worlds,500,938,714000,"[u'experimental', u'krautrock', u'psychedelic', u'over 5 minutes long', u'Songs over 10 minutes long']"
