,Songs,Listeners,Playcount,Duration,Tags
0,Więchuj to HUJ,7,18,0,[]
1,Új Idők,48,104,204000,[]
2,Sötét Póknő,56,135,297000,[]
3,Utolsó Motorzás,42,112,0,[]
4,Rock 'N' Roll Végzet,57,171,0,[]
5,Tépj Szét Minden Láncot,88,235,283000,[]
6,Divine Step (Conspectu Mortis),7289,33102,382000,"[u'thrash metal', u'Technical Thrash Metal', u'metal', u'Progressive metal', u'metalcore', u'progressive thrash metal', u'heavy metal', u'industrial', u'90s', u'death metal', u'trash metal', u'progressive thrash', u'industrial power metal', u'metalcore metal', u'quintuple meter', u'coroner']"
7,Killing Technology,15329,51999,453000,"[u'thrash metal', u'metal', u'progressive thrash metal', u'Progressive metal', u'718 Metal', u'heavy metal', u'80s', u'cyberpunk', u'Technical Thrash Metal', u'my favorite', u'hc punk', u'industrial thrash metal', u'Neuroshima', u'cyber thrash metal', u'LongDayEdition', u'Nuclear Thrash', u'The Gods - VOIVOD', u'TE RIFFY JA PIERDOLE']"
8,Finished with the Dogs,6071,18660,147000,"[u'thrash metal', u'metal', u'old school', u'Teutonic Thrash', u'female fronted thrash metal', u'female thrash', u'myk holy moses']"
9,Reborn Through Hate,15619,66129,242000,"[u'Technical Thrash Metal', u'thrash metal', u'metal', u'progressive thrash metal', u'coroner', u'80s', u'Progressive metal', u'swiss', u'kick ass', u'Metal Up Your Ass', u'nuno fonseca', u'best double bass', u'cherrysthorne', u'metalmittwoch']"
10,Bleed for the Godz,7984,42273,209000,"[u'speed metal', u'thrash metal', u'Awesome', u'Power metal', u'epic as fuck', u'pwns']"
11,Tired and Red,44772,228925,286000,"[u'thrash metal', u'metal', u'sodom', u'80s', u'thrash', u'german', u'heavy metal', u'old school thrash metal', u'german thrash', u'acoustic', u'old school', u'718 Metal', u'german thrash metal', u'brutal thrash metal', u'teutonic thrash metal', u'In Your Fucking Face', u'thrash fucking metal', u'Kick Ass nigger killing metal', u'Masters of Trash Metal', u'progressive blackened thrash metal', u'black metal', u'beautiful', u'speed metal', u'germany', u'best', u'8 of 10 stars', u'Fuck yes', u'emusic', u'1989', u'genious', u'Teutonic Thrash', u'nothing on-hand', u'Leet', u'genious guitar themes', u'fantastic feeling', u'canavar gibi', u'genious feeling', u'Brutal Assault 2014', u'myk sodom', u'yok boyle bi solo', u'awesome acoustic part', u'genious acoustic part', u'germanski nakurw']"
12,Skeleton on Your Shoulder,18737,72872,335000,"[u'thrash metal', u'Technical Thrash Metal', u'progressive thrash metal', u'metal', u'Brutal Legend', u'Progressive metal', u'80s', u'Hard', u'Dreamy', u'atmospheric', u'death metal', u'Technical Death Metal', u'wonderful', u'Eargasm', u'1980s', u'progressive death metal', u'exciting', u'genious', u'jazz metal', u'progressive thrash', u'beautiful solo', u'over 5 minutes long', u'very fast', u'Acoustic intro', u'coroner', u'awesome solos', u'genious riffs', u'genious guitar themes', u'genious solo', u'extremely fast', u'fantastic feeling', u'genious atmosphere', u'genious bizarre feeling', u'genious feeling', u'virtuoso solos', u'bizarre fantastic feeling', u'atmospheric intro', u'genious atmospheric part', u'greatest intros']"
13,Arc-Lite,14028,58823,200000,"[u'thrash metal', u'Technical Thrash Metal', u'instrumental', u'progressive thrash metal', u'metal', u'progressive thrash', u'80s', u'Progressive metal', u'epic', u'thrash', u'swiss', u'FUCKING AWESOME', u'trash metal', u'6', u'technical thrash', u'coroner']"
14,Masked Jackal,19603,96721,286000,"[u'Technical Thrash Metal', u'thrash metal', u'metal', u'old school', u'progressive thrash metal', u'Awesome', u'aggression', u'hc punk', u'awesome guitar solos', u'80s', u'good', u'Best Band EVER', u'718 Metal', u'progressive thrash', u'a favorite', u'awesome riffs', u'my favorite', u'coroner', u'awesome solos', u'Thrash classic', u'bizarre feeling', u'virtuoso solos', u'awesome guitar themes', u'great guitar themes', u'bizarre fantastic feeling', u'reminds me of his sexy t-shirt']"
15,Absorbed,15818,63642,223000,"[u'thrash metal', u'Technical Thrash Metal', u'metal', u'Progressive metal', u'80s', u'oldschool', u'Awesome', u'genious', u'progressive thrash metal', u'progressive thrash', u'officially awesome', u'favourite lyrics', u'coroner', u'genious riffs', u'cherrysthorne']"
16,The Rise of Satanic Might,14,21,0,[]
17,Under the Sign of the Moon,1168,5363,455000,[]
18,Decibel rebel,2954,13601,166000,"[u'thrash metal', u'awesome shit', u'metal anthems']"
19,State Of Shock,168,527,209000,[]
20,State Of Shock,168,527,209000,[]
21,Wild Waves,80,187,0,[]
22,Outer Isolation,9901,42271,511000,"[u'thrash metal', u'progressive thrash metal', u'metal', u'Progressive metal', u'10s', u'progressive black metal', u'Technical Thrash Metal', u'progressive thrash', u'Thrash revival']"
23,Nosferatu,13400,59340,214000,"[u'Technical Thrash Metal', u'thrash metal', u'instrumental', u'metal', u'instrumental masterpiece', u'Best instrumental ever', u'speed metal', u'Technical Metal', u'kick ass', u'progressive thrash metal', u'progressive thrash', u'coroner', u'80s', u'epic', u'thrash', u'swiss', u'guitar virtuoso', u'great solo', u'instrumental metal', u'totally awesome', u'best guitar solos', u'god damn']"
24,Oddech Wymarłych Światów,117,176,0,[]
25,Pale Sister,12016,49490,295000,"[u'thrash metal', u'Technical Thrash Metal', u'metal', u'Progressive metal', u'coroner', u'speed metal', u'90s', u'Progressive', u'progressive thrash', u'classic thrash']"
26,Metamorphosis,13408,57984,332000,"[u'thrash metal', u'Technical Thrash Metal', u'Progressive metal', u'thrash', u'metal', u'brutal', u'90s', u'Progressive', u'Technical Death Metal', u'technical', u'progressive thrash', u'coroner']"
27,Sirens,13222,59021,335000,"[u'thrash metal', u'Technical Thrash Metal', u'Progressive metal', u'metal', u'coroner', u'90s', u'progressive thrash']"
28,Semtex Revolution,14861,64294,330000,"[u'thrash metal', u'Technical Thrash Metal', u'metal', u'Progressive metal', u'thrash', u'coroner', u'90s', u'swiss', u'Fuck yes', u'progressive thrash', u'old school death', u'drbeatdownclown', u'god tier']"
29,Son of Lilith,15008,65639,413000,"[u'thrash metal', u'Technical Thrash Metal', u'metal', u'Progressive metal', u'coroner', u'90s', u'swiss', u'progressive thrash', u'beautiful solo']"
30,Divine Step (Conspectu Mortis),7289,33102,382000,"[u'thrash metal', u'Technical Thrash Metal', u'metal', u'Progressive metal', u'metalcore', u'progressive thrash metal', u'heavy metal', u'industrial', u'90s', u'death metal', u'trash metal', u'progressive thrash', u'industrial power metal', u'metalcore metal', u'quintuple meter', u'coroner']"
31,Merciless Game,11546,43760,225000,"[u'heavy metal', u'Power metal', u'metal', u'pirate metal', u'Running Wild']"
32,Raw Ride,14140,64698,279000,"[u'heavy metal', u'Power metal', u'metal', u'hard and heavy', u'the best melodic metal', u'f', u'Running Wild']"
33,Land of Ice,11756,43883,296000,"[u'heavy metal', u'Power metal', u'metal', u'Running Wild', u'german', u'turbo']"
34,Raise Your Fist,30635,120035,330000,"[u'heavy metal', u'Power metal', u'metal', u'speed metal', u'Running Wild', u'pirate metal', u'black metal', u'80s', u'excellent', u'german', u'ok', u'Guitar Solo', u'classic metal', u'i had to change my pants after this song', u'over 5 minutes long', u'Metal Gods', u'metal anthem', u'I want back to the 80s', u'107', u'iron maidem', u'rebelious', u'ALBEROCK', u'gnirzheavy', u'raise your fist', u'TrashMyHeadacheAway']"
35,War In the Gutter,12867,49128,199000,"[u'heavy metal', u'metal', u'speed metal', u'melodic speed metal', u'Power metal']"
36,Diamonds of the Black Chest,14756,65354,187000,"[u'heavy metal', u'metal', u'Power metal', u'pirate metal', u'speed metal', u'pirate', u'melodic speed metal', u'music', u'Megadeth', u'white power', u'White Pride', u'Running Wild']"
37,Beggar's Night,10194,44256,305000,"[u'heavy metal', u'metal', u'Power metal', u'awesome riff']"
38,Under Jolly Roger,52681,232899,282000,"[u'heavy metal', u'pirate metal', u'Power metal', u'metal', u'pirates', u'speed metal', u'pirate', u'Running Wild', u'under jolly roger', u'hard rock', u'thrash metal', u'excellent', u'Pirate Song', u'just all sorts of faves', u'yarrr', u'melodic metal', u'Favourite Songs', u'music to drive by', u'All time favourites', u'classic metal', u'Fantastic Lyrics', u'historic metal', u'singing along', u'arrrr', u'perfectly haunting', u'classic rock', u'melodic heavy metal', u'seen live', u'rock', u'epic', u'viking metal', u'upbeat', u'german', u'live', u'rock n roll', u'serenity', u'classic hard rock', u'russian metal', u'various', u'pirates in tight white pants', u'the best', u'Yarr', u'Melodic Power Metal', u'loved tracks', u'Radiostation', u'old school heavy metal', u'classic heavy metal', u'sol', u'legendary song', u'absolute classics']"
39,Back to Back,12478,46498,214000,"[u'heavy metal', u'hard rock', u'Pretty Maids', u'metal', u'Pretty Maids - Melodic Heavy Metal', u'Power metal', u'melodic metal', u'back to back', u'old-school heavy metal', u'contains eternal truths', u'lesser known hair metal']"
