,Songs,Listeners,Playcount,Duration,Tags
0,Savagery,6694,29424,302000,"[u'thrash metal', u'metal', u'speed metal', u'thrash', u'boring', u'718 Love']"
1,Future Ages Gone,7238,31168,236000,"[u'thrash metal', u'metal']"
2,Wake Up... Destroy,7087,32657,282000,"[u'thrash metal', u'metal']"
3,Shattered Like Glass,9282,45939,202000,"[u'thrash metal', u'metal']"
4,Living Weapon,10538,56373,262000,"[u'thrash metal', u'In Your Fucking Face', u'metal', u'Awesome', u'speed metal', u'american', u'old school thrash metal']"
5,Forgotten Dead,8612,36146,246000,"[u'thrash metal', u'Megadeth', u'haohmaru', u'metal', u'2009', u'Testament', u'exodus', u'kkk', u'roh', u'molly holly', u'jerry lynn']"
6,Senseless Life,8820,39107,295000,"[u'thrash metal', u'heavy metal', u'metal', u'thrash', u'California', u'old school thrash metal', u'New School THrash Metal']"
7,Shadow From the Tomb,8963,40055,245000,"[u'thrash metal', u'heavy metal', u'metal', u'2009', u'thrash', u'Technical Metal', u'warbringer', u'speed trash metal']"
8,Nightmare Anatomy,8919,38637,240000,"[u'thrash metal', u'metal', u'instrumental', u'heavy metal', u'fuck yeah', u'stolen', u'awesome drumming']"
9,Prey For Death,9857,43927,284000,"[u'thrash metal', u'metal']"
10,Abandoned By Time,10194,48449,260000,"[u'thrash metal', u'Thrash revival', u'metal']"
11,Scorched Earth,10423,49210,222000,"[u'thrash metal', u'heavy metal', u'metal']"
12,Severed Reality,13090,67230,238000,"[u'thrash metal', u'heavy metal', u'metal', u'seen live', u'speed metal', u'thrash', u'Slayer', u'Megadeth', u'Testament', u'exodus']"
13,Living In A Whirlwind,12086,62497,200000,"[u'thrash metal', u'metal', u'rock band', u'Rock Band Network', u'heavy metal', u'thrash']"
14,Jackal,12214,60756,187000,"[u'thrash metal', u'speed metal', u'retro thrash', u'metal', u'Megadeth', u'Testament', u'exodus', u'haohmaru']"
15,Born Of The Ruins,13646,50427,227000,"[u'thrash metal', u'thrash', u'metal', u'speed metal', u'waltz', u'old school', u'cool', u'Good Stuff', u'Megadeth', u'Testament', u'exodus', u'haohmaru', u'deathening', u'nut busting thrash metal', u'awesomenewschool Thrashl', u'sickk tune']"
16,Shoot To Kill,14975,62022,193000,"[u'thrash metal', u'metal', u'speed metal', u'american', u'New School', u'seen live', u'cool', u'4', u'Megadeth', u'Testament', u'exodus', u'seen performed live', u'haohmaru', u'deathening']"
17,Instruments Of Torture,13110,49157,217000,"[u'thrash metal', u'metal', u'speed metal', u'thrash', u'crossover', u'Megadeth', u'Testament', u'New School', u'exodus', u'kkk', u'haohmaru', u'Combat Thrash', u'VELL COME I BEEN XPECTING U THESE R ME DEVICES', u'deathening']"
18,Beneath The Waves,14211,58495,230000,"[u'thrash metal', u'metal', u'speed metal', u'crossover', u'deathening']"
19,At The Crack Of Doom,14038,57698,248000,"[u'thrash metal', u'metal', u'speed metal', u'blackened thrash metal', u'Megadeth', u'New School', u'jeff young', u'royal ruckus', u'New School THrash Metal']"
20,Hell On Earth,16492,68329,204000,"[u'thrash metal', u'old school thrash metal', u'metal', u'speed metal', u'thrash', u'Megadeth', u'combat thrash metal', u'mtv', u'Overkill', u'Testament', u'DRI', u'exodus', u'sod', u'attacker', u'Skeletonwitch', u'deathening']"
21,Dread Command,17811,66717,176000,"[u'thrash metal', u'speed metal', u'thrash', u'metal', u'Megadeth', u'Testament', u'New School', u'exodus', u'Modern Thrash', u'Thrash revival', u'haohmaru', u'waltz', u'hot', u'mtv', u'Nakoruru', u'kkk', u'neckbreaking stuff', u'attacker', u'jubei yagyu', u'Combat Thrash', u'deathening', u'I would have loved this when I was thirteen']"
22,Systematic Genocide,16338,66073,229000,"[u'thrash metal', u'metal', u'speed metal', u'crossover', u'New School', u'heavy metal', u'old school', u'seen live', u'hard rock', u'american', u'thrash', u'00s', u'broken', u'2000s', u'skips', u'Megadeth', u'Testament', u'exodus', u'Skeletonwitch', u'deathening']"
23,Total War,24579,119289,256000,"[u'thrash metal', u'speed metal', u'metal', u'thrash', u'Combat Thrash', u'FUCKING AWESOME', u'Megadeth', u'Testament', u'exodus', u'heavy metal', u'seen live', u'hard rock', u'USA', u'dance', u'spoken word', u'amazing', u'old school', u'death metal', u'crossover', u'awesome live', u'best songs ever', u'New School', u'Kreator', u'New Wave Of Thrash Metal', u'Thrash revival', u'In Your Fucking Face', u'musical journey', u'headbangers ball', u'seen performed live', u'kkk', u'true thrash', u'chish', u'Sick Drummer', u'Modern Era Thrash Metal', u'pure devastation', u'see you in the moshpit', u'haohmaru', u'attacker', u'deathening', u'my rebels hours']"
24,When the Guns Fell Silent,940,2334,0,[]
25,Divinity of Flesh,1028,2726,229000,[]
26,Spectral Asylum,1060,2659,333000,[]
27,Descending Blade,1151,3044,254000,[]
28,Shellfire,1197,3295,238000,[u'thrash metal']
29,Remain Violent,2044,5389,204000,"[u'thrash metal', u'warbringer ft eric cartman']"
30,Woe to the Vanquished,1309,3568,240000,[]
31,Silhouettes,1945,5141,285000,[]
32,Spectral Asylum,1060,2659,333000,[]
33,Descending Blade,1151,3044,254000,[]
34,Shellfire,1197,3295,238000,[u'thrash metal']
35,Remain Violent,2044,5389,204000,"[u'thrash metal', u'warbringer ft eric cartman']"
36,Shellfire,1197,3295,238000,[u'thrash metal']
37,Remain Violent,2044,5389,204000,"[u'thrash metal', u'warbringer ft eric cartman']"
38,When the Guns Fell Silent,940,2334,0,[]
39,Divinity of Flesh,1028,2726,229000,[]
40,Spectral Asylum,1060,2659,333000,[]
41,Descending Blade,1151,3044,254000,[]
42,Shellfire,1197,3295,238000,[u'thrash metal']
43,Remain Violent,2044,5389,204000,"[u'thrash metal', u'warbringer ft eric cartman']"
44,Woe to the Vanquished,1309,3568,240000,[]
45,Silhouettes,1945,5141,285000,[]
