,Songs,Listeners,Playcount,Duration,Tags
0,Walpurgisnacht,9091,64454,241000,"[u'folk', u'female vocalists', u'germany', u'german', u'samba', u'Mittelalter']"
1,Walpurgisnacht,9091,64454,241000,"[u'folk', u'female vocalists', u'germany', u'german', u'samba', u'Mittelalter']"
2,Lethargy,18580,167252,240000,"[u'depressive black metal', u'black metal', u'Depressive Suicidal Black Metal', u'metal', u'swedish', u'Suicidal Black Metal', u'depressive rock', u'DSBM', u'ambient', u'post-punk', u'melodic', u'melancholy', u'dark ambient', u'melancholic black metal', u'rock', u'experimental', u'happy', u'Post punk', u'atmospheric', u'melancholic', u'00s', u'Sweden', u'melodic black metal', u'ambient black metal', u'atmospheric black metal', u'progressive black metal', u'experimental black metal', u'depressive', u'post black metal', u'melodic black', u'misanthropic black metal', u'dark black metal', u'blackened post-punk', u'raw depressive black metal']"
3,Major Fuck Off,16404,128985,145000,"[u'depressive black metal', u'black metal', u'metal', u'depressive rock', u'swedish', u'Suicidal Black Metal', u'DSBM', u'Depressive Suicidal Black Metal', u'post-punk', u'angry', u'Fuck Off', u'list', u'depressive metal', u'songs to play after you sit for an hour waiting for a bus', u'profane titles']"
4,Myspys,24542,226452,245000,"[u'depressive black metal', u'black metal', u'Suicidal Black Metal', u'swedish', u'metal', u'DSBM', u'Depressive Suicidal Black Metal', u'FUCKING AWESOME', u'depressive rock', u'happy metal', u'depressive metal', u'happy', u'easy listening', u'depressive', u'makes me want to dance', u'rock', u'experimental', u'albums I own', u'favorites', u'post-punk', u'melancholy', u'melancholic', u'00s', u'Sweden', u'bands to check out', u'dance metal', u'Post-Black Metal', u'b', u'fucking beautiful', u'epileptic', u'favorite riffs', u'chaotic feverish insanity', u'one of the best bands to ever exist', u'happy suicide', u'songs to play after you sit for an hour waiting for a bus', u'epileptic metal']"
5,Luguber Framtid,16723,144687,186000,"[u'depressive black metal', u'black metal', u'Suicidal Black Metal', u'swedish', u'depressive rock', u'metal', u'melancholic', u'DSBM', u'Depressive Suicidal Black Metal', u'depressive metal', u'rock', u'alternative', u'alternative rock', u'post-punk', u'male vocalists', u'Sweden', u'Avant-Garde Black Metal', u'dance metal', u'happy metal', u'Brilliance', u'alternative black metal', u'Blackened Rock', u'suicidal rock', u'depressive blackened rock', u'blackened pop', u'metalistkreig', u'pop-like']"
6,Past Remembrance,147,464,142000,[]
7,Past Remembrance,147,464,142000,[]
8,Transcendence,177,542,472000,[]
9,Our Fading Horizons,5649,24729,634000,"[u'black metal', u'hypnotic', u'Ukraine', u'eerie', u'martial drumming', u'melancholic', u'nsbm', u'hate forest', u'Ancient Spirit', u'martial black metal']"
10,Ku Ku Ku,30496,169529,112000,"[u'neofolk', u'dark', u'dark folk', u'Gothic', u'bejbe', u'experimental', u'industrial', u'trippy', u'apocalyptic folk', u'ambient', u'90s', u'waltz', u'folk noir', u'darkwave', u'ok', u'all time favorites', u'post-apocalyptic', u'death in june', u'ljubav i shum', u'artistically spark', u'arnd only', u'immer 3mal mehr herzchen lieder', u'MINOG Case']"
11,Because of Him,29760,145237,226000,"[u'neofolk', u'dark folk', u'Gothic Rock', u'avantgarde', u'cover', u'singer-songwriter', u'apocalyptic folk', u'british', u'alternative', u'folk', u'beautiful', u'90s', u'covers', u'folk noir', u'darkwave', u""80's"", u'nostalgia', u'neo folk', u'progressive folk', u'Scandinavian folk', u'blasphemous', u'Jim Jones', u'Hafen1', u'Those Songs', u'symphonic folk', u'artistically spark']"
12,The Mourner's Bench,30446,159700,151000,"[u'neofolk', u'apocalyptic folk', u'dark folk', u'cover', u'dark', u'industrial', u'Experimental Rock', u'darkwave', u'perfect', u'british', u'ambient', u'experimental', u'UK', u'Gothic', u'covers', u'folk noir', u'depressing', u""80's"", u'bitter', u'The Breath of the Universe', u'mid', u'death in june', u'under three minutes', u'Jim Jones', u'douglas p', u'My diary', u'MINOG Case']"
13,He's Disabled,35095,198852,248000,"[u'neofolk', u'apocalyptic folk', u'dark folk', u'Gothic Rock', u'folk', u'Gothic', u'industrial', u'cover', u'atmospheric', u'Avant-Garde', u'melancholic', u'darkwave', u'neo-folk', u'pagan folk', u'ambient industrial', u'gothic folk', u'death in june', u'goth', u'ambient', u'Love', u'epic', u'dark', u'beautiful', u'Acid', u'covers', u'avantgarde', u'folk noir', u""80's"", u'Favorite', u'lol', u'FUCKING AWESOME', u'Masterpiece', u'old school goth', u'progressive folk', u'The Breath of the Universe', u'blasphemous', u'Jim Jones', u'zlo', u'painful truths', u'douglas p', u'existentialism', u'fuck hope', u'Neo-Folk Apocalyptic Folk Dark Folk', u'lurrrve', u'the perfect song', u'artistically spark', u'arnd only', u'Rock Metal Folk Gothik', u'fatal illusions', u'fucking adore it']"
