,Songs,Listeners,Playcount,Duration,Tags
0,Hail The New Age,5140,16179,188000,"[u'death metal', u'post-apocalypse']"
1,Legal Rapes,5956,19067,190000,"[u'death metal', u'viking metal', u'Swedish Metal', u'old school death metal']"
2,Victims Of War,7313,25124,248000,"[u'death metal', u'viking metal', u'heavy metal', u'black metal', u'metal', u'Melodic Death Metal', u'soulful', u'melodic metal', u'Swedish Metal', u'old school death metal', u'Pure Death Metal', u'how to bang', u'ladne :P', u'imre23']"
3,The Cave,3254,9569,232000,[u'post-rock underground full tracks']
4,The Mist,3191,9268,167000,[u'post-rock underground full tracks']
5,The Castle,3730,10665,108000,"[u'post-rock underground full tracks', u'in a beautiful place out in the country']"
6,The Forest,4221,12269,317000,"[u'Silkred-LovedAll', u'post-rock underground full tracks', u'Musical Painting of Twilight', u'electronica', u'instrumental', u'post-rock', u'guitar', u'relaxing', u'percussion', u'woxy', u'rhythmic', u'-post-rock-and-shoegaze-', u'Beboppin']"
7,To Approach the Vivian Girls,1446,4889,348000,[u'post-rock']
8,Tesoro,1436,4998,426000,"[u'post-rock', u'giusychevola gifts from friends']"
9,Mary Ann Nichols,2478,7582,376000,"[u'post-rock', u'SXSW 2013']"
10,Diaspora,3008,10740,166000,"[u'somafm', u'teen wolf', u'deepspaceone']"
11,At Dawns First Light,4690,24348,0,[]
12,The Way of Vikings,18942,93114,0,"[u'Melodic Death Metal', u'heavy metal', u'swedish', u'6 of 10 stars']"
13,Raise Your Horns,27087,125297,264000,"[u'Melodic Death Metal', u'heavy metal', u'swedish', u'DJENT', u'death metal']"
14,One Against All,18688,81272,218000,"[u'heavy metal', u'metal', u'swedish', u'Melodic Death Metal']"
15,On A Sea Of Blood,20169,93541,0,"[u'heavy metal', u'swedish', u'Melodic Death Metal', u'8 of 10 stars']"
16,Wanderer,20772,92388,283000,"[u'heavy metal', u'swedish', u'viking metal', u'Melodic Death Metal']"
17,First Kill,30401,156386,262000,"[u'Melodic Death Metal', u'heavy metal', u'metal', u'swedish', u'viking metal', u'Power metal', u'6 of 10 stars', u'amon amarth']"
18,Breaking The Law,6940,25119,133000,"[u'death metal', u'cover', u'metal', u'judas priest cover', u'old school death metal', u'viking metal', u'covers', u'cover songs', u'cover song', u'Swedish Metal', u'Judas Priest', u'metal cover', u'not good', u'judas priest covers', u'Coverama']"
19,Captured,6420,20622,227000,"[u'death metal', u'old school death metal', u'viking metal', u'Swedish Death Metal', u'metal', u'Swedish Metal']"
20,Execute Them All,8983,35943,199000,"[u'death metal', u'old school death metal', u'viking metal', u'Swedish Metal', u'metal', u'swedish', u'Swedish Death Metal', u'fucking good', u'infectious death']"
21,Forever Goodbye (2045),6008,19831,147000,"[u'death metal', u'metal', u'viking metal', u'Swedish Metal', u'old school death metal']"
22,In The Northern Lands,5962,20270,233000,"[u'death metal', u'instrumental']"
23,Across The Open Sea,7407,25082,165000,"[u'death metal', u'instrumental', u'metal', u'acoustic', u'viking metal', u'Swedish Metal', u'old school death metal', u'erkek adam muzigi', u'naechstes mal bitte gitarre stimmen']"
24,The One Insane,8690,33020,182000,"[u'death metal', u'metal', u'old school death metal', u'Swedish Death Metal', u""Death'n'Roll"", u'free will sacrifice :D']"
25,I Am God,7687,26426,272000,"[u'death metal', u'old school death metal', u'metal', u'viking metal', u'Swedish Metal', u'Swedish Death Metal', u'Unleashed']"
