,Songs,Listeners,Playcount,Duration,Tags
0,Mad World,427593,2067203,212000,"[u'80s', u'new wave', u'pop', u'synth pop', u'alternative', u'synthpop', u'Tears for Fears', u'british', u'electronic', u'mad world', u'rock', u'Donnie Darko', u'new romantic', u'favorites', u'sad', u'melancholy', u'male vocalists', u'1982', u'beautiful', u'Favourites', u'classic rock', u'UK', u'britpop', u'great lyrics', u'synth-pop', u'Retro', u'electronica', u'classic', u'loved', u'covered', u'My 80s', u'Soundtrack', u'melancholic', u""80's"", u'Favorite', u'I want back to the 80s', u'best of eighties', u'alternative rock', u'dance', u'RockPop', u'melodic', u'eighties', u'haunting', u'oldies', u'1980s', u'Pop/Rock']"
1,Verona,1470,15251,0,"[u'preselection', u'estonian eurovision entries', u'eurovision song contest 2017', u'eesti laul 2017']"
2,Sugar,335547,2813753,235000,"[u'pop', u'katy perry birthday', u'katy perry', u'love at first listen', u'10 of 10 stars', u'Birthday', u'pop rock', u'2015', u'Disco', u'rock', u'american', u'sugar', u'catchy', u'male vocalists', u'falsetto', u'best of 2015', u'happy and upbeat', u'Birthday cover', u'electronic', u'soul', u'alternative rock', u'indie pop', u'happy', u'Love', u'epic', u'funk', u'romantic', u'Awesome', u'guitar', u'feel good', u'upbeat', u'prince', u'road', u'summer', u'cool', u'male vocalist', u'Ballad', u'top 40', u'Beach', u'5 Stars', u'hits', u'maroon 5', u'sweet', u'boring', u'design', u'Love it', u'10s', u'pink', u'2010s', u'party time']"
3,Time After Time,600438,2794945,239000,"[u'80s', u'pop', u'female vocalists', u'cyndi lauper', u'new wave', u'Love', u'time after time', u'rock', u'Ballad', u'female vocalist', u'romantic', u'love songs', u'Mellow', u'female', u'singer-songwriter', u'80s Pop', u'easy listening', u'classic rock', u""80's"", u'pop rock', u'beautiful', u'classic', u'favorites', u'oldies', u'soft rock', u'1984', u'dance', u'sad', u'time', u'american', u'nostalgia', u'1980s', u'alternative', u'Cindy Lauper', u'female vocals', u'top 40', u'Female Voices', u'pop ballad', u'eighties', u'party', u'nostalgic', u'80s Music', u'my name is earl']"
4,Under the Bridge,1422897,9657325,273000,"[u'rock', u'alternative', u'Red Hot Chili Peppers', u'90s', u'alternative rock', u'Funk Rock', u'funk', u'favorites', u'classic rock', u'guitar', u'rhcp', u'american', u'under the bridge', u'Ballad', u'Mellow', u'classic', u'melancholy', u'beautiful', u'Awesome', u'California', u'chill', u'favorite songs', u'pop', u'indie', u'crossover', u'funk metal', u'chillout', u'punk', u'Love', u'Favourites', u'seen live', u'sad', u'male vocalists', u'drugs', u'acoustic', u'funky', u'1991', u'ballads', u'90s Rock', u'Grunge', u'los angeles', u'Favourite Songs', u'memories', u'relaxing', u'rock ballad', u'best songs ever', u'flea', u'Red Hot Chili Peppers - Under The Bridge', u'hard rock', u'USA']"
5,Remind Me,10031,60479,272000,"[u'2011', u'country music television']"
6,Drive,359359,1522220,235000,"[u'80s', u'new wave', u'pop', u'classic rock', u'rock', u'The Cars', u'Ballad', u'Mellow', u'Love', u'drive', u'melancholy', u'love songs', u'soft rock', u'slow', u'sad', u'male vocalists', u'cars', u'1984', u'relax', u""80's"", u'easy listening', u'romantic', u'american', u'nostalgic', u'chill', u'oldies', u'ballads', u'pop rock', u'alternative', u'favorites', u'beautiful', u'1980s', u'chillout', u'alternative rock', u'Driving', u'synthpop', u'relaxing', u'80', u'80s Pop', u'electronic', u'classic', u'soft', u'rock ballad', u'80s y 90s', u'The Cars-Drive', u'Soundtrack', u'favorite songs', u'synth pop', u'lovesong', u'melancholic']"
7,Drive By,380049,2971611,197000,"[u'pop', u'alternative', u'rock', u'pop rock', u'train', u'2012', u'catchy', u'love at first listen', u'summer', u'alternative rock', u'happy', u'american', u'english', u'2010s', u'Drive by', u'folk', u'acoustic', u'easy listening', u'guitar', u'Driving', u'upbeat', u'fav', u'10s', u'best of 2012', u'6 of 10 stars', u'drive', u'addictive song', u'wake-up song', u'pop music tag', u'train- drive by', u'electropop', u'indie', u'male', u'sexy', u'indie pop', u'indie rock', u'dance-pop', u'adult contemporary', u'Dreamy', u'JPop', u'Electro Pop', u'party', u'folk rock', u'favourite', u'cool', u'male vocalist', u'male vocalists', u'love songs', u'dance pop', u'alternative pop']"
8,Strange Boy (Bonus Track),1345,3076,0,[]
9,REAL LOVE BABY,49770,185509,189000,"[u'indie', u'folk', u'lofi', u'Riverdale']"
10,Carl Sagan,18018,53749,232000,"[u'Riverdale', u'name check']"
11,Let My Baby Stay,110788,734731,248000,"[u'indie', u'rock', u'indie rock', u'love song', u'fip', u'singer-songwriter', u'C', u'Love', u'Lo-Fi', u'Canadian', u'g', u'montreal', u'love at first listen', u'falling in love', u'baby', u'misc', u'10s', u'nothing', u'sounds', u'everything', u'Maybe', u'NA', u'2014', u'Miscellaneous', u'best of 2014', u'lyssna', u'All', u'genre', u'alles', u'Acoustic Indie', u'listen', u'diverse', u'captured tracks', u'Ljud', u'voyage', u'best love songs', u'possible', u'belki', u'nee', u'perhaps', u'Suggestions', u'Jizz Jazz', u'dinle', u'Diversen', u'Kanske', u'Sain', u'Ingenting', u'luister', u'you might', u'allt']"
12,Away For All Time,1988,4106,277000,[u'Riverdale']
13,Hot Child In The City,25214,92377,220000,"[u'70s', u'classic rock', u'rock', u'pop', u'pop rock', u'hot child in the city', u'sex and the city', u'Canadian', u'fun', u'80s', u'nick gilder', u'favorites', u'oldies', u'sexy', u'singer-songwriter', u'canada', u'catchy', u'upbeat', u'glam rock', u""1970's"", u'1970s', u'seventies', u'One Hit Wonders', u'Soundtrack', u'new york', u'dance', u'happy', u'soft rock', u'guitar', u'bass', u'electric guitar', u'drums', u'Retro', u'long', u'party', u'1978', u'heard on Pandora', u'powerpop', u'dance pop', u'rock n roll', u'singer-songwriters', u'top 40', u'nostalgia', u'male vocals', u'electric', u'7 of 10 stars', u'Radio Music', u'Feel Good Music', u'wonder', u'1979']"
14,Who Knows,78,239,213000,[]
15,Don't Come Easy,2539,14454,0,"[u'australian', u'australia', u'Eurovision Song Contest', u'Eurovision', u'ESC', u'The X Factor', u'talent show', u'eurovision', u'Eurovision 2017', u'2017 single']"
