,Songs,Listeners,Playcount,Duration,Tags
0,Promise of the World (Sekai no Yakusoku): Howl’s Moving Castle,158,372,0,[]
1,Ponyo on the Cliff by the Sea (Gake no Ue no Ponyo): Ponyo on the Cliff by the Sea,128,421,162000,[]
2,Nausicaa Requiem (Naushika Rekuiemu): Nausicaa of the Valley of the Wind,167,346,156000,[]
3,Teru’s Song (Teru no Uta): Tales From Earthsea,160,407,0,[]
4,Enveloppee de Tendresse (Yasashisa ni Tsutsumareta Nara): Kiki’s Delivery Service,108,237,0,[]
5,The Name of Life (Inochi no Namae): Spirited Away,190,490,275000,[]
6,Starting the Job (Shigoto Hajime): Kiki’s Delivery Service,128,281,0,[]
7,One Summer’s Day (Ano Natsu he): Spirited Away,200,579,0,[]
8,Flying Boatmen: Porco Rosso,108,380,87000,[]
9,Arrietty's Song: The Secret World of Arrietty,189,643,157000,[]
10,Reprise (Futatabi): Spirited Away,166,400,95000,[]
11,Contrail (Hikoukigumo): The Wind Rises,165,474,196000,[]
12,Sheeta’s Decision (Shiita no Ketsui): Laputa Castle in the Sky,166,351,0,[]
13,Starting the Job (Shigoto Hajime) for Piccolo: Kiki’s Delivery Service,62,102,0,[]
14,Laputa Castle in the Sky (Tenkuu no Shiro Rapyuta): Laputa Castle in the Sky,181,397,215000,[]
15,The Bygone Days (Kaerazaru Hibi): Porco Rosso,183,451,152000,[]
16,"Take Me Home, Country Roads (Kantoriiroodo): Whisper of the Heart",144,498,249000,[]
17,Become the Wind (Kaze ni Naru) for Piccolo: The Cat Returns,55,82,114000,[]
18,Stroll (Opening Theme Song): Sampo (Opening Shudaika): My Neighbor Totoro,164,497,153000,[]
19,A Town With an Ocean View (Umi no Mieru Machi): Kiki's Delivery Service,180,424,194000,[]
20,Flying Boatmen (for Piccolo): Porco Rosso,48,79,87000,[]
21,"My Neighbor Totoro (Tonari no Totoro, Ending Shudaika): My Neighbor Totoro",196,431,237000,[]
22,Rouge Message (Ryuuju no Dengon): Kiki’s Delivery Service,112,255,0,[]
23,Memories of Life (Inochi no Kinoku): The Tale of Princess Kaguya,178,466,223000,[]
24,Journey (Tabidachi): Kiki's Delivery Service,133,280,141000,[]
25,Always With Me (Itsumo Nando Demo): Spirited Away,205,1020,208000,[]
26,Mother of the Sea (Umi no Okasan): Ponyo on the Cliff by the Sea,127,274,147000,[]
27,The Bird Man ~Ending~ (Tori no Hito ~Ending~): Nausicaa of the Valley of the Wind,165,355,152000,[]
28,Fine on the Outside: When Marnie was There,316,747,241000,[]
29,"The Rose - The Seed of Love (Ai wa Hana, Kimi wa Sono Tane): Only Yesterday",122,273,217000,[]
30,Waltz for Aidan (Chem19 Demo),257,525,220000,[]
31,Return to Hot Chicken,106084,445068,98000,"[u'instrumental', u'indie', u'american i like', u'indie rock', u'chillout', u'rock', u'ambient', u'H5N1', u'Yo La Tengo', u'chill', u'alternative', u'under two minutes', u'Chicken Music', u'similar to: minutemen', u'Alternative  Punk', u'shoegaze', u'guitar', u'soundscape', u'90s', u'noise pop', u'postrock', u'relaxing', u'cool', u'Rock and Roll', u'sleepytime', u'nostalgia', u'best album openers', u'airy', u'animal songs', u'self-referential', u'birds', u'sadness', u'connections', u'twilight', u'heavy rotation', u'adam curtis', u'Great Intro', u'chiming', u'fuzzy guitar goodness', u'Radio Whitemoor Chickens', u'dinner party', u'adrien wayne', u'fun food factory', u'olspur', u'ily', u'HOT CHICKEN', u'instrumental intro', u'beautiful-guitar', u'sparkly-guitar', u'the word return']"
