,Songs,Listeners,Playcount,Duration,Tags
0,Incondicionalmente,9532,44099,232000,"[u'rock', u'brazilian rock', u'Nacional', u'80s', u'folk', u'post-punk', u'brasil', u'rock brasil', u'rock nacional', u'capital inicial', u'vania', u'jcanale', u'eltonluc', u'evie', u'Essas musicas nem comento PERFEITAS', u'Essa musica nem comento PERFEITA', u'Rock Brazuka']"
1,Não Olhe Pra Trás - Ao Vivo,2963,8685,0,[]
2,Dormir,4292,14286,225000,"[u'pop rock', u'brasil', u'brazilian', u'capital inicial', u'rock', u'00s', u'rock nacional', u'df', u'pop rock nacional', u'Russel']"
3,I Miss You,984559,8977434,227000,"[u'punk rock', u'rock', u'punk', u'alternative', u'Blink 182', u'pop punk', u'alternative rock', u'sad', u'Love', u'emo', u'i miss you', u'blink-182', u'00s', u'pop', u'favorites', u'beautiful', u'melancholy', u'american', u'Mellow', u'memories', u'Awesome', u'pop rock', u'melancholic', u'male vocalists', u'I love this song', u'California', u'Bittersweet', u'Favorite', u'blink', u'indie', u'favorite songs', u'2004', u'nostalgic', u'emotional', u'punk pop', u'miss you', u'Ballad', u'<3', u'guilty pleasure', u'Pop-punk', u'BliNk182', u'Blink 182s Best Songs', u'slow', u'90s', u'cool', u'skate punk', u'nostalgia', u'Blink 182 - I Miss you', u'romantic', u'2003']"
4,Não Olhe Pra Trás - Ao Vivo,2963,8685,0,[]
5,Quatro Vezes Você,23393,108416,224000,"[u'rock', u'capital inicial', u'brazilian rock', u'punk rock', u'pop rock', u'rock nacional', u'00s', u'nacionais', u'pop', u'80s', u'cover', u'brazil', u'brazilian', u'male vocalists', u'colors', u'2002', u'mtv', u'Nacional', u'BANDA', u'musica brasileira', u'mtv hit', u'Brazilian songs', u'anos00', u'jcanale', u'bandas nacionais', u'I remember one thing', u'quatrovezesvoce', u'4 vezes', u'eolalia']"
6,Fogo,39059,243865,278000,"[u'rock', u'pop rock', u'rock nacional', u'brazilian', u'classic rock', u'brasil', u'musicas lindas', u'reminds me of you', u'ao vivo', u'nacionais', u'1988', u'rock brasileiro', u'brazilian rock', u'Os foda', u'80s', u'alternative rock', u'folk', u'sexy', u'Love', u'catchy', u'romantic', u'me', u'great', u'amazing', u'Guilty Pleasures', u'lovely', u'love at first listen', u'road trip', u'nostalgia', u'perfect', u'makes me cry', u'Love it', u'great voice', u'rainy days', u'you', u'identification', u'saudade', u'tiger', u'massa', u'brazilian music', u'acustico', u'I could listen to this song forever', u'amor', u'the soundtrack of my life', u'Musicas', u'131', u'rock brazuca', u'Classic Song', u'always good to hear', u'capital inicial']"
7,Incondicionalmente,9532,44099,232000,"[u'rock', u'brazilian rock', u'Nacional', u'80s', u'folk', u'post-punk', u'brasil', u'rock brasil', u'rock nacional', u'capital inicial', u'vania', u'jcanale', u'eltonluc', u'evie', u'Essas musicas nem comento PERFEITAS', u'Essa musica nem comento PERFEITA', u'Rock Brazuka']"
8,Primeiros Erros (Chove) - Ao Vivo,8467,29344,0,[]
9,It's the Only One You've Got,92826,462043,254000,"[u'rock', u'alternative rock', u'3 Doors Down', u'alternative', u'hard rock', u'Southern Rock', u'post-grunge', u'melody', u'Love', u'90s', u'american', u'Like', u'00s', u'lyrics', u'rock ballad', u'favorite sounds', u'6 of 10 stars', u'story of my life', u'thinking music', u'rocking out', u'kappe indi', u'phil', u'matchbox20', u'new fav', u'rex ferric faves', u'NewForMe', u'My Theme Songs', u'kick ass lyrics', u'bands i love', u'You make me cry when I want to', u'kappe jazz', u'kappe silence', u'thablackphoenix', u'3doors', u'kappe', u'avistamientos', u'jarke', u'boscopud pick']"
10,Running Out of Days,159559,673192,211000,"[u'rock', u'alternative rock', u'3 Doors Down', u'alternative', u'hard rock', u'post-grunge', u'pop', u'metal', u'Grunge', u'soft rock', u'american', u'emo', u'rap', u'indie rock', u'favorites', u'acoustic', u'6 of 10 stars', u'runnig out of days', u'classic rock', u'test', u'Hip-Hop', u'chill', u'japanese', u'female vocalists', u'post-rock', u'USA', u'pop rock', u'epic', u'beautiful', u'Awesome', u'90s', u'upbeat', u'up', u'great', u'melancholic', u'Coldplay', u'good', u'mix', u'male vocalists', u'check', u'Southern Rock', u'00s', u'lonely', u'alt rock', u'english', u'gorillaz', u'sweet', u'life', u'male vocals', u'4 Stars']"
11,It's The Only One You've Got - Acoustic,7307,22582,0,"[u'pop', u'rock', u'alternative rock', u'acoustic', u'emotional']"
12,Here Without You,1026106,6734631,237000,"[u'rock', u'alternative rock', u'3 Doors Down', u'alternative', u'Love', u'here without you', u'Ballad', u'hard rock', u'sad', u'favorites', u'pop', u'romantic', u'soft rock', u'melancholic', u'rock ballad', u'3 Doors Down - Here Without You', u'love songs', u'american', u'pop rock', u'00s', u'Awesome', u'beautiful', u'classic rock', u'post-grunge', u'Power ballad', u'melancholy', u'metal', u'Favourites', u'indie', u'acoustic', u'love song', u'emo', u'indie rock', u'Progressive rock', u'memories', u'slow', u'Love it', u'emotional', u'Favorite', u'Grunge', u'melodic', u'Mellow', u'great', u'male vocalists', u'Southern Rock', u'i miss you', u'ballads', u'my music', u'Soundtrack Of My Life', u'three doors down']"
13,I Miss You,984559,8977434,227000,"[u'punk rock', u'rock', u'punk', u'alternative', u'Blink 182', u'pop punk', u'alternative rock', u'sad', u'Love', u'emo', u'i miss you', u'blink-182', u'00s', u'pop', u'favorites', u'beautiful', u'melancholy', u'american', u'Mellow', u'memories', u'Awesome', u'pop rock', u'melancholic', u'male vocalists', u'I love this song', u'California', u'Bittersweet', u'Favorite', u'blink', u'indie', u'favorite songs', u'2004', u'nostalgic', u'emotional', u'punk pop', u'miss you', u'Ballad', u'<3', u'guilty pleasure', u'Pop-punk', u'BliNk182', u'Blink 182s Best Songs', u'slow', u'90s', u'cool', u'skate punk', u'nostalgia', u'Blink 182 - I Miss you', u'romantic', u'2003']"
14,I Miss You,984559,8977434,227000,"[u'punk rock', u'rock', u'punk', u'alternative', u'Blink 182', u'pop punk', u'alternative rock', u'sad', u'Love', u'emo', u'i miss you', u'blink-182', u'00s', u'pop', u'favorites', u'beautiful', u'melancholy', u'american', u'Mellow', u'memories', u'Awesome', u'pop rock', u'melancholic', u'male vocalists', u'I love this song', u'California', u'Bittersweet', u'Favorite', u'blink', u'indie', u'favorite songs', u'2004', u'nostalgic', u'emotional', u'punk pop', u'miss you', u'Ballad', u'<3', u'guilty pleasure', u'Pop-punk', u'BliNk182', u'Blink 182s Best Songs', u'slow', u'90s', u'cool', u'skate punk', u'nostalgia', u'Blink 182 - I Miss you', u'romantic', u'2003']"
15,I Miss You,984559,8977434,227000,"[u'punk rock', u'rock', u'punk', u'alternative', u'Blink 182', u'pop punk', u'alternative rock', u'sad', u'Love', u'emo', u'i miss you', u'blink-182', u'00s', u'pop', u'favorites', u'beautiful', u'melancholy', u'american', u'Mellow', u'memories', u'Awesome', u'pop rock', u'melancholic', u'male vocalists', u'I love this song', u'California', u'Bittersweet', u'Favorite', u'blink', u'indie', u'favorite songs', u'2004', u'nostalgic', u'emotional', u'punk pop', u'miss you', u'Ballad', u'<3', u'guilty pleasure', u'Pop-punk', u'BliNk182', u'Blink 182s Best Songs', u'slow', u'90s', u'cool', u'skate punk', u'nostalgia', u'Blink 182 - I Miss you', u'romantic', u'2003']"
16,Bag It Up,164725,892237,280000,"[u'rock', u'britpop', u'british', u'indie', u'alternative rock', u'oasis', u'alternative', u'brit rock', u'00s', u'2008', u'Psychedelic Rock', u'british i like', u'pop', u'favourite', u'seen live', u'indie rock', u'psychedelic', u'Manchester', u'male vocalists', u""90's"", u'love at first listen', u'Mad Fer It', u'Bag It Up', u'dig out your soul', u'UK', u'intro', u'Contemporary', u'beautiful', u'great', u'4', u'Favorite', u'Favourites', u'FM4', u'FUCKING AWESOME', u'cps2006-favorite', u'powerful', u'10 of 10 stars', u'6 of 10 stars', u'interview', u'Union Jack', u'Mind blowing', u'2016', u'fuzz', u'brit pop', u'fucking great', u'good song', u'5 of 10 stars', u'Beatlesque', u'Crazy Lyrics', u'I love']"
17,Round Are Way - MTV Unplugged,7011,14415,0,[]
18,Some Might Say - Remastered,19759,51389,327000,[]
19,I'm Outta Time,179036,1278539,252000,"[u'britpop', u'rock', u'british', u'oasis', u'2008', u'00s', u'beautiful', u'FUCKING AWESOME', u'indie', u'alternative rock', u'melancholy', u'alternative', u'Beautiful Song', u'Ballad', u'john lennon', u'Favorite', u'lovedbyale', u'liam galllagher', u'sad', u'Love', u'brilliant', u'british i like', u'so beautiful that hurts', u'seen live', u'pop', u'Psychedelic Rock', u'UK', u'feel good', u'amazing', u'melancholic', u'english', u'3 stars', u'Britrock', u'liam', u'I could listen to this song forever', u'songs that i will still be listening to in a billion years', u'dig out your soul', u'great lirics', u'liam oasis', u'favorites', u'Awesome', u'favourite', u'Manchester', u'good', u'male vocalists', u'The Beatles', u'love at first listen', u'balad', u'perfect', u'wonderful']"
20,Live Forever,663100,4479232,276000,"[u'britpop', u'rock', u'90s', u'british', u'oasis', u'alternative', u'indie', u'alternative rock', u'indie rock', u'live forever', u'brit pop', u'Britrock', u'favorites', u'1994', u'pop', u'classic rock', u'Love', u'classic', u'Manchester', u'UK', u'rock band', u'seen live', u'male vocalists', u'Favourites', u'brit rock', u'Oasis - live forever', u'Favorite', u'Love it', u'anthem', u'pop rock', u'beautiful', u'Awesome', u'guitar', u'melancholic', u'best songs ever', u'lovedbyale', u'indie pop', u'soft rock', u'male vocalist', u'live', u'madchester', u'love at first listen', u'nostalgia', u'british i like', u'memories', u'favourite', u'best song ever', u'1990s', u'Favourite Songs', u'Brit']"
21,Champagne Supernova - Remastered,37766,124503,448000,[]
22,Stand By Me,440230,2665143,356000,"[u'britpop', u'rock', u'oasis', u'british', u'90s', u'alternative', u'alternative rock', u'indie', u'indie rock', u'Britrock', u'favorites', u'1997', u'brit rock', u'Love', u'male vocalists', u'UK', u'brit pop', u'memories', u'Oasis - Stand by me', u'pop', u'classic rock', u'indie pop', u'soft rock', u'Awesome', u'stand by me', u'favorite songs', u'Manchester', u'perfect', u'love song', u'british i like', u'british rock', u'I like', u'male vocalist', u'Favorite', u'fucking good music', u'I LOVE OASIS', u'seen live', u'chill', u'Alternative  Punk', u'post-punk', u'guitar', u'Pop-Rock', u'cool britannia', u'grew up on', u'be here now', u'classic', u'albums I own', u'favourite', u'Uplifting', u'heard on Pandora']"
23,Don't Look Back In Anger - Remastered,48926,173124,289000,[]
24,Wonderwall - Remastered,63901,218642,258000,[u'frances bean love']
25,PASSOS FALSOS - AO VIVO,790,1906,231000,[]
26,Primeiros Erros (Chove) - Ao Vivo,8467,29344,0,[]
27,Algum Dia - Ao Vivo,1445,4335,177000,[]
