,Songs,Listeners,Playcount,Duration,Tags
0,Come Back,86632,419926,300000,"[u'punk', u'horror punk', u'punk rock', u'Classic Punk', u'Misfits', u'70s', u'hardcore', u'hardcore punk', u'All time favourites', u'good vocals', u'top punk songs', u'jersey bands', u'classic rock', u'rock', u'classic', u'80s', u'alternative', u'sexy', u'post-punk', u'1978', u""80's"", u'proto-punk', u'horror', u'80s hardcore', u'FUCKING AWESOME', u'personal favourites', u'friendsofthekingofrummelpop', u'4 of 10 stars', u'kick ass', u'Punk-Rock', u'Glenn Danzig', u'candidate', u'swoon', u'new last fm design SUCKS', u'top rock songs', u'alinda the lost girl in long stockings: the official soundtrack', u'fun to skateboard to', u'i love singing along', u'Punk 77', u'and you can tell rolling stone magazine that my last words were', u'legacy of brutality', u'metallia', u'inspiron', u'Jekloppe']"
1,Fuck You,55676,271991,134000,"[u'punk rock', u'punk', u'rock', u'hardcore', u'melodic', u'2010s', u'melodic hardcore', u'10s', u'fuck you', u'bad religion', u'seen live', u'alternative', u'alternative rock', u'hard rock', u'California', u'male vocalist', u'2013', u'shit', u'skate punk', u'political punk', u'hardcore punk', u'fuck', u'english lyrics', u'vulgar', u'7 of 10 stars', u'4 of 10 stars', u'bad', u'religion', u'you', u'politcal', u'Best of the best', u'California Punk', u'2010s rock', u'music choice: alternative', u'true north', u'2010s punk', u'PANSQUE ROSQUE POHAM', u'k1r7m']"
2,Bob,190475,947164,122000,"[u'punk', u'punk rock', u'nofx', u'ska punk', u'ska', u'rock', u'pop punk', u'hardcore punk', u'favorites', u'skate punk', u'amazing', u'California', u'bob', u'alternative', u'favorite songs', u'male vocalist', u'drinking', u'Garage Punk', u'punkrock', u'1992', u'Punk-Rock', u'Ska Rock', u'Oi Oi Oi', u'spring time music', u'Jebus', u'life changing shite', u'seen live', u'indie', u'pop', u'80s', u'alternative rock', u'emo', u'fast', u'hard rock', u'power pop', u'dance', u'energy', u'Awesome', u'90s', u'american', u'summer', u'green day', u'loved', u'Recommended', u'brass', u'male vocalists', u'High School', u'Rock and Roll', u'the clash', u'Pop-punk']"
3,All My Friends Are Dead,121619,765124,158000,"[u'death punk', u'punk rock', u'rock', u'punk', u'norwegian', u'hard rock', u'Turbonegro', u'seen live', u'Deathpunk', u'Awesome', u'rock n roll', u'alternative', u'favorites', u'catchy', u'Punk N Roll', u'Love it', u'metal', u'Best of 2005', u'00s', u'glam punk', u'rocks', u'Pure Awesome', u'funny lyrics', u'crazy shit', u'Kicks ass', u'speedrock', u'great song titles', u'Love this song', u'dirty sanchez', u'never enough', u'i love dancing about to this like a complete and utter idiot', u'catchy as fuck punk', u'crushing lyrics', u'classic rock', u'heavy metal', u'indie', u'male', u'classic', u'Old School Punk', u'alternative rock', u'hardcore', u'emo', u'indie rock', u'dark', u'new wave', u'crazy', u'seenlive', u'party', u'thrash', u'pop punk']"
4,Let Us Hear Your Voice,20659,131114,224000,"[u'punk', u'The Offspring', u'punk rock', u'skate punk', u'male vocalist', u'2012', u'2010s', u'english lyrics', u'pennywise', u'all or nothing', u'Triple M', u'human voice', u'super energic cool punk', u'k1r7m']"
5,Astro Zombies,174857,1145077,131000,"[u'punk', u'horror punk', u'punk rock', u'Misfits', u'horror', u'rock', u'80s', u'hardcore punk', u'hardcore', u'classic rock', u'psychobilly', u'Classic Punk', u'Glenn Danzig', u'halloween', u'Morose Deep dilate Crimson', u'favorites', u'1982', u'seen live', u'melodic', u'male vocalist', u'death rock', u'Horror-Punk', u'classic horrorpunk', u'metal', u'Old School Punk', u'Grunge', u'favorite songs', u'new york', u'angry', u'pop punk', u'favourite', u'fun', u'Satellite', u'1980s', u'Punk-Rock', u'Horrorpunk', u'DANZIG', u'hoopanoopa', u'top rock songs', u'top punk songs', u'glenn fucking danzig', u'Neuroshima', u'best of punk', u'dont tag this tag or I tag your ass', u'workin music', u'80s horror punk', u'real misfits', u'The Perverted Hymns', u'Favorite Bands', u'alternative']"
6,Kong Unleashed,47016,220216,47000,"[u'horror punk', u'punk rock', u'punk', u'Misfits', u'instrumental', u'intro', u'rockabilly', u'90s', u'angry', u'wwe', u'Megadeth', u'Testament', u'short songs', u'exodus', u'CFA:s mostly played', u'haohmaru', u'horor punk']"
7,Helena,116111,909969,200000,"[u'horror punk', u'punk', u'punk rock', u'hardcore punk', u'rock', u'Misfits', u'hardcore', u'Horrorpunk', u'Love', u'horror', u'Favourite Songs', u'alternative', u'helena', u'metal', u'favorites', u'brilliant', u'halloween', u'All time favourites', u'Glenn Danzig', u'80s', u'dance', u'90s', u'Menacing', u'Gothic Rock', u'sweet', u'cruel', u'bitterness', u'Good Stuff', u'1987', u'greatest band in the world', u'amazing live', u'Kult', u'fav band', u'punk rawk', u'Status Quo', u'superduper favoritest songz0rs', u'Punch to the Gut', u'oh noes', u'three cheers for sweet revenge', u'wicked love', u'marcia likes it', u'Misfits - Helena', u'Love Me anyway', u'apaixonantes s2', u'eletric music', u'puunk', u'black metal', u'seen live', u'Old School Punk', u'alternative rock']"
8,Hunting Humans,52760,276708,126000,"[u'horror punk', u'punk', u'punk rock', u'rock', u'dance', u'90s', u'halloween', u'Misfits', u'All time favourites', u'Horrorpunk', u'DANZIG', u'horror rock', u'ace tune', u'strangeromanticdeadrockcave', u'alinda the lost girl in long stockings: the official soundtrack', u'fake misfits', u'Blitzkrieg Pauli Stuff', u'NJOK', u'CFA:s mostly played', u'myTrash', u'what do you mean by creepy', u'good songs on radio', u'not real MISFITS -', u'garten punk', u'Hip Dancy Horror', u'Horror P']"
9,Fiend Club,59795,357314,172000,"[u'horror punk', u'punk', u'punk rock', u'Misfits', u'rock', u'alternative', u'alternative rock', u'hardcore', u'Horrorpunk', u'general awesomeness', u'We are the fiend club', u'metal', u'indie', u'hard rock', u'Love', u'90s', u'excellent', u'hardcore punk', u'gute laune', u'anthem', u'gems', u'All time favourites', u'any club that would have me as a member', u'Best evr', u'superduper favoritest songz0rs', u'Punk Favorites', u'Blitzkrieg Pauli Stuff', u'CFA:s mostly played', u'my autumn of 99', u'horropunk', u'gwds punk rock']"
10,Them,49777,249632,163000,"[u'horror punk', u'punk rock', u'punk', u'90s', u'scary', u'hardcore punk', u'go go go', u'5 of 10 stars', u'horror rock', u'ace tune', u'Punk Favorites', u'Wahooo', u'CFA:s mostly played', u'not real MISFITS -', u'horropunk', u'hip dancy tunes']"
11,Descending Angel,74526,514556,226000,"[u'horror punk', u'punk', u'punk rock', u'rock', u'Misfits', u'90s', u'Horrorpunk', u'general awesomeness', u'Good Stuff', u'hard rock', u'Love', u'old school', u'classic rock', u'80s', u'Grunge', u'hardcore', u'USA', u'favorites', u'oldies', u'party', u'psychobilly', u'horror', u'street punk', u'80s hardcore', u'hardcore punk', u'halloween', u'personal favourites', u'party time', u'7 of 10 stars', u'music', u'favs', u'American Punk', u'goth punk', u'Shock Rock', u'Classic Punk', u'ace tune', u'Horror-Punk', u'Punk and Hardcore', u'superduper favoritest songz0rs', u'top rock songs', u'top punk songs', u'Totally fucking awesome track', u'splendid', u'Punk Favorites', u'Blitzkrieg Pauli Stuff', u'pretender', u'punk crossover', u'blueberry', u'garaz', u'CFA:s mostly played']"
12,Living Hell,57528,308665,175000,"[u'horror punk', u'punk', u'punk rock', u'hardcore punk', u'hardcore', u'rock', u'Misfits', u'satan and hell', u'alternative', u'90s', u'party', u'ska punk', u'Best of', u'wake up', u'party time', u'hell', u'pi', u'alinda the lost girl in long stockings: the official soundtrack', u'Totally fucking awesome track', u'about life', u'and you can tell rolling stone magazine that my last words were', u'Blitzkrieg Pauli Stuff', u'o1', u'CFA:s mostly played', u'myhardcore', u'transitglambat', u'not real MISFITS -', u'sayan', u'gwds punk rock', u'satan sayan']"
13,Die Monster Die,60730,342101,121000,"[u'horror punk', u'punk', u'punk rock', u'Misfits', u'die monster die', u'hardcore punk', u'ace tune', u'Punk Favorites', u'metal', u'rock', u'90s', u'good', u'great songs', u'halloween', u'kickass', u'5 of 10 stars', u'horror rock', u'good motherfucking songs', u'alinda the lost girl in long stockings: the official soundtrack', u'and you can tell rolling stone magazine that my last words were', u'Blitzkrieg Pauli Stuff', u'cecidalikedSong', u'CecidaSongLove', u'cecidapunklike', u'CFA:s mostly played', u'my fucking party', u'FAST STUFF', u'not real MISFITS -', u'hip dancy tunes', u'Hip Dancy Horror', u'chordpunkrock']"
14,Scarecrow Man,55132,275489,190000,"[u'punk', u'horror punk', u'punk rock', u'Misfits', u'alternative', u'fast', u'favorites', u'90s', u'scary', u'psychobilly', u'catharsis', u'i fucking love this song', u'punkrock', u'favorite song', u'5 of 10 stars', u'horror rock', u'CFA:s mostly played', u'Kryan', u'stompy13', u'horor punk']"
15,Pumpkinhead,10063,32061,0,"[u'90s', u'punk rock', u'Megadeth', u'Testament', u'exodus', u'roh', u'haohmaru']"
16,Saturday Night,114993,880660,208000,"[u'horror punk', u'punk', u'punk rock', u'favorites', u'Misfits', u'rock', u'Love', u'love songs of a sort', u'90s', u'Driving', u'Ballad', u'Favorite', u'Saturday', u'days of the week', u'wheres the double feature drive in make out session', u'best misfits song ever', u'seen live', u'rockabilly', u'favorite songs', u'hardcore', u'new wave', u'Gothic', u'death', u'spooky', u'party', u'javier', u'psychobilly', u'nostalgic', u'somber', u'best song ever', u'murder ballads', u'depression', u'horror', u'american underground', u'cheesy', u'hardcore punk', u'friendsofthekingofrummelpop', u'10 of 10 stars', u'Favourite Songs', u'awesomeness', u'murder', u'happy tunes', u'Bands I have seen live', u'Atmosphere', u'humorous', u'dante', u'rnr', u'Meaningful', u'My Favorites', u'All time favourites']"
17,Scream,58480,348876,0,"[u'horror punk', u'punk rock', u'punk', u'hardcore', u'Misfits', u'rock', u'alternative rock', u'80s', u'alternative', u'scream', u'Soundtrack', u'Hard', u'90s', u'Like', u'loved', u'SCHEISSE', u'hardcore punk', u'FUCKING AWESOME', u'pisse', u'Masterpiece', u'misc', u'scat', u'juvenile', u'yellow', u'Rebellious', u'gems', u'Meat', u'All', u'Vile', u'Dry', u'generic', u'wwe', u'poop', u'Megadeth', u'Testament', u'anus', u'non-visual', u'carnivore', u'butt music', u'exodus', u'rectum', u'Fecal', u'kot', u'Awesomeness in the form of Sound', u'feces', u'melodic hardcore punk', u'Like this', u'butt', u'perversion', u'wes craven']"
18,Witch Hunt,57595,285668,92000,"[u'horror punk', u'punk', u'punk rock', u'Misfits', u'hardcore', u'90s', u'rock', u'classic', u'80s', u'alternative', u'favorites', u'hardcore punk', u'favorite song', u'boas', u'5 of 10 stars', u'on repeat', u'Solomusika-Loved', u'new misfits', u'not 80s', u'musicas que mexem com meu coracao', u'CFA:s mostly played', u'Evergreen Favorite', u'flowers by the door']"
19,The Crawling Eye,9852,28873,0,"[u'punk', u'90s', u'punk rock']"
