,Songs,Listeners,Playcount,Duration,Tags
0,Sum,91040,295345,288000,"[u'Progressive rock', u'rock', u'instrumental', u'2014', u'classic rock', u'album rock', u'Pink Floyd', u'space rock', u'Psychedelic Rock', u'Prog-Rock', u'9 of 10 stars', u'Progressivo']"
1,Ebb and Flow,94660,310738,110000,"[u'Progressive rock', u'rock', u'instrumental', u'fip', u'album rock', u'psychedelic', u'Progressive', u'Pink Floyd', u'space rock', u'Psychedelic Rock', u'Prog-Rock', u'8 of 10 stars', u'2014', u'mattina']"
2,It's What We Do,100609,341165,377000,"[u'Progressive rock', u'instrumental', u'Pink Floyd', u'9 of 10 stars', u'Psychedelic Rock', u'2014', u'rock', u'ambient', u'album rock', u'space rock', u'Prog-Rock', u'Masterpiece', u'mattina', u'pure-progressive']"
3,Things Left Unsaid,108120,349459,266000,"[u'Progressive rock', u'rock', u'instrumental', u'ambient', u'Pink Floyd', u'2014', u'electronic', u'chill', u'album rock', u'psychedelic', u'Mellow', u'Like', u'space rock', u'ethereal', u'fip', u'Prog-Rock', u'relax', u'9 of 10 stars', u'10s', u'Left Right and Center', u'moonlight-instrumental', u'moonlight-progressive', u'moonlight-psyche', u'NOT PinkFloyd', u'psychedelic rock']"
4,On My Way,10020,30779,175000,"[u'rock', u'80s', u'90s', u'pop rock', u'alternative rock', u'australian', u'new wave', u'hutch', u'australia', u'Pop-Rock', u'Aussie', u'1990', u'7 of 10 stars', u'INXS', u'the word way', u'the word my', u'Legendary', u'Pop Life', u'the word on', u'Michael Hutchence', u'aussies down under', u'135 bpm', u'hutchence']"
5,Bitter Tears,59835,197430,229000,"[u'rock', u'80s', u'INXS', u'new wave', u'pop', u'australian', u'90s', u'Pop-Rock', u'alternative', u'alternative rock', u'pop rock', u'Energetic', u'Michael Hutchence', u'male vocalists', u'songs i love', u'Favourites', u'poprock', u'6 of 10 stars', u'90s Rock', u'kick ass', u'rawr', u'the 80s is when it all began', u'Highschool sexy', u'voices i love', u'stomp your feet', u'sexy', u'hard rock', u'Progressive rock', u'favorites', u'power', u'saxophone', u'hutch', u'favourite', u'australia', u'heard on Pandora', u'male vocalist', u'swinging', u'strong', u'highschool', u'rock n roll', u""80's"", u'optimistic', u'Aussie', u'import', u'8 of 10 stars', u'1990', u'eclectonia', u'all the best', u'1980s', u'australian artist']"
6,Know The Difference,10383,32549,197000,"[u'80s', u'pop rock', u'new wave', u'90s', u'rock', u'alternative rock', u'australian', u'sexy', u'hutch', u'australia', u'Aussie', u'1990', u'7 of 10 stars', u'INXS', u'the word know', u'Legendary', u'Pop Life', u'songs i love to sing', u'Michael Hutchence', u'aussies down under', u'112 bpm', u'the word different', u'DDRR', u'hutchence', u'do skakania po pokoju']"
7,Who Pays The Price,10940,35380,217000,"[u'rock', u'80s', u'pop rock', u'90s', u'alternative rock', u'australian', u'new wave', u'alternative', u'power', u'funk', u'hutch', u'australia', u'heard on Pandora', u'Aussie', u'1990', u'7 of 10 stars', u'INXS', u'Legendary', u'Pop Life', u'118 bpm', u'Michael Hutchence', u'aussies down under', u'the word pay', u'the word who', u'the word price', u'hutchence', u'jebcza gitara']"
8,Lately,12394,44918,216000,"[u'rock', u'90s', u'80s', u'alternative', u'pop rock', u'alternative rock', u'new wave', u'australia', u'INXS', u'Michael Hutchence', u'pop', u'sexy', u'hard rock', u'australian', u'Love', u'melodic', u'hutch', u'rock n roll', u'Aussie', u'1990', u'7 of 10 stars', u'80s Pop', u'90s Rock', u'Legendary', u'2 of 10 stars', u'Pop Life', u'aussies down under', u'132 bpm', u'the word late', u'hutchence', u'hplc']"
9,By My Side,73650,354693,186000,"[u'rock', u'80s', u'pop', u'australian', u'alternative rock', u'INXS', u'alternative', u'90s', u'beautiful', u'Love', u'classic rock', u'new wave', u'romantic', u'Ballad', u'1991', u'hopuke42', u'pivudo45', u'sexy', u'pop rock', u'Awesome', u'soft', u'male vocalists', u'9 of 10 stars', u'Michael Hutchence', u'90s ballad', u'similar to: minutemen', u'favorite songs', u'sad', u'Power ballad', u'Lo-Fi', u'album rock', u'Retro', u'hutch', u'floating', u'eu', u'Passionate', u'party', u'melancholy', u'motherhood', u'NYC', u'nostalgic', u'California', u'favourite', u'emotional', u'melancholic', u'australia', u'modern rock', u'male vocalist', u'love songs', u'Favorite']"
10,The Stairs,25346,90644,296000,"[u'rock', u'80s', u'new wave', u'pop', u'90s', u'INXS', u'australian', u'alternative rock', u'pop rock', u'Michael Hutchence', u'seen live', u'instrumental', u'alternative', u'hard rock', u'dance', u'album rock', u'groove', u'hutch', u'Mellow', u'australia', u'modern rock', u'rock n roll', u'Aussie', u'8 of 10 stars', u'1990', u'amsterdam', u'6 of 10 stars', u'90s Rock', u'Legendary', u'drive', u'My Own', u'5 star songs', u'90s pop', u'Pop Life', u'My 90s', u'dreadful', u'tastefull', u'ivan fav', u'aussies down under', u'weallgetold', u'110 bpm', u'the word stair', u'70-90', u'hutchence', u'The Stairs - INXS', u'groups comprised of people whod normally be Civil Tax Collectors stockbrokers and hairdressers but were Wrongfully encouraged by Channel 4', u'make The Kane Gang look like an Einstein chip', u'hauptsach egal', u'le temps pour', u'genialdoudoune']"
11,Disappear,115014,440072,250000,"[u'rock', u'80s', u'pop', u'INXS', u'australian', u'new wave', u'90s', u'classic rock', u'alternative', u'pop rock', u'groove', u'sexy', u'Love', u'Michael Hutchence', u'alternative rock', u'dance', u'favorites', u'happy', u'romantic', u'australia', u'male vocalists', u'Favorite', u'Aussie', u'1990', u'1991', u'favorite songs', u'energy', u'soft rock', u'Retro', u""80's"", u'oz', u'top 40', u'6 of 10 stars', u'happiness', u'top artists', u'My 80s', u'80s y 90s', u'80s favorites', u'radiogerio', u'living y vino blanco', u'inxs-disappear', u'Soundtrack', u'Pop Songs', u'seen live', u'chill', u'soul', u'classic', u'70s', u'vampire', u'hard rock']"
