,Songs,Listeners,Playcount,Duration,Tags
0,Die Zeit des Torremond,3440,16049,1248000,"[u'ambient black metal', u'atmospheric black metal', u'black metal', u'ambient', u'switzerland', u'dark ambient', u'black ambient', u'Insanity', u'Extreme', u'Ambient Black', u'Black Metal from Switzerland']"
1,Moloch,3734,17434,840000,"[u'black metal', u'atmospheric black metal', u'dark ambient', u'ambient black metal', u'metal', u'switzerland', u'kk', u'rankat soundit']"
2,Finsternis,3940,17340,1030000,"[u'atmospheric black metal', u'black metal', u'dark ambient', u'ambient black metal']"
3,Eintritt In Die Sphaeren,1120,4695,587000,"[u'atmospheric raw black metal', u'atmospheric black metal', u'raw black metal']"
4,Winter,4581,21582,1090000,"[u'atmospheric black metal', u'dark ambient', u'ambient black metal', u'ambient', u'atmospheric', u'winter', u'Nature', u'wind', u'nature inspired']"
5,Einsamkeit,4526,19135,300000,"[u'ambient', u'dark ambient', u'cold', u'black metal', u'atmospheric', u'winter', u'Nature', u'wind', u'freezing cold', u'Over 10 minutes']"
6,Ich starre,4721,21361,786000,"[u'atmospheric black metal', u'black metal']"
7,Ich Schreite,5257,22962,983000,"[u'atmospheric black metal', u'ambient', u'atmospheric', u'winter', u'Nature']"
8,Schluessel,1076,4061,1390000,[]
9,Ewig leuchten die Sterne,4478,21641,1007000,"[u'atmospheric black metal', u'ambient black metal', u'black metal', u'ambient', u'germany', u'atmospheric', u'german', u'brilliant', u'Perfect Pop', u'Black Metal Ambient']"
10,Macht des Schicksals,4637,20121,940000,"[u'atmospheric black metal', u'black metal', u'ambient', u'ambient black metal']"
11,Offenbarung,5519,24192,1395000,"[u'atmospheric black metal', u'ambient black metal', u'black metal', u'ambient', u'atmospheric', u'winter', u'dark ambient', u'germany', u'german', u'Extreme Metal', u'Masterpiece', u'raw black metal']"
12,A Bloodred Path,3634,15092,288000,"[u'Melodic Death Metal', u'8 of 10 stars', u'positive']"
13,Into Seasons of Frost,3191,12815,210000,"[u'Melodic Death Metal', u'8 of 10 stars']"
14,When Daylight's Gone,3207,12662,256000,"[u'Melodic Death Metal', u'7 of 10 stars', u'melodic black metal', u'Swedish Death Metal', u'melodic blackened death metal']"
15,The Dreaming Glade,3645,16147,222000,"[u'Melodic Death Metal', u'7 of 10 stars', u'amazing drumming', u'better than In Flames actually', u'drowning in my own semen', u'beethoven would be jealous', u'eargasmic riffs', u'where modern melodeath bands should learn from']"
16,Tears,3840,17692,297000,"[u'Melodic Death Metal', u'beethoven would be jealous', u'death metal', u'8 of 10 stars', u'drowning in my own semen', u'best fucking breakdown ever', u'music that is so awesome it makes your ears jizz of amazement', u'best fucking breakdown', u'what god has on his player']"
17,The Silence,3915,17257,173000,"[u'Melodic Death Metal', u'8 of 10 stars', u'melodic black metal', u'Swedish Death Metal']"
18,Where the Winds of Darkness Blow,4423,19551,203000,"[u'Melodic Death Metal', u'swedish', u'7 of 10 stars', u'Swedish Death Metal']"
19,Inanna,4037,18094,123000,"[u'instrumental', u'Melodic Death Metal', u'metal', u'7 of 10 stars', u'Swedish Death Metal', u'szwecja', u'Instrumental death metal', u'red x', u'instrumental melodic death metal']"
20,Rockin' Hell,41,154,225000,[]
21,Lifeless Invaders,62,263,255000,[]
22,Possessed,53,204,229000,[]
23,Bleeding Heaven,77,301,168000,[]
24,Embracing the Coffin,46,183,266000,[]
25,The Tale of the Witches,54,197,274000,[]
26,The Loss of Distress,59,195,215000,[]
27,The Martian Monarch,64,197,261000,[]
28,Cyber Assassin,67,215,253000,[]
29,Grotesque Voyage,60,190,73000,[]
30,Wraithlord,50,241,276000,[]
31,The Malicious Race,41,215,232000,[]
