,Songs,Listeners,Playcount,Duration,Tags
0,Shattered Like Glass,9282,45939,202000,"[u'thrash metal', u'metal']"
1,Spectral Asylum,1060,2659,333000,[]
2,Descending Blade,1151,3044,254000,[]
3,Arc Lite (Coroner Cover) (Bonus Track),35,62,0,[]
4,Evil Dead (Death Cover) (Bonus Track),38,70,0,[]
5,Shellfire,1197,3295,238000,[u'thrash metal']
6,Remain Violent,2044,5389,204000,"[u'thrash metal', u'warbringer ft eric cartman']"
7,Woe to the Vanquished,1309,3568,240000,[]
8,Lair of Infinite Desperation,2656,9547,367000,"[u'black metal', u'metal']"
9,Obscured Velitation,1066,3157,228000,[]
10,Viral Hemorrhagic Pyrexia,863,2488,258000,[]
11,Beyond Cremation,1508,4941,255000,[]
12,Sleepless Cadavers,766,2119,229000,[]
13,Arc Lite (Coroner Cover) (Bonus Track),35,62,0,[]
14,Evil Dead (Death Cover) (Bonus Track),38,70,0,[]
15,Shellfire,1197,3295,238000,[u'thrash metal']
16,Remain Violent,2044,5389,204000,"[u'thrash metal', u'warbringer ft eric cartman']"
17,Woe to the Vanquished,1309,3568,240000,[]
18,Silhouettes,1945,5141,285000,[]
19,Silhouettes,1945,5141,285000,[]
20,When the Guns Fell Silent,940,2334,0,[]
21,Divinity of Flesh,1028,2726,229000,[]
22,Spectral Asylum,1060,2659,333000,[]
23,Woe to the Vanquished,1309,3568,240000,[]
24,Forensic Nightmare,1159,4547,205000,[]
25,Brain Cell Holocaust,1183,4551,267000,[]
26,A Butchery Improved,1268,5282,241000,[]
27,No Gravity,3674,10706,248000,[]
28,Gate-eye of Fractal Spiral,274,748,630000,[]
29,Holding On,8748,36708,247000,"[u'thrash metal', u'heavy metal', u'metal', u'Power ballad', u'speed metal', u'thrash', u'heard on Pandora', u'Ballad', u'guitar virtuoso', u'good times', u'canadian metal', u'nya', u'metal ballad', u'metal ballads', u'Its all about the lyrics', u'NAKO', u'gargulec', u'slgdmbllds']"
30,Musical Death (A Dirge),31556,118623,242000,"[u'thrash metal', u'instrumental', u'metal', u'heavy metal', u'Testament', u'guitar virtuoso', u'thrash', u'Progressive metal', u'instrumental metal', u'Megadeth', u'hard rock', u'Awesome', u'speed metal', u'melodic metal', u'Bay Area', u'718 Metal', u'metal ballad', u'great guitarist', u'instrumental masterpiece', u'slgdm', u'haohmaru', u'nice testament', u'seen live', u'rock', u'solo', u'acoustic', u'beautiful', u'melodic', u'classic guitar', u'Progressive', u'great', u'old school', u'death metal', u'crossover', u'1988', u'Guitar Hero', u'gods', u'8 of 10 stars', u'Black', u'FUCKING AWESOME', u'wonderful', u'Masterpiece', u'favorite tracks', u'7 of 10 stars', u'trash metal', u'us', u'genious', u'the best', u'old school thrash metal', u'bay area thrash metal']"
31,Get What You Deserve,9871,31927,224000,"[u'thrash metal', u'metal', u'old school', u'sodom', u'heavy metal', u'seen live', u'germany']"
32,Within the Abyss,2342,9666,308000,[]
33,Rising from Beneath,2689,12091,251000,[]
34,Within the Abyss,2342,9666,308000,[]
35,Evoke the Curse,2080,7867,266000,[]
36,Amongst the Dead,2026,7758,230000,"[u'thrash metal', u'metal', u'Thrash revival', u'rock veloz']"
37,Evoke the Curse,2080,7867,266000,[]
38,Evoke (Intro),1078,3843,0,[]
39,Eye of the Demon,2227,8938,239000,"[u'metal', u'speed metal', u'thrash metal']"
40,Evoke the Curse,2080,7867,266000,[]
41,Eye of the Demon,2227,8938,239000,"[u'metal', u'speed metal', u'thrash metal']"
42,Mass Infestation,1877,6942,212000,[u'thrash metal']
43,Sickness of Humanity,1927,7415,251000,[]
44,Amongst the Dead,2026,7758,230000,"[u'thrash metal', u'metal', u'Thrash revival', u'rock veloz']"
45,Evoke the Curse,2080,7867,266000,[]
46,Unstoppable Slaughter,2663,9887,323000,[]
47,The Plague Returns,9955,51151,214000,"[u'thrash metal', u'metal', u'speed metal', u'thrash', u'old school', u'old school thrash metal', u'songs to hear before you die', u'sudamerica', u'Thrash revival', u'brazilian thrash']"
48,No Place for the Cross,2827,10743,254000,[]
49,Lethal Injection,10355,52140,192000,"[u'thrash metal', u'metal', u'Thrash revival', u'brazilian thrash']"
50,Colors Of Hate,2981,11419,229000,"[u'metal', u'thrash metal', u'thrash', u'NWOTM']"
51,Toxic Death,11431,61892,212000,"[u'thrash metal', u'metal', u'sudamerica', u'Thrash revival', u'brazilian thrash', u'rock veloz']"
52,Death Descends (Upon this World),2952,11364,167000,[]
53,Waiting To Exhale,3014,11179,299000,[]
54,Brainwash Possession,11478,63330,215000,"[u'thrash metal', u'metal', u'sudamerica', u'Thrash revival', u'brazilian thrash']"
55,Tunnel of Pain,11914,51623,269000,"[u'thrash metal', u'Technical Thrash Metal', u'metal', u'Progressive metal', u'progressive thrash', u'coroner', u'80s', u'thrash', u'kick ass', u'fucking incredible', u'technical thrash', u'total ownage', u'DAT RIFF', u'heavy as hell', u'great bridge', u'that riff', u'technical progressive thrash metal']"
