,Songs,Listeners,Playcount,Duration,Tags
0,Earth Crawler,9006,37430,398000,[]
1,Of Matter - Proxy,24479,223501,305000,"[u'DJENT', u'Progressive metal', u'math metal', u'metal', u'ambient', u'experimental', u'Progressive rock', u'mathcore', u'Technical Metal', u'recos', u'TesseracT']"
2,Koniskas,9601,49870,299000,"[u'Progressive metal', u'alternative metal']"
3,The Juice,8054,27771,539000,"[u'Psychedelic Rock', u'space rock', u'danish', u'flawless topaz', u'rhythm and brews', u'mojito tune']"
4,Pulsewave,429,1259,183000,[]
5,Smoke Stacks,40468,249419,386000,"[u'post-rock', u'instrumental', u'experimental', u'psychedelic', u'indie', u'grey storia', u'rock', u'atmospheric', u'Post-Metal', u'some serious next level shit', u'plurt', u'seen live', u'Progressive metal', u'Love', u'dark', u'disturbing', u'melancholy', u'post rock', u'interesting', u'6 of 10 stars', u'art metal', u'5 of 10 stars', u'spellbinding', u'other level', u'instrumental4265', u'delicious bass', u'if these trees could talk', u'marvelous guitar', u'postapocaliptic', u'recos2']"
6,Decima,18444,105816,286000,"[u'Progressive rock', u'rock', u'sad', u'beautiful', u'melancholic', u'9 of 10 stars']"
7,Jesus For The Jugular,29773,154694,287000,"[u'rock', u'indie rock', u'indie', u'the Veils', u'seen live', u'favorites', u'dark', u'blues', u'New Zealand', u'raw', u'nz', u'mix', u'Favorite', u'popular', u'brilliant', u'ok', u'Heroes', u'lust', u'i am an astronaut here is my soundtrack', u'elvira', u'tough shit man', u'dinle dinlet', u'at ease', u'space trucking', u'perfect puff', u'Scaremongering', u'transitglambat', u's-m', u'transitmadness', u'libera me domine']"
8,Hide Away The Sun,3314,11521,539000,"[u'artcore', u'Post-Metal', u'post metal']"
9,Simple As That,20095,74437,242000,"[u'Progressive rock', u'rock', u'british', u'alternative', u'alternative rock', u'UK', u'Kscope', u'2014 single', u'simple but effective']"
10,Solstice,12201,48605,470000,[u'Post-Metal']
11,Speechless,14355,67552,233000,"[u'indie', u'british', u'Vampire Diaries', u'play again', u'tvd soundtrack', u'Delena']"
12,Soil's Song - Studio,2151,7191,0,[]
13,I Came Before the Water (Pt. I),2561,7351,0,[u'Progressive rock']
14,Open Water,57226,427713,226000,"[u'experimental', u'alternative rock', u'water', u'ambient', u'rock', u'Experimental Rock', u'post-hardcore', u'Dream', u'indie', u'alternative', u'relaxing', u'complex', u'Elements', u'in the ocean we trust', u'chillout', u'seen live', u'downtempo', u'Progressive rock', u'idm', u'floating', u'download', u'american', u'amazing', u'favourite', u'heard on Pandora', u'00s', u'post hardcore', u'22', u'thrice', u'open water', u'ocean song', u'Sromkie Approved', u'Tracks for Tam', u'life-saver', u'songs that makes u think about life', u'Lieblingssongs', u'the alchemy index', u'orange ending']"
15,Any Day Now,69623,282249,378000,"[u'alternative', u'indie', u'rock', u'indie rock', u'alternative rock', u'britpop', u'british i like', u'beautiful', u'chilled', u'2001', u'british', u'ambient', u'Love', u'elbow', u'downtempo', u'Progressive rock', u'Lo-Fi', u'Alternative  Punk', u'Mellow', u'good shit', u'favourite', u'male vocalists', u'00s', u'best song ever', u'chillout', u'pop', u'chill', u'experimental', u'sad', u'post-rock', u'pop rock', u'favorites', u'repetitive', u'epic', u'dark', u'soft rock', u'england', u'dream pop', u'Radio', u'art rock', u'melancholy', u'music to work to', u'melancholic', u'hypnotic', u'post rock', u'loved', u'heard on Pandora', u'mysterious', u'Prog-Rock', u'post-hardcore']"
16,Evil With You,14531,51534,308000,"[u'rock', u'alternative rock', u'great songs', u'Ewy']"
17,Chromakey Dreamcoat,225993,1406133,347000,"[u'ambient', u'electronic', u'chillout', u'idm', u'electronica', u'downtempo', u'chill', u'instrumental', u'trip-hop', u'Boards of Canada', u'electro', u'atmospheric', u'groovesalad', u'BoC', u'alternative', u'experimental', u'Scottish', u'lounge', u'Mellow', u'heard on Pandora', u'british', u'UK', u'Awesome', u'trip hop', u'loved', u'00s', u'somafm', u'Warp', u'Dreamy', u'winter', u'melancholic', u'trippy', u'addictive', u'favorites', u'minimal', u'beautiful', u'cool', u'chill out', u'early morning music', u'i-love', u'chulo', u'songs that grow on you', u'interesting neighbor radio music', u'british idm', u'more than five minutes and better because of it', u'its just before dawn and im talking rubbish', u'Chromakey Dreamcoat', u'Chillanthropology', u'down tempo', u'calm']"
18,8 Years,15570,56701,217000,"[u'rock', u'numbers', u'years', u'male vocals', u'8', u'sxsw 2011', u'cobra verde']"
19,Pulse,12401,55328,293000,"[u'Progressive metal', u'Progressive rock', u'metal', u'Gothic Metal', u'melancholic', u'9 of 10 stars', u'magic', u'there there']"
20,Dead Roots Stirring,16334,77616,727000,"[u'stoner metal', u'Stoner Rock', u'2011', u'DAT RIFF']"
