,Songs,Listeners,Playcount,Duration,Tags
0,Balle Balle,35,110,0,[]
1,Balle Balle,35,110,0,[]
2,Lal Ghagra,85,295,0,[]
3,Maahi Ve,43,188,0,[]
4,The Breakup Song,73,569,0,[]
5,Nashe Si Chadh Gayi,85,685,0,[u'Shabreen']
6,Do You Want To Build A Snowman?,80537,432530,207000,"[u'Soundtrack', u'pop', u'Disney', u'frozen', u'upbeat', u'melancholy', u'Favorite', u'10s', u'Awww', u'best of 2014', u'post-nerdcore', u'Nennes yearlist', u'Nennes yearlist 2014']"
7,Let It Snow! Let It Snow! Let It Snow!,206586,659439,116000,"[u'christmas', u'oldies', u'xmas', u'Christmas Music', u'Rat Pack', u'Weihnachten', u'jazz', u'holiday', u'vocal', u'Dean Martin', u'male vocalists', u'classic Christmas', u'christmas oldies', u'Let It Snow', u'Yule', u'easy listening', u'Christmas Songs', u'holidays', u'Navidad', u'x-mas', u'best christmas songs', u'jazzysxmas', u'christmas classic', u'pop', u'winter', u'christmas jazz', u'crooners', u'snow', u'x-mass', u'natal', u'mg xmas']"
8,I Saw Mommy Kissing Santa Claus,94416,221046,159000,"[u'christmas', u'Christmas Music', u'xmas motown', u'Christmas Songs', u'Tinsel', u'oldies', u'soul', u'60s', u'female vocalists', u'x-mas', u'pop', u'motown', u'xmas', u'50s', u'phil spector', u'catchy', u'cover', u'Energetic', u'american', u'great', u'fun', u'fip', u'kids', u'female vocalist', u'novelty', u'rock n roll', u""60's"", u'female artists', u'classic Christmas', u'the ronettes', u'wall of sound', u'holiday', u'sixties', u'children', u'girl power', u'1960s', u'Weihnachten', u'childrens music', u'1963', u'the miracles', u'classic pop', u'santa', u'ChristmasHoliday', u'sweet soul', u'xmas music', u'spiked candy canes', u'my christmas', u'christmas favorite', u'motown christmas', u'Foxy Lady']"
9,Winter Wonderland,60137,131842,177000,"[u'christmas', u'doris day', u'christmas classics', u'xmas', u'female vocalists', u'Weihnachten', u'Oldie Christmas', u'oldies', u'Winter Wonderland', u'jazz', u'pop', u'60s', u'winter', u'holiday', u'easy listening', u'female vocalist', u'50s', u'classic Christmas', u'Christmas Music', u'sukimuki', u'vocal', u'female', u'jazz vocal', u'classic', u'catchy', u'christmas spirit', u'other', u'lounge', u'swing', u'sunday', u'Christmas Songs', u""50's"", u'crooner', u""60's"", u'Seasonal', u'fav', u'english', u'Perfection', u'sixties', u'Yule', u'1960s', u'ladies', u'Peggy Lee', u'actress', u'Navidad', u'x-mas', u'christmas remixed', u'classic holiday', u'rainy music', u'musical christmas joy']"
