,Songs,Listeners,Playcount,Duration,Tags
0,Black Metal ist Krieg,25036,178978,303000,"[u'black metal', u'true black metal', u'black metal ist krieg', u'metal', u'German Hateful and Misantrophic Metal', u'german', u'depressive black metal', u'raw black metal', u'krieg', u'viking metal', u'deutsch', u'kvlt', u'German hateful and misanthropic Metal', u'German gay and stupid Metal for kiddies who like cradle or dimmu and know nothing about black metal', u'heavy metal', u'brutal', u'favorites', u'death metal', u'hate', u'grim', u'agressive', u'metallica', u'Suicidal Black Metal', u'Black-Metal with the fire-speed of a MG42 and the power of heavy ship-artillery', u'German Black Metal', u'trve', u'hatred towards mankind and life itself', u'kriegsmetal', u'very evil metal', u'non commercial metal', u'War-Black Metal', u'songs with black metal in the title', u'emo', u'beautiful', u'Awesome', u'Melodic Death Metal', u'emotional', u'fun', u'war', u'Extreme Metal', u'SCHEISSE', u'9 of 10 stars', u'Disturbed', u'nostalgia', u'Power metal', u'Technical Death Metal', u'Rammstein', u'lol', u'ripoff', u'Brutal Death Metal']"
1,Ein Verlorener Vergessener Trauriger Geist,1086,2767,604000,"[u'black metal', u'cover', u'Burzum', u'burzum cover']"
2,Nocturna,52746,300424,232000,"[u'Gothic Metal', u'doom metal', u'Gothic', u'metal', u'moonspell', u'black metal', u'Dark metal', u'portuguese', u'Doom', u'not doom metal', u'Gothic Doom Metal', u'gothic doom', u'nighttime driving music', u'rock', u'night', u'death metal', u'sex', u'Masterpiece', u'goth metal', u'Symphonic Black Metal', u'gothic-doom metal', u'metal gothic', u'Gentle Sex', u'heavy metal', u'seen live', u'alternative rock', u'Progressive metal', u'Dreamy', u'Portugal', u'f', u'heard on Pandora', u'best song ever', u'6 of 10 stars', u'gothy', u'vampires', u'death doom', u'simone', u'my stuff', u'metalero', u'lusitanian metal', u'unforgettable songs from when i was a teenager', u'hard sex', u'drugstore', u'gothicmetal', u'loved on pandora', u'nieco melancholicke', u'devils gift', u'nocturna', u'NALBEST', u'pizdoseniemetal']"
3,The Pale Haunt Departure,18975,91251,344000,"[u'doom metal', u'Death Doom Metal', u'death metal', u'Doom', u'Gothic Metal', u'death-doom metal', u'novembers doom', u'metal', u'brilliant', u'black death metal', u'autumn', u'Dark metal', u'melodic doom metal', u'death/doom', u'legendary song', u'iscametal', u'Metal songs', u'inspire me to live', u'jeas-discovery']"
4,Rapture,13627,92724,302000,"[u'doom metal', u'melodic doom death metal', u'Melodic Death Metal', u'Melodic Death Doom Metal', u'Death Doom Metal', u'death metal', u'Swedish Metal', u'melodic doom death', u'metal', u'epic', u'beautiful', u'atmospheric doom metal', u'Dark metal', u'melodic doom metal', u'doom death metal', u'great drums', u'great vocals', u'Sad Songs to Sleep to', u'so catchy it makes you wanna slap yo mama', u'melodic gothic doom metal', u'melodic doom death gothic metal']"
5,Dead Air,7729,58318,319000,"[u'doom metal', u'Gothic Metal', u'metal', u'Gothic', u'Awesome', u'finnish metal', u'soundtrack to my escape', u'ellsbeth-01', u'epic', u'finnish', u'Down', u'Masterpiece', u'6 of 10 stars', u'Death Doom Metal', u'Gothic Doom Metal', u'Melodic Death Doom Metal', u'crybbage power', u'Crybs Choice', u'ellsbeth']"
6,Restless Oblivion,44665,202190,483000,"[u'doom metal', u'Progressive metal', u'atmospheric', u'metal', u'Atmospheric metal', u'Progressive rock', u'Doom', u'Death Doom Metal', u'death metal', u'Gothic Metal', u'death doom', u'Anathema', u'rock', u'alternative', u'Anathema - restless Oblivion', u'british', u'epic', u'melodic', u'england', u'melancholic', u'depression', u'Love it', u'death-doom metal', u'Killer', u'silent intensity', u'to commit suicide', u'very emotive', u'highly emotive', u'Restless Oblivion forever', u'UK', u'beautiful', u'Sludge', u'favourite', u'groovy', u'symphonic metal', u'8 of 10 stars', u'wonderful', u'english lyrics', u'7 of 10 stars', u'6 of 10 stars', u'british artist', u'Favourite Songs', u'beatiful', u'impressive', u'genious', u'All time favourites', u'awesome vocals', u'doom-death metal', u'death-doom', u'great bass']"
7,Distress (lyrics),165,269,0,[]
8,Heaven Laid in Tears (Angels' Lament),26727,165983,414000,"[u'doom metal', u'Gothic Metal', u'Gothic Doom Metal', u'Doom', u'melancholic', u'symphonic metal', u'Draconian', u'Female fronted metal', u'beautiful', u'heavy metal', u'metal', u'Gothic', u'beauty', u'Masterpiece', u'Blind Guardian', u'swedish', u'slow', u'dark', u'new age', u'top', u'death metal', u'great lyrics', u'depression', u'Favourites', u'brilliant', u'i fucking love this song', u'Sweden', u'good music', u'Dark metal', u'doomdeath', u'death-doom metal', u'Greatest', u'beautiful voices', u'Beautiful sadness', u'Breathtaking', u'simone', u'lucipro', u'lacrimaindarkness', u'Gothic Divas', u'Beautiful fucking song', u'akirahoshi dark', u'YAMI', u'rock geral', u'Plenty of Nails', u'335126489', u'emo depressed', u'albumu indir', u'similar tracks: the gathering - Nighttime Birds', u'groll', u'Draconian - Arcane Rain Fell']"
9,Lies That Bind,16913,84635,353000,"[u'doom metal', u'death metal', u'death-doom metal', u'melancholic doom', u'Melodic Death Metal', u'metal', u'Progressive metal', u'as-it-seems--', u'USA', u'download', u'Gothic Metal', u'melancholic', u'great lyrics', u'classics', u'depressive', u'death doom', u'melodic doom metal', u'doom death metal', u'Favorite guitar solos', u'great drums', u'great vocals', u'Melodic Death Doom Metal', u'Death/Doom Metal', u'death/doom', u'guys', u'me like', u'prog death', u'prog deth']"
