,Songs,Listeners,Playcount,Duration,Tags
0,The First Meeting,3763,16953,103000,"[u'acoustic', u'french', u'folk', u'dark', u'melancholic', u'neofolk', u'dark folk', u'dark acoustic', u'france', u'acoustic guitar']"
1,Dorthonion,3769,19335,166000,"[u'ambient', u'neofolk', u'experimental', u'dark', u'shoegaze', u'beautiful', u'water', u'melancholy', u'dark acoustic', u'drone rock', u'acoustic guitar', u'nature sounds', u'thunderstorm', u'me like']"
2,I Crave For You,16311,113296,170000,"[u'neofolk', u'folk', u'dark ambient', u'dark folk', u'evacuate soul', u'acoustic', u'Awesome', u'7 of 10 stars', u'apocalyptic folk', u'artistically spark', u'songs to play after you sit for an hour waiting for a bus', u'275ooo']"
3,Nuvole Bianche,215414,1289438,357000,"[u'piano', u'instrumental', u'contemporary classical', u'piano solo', u'Classical', u'melancholic', u'beautiful', u'relaxing', u'italianigdchill', u'classic', u'ambient', u'modern piano', u'chillout', u'new age', u'fip', u'love at first listen', u'modern classic', u'8 of 10 stars', u'classical piano', u'sense', u'Ludovico Einaudi', u'chill', u'experimental', u'sad', u'favorites', u'slow', u'Love', u'solo', u'epic', u'romantic', u'Awesome', u'longing', u'gentle', u'minimalism', u'favourite', u'emotional', u'Recommended', u'Favourites', u'check later', u'Klassik', u'minimalist', u'sad songs', u'tune', u'study', u'writing', u'Milan', u'Atmosphere', u'The Breath of the Universe', u'chilly', u'gut']"
4,Fairytale,31483,146284,239000,"[u'piano', u'Soundtrack', u'Classical', u'instrumental', u'new age', u'beautiful', u'contemporary classical', u'modern classical', u'solo piano', u'p14n0', u'instrumental movie soundtrack', u'ulalume-for-later', u'artist: ludovico einaudi']"
5,The Earth Prelude,40765,194095,303000,"[u'good', u'classical music']"
6,Big My Secret,92060,309406,171000,"[u'piano', u'Soundtrack', u'Classical', u'instrumental', u'piano solo', u'contemporary classical', u'relaxing', u'classical piano', u'minimalism', u'relax', u'melancholy', u'minimal', u'Mellow', u'michael nyman', u'calm', u'melancholic', u'solo piano', u'the piano', u'big my secret', u'romantic', u'new age', u'beautiful', u'minimalist', u'meloncholy', u'Classical Ambient', u'tears and sadness', u'chillout', u'classic', u'Sleep', u'modern classical', u'Dream', u'neoclassical', u'blue', u'chains', u'Studying', u'Film music composer', u'score', u'sad and beautiful', u'exquisite', u'Soundtrack Of My Life', u'Sandersounds', u'minimalista', u'piano favorites', u'piano instrumental', u'gorgeous piano', u'Lara-Loved', u'domenica', u'huba', u'najblizsze sercu', u'ASOWE']"
7,First Rendez-Vous,78383,382785,77000,"[u'piano', u'instrumental', u'Soundtrack', u'Yann Tiersen', u'french', u'Love', u'nostalgic', u'minimalism', u'chilly', u'wood and string', u'easy listening', u'4 Stars', u'Classical', u'pop', u'favorites', u'memories', u'beautiful', u'2003', u'night', u'painting', u'cinema', u'winter', u'contemporary classical', u'composer', u'loved', u'gorgeous', u'snow', u'lovely', u'nostalgia', u'smoking', u'walking', u'dinner', u""I'm in love"", u'big hit', u'something lovely', u'wonderland', u'movie soundtrack', u'under two minutes', u'plutesc', u'Check it out', u'modern composer', u'crystalline', u'eclectic dreaming', u'doc', u'xxx2', u'xxx3', u'nochmal', u'Under 100 seconds', u'cancionero', u'instrumental bliss']"
8,Summer 78 (instrumental),88610,460303,229000,"[u'instrumental', u'Soundtrack', u'piano', u'Classical', u'french', u'beautiful', u'Yann Tiersen', u'melancholic', u'nostalgia', u'chillout', u'brilliant', u'melodic', u'melancholy', u'minimalism', u'emotional', u'eldad666loved', u'morning', u'late night', u'amazing', u'5 Stars', u'loneliness', u'good bye lenin', u'indie', u'ambient', u'modern', u'new age', u'Soundtracks', u'composer', u'classica', u'minimalista', u'chanson', u'alternative', u'favorite songs', u'singer-songwriter', u'favorites', u'Love', u'easy listening', u'2003', u'orchestral', u'cinema', u'intrumental', u'genius', u'Mellow', u'Rainy Day', u'favourite', u'relaxing', u'intimate', u'bliss', u'modern classical', u'harmony']"
9,Watching Lara,88121,449416,87000,"[u'piano', u'instrumental', u'Soundtrack', u'french', u'Yann Tiersen', u'Classical', u'beautiful', u'Love', u'melancholy', u'magic', u'pop', u'sexy', u'easy listening', u'Awesome', u'2003', u'Soundtracks', u'cinema', u'Mellow', u'ost', u'smooth', u'soft', u'minimalism', u'inspiration', u'Cool song', u'perfect', u""I'm in love"", u'3 stars', u'delicate', u'big hit', u'something lovely', u'wonderland', u'Something Beautiful', u'chillin', u'light', u'movie soundtrack', u'dreamlike', u'Faves', u'blue', u'sadness', u'IIIIIIIIII AMAZING TRACK :D IIIIIIIIII', u'My Favourites', u'Favourite Music', u'girl names', u'freaking awesome', u'Just plain beautiful', u'Burn One', u'ephemeral', u'ingersmy', u'klaver', u'Lara']"
10,Lara's Castle,81608,372422,106000,"[u'Soundtrack', u'instrumental', u'Yann Tiersen', u'french', u'piano', u'vugube62', u'classic', u'amelie', u'Lara', u'pop', u'favorite songs', u'Love', u'easy listening', u'romantic', u'new age', u'beautiful', u'cinema', u'beauty', u'xmas', u'contemporary classical', u'melancholy', u'gorgeous', u'francais', u'emotion', u'movie soundtrack', u'7 of 10 stars', u'neoclassic', u'<3', u'names', u'name', u'Original Soundtrack', u'girl names', u'songs about girls', u'Instrumental music', u'cancionero', u'ingersmy', u'vahva olo', u'im a little girl and im happy and heart', u'Melancholism', u'derniere cigarette', u'Wuthering Heights', u'Thinking about Life', u'Most', u'nieco melancholicke', u'tiersen', u'Radio Crazy Diamond', u'ost: good bye lenin', u'soundtrack-mylife', u'yann t', u'puur']"
11,Monday,122035,675264,355000,"[u'piano', u'Classical', u'instrumental', u'contemporary classical', u'ambient', u'melancholy', u'Ludovico Einaudi', u'beautiful', u'Mellow', u'Relaxing Instrumental', u'melancholic', u'chillout', u'sad', u'Monday', u'italianigdchill', u'relax', u'classical piano', u'solo piano', u'einaudi', u'calm', u'relaxing', u'italian', u'modern classical', u'neoclassical', u'gimme sum keys', u'mpsvd-piano-h', u'Love', u'Contemporary', u'organ', u'atmospheric', u'Favorite', u'minimalist', u'study', u'contemporary instrumental', u'Sandersounds', u'piano master', u'thoughtful solo piano', u'Eremuse-Vaghe bellezze', u'Ludovico Einaudi - Monday', u'Plinky Plonky Poop', u'qwerty101-loved piano', u'Soundtrack', u'nu jazz', u'chill', u'experimental', u'slow', u'acoustic', u'easy listening', u'classique', u'romantic']"
12,Love Is A Mystery,19072,97467,0,"[u'Classical', u'piano', u'beautiful', u'for a dream', u'Soundtrack', u'instrumental', u'favorites', u'orchestra', u'contemporary classical', u'makes me cry', u'<3', u'The Breath of the Universe', u'superb', u'my loves', u'the piano', u'fenomenal', u'katharsis', u'my essential songs', u'little prince', u'Lara-Loved', u'after a dream', u'Giusychevola e che ama', u'instrumental movie soundtrack', u'awakes old memories', u'ulalume-loved', u'ulalume-treasures', u'gian-loved', u'jse favorite', u'eyre']"
13,The Earth Prelude,40765,194095,303000,"[u'good', u'classical music']"
14,Waterfall,5937,18588,213000,[]
15,Like Wolves,12352,57629,178000,"[u'neofolk', u'songs to play after you sit for an hour waiting for a bus']"
16,I Shall Feast,11586,50175,230000,"[u'sear me', u'natur ist macht']"
17,Camouflage,11843,53376,250000,"[u'instrumental', u'folk', u'neofolk', u'martial industrial', u'apocalyptic folk', u'Martial Neofolk', u'nox-aeternus']"
18,Wonderful Wonderful Sun,10781,55861,136000,"[u'The Breath of the Universe', u'pure aural bliss', u'natur ist macht']"
19,My Black Faith,17776,96103,178000,"[u'neofolk', u'dark', u'magic male voice', u'5 Star', u'super chill', u'yes please', u'mylounge', u'N V', u'deepnight', u'deep pure chill', u'10p', u'277ooo', u'275ooo', u'y e s yes yes', u'10 1 0 10', u'easy to lose hope', u'm a e v e']"
20,Nighttime In Sonnenheim,14845,79665,0,"[u'neofolk', u'FUCKING AWESOME', u'The Breath of the Universe', u'pure aural bliss', u'The seven hands of God are stroking the spine of man', u'artistically spark']"
21,I Crave For You,16311,113296,170000,"[u'neofolk', u'folk', u'dark ambient', u'dark folk', u'evacuate soul', u'acoustic', u'Awesome', u'7 of 10 stars', u'apocalyptic folk', u'artistically spark', u'songs to play after you sit for an hour waiting for a bus', u'275ooo']"
22,Vaer Stjernar Vaerdan,11601,57899,279000,"[u'viking metal', u'folk metal']"
23,All you are going to want to do is get back there,21613,140862,226000,"[u'haunting', u'relaxing', u'experimental', u'cool', u'vinyl', u'dark ambient', u'4 Stars', u'for rainy days', u'Songs with freaking long titles', u'new find', u'to croon while you sort your recycling']"
24,An empty bliss beyond this World,17421,155365,228000,[u'Heartbreaking']
25,To Bid You Farewell,93596,671230,657000,"[u'Progressive metal', u'progressive death metal', u'melancholic', u'Progressive rock', u'metal', u'Progressive', u'acoustic', u'Melodic Death Metal', u'beautiful', u'opeth', u'death metal', u'swedish', u'rock', u'Favourite Songs', u'melodic metal', u'Awesome', u'melancholy', u'Masterpiece', u'emotional', u'Songs over 10 minutes long', u'instrumental', u'Mellow', u'Greatest tracks ever', u'for my endogenous depression', u'romantic bass', u'night listening songs', u'favorites', u'atmospheric', u'original', u'Ballad', u'i had to change my pants after this song', u'lyrics i love', u'favorite songs', u'doom metal', u'calm', u'Love', u'melodic', u'Doom', u'favourite', u'atmosphare', u'saddest songs of the world', u'seen live', u'folk', u'death', u'Chilled Out', u'FUCKING AWESOME', u'music to listen to by a forest river at night', u'Relaxen', u'jazz influence', u'hobaa']"
26,Mijn Laezt Wourd,9457,45902,225000,"[u'post-rock', u'folk metal', u'neofolk']"
27,Vaer Stjernar Vaerdan,11601,57899,279000,"[u'viking metal', u'folk metal']"
28,Eweroun,14186,95664,349000,"[u'viking metal', u'folk metal', u'metal', u'beautiful', u'divine', u'pagan metal', u'pagan folk', u'heathen metal', u'flawless', u'la grosse radio', u'optime']"
29,Alfadanz,23082,102951,558000,"[u'black metal', u'atmospheric black metal', u'dark ambient', u'metal', u'ambient', u'ambient black metal', u'Norwegian Black Metal', u'Skaldic Metal']"
30,Child of God,4809,15173,222000,[]
31,Waterfall,5937,18588,213000,[]
32,The Curse,70356,427066,351000,"[u'female vocalists', u'indie', u'folk', u'piano', u'danish', u'chillout', u'indie folk', u'radio paradise', u'radioparadise', u'2013 single', u'Classical', u'alternative', u'ambient', u'singer-songwriter', u'calm', u'easy listening', u'beautiful', u'Awesome', u'Mellow', u'ethereal', u'melancholic', u'fip', u'female vocalist', u'check', u'singer songwriter', u'Singer/Songwriter', u'5 Stars', u'Titorsbrother', u'10s', u'female singer-songwriter', u'4 of 10 stars', u'piano pop', u'dansk', u'rainy', u'female singer songwriter', u'easy-listening', u'classical pop', u'alternative classical', u'gently', u'female singer/songwriter', u'musica tranquila', u'alternative piano', u'classical alternative', u'my heels grow wings', u'alternative indie pop', u'shoegazefan', u'Ladenmusik', u'Steunfonds', u'1401fh', u'femme vocale manara']"
33,Old Heart Falls,24656,157428,262000,"[u'Progressive rock', u'melancholic', u'ambient', u'9 of 10 stars', u'depressive rock', u'Atmospheric Progressive Post-Doom Metal']"
34,Total Destruction,712,1687,248000,[u'covers']
35,Rising,1182,2821,333000,[]
36,Huldran,1204,2964,274000,[]
37,The Heritage Throne,1267,3141,286000,[]
38,Omma,1332,3381,456000,[]
39,Remnant of the Past,1430,3822,321000,[]
40,Highland Rebellion,1560,4238,361000,[]
41,The Trickster,1695,4412,384000,[]
42,The Runes of Hel,2127,5780,343000,"[u'Viking Death Metal', u'nordic metal', u'Viking', u'Amon Amarth Style']"
43,O Stars,3170,10221,258000,[]
44,Waterfall,5937,18588,213000,[]
45,Where There Are Trees,22635,57466,82000,"[u'folk', u'female vocalists', u'singer-songwriter', u'Mellow', u'josephine foster', u'alternative', u'acoustic', u'indie folk', u'neo folk', u'acousticindiefolk', u'gilbert', u'i would play this on my radio show', u'workforce1', u'indie', u'beautiful', u'haunting', u'melancholy', u'folk noir', u'freak folk', u'fragile', u'trees', u'psych folk', u'easy', u'want', u'Playlist', u'fucking incredible', u'quittenlikoer', u'Female folk', u'New to me', u'sitrc:forests and woodland', u'coja awaiting', u'american brilliance', u'Golden greats of feel-good depression', u'veloenisch', u'femmes', u'fucked-up country', u'in a beautiful place out in the country', u'La Tierra Voluptuosa', u'Progressive Acoustic', u'another one', u'coja carnation', u'newto me', u'coolandwarm', u'carnation', u'good singer songwriters', u'gilbert linley', u'bright morning', u'winter 2010 nic', u'aibolits traumschloss', u'softmellow']"
46,The Mood That Passes Through You,51410,141675,73000,"[u'Soundtrack', u'Classical', u'piano', u'contemporary classical', u'vugube62', u'chill', u'instrumental', u'british', u'romantic', u'beautiful', u'film', u'minimalism', u'film score', u'sensual', u'classics', u'Masterpiece', u'classical piano', u'under two minutes', u'Ambrosia', u'solo piano', u'Under 100 seconds', u'ddohr', u'mick n wim', u'as the crow flies', u'magicear', u'najblizsze sercu', u'thoughtful solo piano', u'ulalume-loved', u'Melakoli', u'sundaylounge', u'meinohr']"
47,In The Twilight,3364,18146,194000,[]
48,Bad Bad Love,3526,18498,209000,[u'2k11 mix']
49,Omerta,95789,904473,178000,"[u'doom metal', u'depressive rock', u'Progressive rock', u'metal', u'melancholic', u'Progressive metal', u'beautiful', u'Gothic Metal', u'Katatonia', u'rock', u'swedish', u'romantic', u'Doom', u'dark rock', u'death metal', u'alternative rock', u'Progressive', u'alternative metal', u'Ballad', u'Traded my memories for things', u'seen live', u'alternative', u'dark', u'Gothic', u'Awesome', u'melancholy', u'favourite', u'great lyrics', u'brilliant', u'Sweden', u'Masterpiece', u'ballads', u'depressive', u'ninni', u'heavy metal', u'emo', u'downtempo', u'prog', u'favorites', u'Love', u'acoustic', u'scandinavian', u'melodic', u'moody', u'death', u'atmospheric', u'great', u'amazing', u'soft', u'emotional']"
50,Omerta,95789,904473,178000,"[u'doom metal', u'depressive rock', u'Progressive rock', u'metal', u'melancholic', u'Progressive metal', u'beautiful', u'Gothic Metal', u'Katatonia', u'rock', u'swedish', u'romantic', u'Doom', u'dark rock', u'death metal', u'alternative rock', u'Progressive', u'alternative metal', u'Ballad', u'Traded my memories for things', u'seen live', u'alternative', u'dark', u'Gothic', u'Awesome', u'melancholy', u'favourite', u'great lyrics', u'brilliant', u'Sweden', u'Masterpiece', u'ballads', u'depressive', u'ninni', u'heavy metal', u'emo', u'downtempo', u'prog', u'favorites', u'Love', u'acoustic', u'scandinavian', u'melodic', u'moody', u'death', u'atmospheric', u'great', u'amazing', u'soft', u'emotional']"
51,Fragile Dreams,150963,1461470,332000,"[u'doom metal', u'Progressive metal', u'Progressive rock', u'melancholic', u'Anathema', u'atmospheric', u'atmospheric rock', u'metal', u'rock', u'alternative', u'alternative rock', u'Atmospheric metal', u'Masterpiece', u'beautiful', u'Progressive', u'Doom', u'sad', u'seen live', u'Jointstereo', u'british', u'art rock', u'Gothic Metal', u'melancholy', u'8 of 10 stars', u'perfect', u'favorites', u'Gothic', u'Awesome', u'emotional', u'melancholic metal', u'greatest lyrics', u'Fragile Dreams', u'UK', u'Love', u'Gothic Rock', u'All time favourites', u'Music To Kill Yourself To', u'prog', u'depressed', u'acoustic', u'amazing', u'symphonic metal', u'play this at my funeral', u'9 of 10 stars', u'emotion', u'Love it', u'7 of 10 stars', u'Favourite Songs', u'Soundtrack Of My Life', u'painfully beautiful']"
52,Week #1,7383,31012,140000,"[u'instrumental', u'piano', u'ambient', u'Dreamy', u'21st century classical', u'Lara-Loved', u'fabrizio paterlini', u'free according to stretchead', u'1402fh']"
