,Songs,Listeners,Playcount,Duration,Tags
0,Sirens,19065,86774,218000,"[u'heavy metal', u'Progressive metal', u'savatage', u'metal', u'Power metal', u'rock', u'hard rock', u'USA', u'american', u'rock n roll', u""80's"", u'7 of 10 stars', u'sirens', u'01', u'i had to change my pants after this song', u'Megadeth', u'Testament', u'Jon Oliva', u'exodus', u'slgdmbestof', u'kkk', u'haohmaru', u'criss oliva', u'favoritas heavy metal']"
1,Edge of Thorns,30311,185707,354000,"[u'Progressive metal', u'heavy metal', u'metal', u'Progressive rock', u'Power metal', u'savatage', u'rock', u'Progressive', u'edge of thorns', u'hard rock', u'symphonic metal', u'Progressive Heavy Metal', u'favorites', u'8 of 10 stars', u'10 of 10 stars', u'Jon Oliva', u'zak stevens', u'criss oliva', u'Johnny Lee Middleton', u'Steve Walcholz', u'classic rock', u'melodic heavy metal', u'favorite songs', u'Hard', u'heavy', u'beautiful', u'loud', u'90s', u'american', u'great song', u'rock n roll', u'Ballad', u'Favorite', u'Favourites', u'great solo', u'fantasy metal', u'melodic metal', u'great voice', u'Favourite Songs', u'music', u'title songs', u'best tracks ever', u'classic metal', u'Greatest band ever', u'opera metal', u'shivers', u'metal opera', u'ACDC', u'Favorite guitar solos', u'over 5 minutes long']"
2,Taunting Cobras,10409,50907,201000,"[u'heavy metal', u'Progressive metal', u'metal', u'Power metal', u'10 of 10 stars', u'classic rock', u'american', u'thrash metal', u'Progressive', u'great song', u'rock n roll', u'Favorite', u'8 of 10 stars', u'groove metal', u'great riff', u'slgdmbestof', u'good riff', u'slgdm', u'rockinshakehead', u'myk savatage']"
3,(Empty) Tankard,24068,138070,282000,"[u'thrash metal', u'alcoholic metal', u'speed metal', u'german', u'beer', u'beer metal', u'blastbeat', u'songs about alcohol and drinking', u'Tankard- Empty Tankard', u'thrash and beer', u'heavy metal', u'metal', u'Extreme Metal', u'saufen', u'Frankfurt', u'Hessen', u'Festa', u'beer thrash metal', u'SONGS about ALCOHOL and DRINKING :please DO NOT use this tag on ARTISTS - ONLY SONGS:', u'best drinking song ever', u'we need another beer', u'beer fuelled thrash metal', u'headbanger brot', u'EvilSound']"
4,The Party Ain't Over 'Til We Say So,2074,5521,201000,"[u'heavy metal', u'metal', u'thrash metal', u'alcoholic metal', u'beer metal']"
5,Maniac Forces,15814,72300,308000,"[u'thrash metal', u'heavy metal', u'metal', u'thrash', u'EvilSound', u'old school', u'Extreme Metal', u'Melodic Thrash Metal', u'old school thrash metal', u'alcoholic metal', u'sexy voice', u'over 5 minutes long', u'devil music', u'maniac', u'epic intro', u'Alcoholic Thrash Metal']"
6,Shaken Not Stirred,6742,22027,216000,"[u'thrash metal', u'metal', u'old school thrash metal', u'old school', u'alcoholic metal', u'beer metal', u'teutonic thrash metal', u'Alcoholic Thrash Metal', u'beer thrash metal']"
7,Serial Killer,5035,14653,154000,"[u'thrash metal', u'metal', u'german thrash', u'german', u'Alcoholic Thrash Metal', u'Cereal And Beer Disco Killer']"
8,666 Packs,8559,36107,276000,"[u'thrash metal', u'Extreme Metal', u'old school thrash metal', u'chuj', u'thrash till death', u'777 Cases']"
9,Positive,3249,11929,279000,"[u'thrash metal', u'heavy metal', u'punk', u'hard rock', u'punk rock', u'German metal', u'old school thrash metal', u'gargulec']"
10,Beermuda,9257,41069,282000,"[u'thrash metal', u'german thrash', u'alcohol metal', u'Alcoholic Thrash', u'beer', u'alkoholic metal', u'old school', u'Extreme Metal', u'old school thrash metal', u'alcoholic metal', u'beer song', u'kicks fucking ass']"
11,Riders Of The Doom,2873,7655,221000,[]
