,Songs,Listeners,Playcount,Duration,Tags
0,Habitual Line-Stepper,7404,42524,412000,"[u'Progressive metal', u'best song of the album']"
1,Remain Indoors,8702,51689,370000,[u'Progressive metal']
2,The Way The News Goes...,8969,57247,0,[]
3,It Ain't No Fun to Me,21615,59375,207000,"[u'soul', u'rnb', u'al green', u'70s', u'title is a full sentence', u'laura', u'soul tag', u'yes no maybe', u'it ant no fun to me', u'anna s song', u'It Aint No Fun to Me']"
4,Can't Get Enough - Edit,203,374,0,[]
5,We Care a Lot,133084,676836,244000,"[u'rock', u'alternative rock', u'alternative', u'80s', u'funk metal', u'alternative metal', u'hard rock', u'crossover', u'faith no more', u'heavy metal', u'Grunge', u'mike patton', u'favorites', u'90s', u'metal', u'rock band', u'we care a lot', u'Soundtrack', u'seen live', u'experimental', u'Love', u'american', u'heard on Pandora', u'alt rock', u'Nu Metal', u'8 of 10 stars', u'Funk Rock', u'80s Heavy Metal', u'title is a full sentence', u'transformers', u'classic metal', u'rock band dlc', u'h202', u'80s hard rock', u'radioultra', u'nasa shuttle falling in the sea', u'red hot chili peppers influenced stuff', u'classic rock', u'classic', u'rap', u'albums I own', u'catchy', u'epic', u'Alternative  Punk', u'post-punk', u'Awesome', u'car', u'eighties', u'driving music', u'party']"
6,New York City,1246,3328,255000,"[u'rock', u'blues', u'fav', u'Brems Tagg radio']"
7,School,202660,847196,335000,"[u'classic rock', u'rock', u'70s', u'Progressive rock', u'SuperTramp', u'pop', u'british', u'piano', u'art rock', u'Progressive', u'Symphonic Rock', u'school', u'soft rock', u'favorites', u'80s', u'oldies', u'supertramp - school', u'piano rock', u'male vocalists', u'strings organs rubber wind', u'memories', u'Psychedelic Rock', u'melodic rock', u'supertramp school', u'pop rock', u'album rock', u'harmonica', u'male vocalist', u'Pop-Rock', u'1970s', u'Progressive Pop', u'1974', u'top 2000', u'Beelloved', u'hopuke42', u'pivudo45', u'jazzyrockballads', u'classic', u'hard rock', u'prog', u'Love', u'epic', u'Awesome', u'party', u'amazing', u'old school', u'favourite', u'dramatic', u'best', u'8 of 10 stars']"
8,It's All Right,3536,9047,168000,"[u'soul', u'favorites', u'hand claps', u'beach music', u'curtis mayfield', u'Dixiland', u'Pnk', u'r n b etc', u'chadmccolgin plays the Funk and RB', u'klaudia']"
9,Ordinary Joe,41973,134723,255000,"[u'soul', u'jazz', u'soul jazz', u'acid jazz', u'northern soul', u'folk', u'male vocalists', u'chill out', u'i am a party girl here is my soundtrack', u'Black', u'theos soulfood', u'robertitus global', u'soulnetwork-co-uk', u'cool uplifting soul', u'Terry Calier', u'Happy retirement mix', u'Zeit satt mix', u'Kanal 20', u'chillout', u'electronic', u'seen live', u'pop', u'chill', u'70s', u'downtempo', u'singer-songwriter', u'USA', u'acoustic', u'vocal jazz', u'blues', u'guitar', u'lounge', u'Gilles Peterson', u'summer', u'oldies', u'top', u'bar', u'1', u'Suedehead', u'fip', u'Smooth Jazz', u'groovy', u'cool', u'soulful', u'soul and jazz', u'best song ever', u'chicago', u'Neo Soul', u'freedom', u'mod']"
