,Songs,Listeners,Playcount,Duration,Tags
0,The Wolf & The Lamb,12794,40491,198000,"[u'thrash metal', u'heavy metal', u'metal', u'thrash', u'trash metal', u'700th play']"
1,Incest,39796,181462,280000,"[u'thrash metal', u'metal', u'germany', u'sodom', u'80s', u'heavy metal', u'black metal', u'thrash', u'old school', u'german', u'heard on Pandora', u'7 of 10 stars', u'trash metal', u'ink', u'genious', u'old school thrash metal', u'Megadeth', u'Testament', u'german thrash metal', u'brutal thrash metal', u'exodus', u'Teutonic Thrash', u'wincest', u'teutonic thrash metal', u'kkk', u'family values', u'genious riffs', u'fantastic feeling', u'songs to fuck your sister to', u'haohmaru', u'IMPURE THOUGHTS IMPURE THOUGHTS AHHHHHHHHHHHH', u'Brutal Assault 2014', u'myk sodom', u'genious drums', u'fucking sisters sounds good', u'Killer riff on bridge', u'that riff at 2:23', u'fucking classy bridge']"
2,Nuctemeron,15966,46586,180000,"[u'thrash metal', u'black metal', u'blackened thrash metal', u'metal', u'sodom', u'heavy metal', u'Teutonic Thrash', u'first wave black metal', u'black/thrash metal', u'just do it', u'myk sodom']"
3,Hanging Judge,9216,29610,166000,"[u'thrash metal', u'metal', u'sodom', u'heavy metal', u'old school']"
4,The Saw Is the Law,20815,105167,250000,"[u'thrash metal', u'metal', u'sodom', u'heavy metal', u'hard rock', u'Awesome', u'speed metal', u'thrash', u'old school', u'german', u'dumb', u'6 of 10 stars', u'kick ass', u'German metal', u'losing touch', u'prejebeno', u'if you do the math you can see that this is the best song in the world', u'sodom - the saw is the law']"
5,Ausgebombt,49963,316850,184000,"[u'thrash metal', u'metal', u'german thrash metal', u'sodom', u'german', u'thrash', u'heavy metal', u'80s', u'speed metal', u'punk', u'old school thrash metal', u'teutonic thrash metal', u'ausgebombt', u'trash metal', u'718 Metal', u'seen live', u'classic', u'germany', u'old school', u'8 of 10 stars', u'magic', u'o', u'EPIC WIN', u'kills nu-metal ten times over', u'prepare a skin graft from my ass because this song just melted my face off', u'teutonic', u'brutal thrash metal', u'metalpunk', u'old school thrash', u'o1', u'anita', u'dead rockstars', u'Kick Ass nigger killing metal', u'thrash wich will fuck up your ass', u'Brutal Assault 2014', u'myk sodom', u'BleederLOCO', u'Thee Diablero', u'motorhead style']"
6,Outro,4514,12826,51000,[u'death metal']
7,Perpetual Damnation,6219,19387,250000,"[u'death metal', u'old school death metal', u'black metal', u'metal', u'heavy as fuck', u'riffs', u'rifftastic', u'old school death', u'pure old school death fucking metal']"
8,Epoch Of Denial,7262,23805,224000,"[u'death metal', u'metal', u'old school death metal', u'kick ass', u'infectious death']"
9,Putrefying Remains,6973,22164,245000,"[u'death metal', u'old school death metal', u'Z3PO like this']"
10,Corridors To The Abyss,5900,17647,128000,"[u'death metal', u'metal', u'thrash metal', u'old school death metal']"
11,Compulsory Resignation,6816,21815,234000,"[u'death metal', u'metal', u'old school death metal', u'Brutal Death Metal']"
