,Songs,Listeners,Playcount,Duration,Tags
0,Plies Ritz Carlton (WSHH Exclusive - Official Music Video),1,2,0,[]
1,Beebilõust - Vihaköne,1,4,0,[]
2,MC Kubik - Imigranci,3,15,0,[]
3,Kiskece - Strong R. Remix,1,2,0,[]
4,Curtis - Kamion _official video HD_,1,1,0,[]
5,A Legjobb Méreg,2062,12277,249000,"[u'hungarian', u'seen live', u'rock', u'love track']"
6,XXXTENTACION - King Of The Dead (Prod. HELLION),4,18,0,[]
7,Kill Yourself (Part III),3578,45126,0,[]
8,Tkyd - Real,1,1,0,[]
9,Tankcsapda - Jönnek a férgek,3,7,0,[]
10,DJ TŐTÖTTCIGI - RÁJZERCSAVARLAZÍTÓS MIX,1,1,0,[]
11,Beerseewalk - Utcaszagú   Picsa LP 2010,1,3,0,[]
12,Pharoahe Monch - Simon Says [High Quality],21,101,0,[]
13,Barbárfivérek - A tükör túlsó oldalán,1,1,0,[]
14,Hősök - Oooh (Official Video Version) 2011,1,3,0,[]
15,Farkasok (Mr.Busta x AK26) x Bala - Visszanézni Nehéz _ OFFICIAL MUSIC VIDEO _,1,1,0,[]
16,Polish and Shine,90,733,0,[]
17,Polish and Shine,90,733,0,[]
18,Polish and Shine,90,733,0,[]
19,Polish and Shine,90,733,0,[]
20,Smokes Quantity,189112,1096031,187000,"[u'electronic', u'ambient', u'idm', u'electronica', u'chillout', u'Boards of Canada', u'downtempo', u'trip-hop', u'instrumental', u'british', u'Warp', u'Mellow', u'trip hop', u'eerie', u'heard on Pandora', u'you love these', u'Neo Elektro', u'experimental', u'electro', u'downbeat', u'Awesome', u'90s', u'psychill', u'emotronica', u'Ambient Techno', u'indiecore', u'easy mood', u'Shuichis Ultra Chill', u'noise', u'chill', u'UK', u'Love', u'other', u'techno', u'Scottish', u'cinematic', u'lounge', u'ominous', u'scary', u'1998', u'beats', u'Chillosophy', u'electronic ambient', u'inspirational', u'wish list', u'lovely', u'lemon demon', u'addictive', u'Black', u'Rhythmic Noise']"
