,Songs,Listeners,Playcount,Duration,Tags
0,Not the Same,33381,127156,269000,"[u'indietronica', u'indie', u'rock', u'indie pop', u'indie rock', u'Brooklyn', u'american', u'duo', u'2012', u'New York City', u'2012 single', u'10s', u'personal favourites', u'best of 2012', u'electro-pop', u'true panther', u'snap', u'relevant magazine']"
1,Shiny and Warm,64999,297926,238000,"[u'electronic', u'female vocalists', u'pop', u'electropop', u'british', u'synthpop', u'goldfrapp', u'2010', u""Grey's Anatomy"", u'head first', u'electronica', u'dance', u'electro-pop', u'vugube62', u'Disco', u'sexy', u'electro', u'lounge', u'Fave Indie Pop', u'Shiny And Warm', u'indie rock', u'new wave', u'synth pop', u'techno', u'london', u'Retro', u'mute', u'Mellow', u'elektro', u'female vocals', u'female vocalist', u'best of 2010', u'10s', u'stedan', u'singles', u'streamable track wants', u'nu disco', u'somafm', u'lap dance', u'2010s party girl soundtrack', u'rel-yr:2010', u'rel-mnth:2010:March', u'all the good times and the flowers and the wine', u'shinee', u'180 bpm', u'poptron', u'3star', u'totally zen in 2010', u'ccut']"
2,Tony the Beat,186107,1369280,192000,"[u'indie', u'female vocalists', u'swedish', u'rock', u'dance', u'indie rock', u'The Sounds', u'new wave', u'party', u'alternative', u'indie pop', u'electronica', u'electronic', u'seen live', u'pop', u'Awesome', u'upbeat', u'00s', u'power pop', u'love at first listen', u'80s', u'sex', u'female vocals', u'sexy', u'scandinavian', u'Energetic', u'fun', u'electro rock', u'do it real good', u'Disco', u'electro', u'funky', u'punk rock', u'amazing', u'cool', u'2006', u'dance all night long', u'tony the beat', u'electropop', u'indie electronic', u'favorites', u'happy', u'catchy', u'synth pop', u'Retro', u'synthpop', u'elektro', u'Favorite', u'dance-punk', u'Sweden']"
3,I Turn My Camera On,350028,2014989,212000,"[u'indie', u'indie rock', u'Veronica Mars', u'alternative', u'rock', u'spoon', u'catchy', u'indie pop', u'favorites', u'sexy', u'dance', u'Soundtrack', u'pop', u'Awesome', u'alternative rock', u'00s', u'funky', u'Favorite', u'fun', u'amayzes loved', u'seen live', u'american', u'texas', u'austin', u'the oc', u'2005', u'FUCKING AWESOME', u'I Turn My Camera On', u'happy', u'Love', u'amazing', u'loved', u'groovy', u'cool', u'bones', u'Friday Night Lights', u'songs that make you want to bop your head', u'chill', u'favorite songs', u'upbeat', u'beat', u'Favourites', u'falsetto', u'makes me want to dance', u'energizing', u'davaho53', u'music from bones', u'chillout', u'funk', u'television']"
4,Bang Bang Bang (Explicit Version),2221,7930,0,[]
5,Bang Bang Bang (Explicit Version),2221,7930,0,[]
6,Back in Your Head,321553,2974889,180000,"[u'indie', u'female vocalists', u'indie pop', u'alternative', u'Canadian', u'tegan and sara', u'pop', u'indie rock', u'catchy', u'Awesome', u'favorites', u'singer-songwriter', u'Love', u'00s', u'happy', u'2007', u'female vocals', u'cute', u'fun', u'seen live', u'female', u'rock', u'summer', u'Mellow', u'bouncy', u'back in your head', u'chill', u'dance', u'canada', u'piano', u'beautiful', u'female vocalist', u'girlpop', u'alternative rock', u'acoustic', u'loved', u'Favorite', u'makes me happy', u'twins', u'The Con', u'retro new wave', u'folk', u'memories', u'epic', u'1', u'amazing', u'favourite', u'I like', u'good', u'warm']"
7,All Your Gold,146514,776897,271000,"[u'indie', u'alternative', u'best of 2012', u'female vocalists', u'indie pop', u'2012', u'british', u'fip', u'10s', u'art pop', u'worldbeat', u'electronic', u'singer-songwriter', u'baroque pop', u'Driving', u'brighton', u'chillout', u'chill', u'rock', u'alternative rock', u'UK', u'memories', u'world', u'soft rock', u'night', u'day', u'angry', u'3', u'dream pop', u'summer', u'Mellow', u'folktronica', u'Tense', u'percussion', u'female vocals', u'World Music', u'female vocalist', u'singer songwriter', u'dreampop', u'heartbreak', u'love at first listen', u'want to see live', u'anger', u'running', u'let go', u'spring', u'FUCKING AWESOME', u'radio paradise', u'radioparadise', u'2012 single']"
8,All These Things That I've Done,1184367,7909903,302000,"[u'rock', u'indie', u'indie rock', u'alternative', u'alternative rock', u'The Killers', u'00s', u'favorites', u'Killers', u'american', u'Awesome', u'epic', u'pop', u'catchy', u'Favorite', u'i got soul but im not a soldier', u'indie pop', u'male vocalists', u'Love', u'all these things that ive done', u'seen live', u'2004', u'Favourites', u'brilliant', u'punk', u'happy', u'Soundtrack', u'new wave', u'favorite songs', u'pop rock', u'britpop', u'feel good', u'party', u'favourite', u'fun', u'male vocalist', u'anthem', u'las vegas', u'synth rock', u""All These Things That I've Done"", u'electronic', u'soul', u'beautiful', u'upbeat', u'Anthemic', u'Good Stuff', u'Bloody great', u'Soundtrack Of My Life', u'Driving', u'great']"
9,All Revved Up With No Place to Go,54654,187906,259000,"[u'rock', u'classic rock', u'Meat Loaf', u'70s', u'hard rock', u'rock opera', u'epic', u'best song ever', u'pop', u'happy', u'metal', u'80s', u'oldies', u'male vocalists', u'4 of 10 stars', u'songs to hear before you die', u'jim steinman', u'Meatloaf', u'the word with', u'heavy metal', u'singer-songwriter', u'Progressive rock', u'pop rock', u'album rock', u'soft rock', u'Driving', u'vocals', u'day', u'angry', u'american', u'cheerful', u'love songs', u'live', u'singer songwriter', u'rock n roll', u'8 of 10 stars', u'poprock', u'7 of 10 stars', u'international', u'the word go', u'the word no', u'the word up', u'biker rock', u'sound storm', u'Aggresive', u""70's"", u'meat loaf will fully smash you', u'song noir', u'Operatic Rock', u'mj']"
