,Songs,Listeners,Playcount,Duration,Tags
0,Poison,569764,3735459,268000,"[u'hard rock', u'rock', u'classic rock', u'80s', u'metal', u'Alice Cooper', u'heavy metal', u'glam rock', u'Poison', u'Shock Rock', u'Glam Metal', u'hair metal', u'classic', u'favorites', u'Awesome', u'american', u'sexy', u'1989', u'70s', u'Love', u'oldies', u'greatest hits', u'male vocalists', u'classic metal', u'seen live', u'Power ballad', u'party', u'80s metal', u'80s rock', u'memories', u'cooper', u'Alice Cooper - Poison', u'glam', u'Trash', u'alice', u'pop', u'alternative rock', u'catchy', u'favourite', u'sex', u'Favourite Songs', u'hardrock', u'80s hard rock', u'Progressive rock', u'Energetic', u'Ballad', u'Favourites', u'classics', u'Love it', u'1980s']"
1,Distress Signal,13724,62001,217000,"[u'synthpop', u'Italo Disco', u'spacesynth', u'synthwave', u'electronic', u'electro']"
2,Electric Groove,22263,108427,290000,"[u'synthpop', u'synthwave', u'electronic', u'electronica', u'beats', u'game', u'video', u'Italo Disco', u'My electronica']"
3,Overdrive,25028,120788,271000,"[u'synthwave', u'synthpop', u'Italo Disco', u'electronic', u'cool', u'spacesynth']"
4,Redline,16686,73119,244000,"[u'synthpop', u'Italo Disco', u'synthwave', u'electronic']"
5,Floating In Darkness,7921,31606,194000,"[u'Gothic Metal', u'doom metal', u'metalcore', u'metal', u'8 of 10 stars', u'Blind Guardian', u'Megadeth', u'Girlschool', u'attacker']"
6,Nails For Crucifixion,568,1995,301000,"[u'doom metal', u'stoner metal', u'Traditional Doom Metal']"
7,buried 1000 times,663,2589,306000,"[u'doom metal', u'stoner metal', u'Traditional Doom Metal']"
8,Bong Thrower,9478,50307,498000,"[u'doom metal', u'stoner doom', u'stoner', u'stoner metal', u'chill', u'Doom', u'Sludge', u'i fucking love this song', u'smoke weed', u'take drugs and worship satan', u'metal', u'Stoner Rock', u'epic', u'amazing', u'psychedelic doom metal', u'Get Stoned', u'rifftastic', u'nomadic rituals', u'Exelente', u'doomed blues']"
9,Witch Rider,7186,36611,321000,"[u'doom metal', u'stoner doom', u'stoner', u'stoner metal', u'Doom', u'Sludge', u'metal', u'instrumental', u'Stoner Rock', u'groovy', u'sludgef', u'nomadic rituals', u'smoke weed', u'take drugs and worship satan']"
10,Names Of The Devil,7928,41134,281000,"[u'doom metal', u'stoner doom', u'stoner', u'Sludge', u'stoner metal', u'sludgef', u'smoke weed', u'take drugs and worship satan']"
11,Bong Thrower,9478,50307,498000,"[u'doom metal', u'stoner doom', u'stoner', u'stoner metal', u'chill', u'Doom', u'Sludge', u'i fucking love this song', u'smoke weed', u'take drugs and worship satan', u'metal', u'Stoner Rock', u'epic', u'amazing', u'psychedelic doom metal', u'Get Stoned', u'rifftastic', u'nomadic rituals', u'Exelente', u'doomed blues']"
12,Iron Wolf,1974,8417,262000,"[u'Stoner Rock', u'doom metal', u'stoner metal']"
13,Red God,1740,7605,169000,"[u'Stoner Rock', u'doom metal', u'stoner metal']"
14,Call Out the Dead,1753,7546,275000,"[u'Stoner Rock', u'doom metal', u'stoner metal']"
15,Tęsknica,362,2560,0,"[u'Progressive rock', u'o', u'brzask']"
16,The Light Beyond,5194,18629,483000,"[u'Stoner Rock', u'Psychedelic Rock', u'french', u'rock', u'2014']"
17,Call Out the Dead,1753,7546,275000,"[u'Stoner Rock', u'doom metal', u'stoner metal']"
18,Daggers,1779,7271,292000,"[u'Stoner Rock', u'doom metal', u'stoner metal']"
19,Mihi,2027,8936,221000,"[u'Stoner Rock', u'doom metal', u'Crunchy', u'groovy', u'stoner metal']"
20,Lake of Fire,2140,9435,248000,"[u'Stoner Rock', u'stoner metal', u'metal', u'doom metal']"
21,Damn the Sky,6741,21222,319000,"[u'Stoner Rock', u'doom metal', u'stoner metal', u'Black Sabbath', u'Balls heavy']"
22,Damn the Sky,6741,21222,319000,"[u'Stoner Rock', u'doom metal', u'stoner metal', u'Black Sabbath', u'Balls heavy']"
23,Damn the Sky,6741,21222,319000,"[u'Stoner Rock', u'doom metal', u'stoner metal', u'Black Sabbath', u'Balls heavy']"
24,Min Skog,7750,35980,246000,"[u'folk rock', u'swedish', u'vocal', u'rock', u'folk', u'folk-rock', u'1998', u'funny', u'neofolk', u'1990s', u'nordic roots', u'20th Century', u'nordic ethno grooves', u'nordic folk', u'pligaa', u'because i was brainwashed by folk musicians']"
25,Min Skog,7750,35980,246000,"[u'folk rock', u'swedish', u'vocal', u'rock', u'folk', u'folk-rock', u'1998', u'funny', u'neofolk', u'1990s', u'nordic roots', u'20th Century', u'nordic ethno grooves', u'nordic folk', u'pligaa', u'because i was brainwashed by folk musicians']"
26,Min Skog,7750,35980,246000,"[u'folk rock', u'swedish', u'vocal', u'rock', u'folk', u'folk-rock', u'1998', u'funny', u'neofolk', u'1990s', u'nordic roots', u'20th Century', u'nordic ethno grooves', u'nordic folk', u'pligaa', u'because i was brainwashed by folk musicians']"
27,Prayer,967,2886,136000,[]
28,Electric Worry,80598,544553,314000,"[u'Stoner Rock', u'blues rock', u'hard rock', u'rock', u'alt metal', u'groovy', u'metal', u'Awesome', u'stoner metal', u'blues', u'alternative metal', u'00s', u'pure rock fury', u'Play this loud enough to raise the dead', u'Hell Yeah', u'Clutch', u'Fuckass Hillbilly Metal', u'heavy metal', u'favorites', u'psychedelic', u'groove', u'cover', u'amazing', u'cool', u'Southern Rock', u'ass kicking', u'music to fight to', u'bands that did not have sexual relations with that woman miss lewinsky', u'left 4 dead 2', u'electric worry', u'classic rock', u'alternative', u'alternative rock', u'catchy', u'party music', u'2007', u'favourite', u'intense', u'great lyrics', u'Favorite', u'live version', u'songs i love', u'Perfection', u'wrif-fm', u'Favourite Songs', u'fucking amazing', u'way to go', u'boogie', u'yeah', u'trailer']"
29,The Regulator Lyrics,860,2335,0,[]
30,Psycho Killer,444421,2555850,333000,"[u'new wave', u'80s', u'post-punk', u'rock', u'alternative', u'talking heads', u'classic rock', u'punk', u'70s', u'alternative rock', u'pop', u'indie', u'1977', u'art rock', u'male vocalists', u'Psycho Killer', u'new york', u'funk', u'art punk', u'favorites', u'indie rock', u'live', u'halloween', u'David Byrne', u'experimental', u'catchy', u'rock band 2', u'classic', u'cool', u'rock band', u'New York Punk', u'Awesome', u'american', u'great', u'loved', u'Post punk', u'party', u'murder ballads', u'Favourites', u'quirky', u'punk rock', u""80's"", u'Favourite Songs', u'Pitchfork 500', u'American Punk', u'favorite songs', u'fun', u'i am a party girl here is my soundtrack', u'psycho', u'murder']"
31,Little Dreamer (Vanamoinen Part II),8346,52362,0,"[u'folk metal', u'folk-viking metal']"
32,Old Man (Väinämöinen),35607,222575,332000,"[u'folk metal', u'viking metal', u'finnish', u'metal', u'finnish metal', u'melodic metal', u'pagan metal', u'heroic folk metal', u'folk', u'speed metal', u'Melodic Death Metal', u'epic metal', u'scandinavian metal', u'Viking', u'folk and viking metal', u'Ensiferum', u'folk melodic black metal', u'heroic folk melodic black metal', u'black metal', u'industrial', u'medieval', u'scandinavian', u'guitar', u'nordic', u'death metal', u'Gothic Metal', u'Pagan', u'symphonic metal', u'Suomi', u'8 of 10 stars', u'Power metal', u'Perfection', u'finnish artist', u'Symphonic Black Metal', u'european', u'melodic black metal', u'suomirock', u'nordic metal', u'battle metal', u'5 of 10 stars', u'moronic', u'suomi metal', u'Viking Folk Metal', u'northern metal', u'warrior metal', u'Kalevala Metal', u'heartpiercing screams and bonecrushing growls', u'Gehirnmetal', u'trying too hard', u'folk battle metal']"
33,Guardians of Fate,107336,912970,214000,"[u'viking metal', u'folk metal', u'Melodic Death Metal', u'metal', u'finnish', u'Ensiferum', u'death metal', u'Power metal', u'epic metal', u'pagan metal', u'heavy metal', u'black metal', u'finnish metal', u'melodic metal', u'epic', u'Viking', u'Viking Folk Metal', u'amazing', u'battle metal', u'finnish folk metal', u'Awesome', u'Viking Death Metal', u'heroic folk metal', u'FolkViking Metal', u'Ensiferum - Guardians of Fate', u'seen live', u'melodic', u'speed metal', u'Extreme Power Metal', u'nordic metal', u'Death MetalBlack Metal', u'kick ass song', u'folk-viking metal', u'great instrumentals', u'sing loud sing proud', u'Guardians of Fate', u'Crybs symphony', u'punk', u'folk', u'fast', u'scandinavian', u'death', u'excellent', u'good shit', u'favourite', u'great song', u'good', u'heard on Pandora', u'Pagan', u'neofolk']"
