,Songs,Listeners,Playcount,Duration,Tags
0,Antenna,105395,546965,212000,"[u'downtempo', u'chillout', u'electronic', u'indie', u'trip hop', u'fip', u'nu jazz', u'electronica', u'chill', u'british', u'electro', u'lounge', u'ninja tune', u'nujazz', u'jazzy', u'2013', u'10s', u'10 of 10 stars', u'loungy', u'best of 2013', u'Hann with Gun', u'etheric melodies', u'mind immersing']"
1,Know You,109042,586812,245000,"[u'electronic', u'chill', u'downtempo', u'chillout', u'british', u'trip hop', u'nu jazz', u'indie', u'electro', u'other', u'ninja tune', u'Gilles Peterson', u'nujazz', u'jazzy', u'2013', u'10s', u'10 of 10 stars', u'future garage', u'best of 2013', u'q3jslfm', u'BBC Radio 1', u'kissing strangers', u'mix this', u'genre: idm', u'time: late afternoon', u'season: summer', u'Hann with Gun', u'recos2', u'etheric melodies', u'mind immersing', u'similar artist: apparat', u'similar artist: trentemoller']"
2,Don't Wait,105845,542074,317000,"[u'downtempo', u'chillout', u'electronic', u'indie', u'trip hop', u'nu jazz', u'chill', u'british', u'ambient', u'ninja tune', u'Gilles Peterson', u'nujazz', u'jazzy', u'2013', u'10s', u'10 of 10 stars', u'best of 2013', u'abstract trip hop', u'chilliut', u'recos2', u'etheric melodies', u'mind immersing']"
3,Towers (ft. Szjerdene),31817,213727,0,"[u'nu jazz', u'electronic', u'indie', u'british', u'female vocalists', u'downtempo', u'trip hop', u'ninja tune', u'nujazz', u'jazzy', u'2013', u'10s', u'10 of 10 stars']"
4,Jets,123879,659716,274000,"[u'downtempo', u'chillout', u'electronic', u'indie', u'trip hop', u'10 of 10 stars', u'nu jazz', u'trip-hop', u'chill', u'british', u'ambient', u'moody', u'ninja tune', u'nujazz', u'Rainy Day', u'relaxing', u'jazzy', u'2013', u'10s', u'rainy days', u'female voice', u'best of 2013', u'good mood', u'Chill-Hop', u'Hann with Gun', u'etheric melodies', u'mind immersing']"
5,Sapphire,133624,747365,287000,"[u'downtempo', u'electronic', u'chillout', u'chill', u'Trip Step', u'TELECFUNKNOHAUSINDUBSTRIPIALBREAKSTEP', u'fip', u'quisp', u'trip-hop', u'british', u'trip hop', u'ninja tune', u'beats', u'2013', u'future garage', u'nu jazz', u'electronica', u'indie', u'ambient', u'nujazz', u'Mellow', u'jazzy', u'brighton', u'english', u'10s', u'10 of 10 stars', u'european', u'UK Garage', u'bonobo', u'2-step', u'mellow downer', u'barturismooth', u'trip-step', u'Noble Metals and Precious Stones', u'etheric melodies', u'mind immersing']"
6,Mind Mischief,293368,2104540,271000,"[u'Psychedelic Rock', u'psychedelic', u'indie rock', u'song to listen when you are high', u'rock', u'lsd trip', u'songs to make my feet tap in the beat', u'indie', u'alternative', u'australian', u'space rock', u'hypnotic', u'drugs', u'2012', u'10s', u'Neo-Psychedelia', u'7 of 10 stars', u'drug rock', u'Drug induced music', u'instrumental freak-out', u'similar to: nick drake', u'seen live', u'classic', u'Favorite Bands', u'favorite songs', u'pop rock', u'Love', u'omg', u'Druggy', u'psychedelic pop', u'Awesome', u'Dreamy', u'dream pop', u'Psychedelia', u'Favorite Artists', u'ethereal', u'fip', u'trippy', u'australia', u'chaotic', u'Awesome Guitar Jams', u'neo psychedelia', u'Favorite', u'Best of', u'Ecstasy', u'Masterpiece', u'best of 2012', u'10 of 10 stars', u'4 of 10 stars', u'perth']"
7,Burning Man,6496,36695,230000,"[u'summer', u'fun', u'dull', u'retro pop', u'cheesy dance', u'its like im really in the gay bar']"
8,Can't Have Everything,27160,82551,228000,[]
9,Red Bridge,27406,130435,369000,"[u'chillout', u'ambient', u'lounge', u'downtempo', u'idm', u'electronic', u'multilayer', u'electronica', u'chill', u'easy listening', u'Chillosophy', u'Elephant 6', u'relax', u'something peaceful', u'Background', u'2002', u'Morning Sun', u'tycho', u'quality time', u'rockout', u'headdown', u'electro lounge', u'kewl', u'freaking great', u'top tune', u'flat out', u'Curio', u'simple harmony', u'limbik', u'CHILL-', u'scott hansen-tycho', u'brainforest', u'earoplane', u'set dla rafaua', u'set dla ziuty', u'set dla lecha', u'everthriller', u'set dla doroty', u'eutyphronizer', u'shifts my feet', u'do kanapki', u'2720 Lounge', u'ala novika-smolik', u'frickinawesomeman', u'ISES soundtrack possibility']"
