,Songs,Listeners,Playcount,Duration,Tags
0,"Girl, You Have No Faith in Medicine",368876,1556206,197000,"[u'rock', u'alternative', u'alternative rock', u'Garage Rock', u'indie', u'The White Stripes', u'indie rock', u'00s', u'american', u'punk', u'blues', u'garage', u'blues rock', u'jack white', u'white stripes', u'2003', u'Energetic', u'rock n roll', u'Morose Deep dilate Crimson', u'hard rock', u'Driving', u'8 of 10 stars', u'elephant', u'medicine', u'r-r-r-r-r-rock out', u'energy', u'catchy', u'blues-rock', u'garage rock revival', u'upbeat', u'detroit', u'summer', u'fun', u'male vocalist', u'duo', u'rock band', u'punk blues', u'love at first listen', u'skate', u'duos', u'yeah', u'Michigan', u'playful Indie yolala', u'rock band dlc', u'getting ready for a night out', u'songs that you wanna listen to over and over again', u'21st century', u'classic rock', u'seen live', u'pop']"
1,The Hardest Button to Button,612044,3289654,212000,"[u'rock', u'alternative', u'alternative rock', u'indie', u'indie rock', u'Garage Rock', u'The White Stripes', u'blues rock', u'00s', u'blues', u'hard rock', u'white stripes', u'garage', u'american', u'seen live', u'jack white', u'punk', u'post-punk', u'The Simpsons', u'garage rock revival', u'favorites', u'blues-rock', u'funky', u'favorite songs', u'Awesome', u'Energetic', u'detroit', u'fun', u'punk blues', u'2003', u'funk', u'guitar', u'male vocalists', u'Favorite', u'Morose Deep dilate Crimson', u'classic rock', u'metal', u'electronic', u'pop', u'Grunge', u'Love', u'acoustic', u'Alternative  Punk', u'party', u'punk rock', u'groovy', u'heard on Pandora', u'rock band', u'Favourites', u'alt rock']"
2,I Want To Be The Boy To...,23,72,0,[]
3,"In the Cold, Cold Night",337090,1579073,178000,"[u'rock', u'alternative rock', u'alternative', u'indie', u'female vocalists', u'indie rock', u'meg white', u'beautiful', u'00s', u'The White Stripes', u'american', u'blues', u'Lo-Fi', u'Mellow', u'Garage Rock', u'blues rock', u'female vocalist', u'white stripes', u'Morose Deep dilate Crimson', u'seen live', u'sexy', u'favorites', u'acoustic', u'vocals', u'relaxing', u'sweet', u'Awesome', u'2003', u'chillout', u'female', u'jazz', u'chill', u'classic', u'favorite songs', u'downtempo', u'Love', u'strange', u'blues-rock', u'garage rock revival', u'minimal', u'guitar', u'detroit', u'winter', u'Sleep', u'cool', u'Favourites', u'playful Indie yolala', u'top 500 Essential songs', u'songs that you wanna listen to over and over again', u'cold night']"
4,I Just Don't Know What to Do With Myself,470631,2544308,166000,"[u'rock', u'alternative', u'alternative rock', u'Garage Rock', u'cover', u'indie', u'covers', u'indie rock', u'blues rock', u'The White Stripes', u'blues', u'sexy', u'american', u'00s', u'Favourite Songs', u'white stripes', u'Favourites', u'favorites', u'jack white', u'kate moss', u'Love', u'Awesome', u'garage', u'male vocalists', u'songs to play after a breakup', u'seen live', u'hard rock', u'Retro', u'detroit', u'love at first listen', u'good covers', u'underwear dancing music', u'when im sad', u'Morose Deep dilate Crimson', u'Alternative  Punk', u'blues-rock', u'garage rock revival', u'2003', u'favourite', u'cool', u'cover song', u'Alternativo', u'breakup song', u'igneoustempest', u'The Covers Record', u'british', u'Energetic', u'loved', u'interesting', u'Awesome Guitar Jams']"
5,Quand c'est ?,52741,275401,181000,"[u'electronic', u'trip-hop', u'french lyrics', u'cancer', u'cancer awareness']"
6,England,284726,2489661,340000,"[u'indie rock', u'rock', u'indie', u'beautiful', u'alternative rock', u'epic', u'seen live', u'american i like', u'alternative', u'england', u'american', u'2010', u'10s', u'favorites', u'melancholic', u'piano rock', u'male vocalists', u'vugube62', u'Awesome', u'haunting', u'melancholy', u'loved', u'Heartbreaking', u'lovely', u'night drive', u'come back and haunt me', u'downtempo', u'USA', u'Love', u'acoustic', u'strings', u'violin', u'Brooklyn', u'Mellow', u'deep', u'Bittersweet', u'male vocalist', u'4ad', u'best song ever', u'gorgeous', u'Favorite', u'brilliant', u'greys anatomy', u""Grey's Anatomy"", u'comfort', u'best of 2010', u'New York City', u'personal favourites', u'love the lyrics', u'2010s']"
7,Anyone's Ghost,212087,2339454,174000,"[u'indie rock', u'indie', u'rock', u'alternative', u'go out at night with your headphones again', u'american', u'american i like', u'2010', u'Mellow', u'melancholy masterpieces', u'best of 2010', u'10s', u'songs that make me shiver', u'vugube62', u'slow', u'sadcore', u'00s', u""Grey's Anatomy"", u'ghosts', u'broken heart', u'music for people with superior taste', u'Consistent Dodo Radio - Flittering', u'living underwater', u'seen live', u'alternative rock', u'folk', u'USA', u'upbeat', u'deep', u'Favorite Artists', u'melancholic', u'indie folk', u'male vocalists', u'Ballad', u'want to see live', u'indie-folk', u'8 of 10 stars', u'running', u'zicbouge', u'radio paradise', u'radioparadise', u'favorite song', u'love the lyrics', u'friendsofthekingofrummelpop', u'eclectonia', u'kat fm', u'10 of 10 stars', u'a subtle use of vocal harmony', u'Joy Division', u'catchy as fuck']"
8,Electrical Storm,90687,522289,266000,"[u'rock', u'irish', u'U2', u'classic rock', u'alternative rock', u'Love', u'alternative', u'Awesome', u'guitar', u'favorites', u'male vocalists', u'beautiful', u'feel good', u'00s', u'wonderful', u'2002', u'favorite songs', u'soft rock', u'amazing', u'male vocalist', u'poprock', u'seaside', u'Breathtaking', u'summer', u'favourite', u'cool', u'great lyrics', u'Ballad', u'love at first listen', u'weather', u'2000s', u'Favourite Songs', u'awesomeness', u'<3', u'william orbit', u'repeat', u'colourful', u'I could listen to this song forever', u'if i were a rockstar', u'You and Me', u'love this one', u'MyMusiccc', u'songs to dream to', u'chillout', u'electronic', u'pop', u'chill', u'80s', u'british', u'sexy']"
9,Dead Inside,163665,1163859,263000,"[u'rock', u'alternative rock', u'british', u'Progressive rock', u'seen live', u'pop', u'alternative', u'Muse', u'2010s', u'2015 single', u'bbc radio1 playlist 2015', u'electronic', u'indie', u'indie rock', u'pop rock', u'synth', u'great lyrics', u'love at first listen', u'garbage', u'10s', u'fucking amazing', u'Brit', u'2015', u'electronic rock', u'tension', u'mainstream', u'synthrock', u'Best Band EVER', u'Modern Talking', u'amazing vocals', u'folie', u'radio friendly', u'killer lyrics', u'epic ending', u'music choice: alternative', u'matthew bellamy', u'Channel X', u'moj 2015', u'muse is perfection', u'muse gif', u'2015 fig', u'14yrs old', u'muse is dead inside']"
