,Songs,Listeners,Playcount,Duration,Tags
0,The Unforgiven II,410087,3201116,396000,"[u'metal', u'heavy metal', u'metallica', u'thrash metal', u'rock', u'hard rock', u'90s', u'rock ballads', u'metal ballads', u'Awesome', u'classic rock', u'Ballad', u'beautiful', u'favorites', u'american', u'rock ballad', u'metal ballad', u'trash metal', u'powerful', u'legend', u'seen live', u'melodic', u'male vocalists', u'Favourites', u'the best', u'melancholy', u'Favorite', u'REload', u'best metal ballads', u'USA', u'epic', u'1998', u'adrenaline', u'melancholic', u'great lyrics', u'symphonic metal', u'heavy rock', u'FUCKING AWESOME', u'Metallica - The Unforgiven II', u'heavy', u'Love', u'dark', u'thrash', u'alternative metal', u'favourite', u'best', u'zajebiste', u'Unforgiven 2', u'classic Metallica', u'80s']"
1,The Unforgiven,754936,6171299,387000,"[u'metal', u'heavy metal', u'metallica', u'thrash metal', u'rock', u'hard rock', u'90s', u'Ballad', u'classic rock', u'beautiful', u'metal ballads', u'the unforgiven', u'american', u'metal ballad', u'favorites', u'Awesome', u'classic', u'rock ballad', u'sad', u'epic', u'seen live', u'Masterpiece', u'guitar', u'Awesome Guitar Jams', u'Favourites', u'trash metal', u'1991', u'classic metal', u'80s', u'thrash', u'melancholy', u'melancholic', u'Legendary', u'heavy', u'slow', u'speed metal', u'male vocalists', u'best', u'Power ballad', u'melodic metal', u'10 of 10 stars', u'ballads', u'Great guitar solos', u'best guitar solos', u'Metallica - The Unforgiven', u'emotional', u'great solo', u'FUCKING AWESOME', u'legend', u'best songs ever']"
2,Sad but True,663558,5234229,324000,"[u'metal', u'heavy metal', u'thrash metal', u'metallica', u'rock', u'hard rock', u'90s', u'american', u'heavy', u'thrash', u'classic rock', u'sad but true', u'favorites', u'Awesome', u'seen live', u'80s', u'1991', u'guitar', u'classic', u'FUCKING AWESOME', u'great riffs', u'trash metal', u'kick ass', u'90s metal', u'speed metal', u'Black Album', u'omg how good is this', u'the best', u'classic metal', u'James Hetfield', u'U KNOW ITS SAD BUT TRUE', u'great lyrics', u'nostalgia', u'metal ballads', u'yeaaahhhhh', u'90s heavy metal', u'S and M', u'favourite', u'male vocalists', u'live', u'symphonic metal', u'Power metal', u'heard live', u'10 of 10 stars', u'Lars Ulrich', u'Metallica - Sad but True']"
3,Sad but True,663558,5234229,324000,"[u'metal', u'heavy metal', u'thrash metal', u'metallica', u'rock', u'hard rock', u'90s', u'american', u'heavy', u'thrash', u'classic rock', u'sad but true', u'favorites', u'Awesome', u'seen live', u'80s', u'1991', u'guitar', u'classic', u'FUCKING AWESOME', u'great riffs', u'trash metal', u'kick ass', u'90s metal', u'speed metal', u'Black Album', u'omg how good is this', u'the best', u'classic metal', u'James Hetfield', u'U KNOW ITS SAD BUT TRUE', u'great lyrics', u'nostalgia', u'metal ballads', u'yeaaahhhhh', u'90s heavy metal', u'S and M', u'favourite', u'male vocalists', u'live', u'symphonic metal', u'Power metal', u'heard live', u'10 of 10 stars', u'Lars Ulrich', u'Metallica - Sad but True']"
4,Rain,22791,106380,257000,"[u'doom metal', u'death metal', u'Death Doom Metal', u'death-doom metal', u'Melodic Death Metal', u'Doom', u'metal', u'depressed', u'scandinavian', u'folk metal', u'viking metal', u'melodic metal', u'atmospheric doom metal', u'heavy metal', u'black metal', u'seen live', u'heavy', u'brutal', u'Progressive rock', u'USA', u'favorites', u'melodic', u'death', u'atmospheric', u'thrash metal', u'Progressive', u'rain', u'Power metal', u'progressive death metal', u'Symphonic Black Metal', u'Brutal Death Metal', u'Black Doom Metal', u'death doom', u'Progressive Doom', u'prog metal', u'Apocalyptica', u'american metal', u'grave', u'riffage', u'sorrow metal', u'death/doom', u'amon amarth', u'Dark Symphonies', u'Progressive Gothic Metal', u'me like', u'progressive and doom', u'Heavy fuckin Metal', u'doom  metal', u'break your neck', u'grave metal']"
5,Feel the Misery,7183,35063,379000,"[u'metal', u'heavy metal', u'british', u'doom metal', u'england', u'Gothic Metal', u'Gothic Doom Metal', u'My own Music']"
6,Avalanche,22868,155578,212000,"[u'hardcore', u'melodic hardcore', u'Favorite', u'hardcore punk', u'awesome vocals', u'the ghost inside', u'godlike vocal party', u'godlike vocal', u'dear youth', u'k1r7m']"
7,The Vengeful One,70848,416520,252000,"[u'metal', u'alternative metal', u'heavy metal', u'alternative', u'Nu Metal', u'rock', u'alternative rock', u'hard rock', u'american', u'Disturbed', u'10s', u'2010s', u'6 of 10 stars', u'2015', u'2015 single', u'Music Choice: Rock', u'chicago blackhawks', u'2010s heavy metal']"
8,Aura,8312,42903,819000,"[u'Scottish', u'folk metal', u'celtic', u'atmospheric black metal', u'celtic metal', u'blackgaze', u'epic black metal']"
9,Guardians,3723,11805,691000,[]
10,2D,26,62,0,[]
11,Mai Waifu,963,4104,0,[]
12,Isolate,1453,5188,408000,[]
13,Entropy,340,953,547000,[]
14,The Stygian Black Beyond,14,28,0,[]
15,Ascend To The Unknown,27,43,0,[]
16,They Became the Falling Ash,28,47,0,[]
17,Cloud Rider,1176,3576,605000,"[u'somafm', u'dronezone']"
18,Es Ist Alles Schon Gesagt,2359,8296,0,"[u'somafm', u'dronezone', u'earwaves']"
19,Broken Harbors Part 2,1134,6485,0,"[u'somafm', u'dronezone']"
20,gyrocell,413,1094,0,"[u'somafm', u'dronezone', u'deepspaceone']"
21,3428279,494,1288,0,"[u'ethereal', u'Meditation', u'dark ambient', u'somafm', u'dronezone', u'spiritual connection']"
22,"Grower, Part 1",559,1598,955000,"[u'somafm', u'dronezone']"
23,Plateau,494,1444,0,"[u'ambient', u'somafm', u'dronezone']"
24,A Lost Mind,177,423,107000,"[u'somafm', u'dronezone']"
25,The Lost Drones Tape No. #3,64,165,0,"[u'somafm', u'dronezone', u'deepspaceone']"
26,Reborn To Expansion,5624,16277,611000,"[u'ambient', u'deep ambient', u'instrumental', u'atmospheric', u'sleep music', u'space music', u'Space Ambient', u'chillout', u'electronic', u'new age', u'beautiful', u'drone', u'space', u'dark ambient', u'relaxation', u'atmospheric ambient', u'cosmic music', u'tribal ambient', u'ambient atmospheric', u'true ambient', u'somafm', u'ambient 3 - evening', u'reading music', u'thought provoking', u'dronezone', u'music for meditation', u'lush tone ambient', u'Events-Klangwelten', u'Anesthesia', u'mentalstate3', u'Mind Machine', u'calming atmosphere', u'inspires creativity']"
27,we are linked,598,3240,513000,"[u'ambient', u'somafm', u'dronezone']"
28,Telepathic Wanderers,1054,2858,242000,"[u'somafm', u'dronezone']"
29,Riga,402,1386,2123000,"[u'somafm', u'dronezone']"
30,Song for Illumination,367,819,747000,"[u'somafm', u'dronezone']"
31,Chaco Equinox (Radio Edit),139,364,0,"[u'somafm', u'dronezone']"
32,They Became the Falling Ash,28,47,0,[]
33,The Triumph of Ruin,22,37,0,[]
34,Unity,27,39,0,[]
35,Runaljod - Gap Var Ginnunga,187,403,0,[]
36,Dauðra Dura,412,908,0,[]
37,Runaljod – Ragnarok,6,9,0,[]
38,Stardust Rituals (New),11,19,0,[]
39,Passé Paranoia (New),9,9,0,[]
40,Höstmakter ( | Official),3,3,0,[]
41,All The Classics,385,454,0,[]
42,The Force Of The Ancient Land,215,443,0,[]
43,beats to relax/study to,2139,7992,0,[]
44,A Synthwave Mix,30,69,0,[]
45,Moksha,4123,17003,577000,[]
46,Pillars (Full EP),29,61,0,[]
47,Magic Night,1891,5712,650000,[]
48,Entropy,340,953,547000,[]
49,Elusion,12,15,0,[]
50,Winter Forest,145,542,748000,[]
51,Solstitium,45,74,0,[]
52,"This Key is Your Key, This Key is My Key",1,1,0,[]
53,Best of Synthwave And Retro Electro Music Mix for 2 Hours,477,1241,0,[]
54,A Retro Darkwave Horror Synth Special,76,121,0,[]
55,Peak Hitler / Infinite Hitlers (Dan Harmon),7,7,0,[]
56,198XAD,394,800,0,[]
57,Griseus,72,154,0,[]
58,Griseus,72,154,0,[]
59,Echoes of Battle ( w/ Bonus Tracks),70,129,0,[]
60,The Magic Of Nature,596,2857,0,[]
61,The Magic Of Nature,596,2857,0,[]
62,Guardians,3723,11805,691000,[]
63,Aura,8312,42903,819000,"[u'Scottish', u'folk metal', u'celtic', u'atmospheric black metal', u'celtic metal', u'blackgaze', u'epic black metal']"
64,TRIVIAL PURSUIT XXX Live Gameplay,1,1,0,[]
65,Beyond The Sun (New),30,40,0,[]
66,One With The Universe (New),56,85,0,[]
67,The Force Of The Ancient Land,215,443,0,[]
68,Echoes of Battle ( w/ Bonus Tracks),70,129,0,[]
69,Twilight of the Thunder God,165634,1906181,248000,"[u'Melodic Death Metal', u'viking metal', u'Viking Death Metal', u'death metal', u'metal', u'swedish', u'amon amarth', u'epic', u'FUCKING AWESOME', u'favorites', u'seen live', u'brilliant', u'more viking than erik the fucking viking', u'Sweden', u'melodic metal', u'Fucking Epic Metal', u'only metal gods like these people can make this', u'Twilight Of The Thunder God', u'heavy metal', u'best of 2008', u'Swedish Metal', u'Awesome solo', u'songs with awesome solos', u'viking death', u'In Your Fucking Face', u'melodic viking metal', u'roope latvala']"
70,beats to relax/study to,2139,7992,0,[]
71,Trilogy,426,949,0,[]
72,Trilogy,426,949,0,[]
73,Dangerous Days,13909,59486,727000,[u'mainplaylist']
74,I / Selftitled,1,2,0,[]
75,II,54,86,0,[]
76,Nightride FM,498,1135,0,[]
77,Dust of The Saturn,4435,14389,320000,"[u'synthpop', u'sun and moon and stars and outer space']"
78,Red Eyes,3505,12137,274000,[]
79,Night Force,15369,63115,255000,"[u'electro', u'electronic', u'ambient', u'synth', u'video game', u'synthesizer', u'game', u'video', u'video game music', u'4 Stars', u'spacesynth', u'synthwave', u'stang']"
80,Motorcycle Cop (Ultra HQ),748,2160,0,[]
81,Dark of the Moon,1658,5644,0,"[u'minimal wave party', u'darkwave', u'minimal synth']"
82,I Am The Program,2667,11716,385000,[]
83,So Electric,17329,82809,405000,"[u'House', u'electronic', u'dance', u'summer house', u'french', u'DIsco House', u'summer', u'elektro', u'Uplifting', u'french house', u'00s', u'I love this song', u'touch', u'french touch', u'vapor', u'disco influence', u'Retro 80s', u'hipster runoff', u'retrosound', u'dasjonnas favorites']"
84,SO FAR AWAY ♬,1435,4273,0,[]
85,Pulse Power,4529,16917,363000,[]
86,Stars Of The Night,3629,14149,348000,"[u'electronic', u'synth', u'synthesizer', u'synthesiser', u'sun and moon and stars and outer space', u'days and nights']"
87,Accelerated,2565,11289,0,[u'synthwave']
88,Nightcall (Drive Original Movie Soundtrack),16786,69002,0,"[u'dirty', u'french house', u'cool classic', u'NLO']"
89,Horse Outside,4913,35283,216000,"[u'tantotempotaste', u'wat']"
90,Hypnotise Me (original mix),73,145,0,[]
91,Red Light (Original Mix),135,256,0,[]
92,Mairen Javier,272,1171,279000,"[u'dubstep', u'somafm']"
93,Wolf Whistle (Original Mix),93,265,0,[]
94,Permafrost (Original Mix),131,359,0,[]
95,Kintaro (Original Mix),34,56,0,[]
96,Rutten,62198,250594,392000,"[u'dubstep', u'electronic', u'Grime', u'dub', u'DUB STEP', u'flute', u'skream', u'scatter funk', u'petrol soul steppers', u'british', u'bass', u'chill songs', u'electronica', u'electro', u'Love', u'london', u'Drum and bass', u'Gilles Peterson', u'pretty', u'amazing', u'grime and dubstep', u'wow', u'Eargasm', u'personal favourites', u'heard on last-fm 09', u'ganja', u'Progressive Electronic', u'ohrwurm', u'Instrumental music that makes you feel-group tag radio', u'wobble', u'pendulum', u'prda', u'Ion B radio', u'the good', u'laid-back-mellow', u'work beats', u'top quality', u'Filthy', u'somafm', u'Neptune', u'Solomusika-Loved', u'studio', u'Kates favourites', u'iahs bellydance', u'miau', u'dreamz', u'ciekawe', u'cool vibe', u'fattanza', u'worth listening to again']"
97,Bass Head (SPL Remix),29572,72908,308000,"[u'dubstep', u'12-inch', u'electronic', u'noise rock', u'techstep', u'neurofunk', u'wobbles', u'somafm', u'art rap', u'hardstep', u'delicious bass', u'ila', u'wordlessuniversal', u'maliciousmuppet', u'somesunbabe please', u'12-inch Vinyl']"
98,Off Chops Ft. Jess Chambers,8055,21779,252000,"[u'ElectglitchdubhoP', u'dubstep', u'glitch', u'funky', u'somafm', u'little kid hype music', u'insane asylum hype music']"
99,Surge (16bit Remix),5728,31456,302000,"[u'dubstep', u'electronic', u'big beat', u'downbeat', u'idm', u'breakbeat', u'drugs', u'fucking amazing', u'White rabbit', u'somafm', u'16bit']"
100,Feel The Dub,158,696,340000,"[u'dubstep', u'somafm']"
101,This is the Law (Specimen A Remix),527,1731,0,"[u'dubstep', u'somafm']"
102,When Two Paths Cross (Original,146,699,0,"[u'dubstep', u'somafm']"
103,Adrenaline,35390,111952,212000,"[u'dubstep', u'electronic', u'glitch', u'breakbeat', u'somafm', u'good techno']"
104,Do It Like This,1947,5232,186000,"[u'dubstep', u'somafm']"
105,Onoff (Original Mix),52,94,0,[]
106,Re-up,1285,3383,263000,"[u'dubstep', u'somafm']"
107,Grove St. (Original Mix),41,64,0,[]
108,I Remember (My Sight),117,323,252000,[]
