,Songs,Listeners,Playcount,Duration,Tags
0,Heaven's Blade,33249,178520,498000,"[u'experimental', u'industrial', u'clinically romantic', u'electronic', u'Coil', u'homosexual intifada', u'pure energy', u'trip-hop', u'avantgarde', u'achingly intelligent', u'transgressive', u'miaou', u'street ambient', u'Street Industrial', u'post-punk pimps', u'electronica', u'80s', u'sexy', u'House', u'minimal', u'psychedelic', u'haunting', u'Avant-Garde', u'club', u'darkwave', u'loved', u'psytrance', u'dark ambient', u'interesting', u'FUCKING AWESOME', u'post-revolutionary pop song', u'creepy', u'brooding', u'suicidal', u'Post-Industrial', u'Eros', u'genious', u'post industrial', u'death industrial', u'beloved', u'music to slit your wrists to', u'Memorable', u'icsipsilonzeta-loved', u'hp fanfic soundtrack', u'Pre-and-Post Punk', u'smart pop that would never be played on the radio', u'razor advertisement', u'subtle commercial', u'Legopop', u'glitchy and scratchy']"
1,Embryodead,15815,70893,327000,"[u'industrial', u'ebm', u'Wumpscut', u'electronic', u'goth', u'dark electro', u'cyberpunk', u'electro-industrial', u'suitable soundtrack for giant robot warfare', u':wumpscut:', u'fast', u'electro', u'favorites', u'dark', u'upbeat', u'male vocal', u'club', u'deutsch', u'new', u'german', u'darkwave', u'sex', u'FUCKING AWESOME', u'6 of 10 stars', u'Harsh EBM', u'<3', u'danceable', u'apocalypse', u'Michael', u'pessimistic', u'loved tracks', u'Bunt durch den Kuchen', u'Titletracks', u'fast dark beats', u'dark technologies', u'jesters finest electro', u'dead embryos', u'critty', u'funkeln', u'podnulou', u'wumpscu', u'fetuslicious']"
2,Right where it ends,34446,244955,409000,"[u'psychill', u'ambient', u'downtempo', u'electronic', u'chillout', u'psybient', u'psychedelic', u'atmospheric', u'spoken word', u'hypnotic', u'chill', u'swedish', u'fav', u'2010', u'early morning music', u'elektronic beats', u'voice samples', u'various', u'acid ambient', u'theta inducing', u'mrr', u'progressive ambient', u'myambient', u'kalpataru', u'tripbaar', u'faves in chill']"
3,Headlights,43369,255556,212000,"[u'trip-hop', u'alternative', u'Dreamy', u'british i like', u'beautiful', u'melancholy', u'electronic', u'makes me cry', u'Progressive rock', u'melancholic', u'8 of 10 stars', u'magic', u'September', u'wanna make me jerk off naked in mudd', u'broad minded and deep', u'alternative rock', u'sexy', u'indie rock', u'sad', u'downtempo', u'Love', u'downbeat', u'Awesome', u'chilled', u'adrenaline', u'hypnotic', u'nice', u'cool', u'male vocalists', u'Favorite', u'loneliness after dusk', u'loooove', u'3 stars', u'4 Stars', u'on my ipod', u'elektronisch', u'7 of 10 stars', u'Favourite Songs', u'songs that make me cry', u'ElectronicaDance', u'stuck in my head', u'depressive', u'mid', u'3 of 10 stars', u'endless', u'think', u'bsg', u'Ride', u'archive', u'to listen at night']"
4,Halny,3015,25609,1194000,"[u'black metal', u'Avant-Garde', u'polish', u'post black metal', u'polish black metal', u'Progressive metal', u'FUCKING AWESOME', u'best songs ever', u'zuo', u'nihil', u'progressive as fuck', u'Seven minutes or more']"
5,Divide,123136,902840,216000,"[u'metal', u'Nu Metal', u'alternative metal', u'heavy metal', u'hard rock', u'rock', u'Disturbed', u'american', u'6 of 10 stars', u'Guitar Solo', u'Death Bed Confession', u'Favorite Bands', u'alternative', u'hardcore', u'sexy', u'USA', u'2008', u'Love', u'other', u'Awesome', u'death metal', u'great song', u'loved', u'00s', u'chicago', u'Favorite', u'drug music', u'heavy rock', u'2000s', u'badass', u'Illinois', u'Blackened Death Metal', u'madness', u'best songs ever', u'kick ass', u'All time favourites', u'american metal', u'best played loud', u'Hell Yeah', u'rocking out', u'songs I absolutely love', u'2 stars', u'melodic metalcore', u'Great Metal', u'my favourite songs', u'2000s rock', u'AVENGED SEVENFOLD', u'punch-drunk rock', u'abrocken', u'david draiman']"
6,Pennyroyal Tea,746644,4331755,217000,"[u'Grunge', u'rock', u'alternative', u'Nirvana', u'alternative rock', u'90s', u'Kurt Cobain', u'seattle', u'acoustic', u'melancholic', u'punk', u'american', u'Unplugged', u'hard rock', u'1993', u'Pennyroyal Tea', u'classic rock', u'Grunge Rock', u'indie', u'melancholy', u'perfect', u'90s Rock', u'tea', u'indie rock', u'favorites', u'punk rock', u'Awesome', u'Dave Grohl', u'In Utero', u'Stoner Rock', u'Love', u'male vocalists', u'good songs', u'favourite', u'Favourites', u'sad', u'singer-songwriter', u'USA', u'emotional', u'live', u'great lyrics', u'8 of 10 stars', u'metal', u'favorite songs', u'loud', u'nostalgic', u""90's"", u'10 of 10 stars', u'good song', u'cant explain how wonderful']"
7,Crucify,25223,136899,248000,"[u'doom metal', u'Gothic Metal', u'metal', u'8 of 10 stars', u'Gothic', u'male vocalists', u'9 of 10 stars', u'groove metal', u'ttl']"
8,Londinium,67171,288296,319000,"[u'trip-hop', u'electronic', u'chillout', u'archive', u'trip hop', u'alternative', u'british i like', u'female vocalists', u'Progressive rock', u'Dreamy', u'triphop', u'sensual', u'best of trip-hop', u'british', u'downtempo', u'beautiful', u'so sad', u'As If TV Show', u'best trip-hop songs', u'luv it', u'Hip-Hop', u'electronica', u'seen live', u'hip hop', u'pop', u'rock', u'favorites', u'lounge', u'moody', u'90s', u'violin', u'breakbeat', u'Mellow', u'smooth', u'unique', u'crescendo', u'chilled', u'Psychedelic Rock', u'interesting', u'serenity', u'check out', u'yes', u'wow', u'8 of 10 stars', u'trip rock', u'ZicCool', u'loneliness after dusk', u'arnon electronic', u'on my ipod', u'art']"
9,The Last Rites of Spring,6793,21958,113000,"[u'doomed', u'somafm', u'industrial', u'experimental', u'dark ambient', u'electronic', u'ambient', u'Coil', u'achingly intelligent', u'homosexual intifada', u'80s', u'Avant-Garde', u'avantgarde', u'electronic ambient', u'clinically romantic', u'1980s', u'Post-Industrial', u'experimental industrial', u'ambient industrial', u'post industrial', u'pioneers in industrial']"
