,Songs,Listeners,Playcount,Duration,Tags
0,Part II (The light),222,784,421000,[u'funeral doom metal']
1,Endless Starwalk,2,25,0,[]
2,Our Song Of Despair,330,1538,218000,[]
3,Dreaming,328,1205,97000,[]
4,Our Failed Human Existance,239,757,90000,[]
5,Прах,2,16,0,[]
6,Elena_666 (music by Ditrich Black),2,15,0,[]
7,Elena_666 (music by Ditrich Black),2,15,0,[]
8,Elena_666 (music by Ditrich Black),2,15,0,[]
9,Elena_666 (music by Ditrich Black),2,15,0,[]
10,Elena_666 (music by Ditrich Black),2,15,0,[]
11,Elena_666 (music by Ditrich Black),2,15,0,[]
12,Elena_666 (music by Ditrich Black),2,15,0,[]
13,Elena_666 (music by Ditrich Black),2,15,0,[]
14,Elena_666 (music by Ditrich Black),2,15,0,[]
15,Elena_666 (music by Ditrich Black),2,15,0,[]
16,Elena_666 (music by Ditrich Black),2,15,0,[]
17,Elena_666 (music by Ditrich Black),2,15,0,[]
18,Departure,258,1915,565000,[u'depressive black metal']
19,Fall Melancholy I,45,128,101000,[]
20,Impuls??,85,277,0,[]
21,In search for Truth,24,60,0,[]
22,Je Tuerais Le Monde Pour Ta Lumière (Single),1,1,0,[]
23,Let My Thoughts Destroy Me,30,79,505000,[]
24,Suicide and the rest of your kind will follow,1645,7576,1223000,"[u'Suicidal Black Metal', u'depressive black metal', u'Greek Black Metal']"
25,Suicide and the rest of your kind will follow,1645,7576,1223000,"[u'Suicidal Black Metal', u'depressive black metal', u'Greek Black Metal']"
26,His Veins Colored The Room,1133,3835,994000,[]
27,Suicide and the rest of your kind will follow,1645,7576,1223000,"[u'Suicidal Black Metal', u'depressive black metal', u'Greek Black Metal']"
28,Ritual I: The Hammer Rite,25,36,0,[]
29,Ausklang (Instrumental),12,12,0,[]
30,Sturm Aus Schnee Und Eis,21,32,0,[]
31,Wege In Die Ewigkeit (Der Schwere Weg 2),13,14,0,[]
32,Mondglut,26,47,0,[]
33,Zwischenstück (Instrumental),19,21,0,[]
34,The Last Journey To Sagittarius Alpha,21,23,0,[]
35,Die blauen Kristallflüsse Von Ophräzon,37,53,0,[]
36,My eternal dream of an endless sky,49,173,0,[]
37,Einklang (Instrumental),24,33,0,[]
38,Body Bags For The Gods,4317,23686,180000,[u'death metal']
39,Evidence of Near Death (E.N.D.),4870,31251,159000,"[u'Brutal Death Metal', u'death metal', u'slam death metal', u'Slamming Brutal Death Metal', u'brutal slam death metal']"
40,Lurking in the Depth,5492,30020,219000,"[u'Brutal Death Metal', u'death metal', u'Slamming Brutal Death Metal', u'Skull Crush']"
41,The Eye of Ra,30380,158904,300000,"[u'Technical Death Metal', u'death metal', u'Technical Brutal Death Metal', u'metal', u'nile', u'double bass drums', u'Progressive metal', u'angry', u'american', u'Progressive', u'00s', u'5 Stars', u'8 of 10 stars', u'Brutal Death Metal', u'blast beat', u'Nuclear Blast', u'good guitar', u'great drumming', u'oh shi- those drums']"
42,Kem Khefa Khesef,28959,150791,378000,"[u'death metal', u'metal', u'brutal', u'Technical Death Metal', u'nile', u'heavy metal', u'heavy', u'grindcore', u'2009', u'epic', u'american', u'aggressive', u'male vocalists', u'00s', u'8 of 10 stars', u'Brutal Death Metal', u'technical death']"
43,Yezd Desert Ghul Ritual in the Abandoned Towers of Silence,27710,142176,153000,"[u'death metal', u'nile', u'heavy metal', u'metal', u'alternative', u'acoustic', u'drums', u'american', u'tribal', u'00s', u'relax', u'Technical Death Metal', u'late night music', u'interlude', u'5 of 10 stars', u'tech-death']"
44,Permitting the Noble Dead to Descend to the Underworld,28235,177693,212000,"[u'death metal', u'Technical Death Metal', u'Brutal Death Metal', u'metal', u'brutal', u'Brutal Technical Death Metal', u'kick ass song', u'heavy metal', u'heavy', u'2009', u'american', u'00s', u'5 Stars', u'9 of 10 stars', u'awesomeness', u'fucking intense', u'o ja pierdole', u'Godlike Metal Drumming', u'nakurw', u'wpierdol kurwa', u'prepare a skin graft from my ass because my fucking face was just melted off']"
45,4th Arra of Dagon,32768,175758,520000,"[u'death metal', u'Technical Death Metal', u'lovecraft', u'Brutal Death Metal', u'sexual man chocolate', u'metal', u'doom metal', u'Progressive Technical Death Metal', u'progressive-tech metal', u'heavy metal', u'heavy', u'Stoner Rock', u'american', u'thrash metal', u'industrial rock', u'great', u'Gothic Metal', u'00s', u'occult', u'Ritual', u'6 of 10 stars', u'Technical Brutal Death Metal', u'technical death', u'Technical Metal', u'tech metal', u'Cthulhu Mythos', u'i had to change my pants after this song', u'catchy as hell', u'sexcore', u'greek metal', u'tech death', u'Unholy Black Metal', u'tech-death', u'maravilha', u'melodic thrashcore', u'3-14159265358979', u'lthyphallic Metal', u'Altar of the Metal Gods Technical Death Metal', u'nile death metal', u'4th arra of dagon', u'those whom the gods detest', u'blackened guttural slamming death metal', u'sexual man chocalate', u'stay brutal', u'sawing', u'br00000000000000000000000000000tal', u'Gore ripping brutal', u'Death metal Filitriste']"
46,Those Whom the Gods Detest,35122,193425,486000,"[u'death metal', u'Technical Death Metal', u'Brutal Death Metal', u'metal', u'FUCKING AWESOME', u'heavy', u'brutal', u'favorites', u'epic', u'american', u'00s', u'5 Stars', u'9 of 10 stars', u'badass', u'tech', u'deathgrind', u'Technical Brutal Death Metal', u'technical death', u'Technical Metal', u'tech metal', u'over 5 minutes long', u'greek metal', u'tech death', u'Tech death metal', u'fucking intense', u'tech-death', u'double bass drums', u'Skitz0rz', u'mesopotamian death metal', u'beautiful riff', u'progressive-tech metal', u'smutne pipczenie', u'nile death metal', u'those whom the gods detest', u'smutne pipczenie dla io']"
47,Utterances of the Crawling Dead,35738,209201,309000,"[u'death metal', u'Technical Death Metal', u'Brutal Death Metal', u'Technical Deathgrind', u'heavy metal', u'metal', u'90s', u'Energetic', u'american', u'00s', u'8 of 10 stars', u'FUCKING AWESOME', u'2000s', u'10s', u'deathgrind', u'nile', u'music choice: metal', u'Utterance of crawling dead']"
