,Songs,Listeners,Playcount,Duration,Tags
0,John Sinclair,15869,25107,210000,"[u'classic rock', u'rock', u'john lennon', u'70s', u'singer-songwriter', u'acoustic', u'pop', u'solo beatles', u'The fab four', u'beatles collection', u'americana', u'blues', u'protest song', u'british', u'Stoner Rock', u'oldies', u'party', u'Evanescence', u'male vocalists', u'class struggle', u'beatles', u'drugs', u'marijuana', u'prison', u'1972', u'rainy day music', u'drinkin music', u'a blacklight and a puff of smoke', u'Favorits', u'simply september', u'blandband', u'i wish i wrote that one', u'icmusick', u'some tme in new york city']"
1,When We Was Fab,109332,290904,235000,"[u'george harrison', u'classic rock', u'rock', u'beatles', u'british', u'80s', u'singer-songwriter', u'The Beatles', u'pop', u'psychedelic', u'70s', u'60s', u'guitar', u'Mellow', u'1987', u'solo beatles', u'classic', u'male vocalists', u'wonderful', u'pop rock', u'soft rock', u'melancholic', u'fab', u'UK', u'Love', u'piano', u'beautiful', u'oldies', u'melancholy', u'nostalgic', u'favourite', u""80's"", u'1988', u'Light Rock', u'Beatlesque', u'beatles collection', u""1980's"", u'Fab Four', u'slgdm', u'heavy metal', u'metal', u'indie', u'folk', u'happy', u'catchy', u'cute', u'strings', u'relaxed', u'Retro', u'eighties']"
2,Cariyeler Ve Geceler (Radio Edit),1386,2445,231000,"[u'new age', u'Can Atilla', u'best', u'turkish', u'orjinal', u'Can Atilla-cariyeler ve geceler']"
3,Rapsodia,10692,22633,0,"[u'instrumental', u'new age', u'ambient', u'electronic', u'Mellow', u'vangelis', u'Greek', u'solemn', u'epic', u'ethereal', u'relaxing', u'Ballad', u'pop', u'atmospheric', u'Avant-Garde', u'synthesizer', u'lovely', u'ambiental', u'Electronico', u'chillout', u'alternative', u'sad', u'Love', u'dark', u'orchestral', u'top', u'ost', u'composer', u'intense', u'sci-fi', u'ruhig', u'fantasy', u'2', u'Background', u'powerful', u'dreaming', u'VAST', u'heard on last-fm', u'Sacred', u'ethereal beauty', u'Melancholisch', u'2giveme5', u'musicspirit', u'hypermusic', u'vangeli', u'wills chill radio']"
4,Agreement,23500,62960,390000,"[u'new age', u'Kitaro', u'chillout', u'ambient', u'instrumental', u'orient', u'Agreement', u'alternative', u'nostalgic', u'fav', u'electronic', u'jazz', u'japanese', u'world', u'male vocal', u'japan', u'Meditation', u'Smooth Jazz', u'chill-out', u'relax', u'falsetto', u'melodic metal', u'bright', u'new-age', u'enigma', u'melodic ambient', u'Loved Songs', u'slgdmbestof', u'magnificent music', u'2giveme5', u'Jon Anderson', u'Wuthering Heights', u'masquerade', u'paz', u'japanese instrumental', u'flying mood', u'yol', u'klassik neu', u'slgdm', u'Milyonlarca kez dinleyebilirim', u'Deep Sea Diver', u'pastime paradise', u'mudog-cc', u'mudog-sweatingbrain', u'mudog-children', u'best of levs', u'dddiver', u'Agrement', u'a 2414 rain', u'mudog-adrenaline']"
5,"So Long Ago, So Clear",18199,40162,296000,"[u'new age', u'electronic', u'ambient', u'Progressive rock', u'art rock', u'top rated tracks', u'vangelis', u'electronica', u'rock', u'synth', u'Meditation', u'chill out', u'progressive jazz rock', u'-breathtaking-', u'-favorites-', u'-melancholic-', u'Vangel', u'LuMarPlenum', u'test', u'trip-hop', u'calm', u'Ballad', u'yes', u'Dream', u'2002', u'-New-Age-and-Ambient-', u'instrumentalna', u'TT Trip-Hop', u'2giveme5', u'sleep well', u'progressiv', u'the evening shadows', u'Schmil', u'pollli', u'remember70', u'Moox', u'-yulunga-', u'Seashells Symphonies', u'mudog-cc', u'mudog-sweatingbrain', u'usman', u'Yes Type', u'lumaro3', u'mudog-mystic', u'mudog-peaceful', u'Taudot', u'332000', u'-beyond the visible-', u'-memories-']"
6,Movin' On,82566,255318,244000,"[u'classic rock', u'rock', u'Supernatural', u'Bad Company', u'hard rock', u'70s', u'blues rock', u'british', u'blues', u'Soundtrack', u'pop', u'classic', u'80s', u'album rock', u'blues-rock', u'arena rock', u'Classic  Rock', u'movin on', u'Supernatural Soundtrack', u'Progressive rock', u'favorites', u'memories', u'beautiful', u'guitar', u'cover', u'tv', u'favourite', u'band', u'live', u'High School', u'rock n roll', u'rocknroll', u'english', u'1970s', u'makes me happy', u'1974', u'puro surf', u'Paul Rodgers', u'british rock', u'the best', u'golden oldies', u'loved tracks', u'rockband', u""70's"", u'driver picks the music', u'rock hard', u'Dean', u'slgdmbestof', u'Fandom related', u'3Vandaag']"
7,Give Me the Truth,10360,19817,250000,"[u'classic rock', u'rock', u'hard rock', u'heavy metal', u'80s', u'nice', u'70s', u'Progressive rock', u'glam', u'blues rock', u'NWOBHM', u'volume up', u'nye favoritter', u'PM Classic Rock', u'Give me the truth', u'marka klimaty', u'classic rock solo', u'DD favorites', u'all hail burke shelley']"
8,Jailbreak,229153,996144,245000,"[u'classic rock', u'hard rock', u'rock', u'70s', u'thin lizzy', u'heavy metal', u'irish', u'metal', u'Jailbreak', u'1976', u'irish rock', u'phil lynott', u'twin guitar rock', u'guitar', u'male vocalists', u'ireland', u'Veronica Mars', u'British Metal', u'GTA IV', u'jail break', u'Soundtrack', u'classic', u'rock band', u'1970s', u'great songs', u'70s rock', u'revenge rock', u'seen live', u'Hard', u'sexy', u'Awesome', u'male vocalist', u'Awesome Guitar Jams', u'crime', u'prison', u'tantotempotaste', u'rock band dlc', u""70's"", u'Classic  Rock', u'rock-protopunk', u'detroit rock city', u'rock heavy', u'Phil Lynott rules the world', u'Thin Lizzy - Jailbreak', u'blood summer']"
9,Armed And Ready,5565,13370,245000,"[u'hard rock', u'rock', u'classic rock', u'guitar virtuoso', u'metal', u'80s', u'heavy', u'great stuff', u'Hell Yeah', u'fucking brilliant', u'badass riffs', u'puro rock', u'sf rock', u'SF personal', u'barbwire crunchy metal mix', u'Barbwire drummers', u'barbwire michael schenker', u'barbwire european metal', u'barbwire british metal', u'new playlist', u'micheal schenker', u'vint-talent']"
